index,STATE,COUNTY,RESERVOIRNAME,Amount,ReportYearCV,BeneficialUseCV,TheJoin,AFFGEOID
14,AZ,Apache,Unspecified,1.0598413267675413,1985,StockpondCU,AZApache,0500000US04001
15,AZ,Apache,Unspecified,10.667302953915302,1986,StockpondCU,AZApache,0500000US04001
16,AZ,Apache,Unspecified,8.860273491776645,1987,StockpondCU,AZApache,0500000US04001
17,AZ,Apache,Unspecified,8.552919507014058,1988,StockpondCU,AZApache,0500000US04001
18,AZ,Apache,Unspecified,5.670151098206346,1989,StockpondCU,AZApache,0500000US04001
19,AZ,Apache,Unspecified,5.087238368484198,1990,StockpondCU,AZApache,0500000US04001
20,AZ,Apache,Unspecified,5.40519076651446,1991,StockpondCU,AZApache,0500000US04001
21,AZ,Apache,Unspecified,7.312905154696034,1992,StockpondCU,AZApache,0500000US04001
22,AZ,Apache,Unspecified,7.100936889342527,1993,StockpondCU,AZApache,0500000US04001
23,AZ,Apache,Unspecified,6.963157516862746,1994,StockpondCU,AZApache,0500000US04001
24,AZ,Apache,Unspecified,6.708795598438536,1995,StockpondCU,AZApache,0500000US04001
25,AZ,Apache,Unspecified,7.223060500077727,1996,StockpondCU,AZApache,0500000US04001
26,AZ,Apache,Unspecified,7.2677806971744365,1997,StockpondCU,AZApache,0500000US04001
27,AZ,Apache,Unspecified,9.504008115765334,1998,StockpondCU,AZApache,0500000US04001
28,AZ,Apache,Unspecified,9.175069904005111,1999,StockpondCU,AZApache,0500000US04001
29,AZ,Apache,Unspecified,9.749054245830996,2000,StockpondCU,AZApache,0500000US04001
30,AZ,Apache,Unspecified,9.535308276286502,2001,StockpondCU,AZApache,0500000US04001
31,AZ,Apache,Unspecified,7.345682798987175,2002,StockpondCU,AZApache,0500000US04001
32,AZ,Apache,Unspecified,7.774579123115072,2003,StockpondCU,AZApache,0500000US04001
33,AZ,Apache,Unspecified,9.727965052703572,2004,StockpondCU,AZApache,0500000US04001
34,AZ,Apache,Unspecified,9.257347423240596,2005,StockpondCU,AZApache,0500000US04001
35,AZ,Apache,Unspecified,8.267402213006047,2006,StockpondCU,AZApache,0500000US04001
36,AZ,Apache,Unspecified,9.185112057780668,2007,StockpondCU,AZApache,0500000US04001
37,AZ,Apache,Unspecified,9.506776701104846,2008,StockpondCU,AZApache,0500000US04001
38,AZ,Apache,Unspecified,7.788763619226335,2009,StockpondCU,AZApache,0500000US04001
39,AZ,Apache,Unspecified,9.748929508773456,2010,StockpondCU,AZApache,0500000US04001
40,AZ,Apache,Unspecified,9.521196497137728,2011,StockpondCU,AZApache,0500000US04001
41,AZ,Apache,Unspecified,5.594033834472175,2012,StockpondCU,AZApache,0500000US04001
42,AZ,Apache,Unspecified,9.347811548976042,2013,StockpondCU,AZApache,0500000US04001
43,AZ,Apache,Unspecified,7.507134267156465,2014,StockpondCU,AZApache,0500000US04001
44,AZ,Apache,Unspecified,9.022135304488419,2015,StockpondCU,AZApache,0500000US04001
45,AZ,Apache,Unspecified,10.069489382080379,2016,StockpondCU,AZApache,0500000US04001
46,AZ,Apache,Unspecified,9.954665903043725,2017,StockpondCU,AZApache,0500000US04001
47,AZ,Apache,Unspecified,8.407456523988223,2018,StockpondCU,AZApache,0500000US04001
0,AZ,Apache,Unspecified,452.7651069020046,1971,StockpondCU,AZApache,0500000US04001
1,AZ,Apache,Unspecified,452.7651069020046,1972,StockpondCU,AZApache,0500000US04001
2,AZ,Apache,Unspecified,370.4441783743674,1973,StockpondCU,AZApache,0500000US04001
3,AZ,Apache,Unspecified,479.1078040308485,1974,StockpondCU,AZApache,0500000US04001
4,AZ,Apache,Unspecified,378.67627122713117,1975,StockpondCU,AZApache,0500000US04001
5,AZ,Apache,Unspecified,419.83673549094976,1976,StockpondCU,AZApache,0500000US04001
6,AZ,Apache,Unspecified,432.18487477009535,1977,StockpondCU,AZApache,0500000US04001
7,AZ,Apache,Unspecified,444.53301404924093,1978,StockpondCU,AZApache,0500000US04001
8,AZ,Apache,Unspecified,382.792317653513,1979,StockpondCU,AZApache,0500000US04001
9,AZ,Apache,Unspecified,409.9582240676333,1980,StockpondCU,AZApache,0500000US04001
10,AZ,Apache,Unspecified,445.7678279771555,1981,StockpondCU,AZApache,0500000US04001
11,AZ,Apache,Unspecified,411.604642638186,1982,StockpondCU,AZApache,0500000US04001
12,AZ,Apache,Unspecified,452.7651069020046,1983,StockpondCU,AZApache,0500000US04001
13,AZ,Apache,Unspecified,370.4441783743674,1984,StockpondCU,AZApache,0500000US04001
14,AZ,Apache,Unspecified,41.160464263818604,1985,StockpondCU,AZApache,0500000US04001
15,AZ,Apache,Unspecified,414.2800728153342,1986,StockpondCU,AZApache,0500000US04001
16,AZ,Apache,Unspecified,344.10148124552353,1987,StockpondCU,AZApache,0500000US04001
17,AZ,Apache,Unspecified,332.1649466090161,1988,StockpondCU,AZApache,0500000US04001
18,AZ,Apache,Unspecified,220.20848381142952,1989,StockpondCU,AZApache,0500000US04001
19,AZ,Apache,Unspecified,197.5702284663293,1990,StockpondCU,AZApache,0500000US04001
20,AZ,Apache,Unspecified,209.91836774547488,1991,StockpondCU,AZApache,0500000US04001
21,AZ,Apache,Unspecified,284.00720342034833,1992,StockpondCU,AZApache,0500000US04001
22,AZ,Apache,Unspecified,275.77511056758465,1993,StockpondCU,AZApache,0500000US04001
23,AZ,Apache,Unspecified,270.42425021328825,1994,StockpondCU,AZApache,0500000US04001
24,AZ,Apache,Unspecified,260.5457387899718,1995,StockpondCU,AZApache,0500000US04001
25,AZ,Apache,Unspecified,280.5179568677622,1996,StockpondCU,AZApache,0500000US04001
26,AZ,Apache,Unspecified,282.2547301261556,1997,StockpondCU,AZApache,0500000US04001
27,AZ,Apache,Unspecified,369.10184244759307,1998,StockpondCU,AZApache,0500000US04001
28,AZ,Apache,Unspecified,356.3270532709386,1999,StockpondCU,AZApache,0500000US04001
29,AZ,Apache,Unspecified,378.61856181379966,2000,StockpondCU,AZApache,0500000US04001
30,AZ,Apache,Unspecified,370.31742925860436,2001,StockpondCU,AZApache,0500000US04001
31,AZ,Apache,Unspecified,285.28017044137636,2002,StockpondCU,AZApache,0500000US04001
32,AZ,Apache,Unspecified,301.9369768672891,2003,StockpondCU,AZApache,0500000US04001
33,AZ,Apache,Unspecified,377.7995326269292,2004,StockpondCU,AZApache,0500000US04001
34,AZ,Apache,Unspecified,359.5224192230634,2005,StockpondCU,AZApache,0500000US04001
35,AZ,Apache,Unspecified,321.0764713062442,2006,StockpondCU,AZApache,0500000US04001
36,AZ,Apache,Unspecified,356.7170547750989,2007,StockpondCU,AZApache,0500000US04001
37,AZ,Apache,Unspecified,369.20936444645287,2008,StockpondCU,AZApache,0500000US04001
38,AZ,Apache,Unspecified,302.4878522016834,2009,StockpondCU,AZApache,0500000US04001
39,AZ,Apache,Unspecified,378.613717470529,2010,StockpondCU,AZApache,0500000US04001
40,AZ,Apache,Unspecified,369.7693779921723,2011,StockpondCU,AZApache,0500000US04001
41,AZ,Apache,Unspecified,217.25236025343852,2012,StockpondCU,AZApache,0500000US04001
42,AZ,Apache,Unspecified,363.03572382861984,2013,StockpondCU,AZApache,0500000US04001
43,AZ,Apache,Unspecified,291.5503707233292,2014,StockpondCU,AZApache,0500000US04001
44,AZ,Apache,Unspecified,350.38761784874464,2015,StockpondCU,AZApache,0500000US04001
45,AZ,Apache,Unspecified,391.0631218072197,2016,StockpondCU,AZApache,0500000US04001
46,AZ,Apache,Unspecified,386.6037866348972,2017,StockpondCU,AZApache,0500000US04001
47,AZ,Apache,Unspecified,326.51568217355174,2018,StockpondCU,AZApache,0500000US04001
0,AZ,Coconino,Unspecified,,1971,IrrigatedAcreage,AZCoconino,0500000US04005
1,AZ,Coconino,Unspecified,,1972,IrrigatedAcreage,AZCoconino,0500000US04005
2,AZ,Coconino,Unspecified,,1973,IrrigatedAcreage,AZCoconino,0500000US04005
3,AZ,Coconino,Unspecified,,1974,IrrigatedAcreage,AZCoconino,0500000US04005
4,AZ,Coconino,Unspecified,,1975,IrrigatedAcreage,AZCoconino,0500000US04005
5,AZ,Coconino,Unspecified,,1976,IrrigatedAcreage,AZCoconino,0500000US04005
6,AZ,Coconino,Unspecified,,1977,IrrigatedAcreage,AZCoconino,0500000US04005
7,AZ,Coconino,Unspecified,,1978,IrrigatedAcreage,AZCoconino,0500000US04005
8,AZ,Coconino,Unspecified,,1979,IrrigatedAcreage,AZCoconino,0500000US04005
9,AZ,Coconino,Unspecified,,1980,IrrigatedAcreage,AZCoconino,0500000US04005
10,AZ,Coconino,Unspecified,,1981,IrrigatedAcreage,AZCoconino,0500000US04005
11,AZ,Coconino,Unspecified,,1982,IrrigatedAcreage,AZCoconino,0500000US04005
12,AZ,Coconino,Unspecified,,1983,IrrigatedAcreage,AZCoconino,0500000US04005
13,AZ,Coconino,Unspecified,,1984,IrrigatedAcreage,AZCoconino,0500000US04005
14,AZ,Coconino,Unspecified,,1985,IrrigatedAcreage,AZCoconino,0500000US04005
15,AZ,Coconino,Unspecified,15.0,1986,IrrigatedAcreage,AZCoconino,0500000US04005
16,AZ,Coconino,Unspecified,43.0,1987,IrrigatedAcreage,AZCoconino,0500000US04005
17,AZ,Coconino,Unspecified,38.0,1988,IrrigatedAcreage,AZCoconino,0500000US04005
18,AZ,Coconino,Unspecified,43.0,1989,IrrigatedAcreage,AZCoconino,0500000US04005
19,AZ,Coconino,Unspecified,43.0,1990,IrrigatedAcreage,AZCoconino,0500000US04005
20,AZ,Coconino,Unspecified,43.0,1991,IrrigatedAcreage,AZCoconino,0500000US04005
21,AZ,Coconino,Unspecified,43.0,1992,IrrigatedAcreage,AZCoconino,0500000US04005
22,AZ,Coconino,Unspecified,43.0,1993,IrrigatedAcreage,AZCoconino,0500000US04005
23,AZ,Coconino,Unspecified,43.0,1994,IrrigatedAcreage,AZCoconino,0500000US04005
24,AZ,Coconino,Unspecified,43.0,1995,IrrigatedAcreage,AZCoconino,0500000US04005
25,AZ,Coconino,Unspecified,6.5,1996,IrrigatedAcreage,AZCoconino,0500000US04005
26,AZ,Coconino,Unspecified,6.5,1997,IrrigatedAcreage,AZCoconino,0500000US04005
27,AZ,Coconino,Unspecified,6.5,1998,IrrigatedAcreage,AZCoconino,0500000US04005
28,AZ,Coconino,Unspecified,6.5,1999,IrrigatedAcreage,AZCoconino,0500000US04005
29,AZ,Coconino,Unspecified,6.5,2000,IrrigatedAcreage,AZCoconino,0500000US04005
30,AZ,Coconino,Unspecified,6.5,2001,IrrigatedAcreage,AZCoconino,0500000US04005
31,AZ,Coconino,Unspecified,6.5,2002,IrrigatedAcreage,AZCoconino,0500000US04005
32,AZ,Coconino,Unspecified,6.5,2003,IrrigatedAcreage,AZCoconino,0500000US04005
33,AZ,Coconino,Unspecified,6.5,2004,IrrigatedAcreage,AZCoconino,0500000US04005
34,AZ,Coconino,Unspecified,6.5,2005,IrrigatedAcreage,AZCoconino,0500000US04005
35,AZ,Coconino,Unspecified,6.5,2006,IrrigatedAcreage,AZCoconino,0500000US04005
36,AZ,Coconino,Unspecified,6.5,2007,IrrigatedAcreage,AZCoconino,0500000US04005
37,AZ,Coconino,Unspecified,6.5,2008,IrrigatedAcreage,AZCoconino,0500000US04005
38,AZ,Coconino,Unspecified,6.5,2009,IrrigatedAcreage,AZCoconino,0500000US04005
39,AZ,Coconino,Unspecified,6.5,2010,IrrigatedAcreage,AZCoconino,0500000US04005
40,AZ,Coconino,Unspecified,6.5,2011,IrrigatedAcreage,AZCoconino,0500000US04005
41,AZ,Coconino,Unspecified,6.5,2012,IrrigatedAcreage,AZCoconino,0500000US04005
42,AZ,Coconino,Unspecified,6.5,2013,IrrigatedAcreage,AZCoconino,0500000US04005
43,AZ,Coconino,Unspecified,6.5,2014,IrrigatedAcreage,AZCoconino,0500000US04005
44,AZ,Coconino,Unspecified,6.5,2015,IrrigatedAcreage,AZCoconino,0500000US04005
45,AZ,Coconino,Unspecified,6.5,2016,IrrigatedAcreage,AZCoconino,0500000US04005
46,AZ,Coconino,Unspecified,6.5,2017,IrrigatedAcreage,AZCoconino,0500000US04005
47,AZ,Coconino,Unspecified,6.5,2018,IrrigatedAcreage,AZCoconino,0500000US04005
0,AZ,Coconino,Unspecified,0.0,1971,LivestockDist,AZCoconino,0500000US04005
1,AZ,Coconino,Unspecified,0.0,1972,LivestockDist,AZCoconino,0500000US04005
2,AZ,Coconino,Unspecified,0.0,1973,LivestockDist,AZCoconino,0500000US04005
3,AZ,Coconino,Unspecified,0.0,1974,LivestockDist,AZCoconino,0500000US04005
4,AZ,Coconino,Unspecified,0.0,1975,LivestockDist,AZCoconino,0500000US04005
5,AZ,Coconino,Unspecified,0.0,1976,LivestockDist,AZCoconino,0500000US04005
6,AZ,Coconino,Unspecified,0.0,1977,LivestockDist,AZCoconino,0500000US04005
7,AZ,Coconino,Unspecified,0.0,1978,LivestockDist,AZCoconino,0500000US04005
8,AZ,Coconino,Unspecified,0.0,1979,LivestockDist,AZCoconino,0500000US04005
9,AZ,Coconino,Unspecified,0.0,1980,LivestockDist,AZCoconino,0500000US04005
10,AZ,Coconino,Unspecified,389.17280970766694,1981,LivestockDist,AZCoconino,0500000US04005
11,AZ,Coconino,Unspecified,389.17280970766694,1982,LivestockDist,AZCoconino,0500000US04005
12,AZ,Coconino,Unspecified,389.17280970766694,1983,LivestockDist,AZCoconino,0500000US04005
13,AZ,Coconino,Unspecified,389.17280970766694,1984,LivestockDist,AZCoconino,0500000US04005
14,AZ,Coconino,Unspecified,389.17280970766694,1985,LivestockDist,AZCoconino,0500000US04005
15,AZ,Coconino,Unspecified,281.1,1986,LivestockDist,AZCoconino,0500000US04005
16,AZ,Coconino,Unspecified,281.1,1987,LivestockDist,AZCoconino,0500000US04005
17,AZ,Coconino,Unspecified,281.1,1988,LivestockDist,AZCoconino,0500000US04005
18,AZ,Coconino,Unspecified,281.1,1989,LivestockDist,AZCoconino,0500000US04005
19,AZ,Coconino,Unspecified,281.1,1990,LivestockDist,AZCoconino,0500000US04005
20,AZ,Coconino,Unspecified,281.1,1991,LivestockDist,AZCoconino,0500000US04005
21,AZ,Coconino,Unspecified,281.1,1992,LivestockDist,AZCoconino,0500000US04005
22,AZ,Coconino,Unspecified,281.1,1993,LivestockDist,AZCoconino,0500000US04005
23,AZ,Coconino,Unspecified,89.9,1994,LivestockDist,AZCoconino,0500000US04005
24,AZ,Coconino,Unspecified,158.5,1995,LivestockDist,AZCoconino,0500000US04005
25,AZ,Coconino,Unspecified,37.783505023800004,1996,LivestockDist,AZCoconino,0500000US04005
26,AZ,Coconino,Unspecified,37.783505023800004,1997,LivestockDist,AZCoconino,0500000US04005
27,AZ,Coconino,Unspecified,37.783505023800004,1998,LivestockDist,AZCoconino,0500000US04005
28,AZ,Coconino,Unspecified,39.721137899100015,1999,LivestockDist,AZCoconino,0500000US04005
29,AZ,Coconino,Unspecified,38.5850832904,2000,LivestockDist,AZCoconino,0500000US04005
30,AZ,Coconino,Unspecified,40.5491516703,2001,LivestockDist,AZCoconino,0500000US04005
31,AZ,Coconino,Unspecified,40.5491516703,2002,LivestockDist,AZCoconino,0500000US04005
32,AZ,Coconino,Unspecified,40.5491516703,2003,LivestockDist,AZCoconino,0500000US04005
33,AZ,Coconino,Unspecified,40.5491516703,2004,LivestockDist,AZCoconino,0500000US04005
34,AZ,Coconino,Unspecified,40.5491516703,2005,LivestockDist,AZCoconino,0500000US04005
35,AZ,Coconino,Unspecified,40.5491516703,2006,LivestockDist,AZCoconino,0500000US04005
36,AZ,Coconino,Unspecified,34.785091519000005,2007,LivestockDist,AZCoconino,0500000US04005
37,AZ,Coconino,Unspecified,48.5,2008,LivestockDist,AZCoconino,0500000US04005
38,AZ,Coconino,Unspecified,25.187659171000004,2009,LivestockDist,AZCoconino,0500000US04005
39,AZ,Coconino,Unspecified,21.988515055,2010,LivestockDist,AZCoconino,0500000US04005
40,AZ,Coconino,Unspecified,16.59959460857224,2011,LivestockDist,AZCoconino,0500000US04005
41,AZ,Coconino,Unspecified,8.291339197,2012,LivestockDist,AZCoconino,0500000US04005
42,AZ,Coconino,Unspecified,4.870405678000001,2013,LivestockDist,AZCoconino,0500000US04005
43,AZ,Coconino,Unspecified,4.339455289,2014,LivestockDist,AZCoconino,0500000US04005
44,AZ,Coconino,Unspecified,3.8891555920000003,2015,LivestockDist,AZCoconino,0500000US04005
45,AZ,Coconino,Unspecified,3.4388558950000006,2016,LivestockDist,AZCoconino,0500000US04005
46,AZ,Coconino,Unspecified,2.988556198,2017,LivestockDist,AZCoconino,0500000US04005
47,AZ,Coconino,Unspecified,2.538256501,2018,LivestockDist,AZCoconino,0500000US04005
0,AZ,Coconino,Unspecified,178.37087111601403,1971,StockpondCU,AZCoconino,0500000US04005
1,AZ,Coconino,Unspecified,178.37087111601403,1972,StockpondCU,AZCoconino,0500000US04005
2,AZ,Coconino,Unspecified,145.93980364037512,1973,StockpondCU,AZCoconino,0500000US04005
3,AZ,Coconino,Unspecified,188.74881270821848,1974,StockpondCU,AZCoconino,0500000US04005
4,AZ,Coconino,Unspecified,149.18291038793902,1975,StockpondCU,AZCoconino,0500000US04005
5,AZ,Coconino,Unspecified,165.39844412575846,1976,StockpondCU,AZCoconino,0500000US04005
6,AZ,Coconino,Unspecified,170.2631042471043,1977,StockpondCU,AZCoconino,0500000US04005
7,AZ,Coconino,Unspecified,175.12776436845013,1978,StockpondCU,AZCoconino,0500000US04005
8,AZ,Coconino,Unspecified,150.80446376172094,1979,StockpondCU,AZCoconino,0500000US04005
9,AZ,Coconino,Unspecified,161.50671602868178,1980,StockpondCU,AZCoconino,0500000US04005
10,AZ,Coconino,Unspecified,175.61423038058473,1981,StockpondCU,AZCoconino,0500000US04005
11,AZ,Coconino,Unspecified,162.15533737819456,1982,StockpondCU,AZCoconino,0500000US04005
12,AZ,Coconino,Unspecified,178.37087111601403,1983,StockpondCU,AZCoconino,0500000US04005
13,AZ,Coconino,Unspecified,145.93980364037512,1984,StockpondCU,AZCoconino,0500000US04005
14,AZ,Coconino,Unspecified,16.215533737819456,1985,StockpondCU,AZCoconino,0500000US04005
15,AZ,Coconino,Unspecified,163.20934707115285,1986,StockpondCU,AZCoconino,0500000US04005
16,AZ,Coconino,Unspecified,135.56186204817067,1987,StockpondCU,AZCoconino,0500000US04005
17,AZ,Coconino,Unspecified,130.85935726420303,1988,StockpondCU,AZCoconino,0500000US04005
18,AZ,Coconino,Unspecified,86.75310549733409,1989,StockpondCU,AZCoconino,0500000US04005
19,AZ,Coconino,Unspecified,77.8345619415334,1990,StockpondCU,AZCoconino,0500000US04005
20,AZ,Coconino,Unspecified,82.69922206287923,1991,StockpondCU,AZCoconino,0500000US04005
21,AZ,Coconino,Unspecified,111.88718279095426,1992,StockpondCU,AZCoconino,0500000US04005
22,AZ,Coconino,Unspecified,108.64407604339036,1993,StockpondCU,AZCoconino,0500000US04005
23,AZ,Coconino,Unspecified,106.53605665747384,1994,StockpondCU,AZCoconino,0500000US04005
24,AZ,Coconino,Unspecified,102.64432856039716,1995,StockpondCU,AZCoconino,0500000US04005
25,AZ,Coconino,Unspecified,110.5125628442408,1996,StockpondCU,AZCoconino,0500000US04005
26,AZ,Coconino,Unspecified,111.19678023270153,1997,StockpondCU,AZCoconino,0500000US04005
27,AZ,Coconino,Unspecified,145.41097837327942,1998,StockpondCU,AZCoconino,0500000US04005
28,AZ,Coconino,Unspecified,140.37823570157775,1999,StockpondCU,AZCoconino,0500000US04005
29,AZ,Coconino,Unspecified,149.16017524741997,2000,StockpondCU,AZCoconino,0500000US04005
30,AZ,Coconino,Unspecified,145.88986969041474,2001,StockpondCU,AZCoconino,0500000US04005
31,AZ,Coconino,Unspecified,112.38867955601275,2002,StockpondCU,AZCoconino,0500000US04005
32,AZ,Coconino,Unspecified,118.95077771002074,2003,StockpondCU,AZCoconino,0500000US04005
33,AZ,Coconino,Unspecified,148.83751135988868,2004,StockpondCU,AZCoconino,0500000US04005
34,AZ,Coconino,Unspecified,141.63707875225992,2005,StockpondCU,AZCoconino,0500000US04005
35,AZ,Coconino,Unspecified,126.49095305426482,2006,StockpondCU,AZCoconino,0500000US04005
36,AZ,Coconino,Unspecified,140.53188028896574,2007,StockpondCU,AZCoconino,0500000US04005
37,AZ,Coconino,Unspecified,145.45333762824052,2008,StockpondCU,AZCoconino,0500000US04005
38,AZ,Coconino,Unspecified,119.16779998442826,2009,StockpondCU,AZCoconino,0500000US04005
39,AZ,Coconino,Unspecified,149.15826677497807,2010,StockpondCU,AZCoconino,0500000US04005
40,AZ,Coconino,Unspecified,145.67395998288757,2011,StockpondCU,AZCoconino,0500000US04005
41,AZ,Coconino,Unspecified,85.58851413168465,2012,StockpondCU,AZCoconino,0500000US04005
42,AZ,Coconino,Unspecified,143.02117658452647,2013,StockpondCU,AZCoconino,0500000US04005
43,AZ,Coconino,Unspecified,114.85888114468304,2014,StockpondCU,AZCoconino,0500000US04005
44,AZ,Coconino,Unspecified,138.0383418934108,2015,StockpondCU,AZCoconino,0500000US04005
45,AZ,Coconino,Unspecified,154.06282117318534,2016,StockpondCU,AZCoconino,0500000US04005
46,AZ,Coconino,Unspecified,152.3060261217115,2017,StockpondCU,AZCoconino,0500000US04005
47,AZ,Coconino,Unspecified,128.6337789164957,2018,StockpondCU,AZCoconino,0500000US04005
0,AZ,Navajo,Unspecified,,1971,IrrigatedAcreage,AZNavajo,0500000US04017
1,AZ,Navajo,Unspecified,,1972,IrrigatedAcreage,AZNavajo,0500000US04017
2,AZ,Navajo,Unspecified,,1973,IrrigatedAcreage,AZNavajo,0500000US04017
3,AZ,Navajo,Unspecified,,1974,IrrigatedAcreage,AZNavajo,0500000US04017
4,AZ,Navajo,Unspecified,,1975,IrrigatedAcreage,AZNavajo,0500000US04017
5,AZ,Navajo,Unspecified,,1976,IrrigatedAcreage,AZNavajo,0500000US04017
6,AZ,Navajo,Unspecified,,1977,IrrigatedAcreage,AZNavajo,0500000US04017
7,AZ,Navajo,Unspecified,,1978,IrrigatedAcreage,AZNavajo,0500000US04017
8,AZ,Navajo,Unspecified,,1979,IrrigatedAcreage,AZNavajo,0500000US04017
9,AZ,Navajo,Unspecified,,1980,IrrigatedAcreage,AZNavajo,0500000US04017
10,AZ,Navajo,Unspecified,,1981,IrrigatedAcreage,AZNavajo,0500000US04017
11,AZ,Navajo,Unspecified,,1982,IrrigatedAcreage,AZNavajo,0500000US04017
12,AZ,Navajo,Unspecified,,1983,IrrigatedAcreage,AZNavajo,0500000US04017
13,AZ,Navajo,Unspecified,,1984,IrrigatedAcreage,AZNavajo,0500000US04017
14,AZ,Navajo,Unspecified,,1985,IrrigatedAcreage,AZNavajo,0500000US04017
15,AZ,Navajo,Unspecified,61.0,1986,IrrigatedAcreage,AZNavajo,0500000US04017
16,AZ,Navajo,Unspecified,61.0,1987,IrrigatedAcreage,AZNavajo,0500000US04017
17,AZ,Navajo,Unspecified,61.0,1988,IrrigatedAcreage,AZNavajo,0500000US04017
18,AZ,Navajo,Unspecified,61.0,1989,IrrigatedAcreage,AZNavajo,0500000US04017
19,AZ,Navajo,Unspecified,61.0,1990,IrrigatedAcreage,AZNavajo,0500000US04017
20,AZ,Navajo,Unspecified,61.0,1991,IrrigatedAcreage,AZNavajo,0500000US04017
21,AZ,Navajo,Unspecified,61.0,1992,IrrigatedAcreage,AZNavajo,0500000US04017
22,AZ,Navajo,Unspecified,61.0,1993,IrrigatedAcreage,AZNavajo,0500000US04017
