MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,OwnerClassificationCV,PopulationServed,PowerType,PrimaryUseCategory,WaterAllocationNativeURL,ReasonRemoved,index
NDSWC_Water Rights,NDSWC,"NDwr_S10069,NDwr_S10073,NDwr_S10067,NDwr_S10070,NDwr_S10074,NDwr_S10071,NDwr_S10072,NDwr_S10068",NDSWC_Allocation,9/25/2017,,,,,,,,,Held In Abeyance,6564,HARTEL LEMOINE,7/31/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6194.0
NDSWC_Water Rights,NDSWC,"NDwr_S10077,NDwr_S10078,NDwr_S10075,NDwr_S10076",NDSWC_Allocation,3/26/2014,,,,,,,,,Held In Abeyance,6570,MIKKELSON LAND COMPANY LLLP,8/2/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6201.0
NDSWC_Water Rights,NDSWC,"NDwr_S10100,NDwr_S10098,NDwr_S10099,NDwr_S10097",NDSWC_Allocation,1/24/2017,,,,,,,,,Conditionally Approved,6574,FUGLEBERG ARDEL,9/20/2013,,14-Sep,15-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6205.0
NDSWC_Water Rights,NDSWC,"NDwr_S10090,NDwr_S10089",NDSWC_Allocation,2/19/2015,,,,,,,,,Held In Abeyance,6580,IRON HORSE L.L.C.,8/30/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6212.0
NDSWC_Water Rights,NDSWC,NDwr_S10111,NDSWC_Allocation,4/15/2014,,,,,,,,,Conditionally Approved,6583,DAKOTA AG COOPERATIVE,9/16/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6215.0
NDSWC_Water Rights,NDSWC,NDwr_S10139,NDSWC_Allocation,7/29/2014,,,,,,,,,Conditionally Approved,6585,MCCODY CONCRETE PRODUCTS INC.,10/4/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6217.0
NDSWC_Water Rights,NDSWC,"NDwr_S10125,NDwr_S10126,NDwr_S10124,NDwr_S10127",NDSWC_Allocation,11/10/2015,,,,,,,,,Held In Abeyance,6594,BURLINGTON CITY OF,10/9/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6227.0
NDSWC_Water Rights,NDSWC,NDwr_S10123,NDSWC_Allocation,11/14/2014,,,,,,,,,Conditionally Approved,6595,SECURE ENERGY SERVICES USA LLC,10/10/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6228.0
NDSWC_Water Rights,NDSWC,NDwr_S10153,NDSWC_Allocation,3/17/2014,,,,,,,,,Conditionally Approved,6596,ARMSTRONG OPERATING INC.,10/10/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6229.0
NDSWC_Water Rights,NDSWC,"NDwr_S10122,NDwr_S10121,NDwr_S1262",NDSWC_Allocation,4/22/2015,,,,,,,,,Conditionally Approved,6597,JAMESTOWN CITY OF,10/7/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6230.0
NDSWC_Water Rights,NDSWC,"NDwr_S10133,NDwr_S10137,NDwr_S10134,NDwr_S10135,NDwr_S10138,NDwr_S10136",NDSWC_Allocation,4/8/2016,,,,,,,3/20/2019,,Cancelled,6599,LANGDON CITY OF,10/18/2013,,31-Dec,1-Jan,,0,Municipal,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6232.0
NDSWC_Water Rights,NDSWC,NDwr_S10142,NDSWC_Allocation,3/13/2014,,,,,,,2/1/2017,,Cancelled,6602,ENDURO OPERATING LLC,10/22/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6237.0
NDSWC_Water Rights,NDSWC,NDwr_S10154,NDSWC_Allocation,10/12/2016,,,,,,,,,Held In Abeyance,6606,FLAXTON CITY OF,11/1/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6242.0
NDSWC_Water Rights,NDSWC,NDwr_S10155,NDSWC_Allocation,11/21/2017,,,,,,,,,Conditionally Approved,6609,STUTSMAN RURAL WATER DISTRICT,11/21/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6245.0
NDSWC_Water Rights,NDSWC,NDwr_S10198,NDSWC_Allocation,7/19/2017,,,,,,,,,Conditionally Approved,6610,SARGENT COUNTY WATER RESOURCE DIST.,11/29/2013,,31-Dec,1-Jan,,0,Flood Control,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6246.0
NDSWC_Water Rights,NDSWC,"NDwr_S10159,NDwr_S10158,NDwr_S10157",NDSWC_Allocation,12/16/2014,,,,,,,,,Held In Abeyance,6614,WHITE HORSE WATER LLC,12/5/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6250.0
NDSWC_Water Rights,NDSWC,NDwr_S10182,NDSWC_Allocation,4/14/2014,,,,,,,,,Perfected,6621,DENBURY ONSHORE LLC,12/23/2013,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6258.0
NDSWC_Water Rights,NDSWC,"NDwr_S10187,NDwr_S10186,NDwr_S10188",NDSWC_Allocation,12/19/2016,,,,,,,,,Conditionally Approved,6623,SATROM MICHAEL,1/16/2014,,15-Sep,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6260.0
NDSWC_Water Rights,NDSWC,NDwr_S10193,NDSWC_Allocation,5/6/2014,,,,,,,,,Conditionally Approved,6624,FALK KEVIN,1/21/2014,,15-Sep,15-Jun,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6261.0
NDSWC_Water Rights,NDSWC,NDwr_S10191,NDSWC_Allocation,1/24/2017,,,,,,,,,Conditionally Approved,6626,JOHNSON KENNETH H. AND JOHNSON,1/21/2014,,15-Oct,15-May,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6263.0
NDSWC_Water Rights,NDSWC,"NDwr_S10433,NDwr_S10434,NDwr_S10435",NDSWC_Allocation,5/31/2016,,,,,,,,,Held In Abeyance,6632,GRAMLOW RICHARD A.,1/31/2014,,15-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6270.0
NDSWC_Water Rights,NDSWC,NDwr_S10221,NDSWC_Allocation,8/20/2014,,,,,,,,,Held In Abeyance,6642,FRANZ ARLON,3/13/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6280.0
NDSWC_Water Rights,NDSWC,"NDwr_S10223,NDwr_S10224,NDwr_S10222",NDSWC_Allocation,8/20/2014,,,,,,,,,Held In Abeyance,6643,FRANZ ARLON,3/13/2014,,31-Oct,1-Mar,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6281.0
NDSWC_Water Rights,NDSWC,NDwr_S10225,NDSWC_Allocation,2/3/2016,,,,,,,,,Conditionally Approved,6645,UNDERWOOD PUBLIC RECREATION SYSTEM,3/17/2014,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6283.0
NDSWC_Water Rights,NDSWC,NDwr_S10234,NDSWC_Allocation,11/29/2016,,,,,,,,,Conditionally Approved,6647,SHERWOOD CITY OF,8/5/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6285.0
NDSWC_Water Rights,NDSWC,NDwr_S10007,NDSWC_Allocation,3/8/2017,,,,,,,,,Conditionally Approved,6649,MINOT COUNTRY CLUB,3/22/2014,,31-Dec,1-Jan,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6287.0
NDSWC_Water Rights,NDSWC,NDwr_S10233,NDSWC_Allocation,7/22/2014,,,,,,,,,Perfected,6652,BALLANTYNE OIL LLC,4/8/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6290.0
NDSWC_Water Rights,NDSWC,NDwr_S10238,NDSWC_Allocation,8/13/2014,,,,,,,,,Held In Abeyance,6656,WURTZ JERRY AND RICHARD,4/17/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6294.0
NDSWC_Water Rights,NDSWC,"NDwr_S10246,NDwr_S10244,NDwr_S10245",NDSWC_Allocation,4/20/2016,,,,,,,,,Held In Abeyance,6663,NEW TOWN CITY OF,8/18/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6301.0
NDSWC_Water Rights,NDSWC,"NDwr_S10246,NDwr_S10244,NDwr_S10245",NDSWC_Allocation,4/20/2016,,,,,,,,,Held In Abeyance,6664,NEW TOWN CITY OF,8/18/2014,,31-Dec,1-Jan,,0,Municipal,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6302.0
NDSWC_Water Rights,NDSWC,NDwr_S10128,NDSWC_Allocation,12/11/2015,,,,,,,,,Held In Abeyance,6667,HEINEN LANDHOLDINGS LLC,5/5/2014,,31-Dec,1-Jan,,0,Municipal,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6305.0
NDSWC_Water Rights,NDSWC,NDwr_S10256,NDSWC_Allocation,12/7/2015,,,,,,,,,Conditionally Approved,6670,CONTINENTAL RESOURCES INC.,5/13/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6309.0
NDSWC_Water Rights,NDSWC,NDwr_S10286,NDSWC_Allocation,7/22/2015,,,,,,,,,Conditionally Approved,6678,EOG RESOURCES INC.,5/9/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6317.0
NDSWC_Water Rights,NDSWC,NDwr_S10295,NDSWC_Allocation,4/7/2015,,,,,,,,,Conditionally Approved,6689,EOG RESOURCES INC.,11/10/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6330.0
NDSWC_Water Rights,NDSWC,NDwr_S10268,NDSWC_Allocation,3/24/2015,,,,,,,6/29/2018,,Cancelled,6695,SECURE ENERGY SERVICES USA LLC,6/4/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6337.0
NDSWC_Water Rights,NDSWC,NDwr_S10269,NDSWC_Allocation,2/5/2016,,,,,,,,,Perfected,6696,SECURE ENERGY SERVICES USA LLC,6/4/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6338.0
NDSWC_Water Rights,NDSWC,NDwr_S10328,NDSWC_Allocation,4/14/2016,,,,,,,,,Conditionally Approved,6697,SUNDHAGEN HAROLD,11/28/2014,,31-Dec,1-Jan,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6339.0
NDSWC_Water Rights,NDSWC,NDwr_S10297,NDSWC_Allocation,3/18/2015,,,,,,,,,Conditionally Approved,6703,OASIS PETROLEUM,6/27/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6348.0
NDSWC_Water Rights,NDSWC,NDwr_S10300,NDSWC_Allocation,5/5/2015,,,,,,,,,Conditionally Approved,6707,HUTCHESON ROY,7/8/2014,,31-Dec,1-Jan,,0,Municipal,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6352.0
NDSWC_Water Rights,NDSWC,NDwr_S10301,NDSWC_Allocation,9/9/2015,,,,,,,,,Held In Abeyance,6709,SHAE JERRY,7/28/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6354.0
NDSWC_Water Rights,NDSWC,"NDwr_S10309,NDwr_S10308",NDSWC_Allocation,4/15/2015,,,,,,,,,Conditionally Approved,6711,DEWITZ TY AND DEBRA,7/22/2014,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6356.0
NDSWC_Water Rights,NDSWC,NDwr_S10302,NDSWC_Allocation,1/31/2017,,,,,,,,,Conditionally Approved,6713,STUDNESS FARMS LLC,8/4/2014,,31-Dec,1-Jan,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6358.0
NDSWC_Water Rights,NDSWC,NDwr_S10324,NDSWC_Allocation,9/7/2017,,,,,,,,,Conditionally Approved,6714,FIKE DOUG,10/27/2014,,31-Oct,1-Apr,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6359.0
NDSWC_Water Rights,NDSWC,"NDwr_S10310,NDwr_S10311",NDSWC_Allocation,5/24/2018,,,,,,,,,Held In Abeyance,6716,DWYER TIMOTHY S. AND TORI J.,1/26/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6361.0
NDSWC_Water Rights,NDSWC,NDwr_S10327,NDSWC_Allocation,7/17/2015,,,,,,,,,Conditionally Approved,6733,MENARD INC.,10/28/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6378.0
NDSWC_Water Rights,NDSWC,NDwr_S10282,NDSWC_Allocation,9/20/2017,,,,,,,,,Conditionally Approved,6734,SYMINGTON ROY,10/29/2014,,31-Oct,1-May,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6379.0
NDSWC_Water Rights,NDSWC,NDwr_S10329,NDSWC_Allocation,11/20/2015,,,,,,,,,Conditionally Approved,6735,BERENERGY CORPORATION,10/24/2014,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6380.0
NDSWC_Water Rights,NDSWC,NDwr_S10354,NDSWC_Allocation,9/20/2016,,,,,,,,,Held In Abeyance,6743,VESEY ROGER,1/22/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6389.0
NDSWC_Water Rights,NDSWC,NDwr_S10368,NDSWC_Allocation,8/3/2017,,,,,,,,,Conditionally Approved,6751,JOHNSON KIPP L.,2/12/2015,,20-Sep,20-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6398.0
NDSWC_Water Rights,NDSWC,NDwr_S10374,NDSWC_Allocation,7/22/2015,,,,,,,,,Conditionally Approved,6753,EOG RESOURCES INC.,2/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6400.0
NDSWC_Water Rights,NDSWC,NDwr_S10364,NDSWC_Allocation,6/22/2015,,,,,,,,,Perfected,6757,LUFF EXPLORATION COMPANY,2/26/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6404.0
NDSWC_Water Rights,NDSWC,NDwr_S10396,NDSWC_Allocation,10/9/2015,,,,,,,,,Conditionally Approved,6763,PETRO-HUNT L.L.C.,3/23/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6410.0
NDSWC_Water Rights,NDSWC,"NDwr_S10392,NDwr_S10393,NDwr_S10390,NDwr_S10391",NDSWC_Allocation,7/11/2016,,,,,,,8/9/2019,,Cancelled,6764,SPICKLER JUSTIN,7/13/2015,,30-Nov,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6411.0
NDSWC_Water Rights,NDSWC,NDwr_S10376,NDSWC_Allocation,10/13/2017,,,,,,,,,Conditionally Approved,6765,BRUIN E & P OPERATING LLC,3/25/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6412.0
NDSWC_Water Rights,NDSWC,"NDwr_S10378,NDwr_S10377",NDSWC_Allocation,10/13/2017,,,,,,,,,Conditionally Approved,6766,BRUIN E & P OPERATING LLC,3/25/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6413.0
NDSWC_Water Rights,NDSWC,NDwr_S10389,NDSWC_Allocation,11/4/2015,,,,,,,,,Conditionally Approved,6771,MCCODY CONCRETE PRODUCTS INC.,4/13/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6419.0
NDSWC_Water Rights,NDSWC,NDwr_S10395,NDSWC_Allocation,8/31/2015,,,,,,,,,Conditionally Approved,6772,COBRA OIL AND GAS CORPORATION,4/13/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6420.0
NDSWC_Water Rights,NDSWC,NDwr_S10142,NDSWC_Allocation,8/31/2015,,,,,,,,,Conditionally Approved,6773,COBRA OIL AND GAS CORPORATION,4/21/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6421.0
NDSWC_Water Rights,NDSWC,"NDwr_S10433,NDwr_S10434,NDwr_S10435",NDSWC_Allocation,9/8/2017,,,,,,,,,Conditionally Approved,6775,GRAMLOW RICHARD A.,7/20/2015,,31-Dec,1-Jan,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6423.0
NDSWC_Water Rights,NDSWC,"NDwr_S10401,NDwr_S10402",NDSWC_Allocation,4/14/2016,,,,,,,,,Held In Abeyance,6776,HOFFLAND BAY MATERIALS LLC,5/29/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6424.0
NDSWC_Water Rights,NDSWC,"NDwr_S9849,NDwr_S9850",NDSWC_Allocation,3/14/2017,,,,,,,,,Held In Abeyance,6779,SOLBERG GLENN S.,9/30/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6426.0
NDSWC_Water Rights,NDSWC,NDwr_S10432,NDSWC_Allocation,10/13/2017,,,,,,,,,Conditionally Approved,6781,ISSENDORF CLIFFORD,3/9/2016,,30-Sep,1-May,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6429.0
NDSWC_Water Rights,NDSWC,"NDwr_S10408,NDwr_S10746,NDwr_S10410,NDwr_S10407",NDSWC_Allocation,4/26/2016,,,,,,,,,Held In Abeyance,6782,FLATLAND LYLE AND ROGER,8/3/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6430.0
NDSWC_Water Rights,NDSWC,"NDwr_S10412,NDwr_S10414,NDwr_S10413,NDwr_S10411",NDSWC_Allocation,6/28/2016,,,,,,,,,Conditionally Approved,6784,BOECKEL LEROY L.,8/10/2015,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6432.0
NDSWC_Water Rights,NDSWC,"NDwr_S10420,NDwr_S10419,NDwr_S10421,NDwr_S10422",NDSWC_Allocation,5/31/2017,,,,,,,,,Conditionally Approved,6785,KREIDT GARY AND LORI,1/25/2016,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6433.0
NDSWC_Water Rights,NDSWC,"NDwr_S10416,NDwr_S10418,NDwr_S10415,NDwr_S10417",NDSWC_Allocation,5/31/2017,,,,,,,,,Conditionally Approved,6786,BOECKEL TRAVIS AND ALICIA,8/10/2015,,31-Oct,1-Apr,,0,Irrigation,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6434.0
NDSWC_Water Rights,NDSWC,NDwr_S10442,NDSWC_Allocation,4/19/2016,,,,,,,,,Conditionally Approved,6791,JMAC RESOURCES,9/15/2015,,31-Dec,1-Apr,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6440.0
NDSWC_Water Rights,NDSWC,NDwr_S9920,NDSWC_Allocation,12/4/2017,,,,,,,,,Conditionally Approved,6792,FROST FIRE MOUNTAIN SKI RESORT,8/31/2015,,31-Dec,1-Oct,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6441.0
NDSWC_Water Rights,NDSWC,NDwr_S10454,NDSWC_Allocation,7/19/2016,,,,,,,8/7/2019,,Cancelled,6801,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6450.0
NDSWC_Water Rights,NDSWC,NDwr_S10455,NDSWC_Allocation,8/16/2016,,,,,,,8/7/2019,,Cancelled,6802,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6451.0
NDSWC_Water Rights,NDSWC,NDwr_S10456,NDSWC_Allocation,8/16/2016,,,,,,,8/7/2019,,Cancelled,6803,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6452.0
NDSWC_Water Rights,NDSWC,NDwr_S10457,NDSWC_Allocation,8/16/2016,,,,,,,8/7/2019,,Cancelled,6804,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6453.0
NDSWC_Water Rights,NDSWC,NDwr_S10458,NDSWC_Allocation,8/16/2016,,,,,,,8/7/2019,,Cancelled,6805,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6454.0
NDSWC_Water Rights,NDSWC,NDwr_S10459,NDSWC_Allocation,8/16/2016,,,,,,,8/7/2019,,Cancelled,6806,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6455.0
NDSWC_Water Rights,NDSWC,NDwr_S10460,NDSWC_Allocation,8/16/2016,,,,,,,8/7/2019,,Cancelled,6807,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6456.0
NDSWC_Water Rights,NDSWC,NDwr_S10461,NDSWC_Allocation,8/16/2016,,,,,,,8/7/2019,,Cancelled,6808,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6457.0
NDSWC_Water Rights,NDSWC,NDwr_S10462,NDSWC_Allocation,9/8/2016,,,,,,,,,Conditionally Approved,6809,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6458.0
NDSWC_Water Rights,NDSWC,NDwr_S10463,NDSWC_Allocation,9/8/2016,,,,,,,,,Conditionally Approved,6810,PETRO-HUNT L.L.C.,11/6/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6460.0
NDSWC_Water Rights,NDSWC,"NDwr_S10472,NDwr_S10473",NDSWC_Allocation,1/12/2018,,,,,,,,,Held In Abeyance,6811,JOHNSRUD MARK D.,11/16/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6461.0
NDSWC_Water Rights,NDSWC,NDwr_S10482,NDSWC_Allocation,4/21/2016,,,,,,,,,Conditionally Approved,6822,EOG RESOURCES INC.,12/16/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6473.0
NDSWC_Water Rights,NDSWC,"NDwr_S10485,NDwr_S10484",NDSWC_Allocation,11/22/2016,,,,,,,,,Conditionally Approved,6824,BALLANTYNE OIL LLC,12/24/2015,,31-Dec,1-Jan,,0,Industrial,,,,04/08/2020,,0,,,,,In Review,,,Unspecified,,Bad AllocationTimeframeEnd,6475.0
