index,SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
2643,NDwr_S2517,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.49078,-97.34568,,,POD,Unspecified,13505321DA,,Ground Water,ND,
2644,NDwr_S2518,,NDwr_WS1,,Unspecified,Ward,4326,,,,,48.09333,-101.04994,,,POD,Unspecified,15308111BA,,Ground Water,ND,
2648,NDwr_S2519,,NDwr_WS1,,Unspecified,Cass,4326,,,,,46.71516,-97.0704,,,POD,Unspecified,13705101BB,,Ground Water,ND,
2649,NDwr_S2520,,NDwr_WS1,,Unspecified,Cass,4326,,,,,46.87558,-96.87901,,,POD,Unspecified,13904909BBA,,Ground Water,ND,
2650,NDwr_S2521,,NDwr_WS20,,Unspecified,Mercer,4326,,,,,47.46355,-101.84646,,,POD,Unspecified,14608814DA,,Surface Water,ND,
2651,NDwr_S2522,,NDwr_WS1,,Unspecified,Emmons,4326,,,,,46.23097,-100.3377,,,POD,Unspecified,13207729AA,,Ground Water,ND,
2652,NDwr_S2523,,NDwr_WS1,,Unspecified,Emmons,4326,,,,,46.22187,-100.34027,,,POD,Unspecified,13207729D,,Ground Water,ND,
2653,NDwr_S2524,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.54959,-96.94653,,,POD,Unspecified,13605035CBB,,Ground Water,ND,
2654,NDwr_S2525,,NDwr_WS20,,Unspecified,Mercer,4326,,,,,47.47851,-101.78808,,,POD,Unspecified,14608708DB,,Surface Water,ND,
2655,NDwr_S2526,,NDwr_WS20,,Unspecified,Mercer,4326,,,,,47.47852,-101.79874,,,POD,Unspecified,14608708CB,,Surface Water,ND,
2656,NDwr_S2527,,NDwr_WS20,,Unspecified,Mercer,4326,,,,,47.47859,-101.77744,,,POD,Unspecified,14608709CB,,Surface Water,ND,
2657,NDwr_S2528,,NDwr_WS1,,Unspecified,Mercer,4326,,,,,47.40406,-101.85986,,,POD,Unspecified,14508802C,,Ground Water,ND,
2658,NDwr_S2529,,NDwr_WS1,,Unspecified,Mercer,4326,,,,,47.38784,-101.84664,,,POD,Unspecified,14508811DD,,Ground Water,ND,
2659,NDwr_S2530,,NDwr_WS1,,Unspecified,Mercer,4326,,,,,47.40585,-101.8572,,,POD,Unspecified,14508802CA,,Ground Water,ND,
2660,NDwr_S2531,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,48.11098,-100.59656,,,POD,Unspecified,15407732CD,,Ground Water,ND,
2661,NDwr_S2532,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.18932,-102.5382,,,POD,Unspecified,14309424CA,,Surface Water,ND,
2662,NDwr_S2533,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.18207,-102.53826,,,POD,Unspecified,14309425BA2,,Surface Water,ND,
2663,NDwr_S2534,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.18207,-102.53826,,,POD,Unspecified,14309425BA1,,Surface Water,ND,
2664,NDwr_S2535,,NDwr_WS1,,Unspecified,Cass,4326,,,,,46.98269000000001,-96.88225,,,POD,Unspecified,14104933DA,,Ground Water,ND,
2665,NDwr_S2536,,NDwr_WS1,,Unspecified,Cass,4326,,,,,46.9827,-96.89284,,,POD,Unspecified,14104933CA,,Ground Water,ND,
2666,NDwr_S2537,,NDwr_WS36,,Unspecified,Bowman,4326,,,,,46.13872,-103.74565,,,POD,Unspecified,13110525DA,,Surface Water,ND,
2667,NDwr_S2538,,NDwr_WS36,,Unspecified,Bowman,4326,,,,,46.14235,-103.74563,,,POD,Unspecified,13110525AD,,Surface Water,ND,
2668,NDwr_S2539,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.75769,-100.88045,,,POD,Unspecified,14908002B,,Ground Water,ND,
2669,NDwr_S2540,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.76489,-100.88045,,,POD,Unspecified,15008035C,,Ground Water,ND,
2670,NDwr_S2541,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.76311,-100.87776,,,POD,Unspecified,15008035CD,,Ground Water,ND,
2671,NDwr_S2542,,NDwr_WS2,,Unspecified,Bottineau,4326,,,,,48.96913,-100.48418,,,POD,Unspecified,16307602C,,Surface Water,ND,
2672,NDwr_S2543,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.00397,-99.53665,,,POD,Unspecified,14107027BD,,Ground Water,ND,
2673,NDwr_S2544,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.02561,-99.54725,,,POD,Unspecified,14107016DD,,Ground Water,ND,
2674,NDwr_S2545,,NDwr_WS2,,Unspecified,Mountrail,4326,,,,,48.16077,-101.97611,,,POD,Unspecified,15408815,,Surface Water,ND,
2675,NDwr_S2546,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.53618,-100.76102,,,POD,Unspecified,14707920DA,,Ground Water,ND,
2676,NDwr_S2547,,NDwr_WS2,,Unspecified,Grand Forks,4326,,,,,47.87313,-97.02625,,,POD,Unspecified,15105027AA,,Surface Water,ND,
2677,NDwr_S2548,,NDwr_WS47,,Unspecified,Traill,4326,,,,,47.41621,-97.05752,,,POD,Unspecified,14605032DB,,Surface Water,ND,
2678,NDwr_S2549,,NDwr_WS2,,Unspecified,Sioux,4326,,,,,45.94967000000001,-101.68458,,,POD,Unspecified,12908834CB,,Surface Water,ND,
2679,NDwr_S2550,,NDwr_WS2,,Unspecified,Billings,4326,,,,,47.30027000000001,-103.25219,,,POD,Unspecified,14409908DC,,Surface Water,ND,
2680,NDwr_S2551,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.17857,-103.27322,,,POD,Unspecified,13110111DC,,Surface Water,ND,
2681,NDwr_S2552,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.18221,-103.27322,,,POD,Unspecified,13110111DB,,Surface Water,ND,
2682,NDwr_S2553,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.21131,-103.36684,,,POD,Unspecified,13210131CB,,Surface Water,ND,
2683,NDwr_S2554,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.21856,-103.3516,,,POD,Unspecified,13210131AA,,Surface Water,ND,
2684,NDwr_S2555,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.23302,-103.37185,,,POD,Unspecified,13210225AA,,Surface Water,ND,
2685,NDwr_S2556,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.21492,-103.36175,,,POD,Unspecified,13210131BD,,Surface Water,ND,
2686,NDwr_S2557,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.84571,-100.53441,,,POD,Unspecified,13907821BDC,,Ground Water,ND,
2687,NDwr_S2558,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.8493,-100.52384,,,POD,Unspecified,13907821AAC,,Ground Water,ND,
2688,NDwr_S2559,,NDwr_WS2,,Unspecified,Morton,4326,,,,,46.95418,-101.44259,,,POD,Unspecified,14008508CA,,Surface Water,ND,
2689,NDwr_S2560,,NDwr_WS1,,Unspecified,Logan,4326,,,,,46.56739,-99.44748,,,POD,Unspecified,13607026BD,,Ground Water,ND,
2690,NDwr_S2561,,NDwr_WS1,,Unspecified,Dickey,4326,,,,,46.14231,-98.05403,,,POD,Unspecified,13105922D,,Ground Water,ND,
2691,NDwr_S2562,,NDwr_WS1,,Unspecified,Dickey,4326,,,,,46.147763,-98.056625,,,POD,Unspecified,13105922AC,,Ground Water,ND,
2692,NDwr_S2563,,NDwr_WS14,,Unspecified,Oliver,4326,,,,,47.27805,-101.02071,,,POD,Unspecified,14408224CB,,Surface Water,ND,
2693,NDwr_S2564,,NDwr_WS1,,Unspecified,Mercer,4326,,,,,47.3842,-101.83599,,,POD,Unspecified,14508813BA,,Ground Water,ND,
2694,NDwr_S2565,,NDwr_WS1,,Unspecified,Mercer,4326,,,,,47.38782,-101.83596,,,POD,Unspecified,14508812CD,,Ground Water,ND,
2696,NDwr_S2566,,NDwr_WS1,,Unspecified,Stark,4326,,,,,46.9068,-102.85444,,,POD,Unspecified,14009725DD,,Ground Water,ND,
2697,NDwr_S2567,,NDwr_WS2,,Unspecified,Dickey,4326,,,,,46.01743,-98.1349,,,POD,Unspecified,12906001AD,,Surface Water,ND,
2698,NDwr_S2568,,NDwr_WS35,,Unspecified,Dickey,4326,,,,,46.01756,-98.12978,,,POD,Unspecified,12905906BC,,Surface Water,ND,
2699,NDwr_S2569,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,48.03882,-100.89343,,,POD,Unspecified,15308025DC,,Ground Water,ND,
2700,NDwr_S2570,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,48.035193,-100.88804,,,POD,Unspecified,15308036AA,,Ground Water,ND,
2701,NDwr_S2571,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,48.035193,-100.882636,,,POD,Unspecified,15307931BB,,Ground Water,ND,
2702,NDwr_S2572,,NDwr_WS88,,Unspecified,Williams,4326,,,,,48.5052,-103.83348,,,POD,Unspecified,15810214CD,,Surface Water,ND,
2703,NDwr_S2573,,NDwr_WS140,,Unspecified,Barnes,4326,,,,,46.90052,-97.99939,,,POD,Unspecified,14005833AD,,Surface Water,ND,
2704,NDwr_S2574,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.44755,-101.1477,,,POD,Unspecified,14608220D,,Ground Water,ND,
2705,NDwr_S2575,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.45297,-101.15036,,,POD,Unspecified,14608220AC,,Ground Water,ND,
2706,NDwr_S2576,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.44581,-101.12904,,,POD,Unspecified,14608221DC,,Ground Water,ND,
2707,NDwr_S2577,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.44942,-101.12904,,,POD,Unspecified,14608221DB,,Ground Water,ND,
2708,NDwr_S2578,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.44941,-101.13437,,,POD,Unspecified,14608221CA,,Ground Water,ND,
2709,NDwr_S2579,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.45664,-101.13969,,,POD,Unspecified,14608221BB,,Ground Water,ND,
2710,NDwr_S2580,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.44941,-101.13969,,,POD,Unspecified,14608221CB,,Ground Water,ND,
2711,NDwr_S2581,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.45297,-101.14502,,,POD,Unspecified,14608220AD,,Ground Water,ND,
2712,NDwr_S2582,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.45303,-101.13969,,,POD,Unspecified,14608221BC,,Ground Water,ND,
2713,NDwr_S2583,,NDwr_WS2,,Unspecified,Bowman,4326,,,,,46.24367,-103.57468,,,POD,Unspecified,13210321BC,,Surface Water,ND,
2714,NDwr_S2584,,NDwr_WS2,,Unspecified,Kidder,4326,,,,,47.30436,-99.64804,,,POD,Unspecified,14407111CB,,Surface Water,ND,
2715,NDwr_S2585,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.31585,-102.53812,,,POD,Unspecified,14409401CD,,Surface Water,ND,
2716,NDwr_S2586,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.31949,-102.54874,,,POD,Unspecified,14409402DA,,Surface Water,ND,
2717,NDwr_S2587,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.83495,-97.83705,,,POD,Unspecified,16205624CC,,Ground Water,ND,
2718,NDwr_S2588,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.84579,-97.83735,,,POD,Unspecified,16205624BB,,Ground Water,ND,
2719,NDwr_S2589,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.83857,-97.83713,,,POD,Unspecified,16205624CB,,Ground Water,ND,
2720,NDwr_S2590,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.70522,-103.26978,,,POD,Unspecified,14909819DC,,Surface Water,ND,
2721,NDwr_S2591,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.71609,-103.27511,,,POD,Unspecified,14909819BA,,Surface Water,ND,
2723,NDwr_S2592,,NDwr_WS1,,Unspecified,Ward,4326,,,,,48.18752,-101.2066,,,POD,Unspecified,15408203CB,,Ground Water,ND,
2724,NDwr_S2593,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.26712,-96.8422,,,POD,Unspecified,13204909BB,,Ground Water,ND,
2725,NDwr_S2594,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,47.09947,-99.42349,,,POD,Unspecified,14206921D,,Ground Water,ND,
2726,NDwr_S2595,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.79766,-101.49372,,,POD,Unspecified,16108306CB,,Ground Water,ND,
2727,NDwr_S2596,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,46.83769,-98.78176,,,POD,Unspecified,13906420D,,Ground Water,ND,
2728,NDwr_S2597,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,46.84498,-98.79236,,,POD,Unspecified,13906420B,,Ground Water,ND,
2729,NDwr_S2598,,NDwr_WS2,,Unspecified,Cass,4326,,,,,46.94752,-96.91151,,,POD,Unspecified,14004918AB,,Surface Water,ND,
2730,NDwr_S2599,,NDwr_WS35,,Unspecified,Dickey,4326,,,,,46.017409,-98.150221,,,POD,Unspecified,12906001BC,,Surface Water,ND,
2731,NDwr_S2600,,NDwr_WS35,,Unspecified,Dickey,4326,,,,,46.02465,-98.145056,,,POD,Unspecified,13006036CD,,Surface Water,ND,
2732,NDwr_S2601,,NDwr_WS2,,Unspecified,Ward,4326,,,,,47.99846,-101.52659,,,POD,Unspecified,15208511CB,,Surface Water,ND,
2733,NDwr_S2602,,NDwr_WS141,,Unspecified,Dunn,4326,,,,,47.15046,-102.43893,,,POD,Unspecified,14209302BCB,,Surface Water,ND,
2734,NDwr_S2603,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.14597,-102.43234,,,POD,Unspecified,14209302CA,,Surface Water,ND,
2735,NDwr_S2604,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.14687,-102.43899,,,POD,Unspecified,14209302CBB,,Surface Water,ND,
2736,NDwr_S2605,,NDwr_WS142,,Unspecified,Dunn,4326,,,,,47.14328,-102.43635,,,POD,Unspecified,14209302CCA,,Surface Water,ND,
2737,NDwr_S2606,,NDwr_WS142,,Unspecified,Dunn,4326,,,,,47.14867,-102.42301,,,POD,Unspecified,14209302ADC,,Surface Water,ND,
2738,NDwr_S2607,,NDwr_WS2,,Unspecified,Ransom,4326,,,,,46.495,-97.40332,,,POD,Unspecified,13505319BC,,Surface Water,ND,
2739,NDwr_S2608,,NDwr_WS2,,Unspecified,Ransom,4326,,,,,46.49501,-97.39813,,,POD,Unspecified,13505319BD,,Surface Water,ND,
2740,NDwr_S2609,,NDwr_WS1,,Unspecified,Emmons,4326,,,,,46.59887,-100.35375,,,POD,Unspecified,13607715BC,,Ground Water,ND,
2741,NDwr_S2610,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.77026,-100.88842,,,POD,Unspecified,15008034AD,,Ground Water,ND,
2742,NDwr_S2611,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42774,-97.44525,,,POD,Unspecified,14605329CD,,Ground Water,ND,
2743,NDwr_S2612,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42774,-97.45062,,,POD,Unspecified,14605329CC,,Ground Water,ND,
2744,NDwr_S2613,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42773,-97.43988,,,POD,Unspecified,14605329DC5,,Ground Water,ND,
2745,NDwr_S2614,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42773,-97.43988,,,POD,Unspecified,14605329DC4,,Ground Water,ND,
2746,NDwr_S2615,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42773,-97.43988,,,POD,Unspecified,14605329DC3,,Ground Water,ND,
2747,NDwr_S2616,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42773,-97.43988,,,POD,Unspecified,14605329DC2,,Ground Water,ND,
2748,NDwr_S2617,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42773,-97.43988,,,POD,Unspecified,14605329DC1,,Ground Water,ND,
2749,NDwr_S2618,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42773,-97.43451,,,POD,Unspecified,14605329DD,,Ground Water,ND,
2750,NDwr_S2619,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42409,-97.43986,,,POD,Unspecified,14605332AB1,,Ground Water,ND,
2751,NDwr_S2620,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42409,-97.43986,,,POD,Unspecified,14605332AB2,,Ground Water,ND,
2752,NDwr_S2621,,NDwr_WS1,,Unspecified,Traill,4326,,,,,47.42409,-97.43986,,,POD,Unspecified,14605332AB3,,Ground Water,ND,
2753,NDwr_S2622,,NDwr_WS1,,Unspecified,Griggs,4326,,,,,47.25281,-98.20907,,,POD,Unspecified,14405931BAC,,Ground Water,ND,
2754,NDwr_S2623,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.58369,-98.59429,,,POD,Unspecified,13606322B,,Ground Water,ND,
2755,NDwr_S2624,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.58373,-98.55231,,,POD,Unspecified,13606324B,,Ground Water,ND,
2756,NDwr_S2625,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.59098,-98.56274,,,POD,Unspecified,13606314D,,Ground Water,ND,
2757,NDwr_S2626,,NDwr_WS34,,Unspecified,Dunn,4326,,,,,47.34089,-102.30918,,,POD,Unspecified,14509132BB,,Surface Water,ND,
2758,NDwr_S2627,,NDwr_WS143,,Unspecified,Dunn,4326,,,,,47.34087,-102.29319,,,POD,Unspecified,14509132AA,,Surface Water,ND,
2759,NDwr_S2628,,NDwr_WS34,,Unspecified,Dunn,4326,,,,,47.34088,-102.30382,,,POD,Unspecified,14509132BA,,Surface Water,ND,
2760,NDwr_S2629,,NDwr_WS144,,Unspecified,Dunn,4326,,,,,47.34087,-102.29849,,,POD,Unspecified,14509132AB,,Surface Water,ND,
2761,NDwr_S2630,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.77207,-100.89112,,,POD,Unspecified,15008034A,,Ground Water,ND,
2762,NDwr_S2631,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.78112,-100.89373,,,POD,Unspecified,15008027DB,,Ground Water,ND,
2763,NDwr_S2632,,NDwr_WS2,,Unspecified,McKenzie,4326,,,,,47.72349000000001,-103.82688,,,POD,Unspecified,14910314DB,,Surface Water,ND,
2764,NDwr_S2633,,NDwr_WS2,,Unspecified,Mercer,4326,,,,,47.21057,-101.93088,,,POD,Unspecified,14308914BB,,Surface Water,ND,
2765,NDwr_S2634,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.75762,-100.90201,,,POD,Unspecified,14908003B,,Ground Water,ND,
2766,NDwr_S2635,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.76481,-100.90197,,,POD,Unspecified,15008034C,,Ground Water,ND,
2767,NDwr_S2636,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.76482,-100.89386,,,POD,Unspecified,15008034DW,,Ground Water,ND,
2768,NDwr_S2637,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.69022,-100.29867,,,POD,Unspecified,13707617AB,,Ground Water,ND,
2770,NDwr_S2638,,NDwr_WS14,,Unspecified,Oliver,4326,,,,,47.25447,-101.18609,,,POD,Unspecified,14408334BA,,Surface Water,ND,
2771,NDwr_S2639,,NDwr_WS14,,Unspecified,Oliver,4326,,,,,47.24364,-101.191344,,,POD,Unspecified,14408334CC,,Surface Water,ND,
2772,NDwr_S2640,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.70485,-100.31424,,,POD,Unspecified,13707607AA,,Ground Water,ND,
2773,NDwr_S2641,,NDwr_WS18,,Unspecified,Mercer,4326,,,,,47.32638,-101.48272,,,POD,Unspecified,14408505BA,,Surface Water,ND,
2774,NDwr_S2642,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.19023,-102.56611,,,POD,Unspecified,14309423CBB,,Surface Water,ND,
2775,NDwr_S2643,,NDwr_WS2,,Unspecified,Dunn,4326,,,,,47.19656,-102.55415,,,POD,Unspecified,14309423AB,,Surface Water,ND,
2776,NDwr_S2644,,NDwr_WS18,,Unspecified,Dunn,4326,,,,,47.19385,-102.56078,,,POD,Unspecified,14309423BDB,,Surface Water,ND,
2777,NDwr_S2645,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.56436,-97.90508,,,POD,Unspecified,15905629CBBB,,Ground Water,ND,
2778,NDwr_S2646,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.56391,-97.9044,,,POD,Unspecified,15905629CBB1,,Ground Water,ND,
2779,NDwr_S2647,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.56799,-97.90642,,,POD,Unspecified,15905630ADAA,,Ground Water,ND,
2780,NDwr_S2648,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.5653,-97.90643,,,POD,Unspecified,15905630ADDD,,Ground Water,ND,
2781,NDwr_S2649,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.56709,-97.90642,,,POD,Unspecified,15905630ADAD,,Ground Water,ND,
2782,NDwr_S2650,,NDwr_WS1,,Unspecified,Pembina,4326,,,,,48.56436,-97.90372,,,POD,Unspecified,15905629CBBA,,Ground Water,ND,
2783,NDwr_S2651,,NDwr_WS146,,Unspecified,Slope,4326,,,,,46.28839,-103.97472,,,POD,Unspecified,13310634ACD,,Surface Water,ND,
2784,NDwr_S2652,,NDwr_WS2,,Unspecified,Slope,4326,,,,,46.28209,-103.98124,,,POD,Unspecified,13310634CD,,Surface Water,ND,
2785,NDwr_S2653,,NDwr_WS147,,Unspecified,Slope,4326,,,,,46.28569,-103.97603,,,POD,Unspecified,13310634DB,,Surface Water,ND,
2786,NDwr_S2654,,NDwr_WS2,,Unspecified,Slope,4326,,,,,46.28524,-103.97407,,,POD,Unspecified,13310634DBDA,,Surface Water,ND,
2787,NDwr_S2655,,NDwr_WS148,,Unspecified,Slope,4326,,,,,46.28918,-103.57947,,,POD,Unspecified,13310335AC,,Surface Water,ND,
2788,NDwr_S2656,,NDwr_WS148,,Unspecified,Slope,4326,,,,,46.29281,-103.5847,,,POD,Unspecified,13310335BA,,Surface Water,ND,
2789,NDwr_S2657,,NDwr_WS148,,Unspecified,Slope,4326,,,,,46.29279,-103.57947,,,POD,Unspecified,13310335AB,,Surface Water,ND,
2790,NDwr_S2658,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.089974,-97.15101,,,POD,Unspecified,13005212B,,Ground Water,ND,
2791,NDwr_S2659,,NDwr_WS2,,Unspecified,Grand Forks,4326,,,,,47.99305,-97.78847,,,POD,Unspecified,15205611CD,,Surface Water,ND,
2792,NDwr_S2660,,NDwr_WS2,,Unspecified,Burleigh,4326,,,,,47.19102,-100.41331,,,POD,Unspecified,14307722DA,,Surface Water,ND,
2793,NDwr_S2661,,NDwr_WS1,,Unspecified,Griggs,4326,,,,,47.42607,-98.39011,,,POD,Unspecified,14606136BB,,Ground Water,ND,
2794,NDwr_S2662,,NDwr_WS1,,Unspecified,Griggs,4326,,,,,47.42968,-98.39547,,,POD,Unspecified,14606126DD,,Ground Water,ND,
2795,NDwr_S2663,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.7884,-100.88834,,,POD,Unspecified,15008027AA,,Ground Water,ND,
2796,NDwr_S2664,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.78839,-100.89911,,,POD,Unspecified,15008027BA,,Ground Water,ND,
2797,NDwr_S2665,,NDwr_WS2,,Unspecified,Barnes,4326,,,,,46.82012,-97.98783,,,POD,Unspecified,13905827CDD,,Surface Water,ND,
2798,NDwr_S2666,,NDwr_WS2,,Unspecified,Barnes,4326,,,,,46.81465,-97.9878,,,POD,Unspecified,13905834BDA,,Surface Water,ND,
2799,NDwr_S2667,,NDwr_WS2,,Unspecified,Barnes,4326,,,,,46.80916,-97.98514,,,POD,Unspecified,13905834DBC,,Surface Water,ND,
2800,NDwr_S2668,,NDwr_WS2,,Unspecified,Barnes,4326,,,,,46.82464,-97.99976,,,POD,Unspecified,13905828DA,,Surface Water,ND,
2801,NDwr_S2669,,NDwr_WS14,,Unspecified,McLean,4326,,,,,47.28159,-101.18508,,,POD,Unspecified,14408322BD,,Surface Water,ND,
2802,NDwr_S2670,,NDwr_WS148,,Unspecified,Bowman,4326,,,,,46.2745,-103.62369,,,POD,Unspecified,13210412A,,Surface Water,ND,
2803,NDwr_S2671,,NDwr_WS148,,Unspecified,Bowman,4326,,,,,46.26902000000001,-103.54858,,,POD,Unspecified,13210310CA,,Surface Water,ND,
2804,NDwr_S2672,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.71241,-100.95306,,,POD,Unspecified,14908019AD,,Ground Water,ND,
2805,NDwr_S2673,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.71241,-100.9477,,,POD,Unspecified,14908020BC,,Ground Water,ND,
2806,NDwr_S2674,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.70872,-100.95834,,,POD,Unspecified,14908019DB,,Ground Water,ND,
2807,NDwr_S2675,,NDwr_WS2,,Unspecified,Stark,4326,,,,,46.86692,-102.61973,,,POD,Unspecified,13909512CB,,Surface Water,ND,
2808,NDwr_S2676,,NDwr_WS20,,Unspecified,McLean,4326,,,,,47.59776,-101.46505,,,POD,Unspecified,14808535AD,,Surface Water,ND,
2809,NDwr_S2677,,NDwr_WS2,,Unspecified,Golden Valley,4326,,,,,46.66773,-103.87883,,,POD,Unspecified,13710524BC,,Surface Water,ND,
2812,NDwr_S2678,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.04214,-99.67681,,,POD,Unspecified,14107109D,,Ground Water,ND,
2814,NDwr_S2679,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.99164,-99.69752,,,POD,Unspecified,14107132A,,Ground Water,ND,
2815,NDwr_S2680,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.96776,-99.71231,,,POD,Unspecified,14007201CD,,Ground Water,ND,
2816,NDwr_S2681,,NDwr_WS2,,Unspecified,Williams,4326,,,,,48.15567,-102.99797,,,POD,Unspecified,15409614CC,,Surface Water,ND,
2817,NDwr_S2682,,NDwr_WS57,,Unspecified,Morton,4326,,,,,46.65334,-100.74065,,,POD,Unspecified,13708026DB,,Surface Water,ND,
2818,NDwr_S2683,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.8282,-100.45931,,,POD,Unspecified,13907825DA,,Ground Water,ND,
2819,NDwr_S2684,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.83183,-100.45929,,,POD,Unspecified,13907825AD,,Ground Water,ND,
2820,NDwr_S2685,,NDwr_WS1,,Unspecified,Griggs,4326,,,,,47.64865,-98.43083,,,POD,Unspecified,14806110C,,Ground Water,ND,
2821,NDwr_S2686,,NDwr_WS1,,Unspecified,Griggs,4326,,,,,47.64141,-98.43082,,,POD,Unspecified,14806115B,,Ground Water,ND,
2822,NDwr_S2687,,NDwr_WS1,,Unspecified,Griggs,4326,,,,,47.64685,-98.41744,,,POD,Unspecified,14806110DD,,Ground Water,ND,
2823,NDwr_S2688,,NDwr_WS1,,Unspecified,Eddy,4326,,,,,47.63423,-98.50548,,,POD,Unspecified,14806213D,,Ground Water,ND,
