OrganizationID,ReportingUnitNativeID,ReportingUnitName,ReportingUnitTypeCV,VariableCV,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry,State
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,745.28,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2015,,,763.27,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2016,,,763.27,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2017,,,763.27,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,83.3,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,83.3,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,83.3,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,83.3,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,83.3,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,0,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,0,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,0,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,0,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,0,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,11.37,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,11.37,,,,221310,,Utah
UTDWRE,00-07-02,Promontory Point,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,11.37,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,1792.93,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,1792.93,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,1792.93,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,1792.93,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,1792.93,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,1845.06,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,1845.06,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,1845.06,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,1845.06,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,1845.06,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2015,,,1116.77,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2016,,,1086.91,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2017,,,881.18,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,111.42,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,111.42,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,111.42,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,111.42,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,111.42,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,87.45,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,87.45,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,87.45,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,87.45,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,87.45,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,1113.51,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,1143.36,,,,221310,,Utah
UTDWRE,1/1/2001,Bear Lake,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,1349.09,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,26703.42,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,26703.42,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,26703.42,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,26703.42,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,26700.39,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,27776.15,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,27776.15,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,27776.15,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,27776.15,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,27776.15,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2015,,,19846.07,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2016,,,19846.07,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2017,,,19846.07,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,10354.02,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,10354.02,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,10354.02,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,10354.02,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,10354.02,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,6762.98,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,6762.98,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,6762.98,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,6762.98,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,6762.98,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,49012.41,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,49012.41,,,,221310,,Utah
UTDWRE,1/1/2004,Cache Valley,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,49012.41,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,5746.09,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,5746.09,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,5746.09,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,5746.09,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,5742.79,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,5376.9,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,5376.9,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,5376.9,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,5376.9,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,5376.9,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2015,,,3132.94,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2016,,,3132.94,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2017,,,3132.94,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,975.1,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,975.1,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,975.1,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,975.1,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,975.1,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2011,,,1127.8,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2012,,,1127.8,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2013,,,1127.8,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2014,,,1127.8,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2015,,,1127.8,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2016,,,5315.51,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2017,,,5315.51,,,,221310,,Utah
UTDWRE,1/1/2006,Tremonton,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2018,,,5315.51,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,5952.56,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,5952.56,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,5952.56,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,5952.56,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,5952.56,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,6414.46,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,6414.46,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,6414.46,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,6414.46,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,6414.46,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2015,10/1/2015,9/30/2015,,,5759.47,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2016,10/1/2016,9/30/2016,,,5759.47,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2017,10/1/2017,9/30/2017,,,5759.47,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2006,,,846.95,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2007,,,846.95,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2008,,,846.95,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2009,,,846.95,,,,221310,,Utah
UTDWRE,1/1/2007,Brigham City,Subarea,Withdrawal,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface Water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2010,,,846.95,,,,221310,,Utah
