WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
AKwr_WS219,,,Fresh,CITY WELL NO. 37 - CAMPBELL LAKE,37262,Groundwater
AKwr_WS220,,,Fresh,CITY WELL NO. 27 - HOMESTEAD,37264,Groundwater
AKwr_WS221,,,Fresh,CITY WELL NO. 21 - KLUANE TERRACE,37266,Groundwater
AKwr_WS222,,,Fresh,CITY WELL NO. 33 - MESA VERDE,37276,Groundwater
AKwr_WS223,,,Fresh,NUNAKA VALLEY #01,37278,Groundwater
AKwr_WS224,,,Fresh,CITY WELL NO. 23 - NUNAKA VALLEY,37280,Groundwater
AKwr_WS225,,,Fresh,NUNAKA VALLEY #03,37282,Groundwater
AKwr_WS226,,,Fresh,PIERCE,37284,Groundwater
AKwr_WS227,,,Fresh,SCENIC PARK,37286,Groundwater
AKwr_WS228,,,Fresh,CITY WELL NO. 22 - SHADY LANE,37288,Groundwater
AKwr_WS229,,,Fresh,SHADY BIRCH TERRACE,37293,Groundwater
AKwr_WS230,,,Fresh,SOUTHWOOD PARK,37290,Groundwater
AKwr_WS231,,,Fresh,CITY WELL NO. 32 - STATE MANOR NO. 2,37304,Groundwater
AKwr_WS232,,,Fresh,CITY WELL NO. 41 - TOWN AND COUNTRY,37306,Groundwater
AKwr_WS233,,,Fresh,CITY WELL NO. 26 - WICKERSHAM PARK,37308,Groundwater
AKwr_WS234,,,Fresh,CITY WELL NO. 42 - WINDEMERE,37310,Groundwater
AKwr_WS235,,,Fresh,Blue Lake #1 UVD-221,12816,Surface Water
AKwr_WS236,,,Fresh,Blue Lake #2 UVD-222,12817,Surface Water
AKwr_WS237,,,Fresh,Blue Lake #3 UVD-223,12820,Surface Water
AKwr_WS238,,,Fresh,ER #04 EAGLE RIVER HEIGHTS NORTH,37312,Groundwater
AKwr_WS239,,,Fresh,ER #05 EAGLE RIVER HEIGHTS SOUTH,37314,Groundwater
AKwr_WS240,,,Fresh,DRILLED WELL,25562,Groundwater
AKwr_WS241,,,Fresh,Well # 1,19424,Groundwater
AKwr_WS242,,,Fresh,Well # 2A,19426,Groundwater
