SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
UTSS_S370,,Unspecified,San Juan,EPSG:4326,,,,,38.27076655,-109.3755606,,,Well #2 (WS002) West Side,108540411,,Well,UT,
UTSS_S371,,Unspecified,Duchesne,EPSG:4326,,,,,40.477133,-110.8259378,,,Gines Well (WS001),108540433,,Well,UT,
UTSS_S372,,Unspecified,Duchesne,EPSG:4326,,,,,40.47503108,-110.8250983,,,Stockmore Well (WS002),108540434,,Well,UT,
UTSS_S373,,Unspecified,Duchesne,EPSG:4326,,,,,40.47456827,-110.9308009,,,Annie Mae Spring (WS003),108543515,,Spring,UT,
UTSS_S374,,Unspecified,Iron,EPSG:4326,,,,,37.77251824,-113.0930612,,,Old Meadows Ranchos Well (WS001),108540464,,Well,UT,
UTSS_S375,,Unspecified,Beaver,EPSG:4326,,,,,38.24979777,-112.4794825,,,Lower/Upper Deliverance Springs (Group),108540473,,Spring,UT,
UTSS_S376,,Unspecified,Beaver,EPSG:4326,,,,,38.24903806,-112.4789551,,,Upper Deliverance Springs (Group),108540474,,Spring,UT,
UTSS_S377,,Unspecified,Beaver,EPSG:4326,,,,,38.24903806,-112.4789551,,,Deliverance Spring,108540667,,Spring,UT,
UTSS_S378,,Unspecified,Iron,EPSG:4326,,,,,37.70899207,-113.1907426,,,"Well (8 inch, 400 ft deep)",108540678,,Well,UT,
UTSS_S379,,Unspecified,Iron,EPSG:4326,,,,,37.853443,-113.050279,,,Well 16` (150 ft. deep),108541072,,Well,UT,
UTSS_S380,,Unspecified,Iron,EPSG:4326,,,,,37.62179744,-113.6258285,,,Well (Culinary),108541200,,Well,UT,
UTSS_S381,,Unspecified,Beaver,EPSG:4326,,,,,38.22209693,-112.3899518,,,SUBDV.  Well (WS003),108541402,,Well,UT,
UTSS_S382,,Unspecified,Morgan,EPSG:4326,,,,,41.18169045,-111.7778419,,,Wildcat Spring (Irrigation) (WS003),108541550,,Spring,UT,
UTSS_S383,,Unspecified,Morgan,EPSG:4326,,,,,41.17697364,-111.76167240000002,,,Wheeler Spring (Irrigation) (WS002),108541557,,Spring,UT,
UTSS_S384,,Unspecified,Morgan,EPSG:4326,,,,,41.19946641,-111.8606427,,,Bluebell Flats Well (WS004),108543195,,Well,UT,
UTSS_S385,,Unspecified,Morgan,EPSG:4326,,,,,41.21139382,-111.8691217,,,Blue Grouse Well (WS006),108543196,,Well,UT,
UTSS_S386,,Unspecified,Morgan,EPSG:4326,,,,,41.18443888,-111.8356976,,,Spring #3,108541551,,Spring,UT,
UTSS_S387,,Unspecified,Morgan,EPSG:4326,,,,,41.19690924,-111.84857379999998,,,Spring #4,108541552,,Spring,UT,
UTSS_S388,,Unspecified,Morgan,EPSG:4326,,,,,41.21320613,-111.7936451,,,Spring #7,108541554,,Spring,UT,
UTSS_S389,,Unspecified,Morgan,EPSG:4326,,,,,41.21374555,-111.80334840000002,,,Spring #8,108541555,,Spring,UT,
UTSS_S390,,Unspecified,Morgan,EPSG:4326,,,,,41.21638089,-111.7887127,,,Spring #9,108541556,,Spring,UT,
UTSS_S391,,Unspecified,Morgan,EPSG:4326,,,,,41.19510674,-111.8679568,,,High Span Well (Snow Making) (WS005),108543194,,Well,UT,
UTSS_S392,,Unspecified,Beaver,EPSG:4326,,,,,38.25560271,-112.4804654,,,HI Lo EST. Well (WS001),108541646,,Well,UT,
UTSS_S393,,Unspecified,Beaver,EPSG:4326,,,,,38.2392462,-112.7371513,,,Beaver Valley Rancheros Well,108541711,,Well,UT,
UTSS_S394,,Unspecified,Summit,EPSG:4326,,,,,40.67152914,-111.1243625,,,Castle Lake Reservoir Outlet,108541859,,Reservoir,UT,
UTSS_S395,,Unspecified,Wasatch,EPSG:4326,,,,,40.52950494,-111.5131356,,,Oak Haven Well (WS003),108543481,,Well,UT,
UTSS_S396,,Unspecified,Grand,EPSG:4326,,,,,38.65178291,-109.4244574,,,448 proposed wells,108542134,,Well,UT,
UTSS_S397,,Unspecified,Sanpete,EPSG:4326,,,,,39.75195937,-111.5342047,,,Spring,108542264,,Spring,UT,
UTSS_S398,,Unspecified,Rich,EPSG:4326,,,,,41.86930796,-111.2948039,,,Well No. 1 (WS001),108542267,,Well,UT,
UTSS_S399,,Unspecified,Utah,EPSG:4326,,,,,40.24878320000001,-111.5169468,,,Crandall Canyon Spring (WS001),108542295,,Spring,UT,
UTSS_S400,,Unspecified,Utah,EPSG:4326,,,,,40.25180232,-111.5109963,,,Fern Basin Spring (WS002),108542296,,Spring,UT,
UTSS_S401,,Unspecified,Utah,EPSG:4326,,,,,40.24986371,-111.5091038,,,Bathtub Spring (WS003),108542297,,Spring,UT,
UTSS_S402,,Unspecified,Sevier,EPSG:4326,,,,,38.67939016,-112.10021,,,Lizard Bench Well 1 (WS001),108542364,,Well,UT,
UTSS_S403,,Unspecified,Summit,EPSG:4326,,,,,40.77499227,-111.4947009,,,Lower Well,108542570,,Well,UT,
UTSS_S404,,Unspecified,Summit,EPSG:4326,,,,,40.77785189,-111.5015132,,,Mid Well,108542571,,Well,UT,
UTSS_S405,,Unspecified,Kane,EPSG:4326,,,,,37.52925869,-112.4065519,,,Bryce Woodland Well (WS001),108542610,,Well,UT,
UTSS_S406,,Unspecified,Millard,EPSG:4326,,,,,39.51871227,-112.3781413,,,Middle Well (WS001),108543878,,Well,UT,
UTSS_S407,,Unspecified,Sanpete,EPSG:4326,,,,,39.61837453,-111.378819,,,Legacy Mountain Well #2 (WS002),108542624,,Well,UT,
UTSS_S408,,Unspecified,Iron,EPSG:4326,,,,,37.69951604,-113.1887146,,,Well #1 (WS001),108542800,,Well,UT,
UTSS_S409,,Unspecified,Wasatch,EPSG:4326,,,,,40.39149121,-111.5770376,,,North Fork Provo River,108542862,,Spring,UT,
UTSS_S410,,Unspecified,Cache,EPSG:4326,,,,,41.57564137,-111.8574263,,,Paradise West HOA Well,108542905,,Well,UT,
UTSS_S411,,Unspecified,Summit,EPSG:4326,,,,,40.77080743,-111.1982396,,,Well,108543095,,Well,UT,
UTSS_S412,,Unspecified,Utah,EPSG:4326,,,,,40.07293913,-111.6302121,,,Bradford Acres Well (WS001),108543762,,Well,UT,
UTSS_S413,,Unspecified,Weber,EPSG:4326,,,,,41.37246469,-111.9272308,,,Cole Water Canyon Springs (WS001),108544006,,Spring,UT,
UTSS_S414,,Unspecified,Rich,EPSG:4326,,,,,41.48168764,-111.1163505,,,Deseret Land and Livestock Well,108543780,,Well,UT,
UTSS_S415,,Unspecified,Weber,EPSG:4326,,,,,41.2695024,-111.8233273,,,Well #1,108543784,,Well,UT,
UTSS_S416,,Unspecified,San Juan,EPSG:4326,,,,,38.22645509,-109.4624208,,,Well #3 (WS003),108544597,,Well,UT,
UTSS_S417,,Unspecified,Weber,EPSG:4326,,,,,41.31885078,-111.8799777,,,Wester Spring Creek,108543796,,Stream,UT,
UTSS_S418,,Unspecified,Weber,EPSG:4326,,,,,41.31837596,-111.8799078,,,Fisher Spring (WS001),108544116,,Spring,UT,
UTSS_S419,,Unspecified,Box Elder,EPSG:4326,,,,,41.67287953,-112.3063038,,,Sunset Park Well,108543799,,Well,UT,
UTSS_S420,,Unspecified,Wasatch,EPSG:4326,,,,,40.51321509,-111.5070437,,,Upper Devils Hole Spring (WS001),108543802,,Spring,UT,
UTSS_S421,,Unspecified,Washington,EPSG:4326,,,,,37.17877402,-113.37839,,,Released from Quail Creek Reservoir,108544953,,Reservoir,UT,
UTSS_S422,,Unspecified,Wasatch,EPSG:4326,,,,,40.47096421,-111.3883525,,,Well #1 (East Well) (WS001),108543971,,Well,UT,
UTSS_S423,,Unspecified,Wasatch,EPSG:4326,,,,,40.47141648,-111.3902213,,,Well #2 (West Well) (WS002),108543972,,Well,UT,
UTSS_S424,,Unspecified,San Juan,EPSG:4326,,,,,38.43939259,-109.3590995,,,Well #1 And Well # 2 Combined,108543973,,Well,UT,
UTSS_S425,,Unspecified,Kane,EPSG:4326,,,,,37.24584671,-112.8135834,,,60 Arce Well (WS003),108543997,,Well,UT,
UTSS_S426,,Unspecified,Kane,EPSG:4326,,,,,37.28440633,-112.8086417,,,Big Spring (WS002),108543995,,Spring,UT,
UTSS_S427,,Unspecified,Summit,EPSG:4326,,,,,40.62505835,-111.2352009,,,Johnston Well (WS002),108544031,,Well,UT,
UTSS_S428,,Unspecified,Weber,EPSG:4326,,,,,41.27585859,-111.7741084,,,Well 1 (WS001),108544148,,Well,UT,
UTSS_S429,,Unspecified,Box Elder,EPSG:4326,,,,,41.35354669,-112.0313493,,,Coleman MHC Well (WS001),108544149,,Well,UT,
UTSS_S430,,Unspecified,Utah,EPSG:4326,,,,,39.87728754,-111.5245304,,,Well #1 (WS001),108544154,,Well,UT,
UTSS_S431,,Unspecified,Kane,EPSG:4326,,,,,37.23557664,-112.8557908,,,Lodge Well (WS002),108544174,,Well,UT,
UTSS_S432,,Unspecified,Kane,EPSG:4326,,,,,37.24584671,-112.8135834,,,60 Acre Well (WS003),108544175,,Well,UT,
UTSS_S433,,Unspecified,Iron,EPSG:4326,,,,,37.6604049,-112.79070149999998,,,Zelda Spring (WS004),108544283,,Spring,UT,
UTSS_S434,,Unspecified,Grand,EPSG:4326,,,,,38.65103659,-109.3988171,,,Artesian Well (WS001),108544320,,Well,UT,
UTSS_S435,,Unspecified,Kane,EPSG:4326,,,,,37.37776435,-112.5763808,,,Hop Canyon Spring (WS001),108544566,,Spring,UT,
UTSS_S436,,Unspecified,Weber,EPSG:4326,,,,,41.25926253,-111.7309733,,,GVA Well (WS001),108544718,,Well,UT,
UTSS_S437,,Unspecified,Utah,EPSG:4326,,,,,40.39150493,-111.8993227,,,West Well (WS001),108545026,,Well,UT,
UTSS_S438,,Unspecified,Box Elder,EPSG:4326,,,,,41.83977549,-112.1250201,,,Well #1 (WS001),108545118,,Well,UT,
UTSS_S439,,Unspecified,Box Elder,EPSG:4326,,,,,41.83849672,-112.1252473,,,Well #2 (WS002),108545119,,Well,UT,
UTSS_S440,,Unspecified,Wayne,EPSG:4326,,,,,38.32583071,-111.0569614,,,Colt Well (WS001),108545196,,Well,UT,
UTSS_S441,,Unspecified,Iron,EPSG:4326,,,,,37.59944256,-113.1615216,,,Well No. 1,108545201,,Well,UT,
UTSS_S442,,Unspecified,Washington,EPSG:4326,,,,,37.26382035,-113.2810988,,,Purchased from Toquerville City (Culinar,108545306,,Spring,UT,
UTSS_S443,,Unspecified,Washington,EPSG:4326,,,,,37.26381109,-113.2810092,,,Sold to Hurricane City (Culinary),108545307,,Spring,UT,
UTSS_S444,,Unspecified,Washington,EPSG:4326,,,,,37.05695005,-113.0094334,,,Canaan Springs (WS001),108545316,,Spring,UT,
UTSS_S445,,Unspecified,Tooele,EPSG:4326,,,,,40.55737011,-112.27337479999998,,,Well No. 1,108545769,,Well,UT,
UTSS_S446,,Unspecified,Tooele,EPSG:4326,,,,,40.55740721,-112.2707547,,,Well No. 2,108545770,,Well,UT,
