in_SiteNativeID,geometry
POUWaDEOK_S106,"POLYGON ((-97.79122790185269 34.69601604417337, -97.79343840174876 34.69601804483197, -97.79342590254201 34.69782304454923, -97.79345840253471 34.70324504529297, -97.79127090191045 34.70323554581899, -97.79122790185269 34.69601604417337))"
POUWaDEOK_S107,"POLYGON ((-97.82669390194836 34.58167652203512, -97.8266999024987 34.57987502140197, -97.8441089063917 34.57985702121061, -97.84415890799087 34.59445102319764, -97.82665190390067 34.59433402417049, -97.82669390194836 34.58167652203512))"
POUWaDEOK_S108,"POLYGON ((-97.24779176778748 34.73920907815683, -97.25659626958335 34.73928207783207, -97.25658876968063 34.74107107897218, -97.25658876979315 34.74643707897433, -97.25221326895999 34.74643707975306, -97.24783777627252 34.74643707960663, -97.24779176778748 34.73920907815683))"
POUWaDEOK_S109,"POLYGON ((-97.25221326895999 34.74643707975306, -97.25658876979315 34.74643707897433, -97.25658877048922 34.75005107986897, -97.25223676972308 34.7500510800677, -97.2522367688579 34.74824407978819, -97.25221326895999 34.74643707975306))"
POUWaDEOK_S110,"POLYGON ((-96.71484660483326 34.36314303589229, -96.71485060551606 34.36133703626963, -96.71922860652906 34.36133903516255, -96.71922460673686 34.36495103602251, -96.71484660566779 34.36494903573256, -96.71484660483326 34.36314303589229))"
POUWaDEOK_S111,"POLYGON ((-99.40387329294479 34.5507789393485, -99.4060585438838 34.55077531384769, -99.41262929425017 34.55076493878506, -99.41701029566137 34.55075793848993, -99.42146529768041 34.55075093827581, -99.42148129729512 34.55437193886559, -99.42149629763202 34.55799644007951, -99.41923292275666 34.55800693983353, -99.41265029565265 34.55800693954861, -99.40608754344301 34.55800694089691, -99.40390229301836 34.55797631557763, -99.40387329294479 34.5507789393485))"
POUWaDEOK_S112,"POLYGON ((-99.47873931578162 34.61960094714072, -99.48309631775439 34.61960094667562, -99.48309631703475 34.62140794716027, -99.4831318167666 34.62335194802293, -99.47438231570763 34.6233759485788, -99.47436449241029 34.61960094667229, -99.47873931578162 34.61960094714072))"
POUWaDEOK_S113,"POLYGON ((-99.48309631775439 34.61960094667562, -99.47873931578162 34.61960094714072, -99.47872181570243 34.61598694735585, -99.48309631752019 34.61598694653804, -99.48309631775439 34.61960094667562))"
POUWaDEOK_S114,"POLYGON ((-97.13403073114014 34.63895955630443, -97.13403331510747 34.6371500660017, -97.14263373309731 34.63714106549258, -97.14265773454352 34.64438173877595, -97.1406207341407 34.64438806677332, -97.13403073159482 34.64438806714553, -97.13403073114014 34.63895955630443))"
POUWaDEOK_S115,"POLYGON ((-97.64198785656993 34.59606603319434, -97.64193785641221 34.59425353444115, -97.65073085908804 34.59423403317862, -97.65074185990673 34.60148153397395, -97.64857385868196 34.60150103453475, -97.64198785701741 34.60150103496444, -97.64198785656993 34.59606603319434))"
POUWaDEOK_S116,"POLYGON ((-96.63920214198198 34.60747808445178, -96.63920460350455 34.61109708478066, -96.63701155534346 34.61109708502923, -96.63700838362971 34.60748108453086, -96.63920214198198 34.60747808445178))"
POUWaDEOK_S117,"POLYGON ((-96.64140060364518 34.60928608443207, -96.64139810385905 34.60747608440126, -96.64359160380702 34.60747408435408, -96.6435966042104 34.60928358442478, -96.64140060364518 34.60928608443207))"
POUWaDEOK_S118,"POLYGON ((-96.63920214198198 34.60747808445178, -96.64139810385905 34.60747608440126, -96.64140060364518 34.60928608443207, -96.64140060453383 34.6110970843797, -96.63920460350455 34.61109708478066, -96.63920214198198 34.60747808445178))"
POUWaDEOK_S119,"POLYGON ((-96.55535757071456 34.4558790605771, -96.5531655708815 34.45587906042456, -96.55317657082793 34.45226505955922, -96.55536807131014 34.45226505960922, -96.55535757071456 34.4558790605771))"
POUWaDEOK_S120,"POLYGON ((-96.55755957167352 34.45949306100596, -96.55755957245887 34.46130006113135, -96.55534657190231 34.4613000612862, -96.55534657117575 34.4594930614069, -96.55755957167352 34.45949306100596))"
POUWaDEOK_S121,"POLYGON ((-96.55535757071456 34.4558790605771, -96.55755957237413 34.45587906021159, -96.55755957167352 34.45949306100596, -96.55534657117575 34.4594930614069, -96.55535757071456 34.4558790605771))"
POUWaDEOK_S122,"POLYGON ((-96.60148057977941 34.40682504975585, -96.60147457990119 34.40503004900339, -96.61851858353272 34.40499804830211, -96.6185265834619 34.41224204940303, -96.61680808384965 34.41225804981165, -96.60368258044912 34.41225805045087, -96.6014975918652 34.41221155056666, -96.60148057977941 34.40682504975585))"
POUWaDEOK_S123,"POLYGON ((-98.53644308284302 34.6180759936577, -98.5364430829009 34.61626899319674, -98.54303061527619 34.616268993669, -98.54518212044367 34.61622011236312, -98.54517310435301 34.61986105658179, -98.54303108491737 34.61988299370473, -98.53644308290251 34.61988299407655, -98.53644308284302 34.6180759936577))"
POUWaDEOK_S124,"POLYGON ((-96.87655415129366 34.42660203981013, -96.87217264971751 34.42660203995932, -96.8678016480647 34.42660204042881, -96.86343164757247 34.42661004041555, -96.86340864781407 34.41937403898665, -96.88082065139102 34.41947903815245, -96.88087177359492 34.4266020394402, -96.87655415129366 34.42660203981013))"
POUWaDEOK_S125,"POLYGON ((-96.87217264971751 34.42660203995932, -96.87655415129366 34.42660203981013, -96.8765546520268 34.43021604030896, -96.8721726500337 34.43021604090066, -96.87217264971751 34.42660203995932))"
POUWaDEOK_S126,"POLYGON ((-96.8678016480647 34.42660204042881, -96.87217264971751 34.42660203995932, -96.8721726500337 34.43021604090066, -96.86781364954302 34.43021604080437, -96.8678016480647 34.42660204042881))"
POUWaDEOK_S127,"POLYGON ((-101.1519948780966 36.54398918330926, -101.1699468822405 36.54403118268819, -101.1698658832064 36.5584751846338, -101.151979878765 36.5585551864361, -101.1519948780966 36.54398918330926))"
POUWaDEOK_S128,"POLYGON ((-101.1699468822405 36.54403118268819, -101.1519948780966 36.54398918330926, -101.1519638767019 36.52957018158121, -101.1698308812416 36.52958818062893, -101.1699468822405 36.54403118268819))"
POUWaDEOK_S129,"POLYGON ((-97.97146544672005 34.6890620340233, -97.97588994811393 34.68906203414363, -97.97588994868562 34.69448303503894, -97.97583344765498 34.69635702183346, -97.96698394576293 34.69637603566111, -97.96704095718844 34.68902103470997, -97.96925344635294 34.68906203404909, -97.97146544672005 34.6890620340233))"
POUWaDEOK_S130,"POLYGON ((-98.18560700208411 34.71913002914116, -98.18560700252124 34.71732302853795, -98.19220237879385 34.71732302831418, -98.19512100466436 34.71731515338471, -98.19514900530824 34.72457602948425, -98.18561637756433 34.72459703049506, -98.18560700258877 34.72274402957113, -98.18560700208411 34.71913002914116))"
POUWaDEOK_S131,"POLYGON ((-96.11057045090638 34.37650406651724, -96.11055845211003 34.37470506597769, -96.12808145677073 34.37486506578202, -96.12812845692714 34.38934506866396, -96.11065445319214 34.38926406915823, -96.11057045090638 34.37650406651724))"
POUWaDEOK_S132,"POLYGON ((-96.99472567443904 34.33604301721112, -96.99472567576971 34.33965901839782, -96.99034067420662 34.33965901879115, -96.99034867363642 34.33604401746727, -96.99472567443904 34.33604301721112))"
POUWaDEOK_S133,"POLYGON ((-96.99472567443904 34.33604301721112, -97.00330717697403 34.33604051728071, -97.00337067652272 34.33965651741657, -96.99472567576971 34.33965901839782, -96.99472567443904 34.33604301721112))"
POUWaDEOK_S134,"POLYGON ((-96.99472567576971 34.33965901839782, -97.00337067652272 34.33965651741657, -97.00340267693069 34.34146351802281, -96.99472567518663 34.34146601856526, -96.99472567576971 34.33965901839782))"
POUWaDEOK_S135,"POLYGON ((-96.83694763603754 34.35758602907912, -96.83694763690552 34.35939302922418, -96.83699963604126 34.36121053062238, -96.83264713515095 34.36118202958815, -96.83262163532947 34.35939302981289, -96.83262163551687 34.35758602948835, -96.83694763603754 34.35758602907912))"
POUWaDEOK_S136,"POLYGON ((-96.83694763603754 34.35758602907912, -96.84132563695792 34.35758602876349, -96.84132563790126 34.35939302874858, -96.84137763779491 34.36123952988869, -96.83699963604126 34.36121053062238, -96.83694763690552 34.35939302922418, -96.83694763603754 34.35758602907912))"
POUWaDEOK_S137,"POLYGON ((-95.93497542716783 34.68774113228466, -95.93259692687855 34.68772213237379, -95.92600342596535 34.68772213307224, -95.92600342542086 34.68231463170275, -95.92601342487919 34.68051213197757, -95.93501342806526 34.68053213100664, -95.93497542716783 34.68774113228466))"
POUWaDEOK_S138,"POLYGON ((-96.54695957485248 34.54174978700155, -96.54497757479838 34.54174607615068, -96.53177409490026 34.5417460781229, -96.52957457080602 34.54176865523974, -96.52962056992416 34.53451807561086, -96.54694057412411 34.53454707501056, -96.54695957485248 34.54174978700155))"
POUWaDEOK_S139,"POLYGON ((-96.52262506517644 34.49232703374552, -96.52481806534303 34.49232201549854, -96.53132456807246 34.49230406839204, -96.53131456753636 34.49592956942041, -96.53129006861838 34.50497557016832, -96.53127756856793 34.50548707074258, -96.52952556782242 34.50548307061808, -96.51377356394637 34.50548007131782, -96.51377910084094 34.50486607172226, -96.51379006316319 34.49593057004619, -96.51379456352174 34.4923490688471, -96.52262506517644 34.49232703374552))"
POUWaDEOK_S140,"POLYGON ((-99.41265029565265 34.55800693954861, -99.41923292275666 34.55800693983353, -99.42149629763202 34.55799644007951, -99.42152729807388 34.56520994085204, -99.41267842062359 34.56523794141204, -99.41265029586683 34.5634279408598, -99.41265029565265 34.55800693954861))"
POUWaDEOK_S141,"POLYGON ((-99.30747926921467 34.54540494308163, -99.30747926908697 34.54359794253225, -99.31631027045236 34.54359344256526, -99.31628427075397 34.55089894335919, -99.30749201942999 34.55086431962025, -99.3074792688311 34.54901894389633, -99.30747926921467 34.54540494308163))"
POUWaDEOK_S142,"POLYGON ((-99.22904775247737 34.58882695462313, -99.22903762617837 34.58701352469366, -99.23122075258561 34.5870459546738, -99.23777825488541 34.58704595322266, -99.23777825496468 34.59246695438183, -99.23781875478849 34.59431896422419, -99.22907825328684 34.59435295548995, -99.22904775247737 34.58882695462313))"
POUWaDEOK_S143,"POLYGON ((-99.34269627869554 34.5598829432062, -99.3426962779855 34.55807594330894, -99.3492787802568 34.55807594323342, -99.35146028066346 34.55804448424548, -99.35146028140475 34.56531494375984, -99.34270127886059 34.56532194449628, -99.34269627869554 34.5598829432062))"
POUWaDEOK_S144,"POLYGON ((-97.39194129593793 34.6302020518827, -97.38974079504615 34.6302020520351, -97.38754129332 34.63024455278602, -97.38754929499565 34.62660955101368, -97.38974879494828 34.62658805125032, -97.39194879601283 34.62658805120572, -97.39194129593793 34.6302020518827))"
POUWaDEOK_S145,"POLYGON ((-98.87838775945251 34.50922915800088, -98.87838628637803 34.50738515532925, -98.88833316288985 34.50744695677996, -98.89055215326721 34.50743299547411, -98.89598716448101 34.50741395640733, -98.8959131652751 34.52196995879669, -98.87839116055574 34.5219449599345, -98.87838775945251 34.50922915800088))"
POUWaDEOK_S146,"POLYGON ((-96.48738355103764 34.41957455678221, -96.48957455147132 34.41956005692131, -96.48956155257929 34.42138105734648, -96.48737055206371 34.42139605754888, -96.48738355103764 34.41957455678221))"
POUWaDEOK_S147,"POLYGON ((-98.01950494730281 34.53071400365903, -98.01950693756059 34.52890700260756, -98.02170244713307 34.52894100319372, -98.0282879490407 34.52894100306124, -98.02828195002488 34.53622400440629, -98.01949994746043 34.53619400463745, -98.01950494730281 34.53071400365903))"
POUWaDEOK_S148,"POLYGON ((-99.37771354369212 34.65239494883843, -99.36889629165354 34.65240195870256, -99.36892929064376 34.64507358211563, -99.37113266685319 34.64510295733972, -99.37774929274377 34.64510295696029, -99.37774929386731 34.65052395817805, -99.37771354369212 34.65239494883843))"
POUWaDEOK_S149,"POLYGON ((-98.36965903812366 34.57988999547115, -98.37844354001612 34.57989999505822, -98.37843904081811 34.58711899574588, -98.37187191463879 34.58711899589994, -98.36968103911107 34.58712587138545, -98.36965903812366 34.57988999547115))"
POUWaDEOK_S150,"POLYGON ((-97.88757292833753 34.73249804609097, -97.88757292889703 34.73791904736663, -97.88763342948015 34.73979354846053, -97.87889692703597 34.73981204803002, -97.87883642634161 34.73245654696374, -97.88102092721343 34.73249804654122, -97.88757292833753 34.73249804609097))"
POUWaDEOK_S151,"POLYGON ((-97.89670600599884 34.73263204522336, -97.90104593212193 34.73263204679866, -97.90538593371127 34.7326320453685, -97.90538593216574 34.73977949515735, -97.89681993155952 34.73977604641266, -97.89670600599884 34.73263204522336))"
POUWaDEOK_S152,"POLYGON ((-97.90538593371127 34.7326320453685, -97.90104593212193 34.73263204679866, -97.90098793242446 34.73082404502161, -97.90098793221523 34.72901704501454, -97.90538593249372 34.72902604508016, -97.90538593371127 34.7326320453685))"
POUWaDEOK_S153,"POLYGON ((-97.88757292833753 34.73249804609097, -97.8919709297882 34.73249804545426, -97.89670385631506 34.73249804696394, -97.89670600599884 34.73263204522336, -97.89681993155952 34.73977604641266, -97.89203143041567 34.73978456208677, -97.88763342948015 34.73979354846053, -97.88757292889703 34.73791904736663, -97.88757292833753 34.73249804609097))"
POUWaDEOK_S154,"POLYGON ((-99.36010428080563 34.52901193716083, -99.36229756265536 34.52901193750293, -99.36449128134758 34.52901193681383, -99.36449128236883 34.53443293849067, -99.36452953262406 34.53633894626856, -99.36232631959066 34.53633994905121, -99.36014453244827 34.53634093286202, -99.3601042810492 34.53443293805563, -99.36010428080563 34.52901193716083))"
POUWaDEOK_S155,"POLYGON ((-99.36010428080563 34.52901193716083, -99.3601042810492 34.53443293805563, -99.36014453244827 34.53634093286202, -99.35139527923945 34.53634493866086, -99.35136277892123 34.5290424376757, -99.35354777851639 34.52901193751354, -99.36010428080563 34.52901193716083))"
POUWaDEOK_S156,"POLYGON ((-97.21293475573155 34.6954360721608, -97.2305217602638 34.69550307167361, -97.23046676142251 34.7100560737163, -97.21296075661824 34.70991707468696, -97.21293475573155 34.6954360721608))"
POUWaDEOK_S157,"POLYGON ((-97.19540075342469 34.72424207876433, -97.21299475750025 34.72439307762276, -97.21306075891401 34.73890208051179, -97.19541975456789 34.73879608059778, -97.19540075342469 34.72424207876433))"
POUWaDEOK_S158,"POLYGON ((-97.21291575413643 34.68092306997612, -97.21293475573155 34.6954360721608, -97.19538275070992 34.69539907311184, -97.19535174999577 34.68088107028686, -97.21291575413643 34.68092306997612))"
POUWaDEOK_S159,"POLYGON ((-97.23047176291411 34.73905607910665, -97.24779176778748 34.73920907815683, -97.24783777627252 34.74643707960663, -97.24788376901958 34.7536520807619, -97.23065876462931 34.75355408197964, -97.23047176291411 34.73905607910665))"
POUWaDEOK_S160,"POLYGON ((-97.19538275070992 34.69539907311184, -97.21293475573155 34.6954360721608, -97.21296075661824 34.70991707468696, -97.19538775245951 34.70984107543716, -97.19538275070992 34.69539907311184))"
POUWaDEOK_S161,"POLYGON ((-97.21306075891401 34.73890208051179, -97.23047176291411 34.73905607910665, -97.23065876462931 34.75355408197964, -97.21314575973915 34.75351408300027, -97.21306075891401 34.73890208051179))"
POUWaDEOK_S162,"POLYGON ((-97.21299475750025 34.72439307762276, -97.23046376204536 34.72452307698052, -97.23047176291411 34.73905607910665, -97.21306075891401 34.73890208051179, -97.21299475750025 34.72439307762276))"
POUWaDEOK_S163,"POLYGON ((-97.19541975456789 34.73879608059778, -97.21306075891401 34.73890208051179, -97.21314575973915 34.75351408300027, -97.19548075492496 34.75338808353342, -97.19541975456789 34.73879608059778))"
POUWaDEOK_S164,"POLYGON ((-97.21291575413643 34.68092306997612, -97.23039075931774 34.68100506856378, -97.2305217602638 34.69550307167361, -97.21293475573155 34.6954360721608, -97.21291575413643 34.68092306997612))"
POUWaDEOK_S165,"POLYGON ((-97.19538775245951 34.70984107543716, -97.21296075661824 34.70991707468696, -97.21299475750025 34.72439307762276, -97.19540075342469 34.72424207876433, -97.19538775245951 34.70984107543716))"
POUWaDEOK_S166,"POLYGON ((-97.23046376204536 34.72452307698052, -97.24780776626093 34.72461907609429, -97.24780373990906 34.7282330770017, -97.24779971451227 34.73184707811309, -97.24779571427555 34.73546107828884, -97.24779176778748 34.73920907815683, -97.23047176291411 34.73905607910665, -97.23046376204536 34.72452307698052))"
