OID_,SensorCode,SensorID,SensorLabel,Comment,Description,isPublished,LocationName,LocationCode,LocationID,SubLocationCode,TimeSeriesType,Parameter,UnitOfMeasure,UtcOffset,ComputationMethod,ComputationPeriod,LastModifiedTime,ExtendedAttributeValues,ParameterLabel
1,Discharge.Daily Average@40A 1500,e069deacfba143b3ba052cc39714d44d,Daily Average,,,1,NF Musselshell near Delphine,40A 1500,b947d0c2364e4948a8032baac8904bef,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:02,[],Discharge
2,Discharge.discharge@40A 1500,d3310b1c958446fe99a69e8997d848d8,discharge,,,1,NF Musselshell near Delphine,40A 1500,b947d0c2364e4948a8032baac8904bef,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Discharge
3,Stage.working@40A 1500,650125de347f4ff5b617d6dd995cd4e7,working,,,1,NF Musselshell near Delphine,40A 1500,b947d0c2364e4948a8032baac8904bef,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Stage
4,Discharge.Daily Average@40A 2000,71a11087f6ce4e25b753b429143e9b23,Daily Average,,,1,NF Musselshell blw Bair Reservoir,40A 2000,b85ca58a37784f2aa2fb33588dc4cfe9,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:02,[],Discharge
5,Discharge.discharge@40A 2000,0f1ce86e86f841ae91996afb7ced5ac7,discharge,,,1,NF Musselshell blw Bair Reservoir,40A 2000,b85ca58a37784f2aa2fb33588dc4cfe9,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Discharge
6,Stage.stage@40A 2000,94664635d58f42c4afad73ab0094a396,stage,,,1,NF Musselshell blw Bair Reservoir,40A 2000,b85ca58a37784f2aa2fb33588dc4cfe9,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:16:12,[],Stage
7,Stage.working@40A 2000,e69d90a04b20431185074fcf925cb53c,working,,real time data working data set,1,NF Musselshell blw Bair Reservoir,40A 2000,b85ca58a37784f2aa2fb33588dc4cfe9,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Stage
8,Discharge.Daily Average@40A 10000,53271ee869f147a4b2e1d4bf6d8c5f30,Daily Average,,,1,Barber Canal,40A 10000,f412dc9558214d9f82ca6dd0ebcc3970,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:02,[],Discharge
9,Discharge.discharge@40A 10000,8efc886fb5364b46998d82168cb09504,discharge,,,1,Barber Canal,40A 10000,f412dc9558214d9f82ca6dd0ebcc3970,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Discharge
10,Stage.working@40A 10000,c536155e184d464a97022ab50e4919d6,working,,,1,Barber Canal,40A 10000,f412dc9558214d9f82ca6dd0ebcc3970,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Stage
11,Discharge.Daily Average@40A 3000,2db3dc36ee104d15825a70e189b1a972,Daily Average,,,1,NF Musselshell Diversion Canal,40A 3000,61da4aa318334518843094d1f7d8fe0e,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:02,[],Discharge
12,Discharge.discharge@40A 3000,ad9340452c964165abe86957f46a7092,discharge,,,1,NF Musselshell Diversion Canal,40A 3000,61da4aa318334518843094d1f7d8fe0e,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Discharge
13,Stage.working@40A 3000,686df953f4a64ae7937f2d1fada65670,working,,Working data set,1,NF Musselshell Diversion Canal,40A 3000,61da4aa318334518843094d1f7d8fe0e,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Stage
14,Discharge.Daily Average@40A 4080,2a35ab6f412e42eca0ee527848845c04,Daily Average,,,1,Martinsdale Supply Canal,40A 4080,35143516212943bf8c60b01287ad82f0,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:02,[],Discharge
15,Discharge.discharge@40A 4080,f0f03c49f9944af39eb668a184c8c7d2,discharge,,,1,Martinsdale Supply Canal,40A 4080,35143516212943bf8c60b01287ad82f0,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Discharge
16,Stage.working@40A 4080,d34b9c223d8e49218418040615a97615,working,,real time composite data set,1,Martinsdale Supply Canal,40A 4080,35143516212943bf8c60b01287ad82f0,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Stage
17,Discharge.Daily Average@40A 5000,9503f913f4cc4b72b38c80b255df8350,Daily Average,,,1,Martinsdale Outlet Canal,40A 5000,dcdcd8ac428a4a20bc8d76be0b8de2bc,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:02,[],Discharge
18,Discharge.discharge@40A 5000,c1f909c9847f459cacc46d3dbf7f3a29,discharge,,,1,Martinsdale Outlet Canal,40A 5000,dcdcd8ac428a4a20bc8d76be0b8de2bc,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Discharge
19,Stage.working@40A 5000,9a3e512f0aba46de8e0d0380e2a24913,working,,,1,Martinsdale Outlet Canal,40A 5000,dcdcd8ac428a4a20bc8d76be0b8de2bc,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Stage
20,Discharge.Daily Average@40A 7000,14a757b647494fdba34994f095e96338,Daily Average,,,1,Two Dot Canal,40A 7000,54a1c6dad7ce4163ba0a119c0715f749,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/25/2021 18:05:22,[],Discharge
21,Discharge.discharge@40A 7000,67fcc028e0204a248ae9a34a28c8d4ae,discharge,,,1,Two Dot Canal,40A 7000,54a1c6dad7ce4163ba0a119c0715f749,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,5/19/2021 11:58:56,[],Discharge
22,Stage.working@40A 7000,c2620ca0d9a841d3afc76960e8a1d657,working,,From Sontek SW,1,Two Dot Canal,40A 7000,54a1c6dad7ce4163ba0a119c0715f749,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:02,[],Stage
23,Discharge.Daily Average@40A 8080,6f661234169148079928df7bd407488e,Daily Average,,,1,Deadman's Basin Supply Canal abv Drop to Res,40A 8080,8cf1101bca454be1b478f2ac32b2d176,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
24,Discharge.discharge@40A 8080,6d5e953edb584ed799d810572e64d422,discharge,,,1,Deadman's Basin Supply Canal abv Drop to Res,40A 8080,8cf1101bca454be1b478f2ac32b2d176,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
25,Stage.working@40A 8080,646bf7b261514ac19439b59990f3de9e,working,,,1,Deadman's Basin Supply Canal abv Drop to Res,40A 8080,8cf1101bca454be1b478f2ac32b2d176,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Stage
26,Discharge.Daily Average@40A 8100,2cfb4bff6ae1401b9e672c70e40d347a,Daily Average,,,1,Deadman's Basin Supply Canal,40A 8100,a0d98b0233cb42f2b7b21699bb7b7177,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
27,Discharge.discharge@40A 8100,6196528d99684286b84011601e8a4dcb,discharge,,,1,Deadman's Basin Supply Canal,40A 8100,a0d98b0233cb42f2b7b21699bb7b7177,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
28,Stage.working@40A 8100,07c6a482ed4c4b4181eda2e7f4b3b0f0,working,,,1,Deadman's Basin Supply Canal,40A 8100,a0d98b0233cb42f2b7b21699bb7b7177,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Stage
29,Discharge.Daily Average@40A 9000,4aa99f1e5b43450b9c397b46db4fbceb,Daily Average,,Discharge Daily Average,1,Careless Canal,40A 9000,1ada4ab23774452797a7060a7fe11070,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:03,[],Discharge
30,Discharge.discharge@40A 9000,7c7b10a3025141db97c7038dfcf3f72d,discharge,,,1,Careless Canal,40A 9000,1ada4ab23774452797a7060a7fe11070,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Discharge
31,Stage.working@40A 9000,2d0a3ef982674209b1498b0d4eaf8a43,working,,,1,Careless Canal,40A 9000,1ada4ab23774452797a7060a7fe11070,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:03,[],Stage
32,Discharge.Daily Average@41I 1500,51260fdfca314f67bcace6f74bbffecd,Daily Average,,,1,Broadwater Main Canal Below Head Gate,41I 1500,dac2eb4e6b014c1a8cbf7a5f4eba77f5,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,4/20/2021 0:10:09,[],Discharge
33,Stage.working@41I 1500,c26f05887c864cf5b5017d82127ef29f,working,,,1,Broadwater Main Canal Below Head Gate,41I 1500,dac2eb4e6b014c1a8cbf7a5f4eba77f5,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,4/20/2021 0:09:32,[],Stage
34,Discharge.Daily Average@41I 2000,c67e545d7ad9487899ce7c54f505f1ac,Daily Average,,,1,Broadwater East Canal Blw HG,41I 2000,8738a8f29bbf4975a5bc12a4daabe6df,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:05,[],Discharge
35,Discharge.discharge@41I 2000,2e0fd79a9271434cbbcf7e2f0ceb9866,discharge,,,1,Broadwater East Canal Blw HG,41I 2000,8738a8f29bbf4975a5bc12a4daabe6df,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Discharge
36,Stage.working@41I 2000,0832f8aedd5d4d11b56a42a59818e347,working,,,1,Broadwater East Canal Blw HG,41I 2000,8738a8f29bbf4975a5bc12a4daabe6df,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Stage
37,Discharge.Daily Average@41I 3000,a007457fc29b478c8d15a24af5b1a7f3,Daily Average,,,1,Broadwater West Canal blw HG,41I 3000,f7384f6d312d41a0b756320f1088177d,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:05,[],Discharge
38,Discharge.discharge@41I 3000,bfb6ca552ec04a0db930bbfe4b5d6c50,discharge,,,1,Broadwater West Canal blw HG,41I 3000,f7384f6d312d41a0b756320f1088177d,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Discharge
39,Stage.working@41I 3000,5bef413ad4914900a8581341bcf325de,working,,,1,Broadwater West Canal blw HG,41I 3000,f7384f6d312d41a0b756320f1088177d,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Stage
40,Discharge.Daily Average@41K 2080,d945aaa229f34ff4a61ba35e0f44cbd0,Daily Average,,,1,Nilan Supply Canal,41K 2080,59b6b48d97c4482eb9cea10220fcb519,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/3/2021 1:24:04,[],Discharge
41,Discharge.discharge@41K 2080,960c04db33534b13b38b994977ab81e1,discharge,,,1,Nilan Supply Canal,41K 2080,59b6b48d97c4482eb9cea10220fcb519,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/3/2021 1:24:04,[],Discharge
42,Stage.working@41K 2080,71505bf5517d446c88149e7734cca54a,working,,,1,Nilan Supply Canal,41K 2080,59b6b48d97c4482eb9cea10220fcb519,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/3/2021 1:24:03,[],Stage
43,Discharge.Daily Average@41K 4000,db593296d9234c5e89c164dab10da459,Daily Average,,,1,Nilan East Canal blw Reservoir,41K 4000,b6b206ab5b5f423eb38697d591588727,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/3/2021 1:24:04,[],Discharge
44,Discharge.discharge@41K 4000,93a2769ed5c24ff3bf55d75cbc8dc2cd,discharge,,SG correlated to 6.0' PF equation,1,Nilan East Canal blw Reservoir,41K 4000,b6b206ab5b5f423eb38697d591588727,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/3/2021 1:24:04,[],Discharge
45,Stage.working@41K 4000,5ba899971ba6499ebc5e01ff59756005,working,,,1,Nilan East Canal blw Reservoir,41K 4000,b6b206ab5b5f423eb38697d591588727,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/3/2021 1:24:03,[],Stage
46,Discharge.Daily Average@41S 2080,80c1cc56ada24a4fb22839cb38deb962,Daily Average,,,1,Ackley Lake Supply Canal,41S 2080,0ad823a1e70044bbb3bc4b9a45528701,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:05,[],Discharge
47,Discharge.discharge@41S 2080,5a7c87006b5c4e249f133d26ceda2b1f,discharge,,,1,Ackley Lake Supply Canal,41S 2080,0ad823a1e70044bbb3bc4b9a45528701,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Discharge
48,Stage.working@41S 2080,3d79aaa918fb4d5b88108c9bec6ab819,working,,,1,Ackley Lake Supply Canal,41S 2080,0ad823a1e70044bbb3bc4b9a45528701,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Stage
49,Discharge.Daily Average@41S 3000,686b2aade1e24ddaac3fba90ea32841e,Daily Average,,,1,Ackley Lake Outlet Canal,41S 3000,b6f065dccd254e318dbfa3843e9b2499,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:05,[],Discharge
50,Discharge.discharge@41S 3000,dca16bd831a74092bc7db432d169ab1f,discharge,,,1,Ackley Lake Outlet Canal,41S 3000,b6f065dccd254e318dbfa3843e9b2499,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Discharge
51,Stage.working@41S 3000,a530f6004aa447c7830526cd9b73f0bf,working,,,1,Ackley Lake Outlet Canal,41S 3000,b6f065dccd254e318dbfa3843e9b2499,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Stage
52,Discharge.Daily Average@41H 1000,0184446d3369443d93ce546daee12614,Daily Average,,,1,EF Hyalite Ck,41H 1000,9f7d8f167eac43f98ce4ae5e6ac9a888,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:04,[],Discharge
53,Discharge.discharge@41H 1000,095c0d42e78b4aa383b15373c69dad60,discharge,,,1,EF Hyalite Ck,41H 1000,9f7d8f167eac43f98ce4ae5e6ac9a888,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:04,[],Discharge
54,Stage.working@41H 1000,9238a1539d79465a90659b50efa288cd,working,values from AR and TT.  electronic data converted to indicator (stevens) equivalent.  Rating curve based on Stevens paper chart values,,1,EF Hyalite Ck,41H 1000,9f7d8f167eac43f98ce4ae5e6ac9a888,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:04,[],Stage
55,Discharge.Daily Average@41H 1500,34a8fcb433634d6587df0057fc04b1c2,Daily Average,,,1,WF Hyalite Ck,41H 1500,791d2c34c893483daf34d34859bd1987,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:05,[],Discharge
56,Discharge.discharge@41H 1500,8af7ac69fb77446db3ab13a44bccaf01,discharge,,,1,WF Hyalite Ck,41H 1500,791d2c34c893483daf34d34859bd1987,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Discharge
57,Stage.working@41H 1500,9b45f0d165fe4dbe8bf4b105be6105fa,working,,,1,WF Hyalite Ck,41H 1500,791d2c34c893483daf34d34859bd1987,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:04,[],Stage
58,Discharge.Daily Average@41H 2000,e630525fbdbf45a38d87c77bb61169c0,Daily Average,,,1,Middle Creek blw Res,41H 2000,5f1794586cda4561a3b0dc048e858ed3,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:05,[],Discharge
59,Discharge.discharge@41H 2000,4ce6bc2a90fd496cb6517a13ae898db8,discharge,,,1,Middle Creek blw Res,41H 2000,5f1794586cda4561a3b0dc048e858ed3,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Discharge
60,Stage.working@41H 2000,9b61c5ded8374cffbe14a3ae9e6a090b,working,,,1,Middle Creek blw Res,41H 2000,5f1794586cda4561a3b0dc048e858ed3,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Stage
61,Stage.working-old@41H 2000,96bb4ce89b574d918aadd66c74e3c867,working-old,,,1,Middle Creek blw Res,41H 2000,5f1794586cda4561a3b0dc048e858ed3,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:05,[],Stage
62,Discharge.Daily Average@76E 1500,603bcbadfd034ee08e562ecb53d9a8ad,Daily Average,,,1,EF Rock Ck abv Reservoir,76E 1500,a9da2a76647d469488cd6b32e1e51c78,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
63,Discharge.discharge@76E 1500,ccef46acfa11457fada830f3f284ca59,discharge,,,1,EF Rock Ck abv Reservoir,76E 1500,a9da2a76647d469488cd6b32e1e51c78,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
64,Stage.working@76E 1500,672958afe30f48b0a80f72a73a037aef,working,,,1,EF Rock Ck abv Reservoir,76E 1500,a9da2a76647d469488cd6b32e1e51c78,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
65,Discharge.Daily Average@76E 2000,575973c03b0a4751820c740a1b6560c6,Daily Average,,,1,EF Rock Ck Main Canal blw HG,76E 2000,b11d49c17bff46feb137176f84f3bb06,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
66,Discharge.discharge@76E 2000,acfa1ec28c75401189bdd72384da0d4c,discharge,,,1,EF Rock Ck Main Canal blw HG,76E 2000,b11d49c17bff46feb137176f84f3bb06,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
67,Stage.working@76E 2000,79ebf221e7ea47a8998008af422e6420,working,,,1,EF Rock Ck Main Canal blw HG,76E 2000,b11d49c17bff46feb137176f84f3bb06,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
68,Discharge.Daily Average.temp@76E 2100,414b4e628f5041ff880fd5df17d6f0b7,Daily Average.temp,,,1,EF Rock Ck blw Reservoir,76E 2100,4dc712150dbf41acbcabe289f3383b0c,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
69,Discharge.discharge@76E 2100,adf5a87a4867405e88b7f17a2a948839,discharge,,,1,EF Rock Ck blw Reservoir,76E 2100,4dc712150dbf41acbcabe289f3383b0c,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
70,Stage.working@76E 2100,97cefaa76d6d4730ae60d18142b89fa1,working,,,1,EF Rock Ck blw Reservoir,76E 2100,4dc712150dbf41acbcabe289f3383b0c,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
71,Discharge.Daily Average@76E 2200,986aa0055e7a4947bf3ef1c66467c255,Daily Average,,,1,EF Main Canal blw Fish Screen,76E 2200,957058ab108d4009a2723a7d84d2ec2d,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
72,Discharge.discharge@76E 2200,ca975822eaae44df9c0cf90eb7d0e890,discharge,,,1,EF Main Canal blw Fish Screen,76E 2200,957058ab108d4009a2723a7d84d2ec2d,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
73,Stage.working@76E 2200,a584ea8e24e54fd2ba7419a9cd0cda00,working,,,1,EF Main Canal blw Fish Screen,76E 2200,957058ab108d4009a2723a7d84d2ec2d,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
74,Discharge.Daily Average@76E 3000,7167bd3b11b44a09b7c91be2718abed8,Daily Average,,,1,EF Rock Main Canal abv Siphon,76E 3000,53c7781e54cb40ce87683ecf74e17a78,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
75,Discharge.discharge@76E 3000,b42f0874a0a646c2a9bfc25fd469b012,discharge,,,1,EF Rock Main Canal abv Siphon,76E 3000,53c7781e54cb40ce87683ecf74e17a78,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
76,Stage.working@76E 3000,d9eecc24182c47319f6774ec43c5c0c1,working,,,1,EF Rock Main Canal abv Siphon,76E 3000,53c7781e54cb40ce87683ecf74e17a78,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
77,Discharge.EF Rock abv MF Daily Mean@76E 4000,bd0e1cf7f5314c7a81070d4141789020,EF Rock abv MF Daily Mean,,,1,EF Rock Ck abv MF confluence,76E 4000,5ea9d88230614a748b24a8f02abccc55,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
78,Stage.working@76E 4000,926426f884de44e68b3b33f24d6b04a0,working,,,1,EF Rock Ck abv MF confluence,76E 4000,5ea9d88230614a748b24a8f02abccc55,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
79,Discharge.working@76E 4000,e85ffd0532964f1d83ca0577fb02d629,working,,,1,EF Rock Ck abv MF confluence,76E 4000,5ea9d88230614a748b24a8f02abccc55,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
80,Discharge.Allendale blw HG Daily Mean@76GJ 8000,2635f0c607b447c78a8aa3f216c016f1,Allendale blw HG Daily Mean,,,1,Allendale Canal blw HG,76GJ 8000,e6afd7660478426db8d45e274a7256b6,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
81,Discharge.Allendale HG@76GJ 8000,9b90e46a330f4692b561fe706c4ffb8b,Allendale HG,,Allendale Canal blw HG,1,Allendale Canal blw HG,76GJ 8000,e6afd7660478426db8d45e274a7256b6,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
82,Stage.stage@76GJ 8000,c379f918a1f74090b7d335ddb1f9ee3c,stage,,,1,Allendale Canal blw HG,76GJ 8000,e6afd7660478426db8d45e274a7256b6,,ProcessorBasic,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:16:16,[],Stage
83,Discharge.Daily Average@76GJ 8080,78dcdf21ae20457aa5962451d9ad0761,Daily Average,,,1,Allendale Canal at Tail End,76GJ 8080,cc99a25238d14f3bbd384804776ad910,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
84,Discharge.discharge@76GJ 8080,3f5ebd5d76f84daca1a37714d2bdd1cf,discharge,,,1,Allendale Canal at Tail End,76GJ 8080,cc99a25238d14f3bbd384804776ad910,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
85,Discharge.Daily Average@76H 1200,9cf36c21cb014a4bbc7bb05d346ff02f,Daily Average,,,1,West Fork of Bitterroot Abv Painted Rocks,76H 1200,9cb056deb6004e67b3bc577f9a532969,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/4/2021 17:13:29,[],Discharge
86,Discharge.discharge@76H 1200,1d75152accea47aeb99257c2ff4d17b4,discharge,,Discharge from rating curve,1,West Fork of Bitterroot Abv Painted Rocks,76H 1200,9cb056deb6004e67b3bc577f9a532969,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/4/2021 17:13:39,[],Discharge
87,Stage.working@76H 1200,148da59597da4a1eb46a419ff16826c0,working,,,1,West Fork of Bitterroot Abv Painted Rocks,76H 1200,9cb056deb6004e67b3bc577f9a532969,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/4/2021 17:13:47,[],Stage
88,Discharge.Daily Average@76H 1500,510d280b9d3347d188b26c8c83b8b7a6,Daily Average,,,1,Blue Joint Creek above Painted Rocks Reservoir,76H 1500,60084c36a36c4b4fbc4beca94e3ab2ec,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
89,Discharge.discharge@76H 1500,42491bbfee69406a932a79f21984d7ca,discharge,,,1,Blue Joint Creek above Painted Rocks Reservoir,76H 1500,60084c36a36c4b4fbc4beca94e3ab2ec,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
90,Stage.working@76H 1500,746123f9a541413b973d4917823d969b,working,,,1,Blue Joint Creek above Painted Rocks Reservoir,76H 1500,60084c36a36c4b4fbc4beca94e3ab2ec,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
91,Discharge.Daily Average@76HF 3503,f9c2a46827b14486a073106e6bfac3e1,Daily Average,,,1,Fred Burr Ck abv Res,76HF 3503,ff72830a9c624929907376f0a693801d,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
92,Discharge.discharge@76HF 3503,9fa8c30dba9745d4930561c6cbb98cef,discharge,,,1,Fred Burr Ck abv Res,76HF 3503,ff72830a9c624929907376f0a693801d,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Discharge
93,Stage.working@76HF 3503,8b938be638c7486fb7ed830596259eaa,working,,,1,Fred Burr Ck abv Res,76HF 3503,ff72830a9c624929907376f0a693801d,,ProcessorDerived,HG,ft,-PT7H,Unknown,Unknown,2/2/2021 6:24:06,[],Stage
94,Discharge.Daily Average@76HF 3513,f2a6295c85e9469995818be89da7726f,Daily Average,,,1,Fred Burr Ck blw Res,76HF 3513,3b55fc420230490ca2a4bc58ba6cd67f,,ProcessorDerived,QR,ft^3/s,-PT7H,Mean,Daily,2/2/2021 6:24:06,[],Discharge
95,Discharge.discharge@76HF 3513,66737085fa5f48688b6b0929af6142bc,discharge,,,1,Fred Burr Ck blw Res,76HF 3513,3b55fc420230490ca2a4bc58ba6cd67f,,ProcessorDerived,QR,ft^3/s,-PT7H,Unknown,Unknown,2/2/2021 6:24:07,[],Discharge
