Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
2017,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Ground Water,Pur,A,HALL,RED,,,,UNKNOWN,CITY OF TURKEY                                                                                                                                                                                                                                                 ,0,N,,0,0,0,0,0,0,0,0,0,0,0,0,"3,456,000","3,456,000"
2018,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Ground Water,SS,A,HALL,RED,HALL,RED,SEYMOUR AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"298,200","297,100",0,0,0,0,0,0,0,0,0,0,"595,300"
2018,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Ground Water,Pur,A,HALL,RED,,,,UNKNOWN,CITY OF TURKEY                                                                                                                                                                                                                                                 ,0,N,,0,"305,860","157,730","131,970","199,670","183,840","345,460","480,820","464,560","287,950","220,570","120,200","159,210","3,057,840"
2019,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Ground Water,Pur,A,HALL,RED,,,,UNKNOWN,CITY OF TURKEY                                                                                                                                                                                                                                                 ,0,N,,0,"160,450","168,660","186,090","373,140","317,560","232,510","314,400","306,430","363,320","210,530","157,580","167,470","2,958,140"
2020,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Ground Water,Pur,A,HALL,RED,,,,UNKNOWN,CITY OF TURKEY                                                                                                                                                                                                                                                 ,0,N,,0,"103,470","94,190","153,310","218,090","232,880","383,620","456,110","279,950","206,750","249,750","251,900","291,010","2,921,030"
1977,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,0,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,UNKNOWN                                                                                                                                                                                                                                                        ,0,N,N,0,"2,823,700","2,071,700","2,604,600","2,526,400","2,365,600","2,154,800","1,232,800","1,866,200","1,061,400","580,300","475,600","550,200","20,313,300"
1979,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,0,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,UNKNOWN                                                                                                                                                                                                                                                        ,0,N,N,0,"734,000","426,900","190,900","356,100","380,400","417,200","507,200","882,800","573,100","522,000","306,000","525,000","5,821,600"
1980,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,0,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,0,"428,100","574,900","708,500","716,200","679,400","1,844,100","1,530,100","1,415,600","888,200","1,480,700","672,700","701,200","11,639,700"
1981,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,0,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,0,"390,700","218,300","305,200","487,700","412,000","1,034,400","1,201,900","646,600","544,200","314,300","14,600","897,800","6,467,700"
1982,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,0,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"472,900","358,300","374,400","606,500","491,900","493,600","846,000","811,900","680,100","502,800","462,000","273,000","6,373,400"
1983,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,537,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"367,900","344,800","440,700","839,300","707,800","451,500","1,302,100","1,147,900","632,300","284,300","969,900","703,400","8,191,900"
1984,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,625,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,234,728","978,440","844,528","943,148","1,215,624","1,047,664","1,370,940","1,195,440","1,154,716","880,684","700,604","772,432","12,338,948"
1985,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,625,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"845,890","251,690","235,470","292,560","560,120","420,240","758,990","800,940","765,910","346,170","317,520","240,860","5,836,360"
1986,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,553,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"311,370","437,660","410,240","473,740","666,620","533,800","1,101,400","394,800","251,000","102,000","116,020","82,700","4,881,350"
1987,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,460,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"171,600","80,600","87,300","668,800","1,244,200","597,900","495,900","273,400","140,900","137,400","149,000","140,400","4,187,400"
1988,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,468,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"202,300","160,100","149,800","477,280","301,010","726,440","230,590","664,440","159,700","119,580","150,550","94,260","3,436,050"
1989,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,460,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"100,900","237,700","32,200","77,400","1,051,400","119,200","513,500","242,400","71,200","75,300","51,900","225,600","2,798,700"
1990,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,452,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"111,100","91,600","154,500","109,300","317,000","784,500","1,053,200","891,800","483,600","235,100","168,400","197,600","4,597,700"
1991,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,442,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"356,600","166,500","247,600","828,100","685,500","686,400","1,201,700","270,300","94,800","92,300","138,800","161,400","4,930,000"
1992,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,546,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"180,400","147,900","323,200","164,400","336,500","560,000","350,400","319,300","744,400","309,300","175,600","208,300","3,819,700"
1993,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,531,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"276,800","1,732,200","1,371,800","415,300","274,200","1,046,400","891,000","787,200","479,400","341,000","360,600","346,300","8,322,200"
1994,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,345,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"240,296","827,100","440,902","445,092","480,903","661,306","682,800","760,214","586,900","456,389","421,792","816,455","6,820,149"
1995,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,333,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"640,550","621,900","751,397","822,491","791,999","1,001,097","1,090,302","952,100","780,103","706,804","707,900","779,006","9,645,649"
1996,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,305,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"732,900","756,300","739,200","902,794","1,016,595","1,011,796","1,452,895","1,691,906","1,156,200","1,201,807","834,898","1,162,400","12,659,691"
1997,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,306,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"797,502","611,997","833,102","771,699","836,502","1,039,199","1,828,805","6,169,980","853,700","491,707","447,903","885,097","15,567,193"
1998,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,310,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"569,698","360,597","422,500","422,197","796,801","891,099","794,505","687,907","1,293,400","572,806","452,398","648,796","7,912,704"
1999,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,308,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,267,301","978,900","944,700","1,106,603","1,064,094","1,113,987","1,785,700","1,773,706","1,626,596","1,155,800","1,087,504","1,008,800","14,913,691"
2000,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,158,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"978,300","937,500","1,058,700","915,100","1,479,200","832,500","1,560,400","1,867,400","1,829,100","1,221,600","942,600","1,116,400","14,738,800"
2001,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,308,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,063,300","804,800","894,300","1,150,600","993,900","1,543,400","1,891,300","1,143,300","1,078,600","1,168,800","990,200","1,105,300","13,827,800"
2002,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,308,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,261,300","766,500","932,100","1,110,000","1,485,600","1,563,700","1,553,100","1,856,400","1,760,900","1,523,100","1,258,100","1,245,200","16,316,000"
2003,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,292,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,302,700","1,157,300","1,231,900","1,198,700","1,263,100","787,800","1,495,900","1,772,500","1,063,300","1,050,400","980,700","860,600","14,164,900"
2004,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,274,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREEN VALLEY SUD                                                                                                                                                                                                                                               ,0,N,N,1,"836,200","647,300","769,500","1,047,900","1,275,300","1,263,800","1,385,200","1,281,900","1,091,600","773,500","970,400","871,300","12,213,900"
2005,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,266,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"541,900","543,400","577,200","956,600","1,094,200","1,256,700","1,379,800","1,400,100","1,130,600","1,102,900","1,128,000","1,221,400","12,332,800"
2006,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,274,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,382,000","861,800","1,301,300","1,490,000","1,564,300","2,327,400","2,408,200","1,805,300","1,104,900","1,352,800","1,007,700","965,200","17,570,900"
2007,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,275,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,201,100","1,193,800","1,254,200","1,306,800","1,495,200","1,835,100","1,985,800","2,177,200","1,637,500","1,672,400","1,436,700","1,206,600","18,402,400"
2008,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,281,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,353,700","1,371,400","1,259,300","1,184,800","1,814,500","2,378,800","2,166,300","1,563,600","1,187,200","1,102,500","1,347,600","1,597,100","18,326,800"
2009,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,281,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,539,700","1,441,900","1,456,600","1,362,700","1,262,800","1,590,400","2,085,000","1,761,700","1,308,600","1,302,500","1,265,100","1,264,800","17,641,800"
2010,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,281,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,364,900","1,062,900","1,464,600","827,600","714,800","1,916,600","1,259,400","1,441,600","1,288,600","1,350,000","1,100,000","1,100,000","14,891,000"
2011,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,292,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,0,"1,300,000","1,498,300","1,085,000","1,169,000","1,483,000","1,483,000","1,501,000","1,445,000","860,000","619,000","522,000","551,000","13,516,300"
2012,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,272,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"524,000","487,000","570,000","754,000","1,345,000","1,118,000","2,298,000","1,976,000","1,237,000","777,000","662,000","555,000","12,303,000"
2013,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,270,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"928,000","652,000","917,000","1,035,000","1,131,000","1,159,000","1,498,000","1,393,000","1,245,000","927,000","979,000","959,000","12,823,000"
2014,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,257,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"849,000","1,007,000","851,000","1,204,000","1,033,000","935,000","1,110,000","1,528,000","1,105,000","1,293,000","974,000","846,000","12,735,000"
2015,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,283,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"1,267,000","1,303,000","1,120,000","1,161,000","972,000","1,335,000","1,474,000","1,710,000","2,089,000","1,427,000","803,000","784,000","15,445,000"
2016,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,274,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,0,"862,600","870,800","990,900","930,500","954,300","769,300","1,129,700","1,042,200","1,164,000","1,491,200","1,261,300","1,214,000","12,680,800"
2017,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT MIWA                                                                                                                                                                                                                                                 ,0,N,N,100,"1,207,000","884,000","963,000","765,000","1,530,000","1,915,000","1,779,000","1,562,000","1,405,000","1,697,000","1,220,000","1,782,000","16,709,000"
2018,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT MIWA                                                                                                                                                                                                                                                 ,0,N,N,100,"2,011,000","1,425,000","1,450,000","1,753,000","1,701,000","1,966,000","2,420,000","2,314,000","1,928,000","1,669,000","1,594,000","2,405,000","22,636,000"
2019,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT MIWA                                                                                                                                                                                                                                                 ,0,N,N,100,"1,949,000","1,617,000","2,098,000","2,435,000","2,268,000","2,232,000","3,020,000","2,725,000","2,524,000","2,473,000","2,384,000","3,181,000","28,906,000"
2020,721154,RED RIVER AUTHORITY-TURKEY ESTELLINE WS,250,Surface Water,Pur,A,HALL,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT MIWA                                                                                                                                                                                                                                                 ,0,N,N,100,"2,842,000","2,617,000","2,652,000","2,708,000","2,281,000","2,304,000","2,299,000","2,451,000","2,060,000","2,346,000","2,485,000","2,957,000","30,002,000"
1977,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,0,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,UNKNOWN                                                                                                                                                                                                                                                        ,0,N,N,0,"30,400","38,700","35,900","57,100","54,500","76,300","111,100","114,400","110,400","48,600","28,000","28,700","734,100"
1978,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,0,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,UNKNOWN                                                                                                                                                                                                                                                        ,0,N,N,0,"79,000","23,300","32,600","52,000","33,600","36,900","63,500","88,700","53,900","65,400","35,300","49,300","613,500"
1979,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,0,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,UNKNOWN                                                                                                                                                                                                                                                        ,0,N,N,0,"49,300","51,500","64,600","28,500","27,900","27,200","31,200","41,500","67,700","93,000","67,100","61,400","610,900"
1980,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,0,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,0,"30,000","42,300","45,400","44,500","35,020","57,400","283,700","58,600","72,400","63,200","71,200","52,200","855,920"
1981,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,0,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,0,"42,300","107,800","49,500","43,200","51,300","66,100","92,300","54,500","89,000","131,000","548,300","61,300","1,336,600"
1982,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,0,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"70,100","48,000","43,800","62,500","69,200","70,800","138,900","107,100","165,300","381,000","528,000","549,000","2,233,700"
1983,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,0,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"132,000","151,000","186,200","134,600","219,000","35,300","72,600","59,400","42,100","28,500","41,100","138,500","1,240,300"
1984,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,35,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"50,100","33,300","43,200","79,000","144,500","127,800","77,600","61,800","69,900","25,200","54,300","28,200","794,900"
1985,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,35,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"40,400","24,900","54,200","81,800","49,600","40,500","51,100","54,400","29,000","26,800","21,800","34,900","509,400"
1986,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,33,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"29,800","59,500","63,200","58,900","131,400","46,200","73,600","119,300","92,300","57,500","73,100","28,000","832,800"
1987,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,82,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"28,800","20,300","23,000","59,300","62,200","56,000","128,500","108,600","150,200","54,800","26,700","42,600","761,000"
1988,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,75,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,100,"59,000","43,500","54,900","51,100","103,800","116,000","72,300","90,500","59,600","58,700","44,100","46,200","799,700"
1989,721170,RED RIVER AUTHORITY-WEST KIRKLAND SYSTEM,67,Surface Water,Pur,A,CHILDRESS,RED,DONLEY,RED,,GREENBELT LAKE/RESERVOIR,GREENBELT WATER AUTHORITY                                                                                                                                                                                                                                      ,0,N,N,0,"72,500","100,700","100,100","55,200","40,800","49,800","97,300","74,600","37,200","42,400","36,000","59,200","765,800"
1978,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"180,000","172,000","167,000","181,000","183,000","187,000","189,000","188,000","184,000","180,000","170,000","160,000","2,141,000"
1979,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"1,490,000","1,200,000","1,530,000","1,600,000","1,670,000","1,653,000","1,741,000","1,701,000","1,652,000","1,570,000","1,530,000","1,490,000","18,827,000"
1980,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"580,000","326,000","418,000","561,000","491,000","492,000","601,000","683,000","528,000","514,000","308,000","310,000","5,812,000"
1981,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"490,000","218,000","306,000","510,000","556,000","519,000","600,000","523,000","506,000","490,000","370,000","304,000","5,392,000"
1982,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"546,000","490,200","574,200","515,400","663,000","676,800","695,400","777,000","613,800","603,600","558,600","568,800","7,282,800"
1983,739405,ROCKWELL ACRES WATER SYSTEM,240,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","600,000","600,000","500,000","400,000","400,000","400,000","5,500,000"
1984,739405,ROCKWELL ACRES WATER SYSTEM,240,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","600,000","600,000","500,000","400,000","400,000","400,000","5,500,000"
1985,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","500,000","500,000","500,000","500,000","400,000","400,000","5,400,000"
1986,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","600,000","600,000","500,000","500,000","400,000","400,000","5,600,000"
1987,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","600,000","600,000","500,000","500,000","400,000","400,000","5,600,000"
1988,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,0,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","600,000","600,000","500,000","500,000","400,000","400,000","5,600,000"
1989,739405,ROCKWELL ACRES WATER SYSTEM,200,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","600,000","600,000","500,000","500,000","400,000","400,000","5,600,000"
1990,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"400,000","400,000","400,000","400,000","500,000","500,000","600,000","600,000","500,000","500,000","400,000","400,000","5,600,000"
1991,739405,ROCKWELL ACRES WATER SYSTEM,0,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,0,0,0,0,0,0,0,0,0,0,0,"5,600,000","5,600,000"
1992,739405,ROCKWELL ACRES WATER SYSTEM,200,Ground Water,SS,A,RANDALL,RED,RANDALL,RED,OGALLALA AQUIFER,,N/A                                                                                                                                                                                                                                                            ,1,N,N,0,"206,200","219,300","324,800","317,900","390,700","276,200","571,000","435,900","399,800","381,200","258,600","274,800","4,056,400"
