Amount,BeneficialUseCV,ReportYearCV,STATE,COUNTY,WaterSource,in_ReportingUnitName,in_TimeframeStart,in_TimeframeEnd,in_WaterSourceNativeID,in_ReportingUnitNativeID
322197.0,Irrigated Agriculture ,2003,CO,san juan,colorado river,CO_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU4
262647.4,Irrigated Agriculture ,2004,CO,san juan,colorado river,CO_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU4
292934.3,Irrigated Agriculture ,2005,CO,san juan,colorado river,CO_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU4
274291.3,Irrigated Agriculture ,2006,CO,san juan,colorado river,CO_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU4
340303.7,Irrigated Agriculture ,2007,CO,san juan,colorado river,CO_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU4
385107.7,Irrigated Agriculture ,2008,CO,san juan,colorado river,CO_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU4
371977.6,Irrigated Agriculture ,2009,CO,san juan,colorado river,CO_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU4
363660.5,Irrigated Agriculture ,2010,CO,san juan,colorado river,CO_colorado river,01/01/2010,12/31/2010,WaDEUSBR_WS1,WaDEUSBR_RU4
367433.2,Irrigated Agriculture ,2011,CO,san juan,colorado river,CO_colorado river,01/01/2011,12/31/2011,WaDEUSBR_WS1,WaDEUSBR_RU4
506886.1,Irrigated Agriculture ,2012,CO,san juan,colorado river,CO_colorado river,01/01/2012,12/31/2012,WaDEUSBR_WS1,WaDEUSBR_RU4
344319.0,Irrigated Agriculture ,2013,CO,san juan,colorado river,CO_colorado river,01/01/2013,12/31/2013,WaDEUSBR_WS1,WaDEUSBR_RU4
433175.4,Irrigated Agriculture ,2014,CO,san juan,colorado river,CO_colorado river,01/01/2014,12/31/2014,WaDEUSBR_WS1,WaDEUSBR_RU4
345931.4,Irrigated Agriculture ,2015,CO,san juan,colorado river,CO_colorado river,01/01/2015,12/31/2015,WaDEUSBR_WS1,WaDEUSBR_RU4
316728.8,Irrigated Agriculture ,2016,CO,san juan,colorado river,CO_colorado river,01/01/2016,12/31/2016,WaDEUSBR_WS1,WaDEUSBR_RU4
335179.8,Irrigated Agriculture ,2017,CO,san juan,colorado river,CO_colorado river,01/01/2017,12/31/2017,WaDEUSBR_WS1,WaDEUSBR_RU4
346116.7,Irrigated Agriculture ,2018,CO,san juan,colorado river,CO_colorado river,01/01/2018,12/31/2018,WaDEUSBR_WS1,WaDEUSBR_RU4
86627.0,Irrigated Agriculture ,1971,NM,san juan,colorado river,NM_colorado river,01/01/1971,12/31/1971,WaDEUSBR_WS1,WaDEUSBR_RU5
98019.0,Irrigated Agriculture ,1972,NM,san juan,colorado river,NM_colorado river,01/01/1972,12/31/1972,WaDEUSBR_WS1,WaDEUSBR_RU5
94264.0,Irrigated Agriculture ,1973,NM,san juan,colorado river,NM_colorado river,01/01/1973,12/31/1973,WaDEUSBR_WS1,WaDEUSBR_RU5
102050.0,Irrigated Agriculture ,1974,NM,san juan,colorado river,NM_colorado river,01/01/1974,12/31/1974,WaDEUSBR_WS1,WaDEUSBR_RU5
94115.0,Irrigated Agriculture ,1975,NM,san juan,colorado river,NM_colorado river,01/01/1975,12/31/1975,WaDEUSBR_WS1,WaDEUSBR_RU5
146628.0,Irrigated Agriculture ,1976,NM,san juan,colorado river,NM_colorado river,01/01/1976,12/31/1976,WaDEUSBR_WS1,WaDEUSBR_RU5
138355.0,Irrigated Agriculture ,1977,NM,san juan,colorado river,NM_colorado river,01/01/1977,12/31/1977,WaDEUSBR_WS1,WaDEUSBR_RU5
163526.0,Irrigated Agriculture ,1978,NM,san juan,colorado river,NM_colorado river,01/01/1978,12/31/1978,WaDEUSBR_WS1,WaDEUSBR_RU5
186494.0,Irrigated Agriculture ,1979,NM,san juan,colorado river,NM_colorado river,01/01/1979,12/31/1979,WaDEUSBR_WS1,WaDEUSBR_RU5
210479.0,Irrigated Agriculture ,1980,NM,san juan,colorado river,NM_colorado river,01/01/1980,12/31/1980,WaDEUSBR_WS1,WaDEUSBR_RU5
152189.202,Irrigated Agriculture ,1981,NM,san juan,colorado river,NM_colorado river,01/01/1981,12/31/1981,WaDEUSBR_WS1,WaDEUSBR_RU5
196250.099,Irrigated Agriculture ,1982,NM,san juan,colorado river,NM_colorado river,01/01/1982,12/31/1982,WaDEUSBR_WS1,WaDEUSBR_RU5
200958.407,Irrigated Agriculture ,1983,NM,san juan,colorado river,NM_colorado river,01/01/1983,12/31/1983,WaDEUSBR_WS1,WaDEUSBR_RU5
178053.206,Irrigated Agriculture ,1984,NM,san juan,colorado river,NM_colorado river,01/01/1984,12/31/1984,WaDEUSBR_WS1,WaDEUSBR_RU5
206323.735,Irrigated Agriculture ,1985,NM,san juan,colorado river,NM_colorado river,01/01/1985,12/31/1985,WaDEUSBR_WS1,WaDEUSBR_RU5
270396.3941,Irrigated Agriculture ,1986,NM,san juan,colorado river,NM_colorado river,01/01/1986,12/31/1986,WaDEUSBR_WS1,WaDEUSBR_RU5
213677.3382,Irrigated Agriculture ,1987,NM,san juan,colorado river,NM_colorado river,01/01/1987,12/31/1987,WaDEUSBR_WS1,WaDEUSBR_RU5
204935.0211,Irrigated Agriculture ,1988,NM,san juan,colorado river,NM_colorado river,01/01/1988,12/31/1988,WaDEUSBR_WS1,WaDEUSBR_RU5
241856.2824,Irrigated Agriculture ,1989,NM,san juan,colorado river,NM_colorado river,01/01/1989,12/31/1989,WaDEUSBR_WS1,WaDEUSBR_RU5
229974.4525,Irrigated Agriculture ,1990,NM,san juan,colorado river,NM_colorado river,01/01/1990,12/31/1990,WaDEUSBR_WS1,WaDEUSBR_RU5
217695.4231,Irrigated Agriculture ,1991,NM,san juan,colorado river,NM_colorado river,01/01/1991,12/31/1991,WaDEUSBR_WS1,WaDEUSBR_RU5
179038.6732,Irrigated Agriculture ,1992,NM,san juan,colorado river,NM_colorado river,01/01/1992,12/31/1992,WaDEUSBR_WS1,WaDEUSBR_RU5
219338.5441,Irrigated Agriculture ,1993,NM,san juan,colorado river,NM_colorado river,01/01/1993,12/31/1993,WaDEUSBR_WS1,WaDEUSBR_RU5
239125.2562,Irrigated Agriculture ,1994,NM,san juan,colorado river,NM_colorado river,01/01/1994,12/31/1994,WaDEUSBR_WS1,WaDEUSBR_RU5
221441.5359,Irrigated Agriculture ,1995,NM,san juan,colorado river,NM_colorado river,01/01/1995,12/31/1995,WaDEUSBR_WS1,WaDEUSBR_RU5
208194.7595,Irrigated Agriculture ,1996,NM,san juan,colorado river,NM_colorado river,01/01/1996,12/31/1996,WaDEUSBR_WS1,WaDEUSBR_RU5
183488.2638,Irrigated Agriculture ,1997,NM,san juan,colorado river,NM_colorado river,01/01/1997,12/31/1997,WaDEUSBR_WS1,WaDEUSBR_RU5
194095.9553,Irrigated Agriculture ,1998,NM,san juan,colorado river,NM_colorado river,01/01/1998,12/31/1998,WaDEUSBR_WS1,WaDEUSBR_RU5
155602.1441,Irrigated Agriculture ,1999,NM,san juan,colorado river,NM_colorado river,01/01/1999,12/31/1999,WaDEUSBR_WS1,WaDEUSBR_RU5
181088.7337,Irrigated Agriculture ,2000,NM,san juan,colorado river,NM_colorado river,01/01/2000,12/31/2000,WaDEUSBR_WS1,WaDEUSBR_RU5
195513.9908,Irrigated Agriculture ,2001,NM,san juan,colorado river,NM_colorado river,01/01/2001,12/31/2001,WaDEUSBR_WS1,WaDEUSBR_RU5
238510.7048,Irrigated Agriculture ,2002,NM,san juan,colorado river,NM_colorado river,01/01/2002,12/31/2002,WaDEUSBR_WS1,WaDEUSBR_RU5
231165.6042,Irrigated Agriculture ,2003,NM,san juan,colorado river,NM_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU5
229132.6093,Irrigated Agriculture ,2004,NM,san juan,colorado river,NM_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU5
210117.4803,Irrigated Agriculture ,2005,NM,san juan,colorado river,NM_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU5
211269.0,Irrigated Agriculture ,2006,NM,san juan,colorado river,NM_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU5
224143.0,Irrigated Agriculture ,2007,NM,san juan,colorado river,NM_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU5
221658.0,Irrigated Agriculture ,2008,NM,san juan,colorado river,NM_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU5
213484.0,Irrigated Agriculture ,2009,NM,san juan,colorado river,NM_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU5
208142.0,Irrigated Agriculture ,2010,NM,san juan,colorado river,NM_colorado river,01/01/2010,12/31/2010,WaDEUSBR_WS1,WaDEUSBR_RU5
260039.61800000002,Irrigated Agriculture ,2011,NM,san juan,colorado river,NM_colorado river,01/01/2011,12/31/2011,WaDEUSBR_WS1,WaDEUSBR_RU5
279357.4482,Irrigated Agriculture ,2012,NM,san juan,colorado river,NM_colorado river,01/01/2012,12/31/2012,WaDEUSBR_WS1,WaDEUSBR_RU5
238484.0198,Irrigated Agriculture ,2013,NM,san juan,colorado river,NM_colorado river,01/01/2013,12/31/2013,WaDEUSBR_WS1,WaDEUSBR_RU5
250871.2775,Irrigated Agriculture ,2014,NM,san juan,colorado river,NM_colorado river,01/01/2014,12/31/2014,WaDEUSBR_WS1,WaDEUSBR_RU5
212904.9169,Irrigated Agriculture ,2015,NM,san juan,colorado river,NM_colorado river,01/01/2015,12/31/2015,WaDEUSBR_WS1,WaDEUSBR_RU5
201299.0,Irrigated Agriculture ,2016,NM,san juan,colorado river,NM_colorado river,01/01/2016,12/31/2016,WaDEUSBR_WS1,WaDEUSBR_RU5
235103.0,Irrigated Agriculture ,2017,NM,san juan,colorado river,NM_colorado river,01/01/2017,12/31/2017,WaDEUSBR_WS1,WaDEUSBR_RU5
235103.0,Irrigated Agriculture ,2018,NM,san juan,colorado river,NM_colorado river,01/01/2018,12/31/2018,WaDEUSBR_WS1,WaDEUSBR_RU5
535487.0,Irrigated Agriculture ,1971,UT,,green river,UT_green river,01/01/1971,12/31/1971,WaDEUSBR_WS2,WaDEUSBR_RU6
541662.0,Irrigated Agriculture ,1972,UT,,green river,UT_green river,01/01/1972,12/31/1972,WaDEUSBR_WS2,WaDEUSBR_RU6
534935.0,Irrigated Agriculture ,1973,UT,,green river,UT_green river,01/01/1973,12/31/1973,WaDEUSBR_WS2,WaDEUSBR_RU6
550710.0,Irrigated Agriculture ,1974,UT,,green river,UT_green river,01/01/1974,12/31/1974,WaDEUSBR_WS2,WaDEUSBR_RU6
443487.0,Irrigated Agriculture ,1975,UT,,green river,UT_green river,01/01/1975,12/31/1975,WaDEUSBR_WS2,WaDEUSBR_RU6
441003.0,Irrigated Agriculture ,1976,UT,,green river,UT_green river,01/01/1976,12/31/1976,WaDEUSBR_WS2,WaDEUSBR_RU6
242681.0,Irrigated Agriculture ,1977,UT,,green river,UT_green river,01/01/1977,12/31/1977,WaDEUSBR_WS2,WaDEUSBR_RU6
460846.0,Irrigated Agriculture ,1978,UT,,green river,UT_green river,01/01/1978,12/31/1978,WaDEUSBR_WS2,WaDEUSBR_RU6
472082.0,Irrigated Agriculture ,1979,UT,,green river,UT_green river,01/01/1979,12/31/1979,WaDEUSBR_WS2,WaDEUSBR_RU6
453413.0,Irrigated Agriculture ,1980,UT,,green river,UT_green river,01/01/1980,12/31/1980,WaDEUSBR_WS2,WaDEUSBR_RU6
409150.67799999996,Irrigated Agriculture ,1981,UT,,green river,UT_green river,01/01/1981,12/31/1981,WaDEUSBR_WS2,WaDEUSBR_RU6
403547.27,Irrigated Agriculture ,1982,UT,,green river,UT_green river,01/01/1982,12/31/1982,WaDEUSBR_WS2,WaDEUSBR_RU6
407310.28799999994,Irrigated Agriculture ,1983,UT,,green river,UT_green river,01/01/1983,12/31/1983,WaDEUSBR_WS2,WaDEUSBR_RU6
438749.18799999997,Irrigated Agriculture ,1984,UT,,green river,UT_green river,01/01/1984,12/31/1984,WaDEUSBR_WS2,WaDEUSBR_RU6
510744.684,Irrigated Agriculture ,1985,UT,,green river,UT_green river,01/01/1985,12/31/1985,WaDEUSBR_WS2,WaDEUSBR_RU6
473064.3806,Irrigated Agriculture ,1986,UT,,green river,UT_green river,01/01/1986,12/31/1986,WaDEUSBR_WS2,WaDEUSBR_RU6
461311.5274,Irrigated Agriculture ,1987,UT,,green river,UT_green river,01/01/1987,12/31/1987,WaDEUSBR_WS2,WaDEUSBR_RU6
440391.5642,Irrigated Agriculture ,1988,UT,,green river,UT_green river,01/01/1988,12/31/1988,WaDEUSBR_WS2,WaDEUSBR_RU6
421774.9296,Irrigated Agriculture ,1989,UT,,green river,UT_green river,01/01/1989,12/31/1989,WaDEUSBR_WS2,WaDEUSBR_RU6
463353.1748,Irrigated Agriculture ,1990,UT,,green river,UT_green river,01/01/1990,12/31/1990,WaDEUSBR_WS2,WaDEUSBR_RU6
509182.5,Irrigated Agriculture ,1991,UT,,green river,UT_green river,01/01/1991,12/31/1991,WaDEUSBR_WS2,WaDEUSBR_RU6
520363.5,Irrigated Agriculture ,1992,UT,,green river,UT_green river,01/01/1992,12/31/1992,WaDEUSBR_WS2,WaDEUSBR_RU6
481311.2,Irrigated Agriculture ,1993,UT,,green river,UT_green river,01/01/1993,12/31/1993,WaDEUSBR_WS2,WaDEUSBR_RU6
633905.7,Irrigated Agriculture ,1994,UT,,green river,UT_green river,01/01/1994,12/31/1994,WaDEUSBR_WS2,WaDEUSBR_RU6
487527.5,Irrigated Agriculture ,1995,UT,,green river,UT_green river,01/01/1995,12/31/1995,WaDEUSBR_WS2,WaDEUSBR_RU6
443729.3842,Irrigated Agriculture ,1996,UT,,green river,UT_green river,01/01/1996,12/31/1996,WaDEUSBR_WS2,WaDEUSBR_RU6
442659.4362,Irrigated Agriculture ,1997,UT,,green river,UT_green river,01/01/1997,12/31/1997,WaDEUSBR_WS2,WaDEUSBR_RU6
516025.1658,Irrigated Agriculture ,1998,UT,,green river,UT_green river,01/01/1998,12/31/1998,WaDEUSBR_WS2,WaDEUSBR_RU6
523540.9112,Irrigated Agriculture ,1999,UT,,green river,UT_green river,01/01/1999,12/31/1999,WaDEUSBR_WS2,WaDEUSBR_RU6
429041.0858,Irrigated Agriculture ,2000,UT,,green river,UT_green river,01/01/2000,12/31/2000,WaDEUSBR_WS2,WaDEUSBR_RU6
535687.3,Irrigated Agriculture ,2001,UT,,green river,UT_green river,01/01/2001,12/31/2001,WaDEUSBR_WS2,WaDEUSBR_RU6
403786.5,Irrigated Agriculture ,2002,UT,,green river,UT_green river,01/01/2002,12/31/2002,WaDEUSBR_WS2,WaDEUSBR_RU6
478127.0,Irrigated Agriculture ,2003,UT,,green river,UT_green river,01/01/2003,12/31/2003,WaDEUSBR_WS2,WaDEUSBR_RU6
455040.2,Irrigated Agriculture ,2004,UT,,green river,UT_green river,01/01/2004,12/31/2004,WaDEUSBR_WS2,WaDEUSBR_RU6
490291.6,Irrigated Agriculture ,2005,UT,,green river,UT_green river,01/01/2005,12/31/2005,WaDEUSBR_WS2,WaDEUSBR_RU6
591393.5,Irrigated Agriculture ,2006,UT,,green river,UT_green river,01/01/2006,12/31/2006,WaDEUSBR_WS2,WaDEUSBR_RU6
537817.1,Irrigated Agriculture ,2007,UT,,green river,UT_green river,01/01/2007,12/31/2007,WaDEUSBR_WS2,WaDEUSBR_RU6
454640.8,Irrigated Agriculture ,2008,UT,,green river,UT_green river,01/01/2008,12/31/2008,WaDEUSBR_WS2,WaDEUSBR_RU6
443932.4,Irrigated Agriculture ,2009,UT,,green river,UT_green river,01/01/2009,12/31/2009,WaDEUSBR_WS2,WaDEUSBR_RU6
492766.0,Irrigated Agriculture ,2010,UT,,green river,UT_green river,01/01/2010,12/31/2010,WaDEUSBR_WS2,WaDEUSBR_RU6
472458.9,Irrigated Agriculture ,2011,UT,,green river,UT_green river,01/01/2011,12/31/2011,WaDEUSBR_WS2,WaDEUSBR_RU6
549168.0,Irrigated Agriculture ,2012,UT,,green river,UT_green river,01/01/2012,12/31/2012,WaDEUSBR_WS2,WaDEUSBR_RU6
570438.0,Irrigated Agriculture ,2013,UT,,green river,UT_green river,01/01/2013,12/31/2013,WaDEUSBR_WS2,WaDEUSBR_RU6
442186.6,Irrigated Agriculture ,2014,UT,,green river,UT_green river,01/01/2014,12/31/2014,WaDEUSBR_WS2,WaDEUSBR_RU6
417978.6,Irrigated Agriculture ,2015,UT,,green river,UT_green river,01/01/2015,12/31/2015,WaDEUSBR_WS2,WaDEUSBR_RU6
564548.8,Irrigated Agriculture ,2016,UT,,green river,UT_green river,01/01/2016,12/31/2016,WaDEUSBR_WS2,WaDEUSBR_RU6
597857.1,Irrigated Agriculture ,2017,UT,,green river,UT_green river,01/01/2017,12/31/2017,WaDEUSBR_WS2,WaDEUSBR_RU6
686366.1,Irrigated Agriculture ,2018,UT,,green river,UT_green river,01/01/2018,12/31/2018,WaDEUSBR_WS2,WaDEUSBR_RU6
10274.0,Irrigated Agriculture ,1971,UT,,upper main stem,UT_upper main stem,01/01/1971,12/31/1971,WaDEUSBR_WS3,WaDEUSBR_RU7
9377.0,Irrigated Agriculture ,1972,UT,,upper main stem,UT_upper main stem,01/01/1972,12/31/1972,WaDEUSBR_WS3,WaDEUSBR_RU7
9473.0,Irrigated Agriculture ,1973,UT,,upper main stem,UT_upper main stem,01/01/1973,12/31/1973,WaDEUSBR_WS3,WaDEUSBR_RU7
10403.0,Irrigated Agriculture ,1974,UT,,upper main stem,UT_upper main stem,01/01/1974,12/31/1974,WaDEUSBR_WS3,WaDEUSBR_RU7
9247.0,Irrigated Agriculture ,1975,UT,,upper main stem,UT_upper main stem,01/01/1975,12/31/1975,WaDEUSBR_WS3,WaDEUSBR_RU7
10982.0,Irrigated Agriculture ,1976,UT,,upper main stem,UT_upper main stem,01/01/1976,12/31/1976,WaDEUSBR_WS3,WaDEUSBR_RU7
3983.0,Irrigated Agriculture ,1977,UT,,upper main stem,UT_upper main stem,01/01/1977,12/31/1977,WaDEUSBR_WS3,WaDEUSBR_RU7
13193.0,Irrigated Agriculture ,1978,UT,,upper main stem,UT_upper main stem,01/01/1978,12/31/1978,WaDEUSBR_WS3,WaDEUSBR_RU7
14501.0,Irrigated Agriculture ,1979,UT,,upper main stem,UT_upper main stem,01/01/1979,12/31/1979,WaDEUSBR_WS3,WaDEUSBR_RU7
13968.0,Irrigated Agriculture ,1980,UT,,upper main stem,UT_upper main stem,01/01/1980,12/31/1980,WaDEUSBR_WS3,WaDEUSBR_RU7
9072.03,Irrigated Agriculture ,1981,UT,,upper main stem,UT_upper main stem,01/01/1981,12/31/1981,WaDEUSBR_WS3,WaDEUSBR_RU7
7721.16,Irrigated Agriculture ,1982,UT,,upper main stem,UT_upper main stem,01/01/1982,12/31/1982,WaDEUSBR_WS3,WaDEUSBR_RU7
9102.0,Irrigated Agriculture ,1983,UT,,upper main stem,UT_upper main stem,01/01/1983,12/31/1983,WaDEUSBR_WS3,WaDEUSBR_RU7
10061.04,Irrigated Agriculture ,1984,UT,,upper main stem,UT_upper main stem,01/01/1984,12/31/1984,WaDEUSBR_WS3,WaDEUSBR_RU7
9640.35,Irrigated Agriculture ,1985,UT,,upper main stem,UT_upper main stem,01/01/1985,12/31/1985,WaDEUSBR_WS3,WaDEUSBR_RU7
9563.8,Irrigated Agriculture ,1986,UT,,upper main stem,UT_upper main stem,01/01/1986,12/31/1986,WaDEUSBR_WS3,WaDEUSBR_RU7
10233.8,Irrigated Agriculture ,1987,UT,,upper main stem,UT_upper main stem,01/01/1987,12/31/1987,WaDEUSBR_WS3,WaDEUSBR_RU7
9711.5,Irrigated Agriculture ,1988,UT,,upper main stem,UT_upper main stem,01/01/1988,12/31/1988,WaDEUSBR_WS3,WaDEUSBR_RU7
9070.7,Irrigated Agriculture ,1989,UT,,upper main stem,UT_upper main stem,01/01/1989,12/31/1989,WaDEUSBR_WS3,WaDEUSBR_RU7
10636.1,Irrigated Agriculture ,1990,UT,,upper main stem,UT_upper main stem,01/01/1990,12/31/1990,WaDEUSBR_WS3,WaDEUSBR_RU7
13830.4,Irrigated Agriculture ,1991,UT,,upper main stem,UT_upper main stem,01/01/1991,12/31/1991,WaDEUSBR_WS3,WaDEUSBR_RU7
13517.9,Irrigated Agriculture ,1992,UT,,upper main stem,UT_upper main stem,01/01/1992,12/31/1992,WaDEUSBR_WS3,WaDEUSBR_RU7
12910.1,Irrigated Agriculture ,1993,UT,,upper main stem,UT_upper main stem,01/01/1993,12/31/1993,WaDEUSBR_WS3,WaDEUSBR_RU7
13461.2,Irrigated Agriculture ,1994,UT,,upper main stem,UT_upper main stem,01/01/1994,12/31/1994,WaDEUSBR_WS3,WaDEUSBR_RU7
9570.0,Irrigated Agriculture ,1995,UT,,upper main stem,UT_upper main stem,01/01/1995,12/31/1995,WaDEUSBR_WS3,WaDEUSBR_RU7
12932.013,Irrigated Agriculture ,1996,UT,,upper main stem,UT_upper main stem,01/01/1996,12/31/1996,WaDEUSBR_WS3,WaDEUSBR_RU7
20173.0518,Irrigated Agriculture ,1997,UT,,upper main stem,UT_upper main stem,01/01/1997,12/31/1997,WaDEUSBR_WS3,WaDEUSBR_RU7
19279.4742,Irrigated Agriculture ,1998,UT,,upper main stem,UT_upper main stem,01/01/1998,12/31/1998,WaDEUSBR_WS3,WaDEUSBR_RU7
17887.0206,Irrigated Agriculture ,1999,UT,,upper main stem,UT_upper main stem,01/01/1999,12/31/1999,WaDEUSBR_WS3,WaDEUSBR_RU7
14051.3844,Irrigated Agriculture ,2000,UT,,upper main stem,UT_upper main stem,01/01/2000,12/31/2000,WaDEUSBR_WS3,WaDEUSBR_RU7
21647.8,Irrigated Agriculture ,2001,UT,,upper main stem,UT_upper main stem,01/01/2001,12/31/2001,WaDEUSBR_WS3,WaDEUSBR_RU7
9884.9,Irrigated Agriculture ,2002,UT,,upper main stem,UT_upper main stem,01/01/2002,12/31/2002,WaDEUSBR_WS3,WaDEUSBR_RU7
12475.9,Irrigated Agriculture ,2003,UT,,upper main stem,UT_upper main stem,01/01/2003,12/31/2003,WaDEUSBR_WS3,WaDEUSBR_RU7
12206.6,Irrigated Agriculture ,2004,UT,,upper main stem,UT_upper main stem,01/01/2004,12/31/2004,WaDEUSBR_WS3,WaDEUSBR_RU7
10212.8,Irrigated Agriculture ,2005,UT,,upper main stem,UT_upper main stem,01/01/2005,12/31/2005,WaDEUSBR_WS3,WaDEUSBR_RU7
20455.9,Irrigated Agriculture ,2006,UT,,upper main stem,UT_upper main stem,01/01/2006,12/31/2006,WaDEUSBR_WS3,WaDEUSBR_RU7
14310.8,Irrigated Agriculture ,2007,UT,,upper main stem,UT_upper main stem,01/01/2007,12/31/2007,WaDEUSBR_WS3,WaDEUSBR_RU7
17576.9,Irrigated Agriculture ,2008,UT,,upper main stem,UT_upper main stem,01/01/2008,12/31/2008,WaDEUSBR_WS3,WaDEUSBR_RU7
15058.8,Irrigated Agriculture ,2009,UT,,upper main stem,UT_upper main stem,01/01/2009,12/31/2009,WaDEUSBR_WS3,WaDEUSBR_RU7
25699.8,Irrigated Agriculture ,2010,UT,,upper main stem,UT_upper main stem,01/01/2010,12/31/2010,WaDEUSBR_WS3,WaDEUSBR_RU7
18862.6,Irrigated Agriculture ,2011,UT,,upper main stem,UT_upper main stem,01/01/2011,12/31/2011,WaDEUSBR_WS3,WaDEUSBR_RU7
19070.1,Irrigated Agriculture ,2012,UT,,upper main stem,UT_upper main stem,01/01/2012,12/31/2012,WaDEUSBR_WS3,WaDEUSBR_RU7
21372.2,Irrigated Agriculture ,2013,UT,,upper main stem,UT_upper main stem,01/01/2013,12/31/2013,WaDEUSBR_WS3,WaDEUSBR_RU7
21032.0,Irrigated Agriculture ,2014,UT,,upper main stem,UT_upper main stem,01/01/2014,12/31/2014,WaDEUSBR_WS3,WaDEUSBR_RU7
9082.8,Irrigated Agriculture ,2015,UT,,upper main stem,UT_upper main stem,01/01/2015,12/31/2015,WaDEUSBR_WS3,WaDEUSBR_RU7
16540.4,Irrigated Agriculture ,2016,UT,,upper main stem,UT_upper main stem,01/01/2016,12/31/2016,WaDEUSBR_WS3,WaDEUSBR_RU7
16501.8,Irrigated Agriculture ,2017,UT,,upper main stem,UT_upper main stem,01/01/2017,12/31/2017,WaDEUSBR_WS3,WaDEUSBR_RU7
11380.9,Irrigated Agriculture ,2018,UT,,upper main stem,UT_upper main stem,01/01/2018,12/31/2018,WaDEUSBR_WS3,WaDEUSBR_RU7
42802.0,Irrigated Agriculture ,1971,UT,san juan,colorado river,UT_colorado river,01/01/1971,12/31/1971,WaDEUSBR_WS1,WaDEUSBR_RU8
37668.0,Irrigated Agriculture ,1972,UT,san juan,colorado river,UT_colorado river,01/01/1972,12/31/1972,WaDEUSBR_WS1,WaDEUSBR_RU8
51907.0,Irrigated Agriculture ,1973,UT,san juan,colorado river,UT_colorado river,01/01/1973,12/31/1973,WaDEUSBR_WS1,WaDEUSBR_RU8
43378.0,Irrigated Agriculture ,1974,UT,san juan,colorado river,UT_colorado river,01/01/1974,12/31/1974,WaDEUSBR_WS1,WaDEUSBR_RU8
40104.0,Irrigated Agriculture ,1975,UT,san juan,colorado river,UT_colorado river,01/01/1975,12/31/1975,WaDEUSBR_WS1,WaDEUSBR_RU8
40765.0,Irrigated Agriculture ,1976,UT,san juan,colorado river,UT_colorado river,01/01/1976,12/31/1976,WaDEUSBR_WS1,WaDEUSBR_RU8
16822.0,Irrigated Agriculture ,1977,UT,san juan,colorado river,UT_colorado river,01/01/1977,12/31/1977,WaDEUSBR_WS1,WaDEUSBR_RU8
46661.0,Irrigated Agriculture ,1978,UT,san juan,colorado river,UT_colorado river,01/01/1978,12/31/1978,WaDEUSBR_WS1,WaDEUSBR_RU8
59099.0,Irrigated Agriculture ,1979,UT,san juan,colorado river,UT_colorado river,01/01/1979,12/31/1979,WaDEUSBR_WS1,WaDEUSBR_RU8
56369.0,Irrigated Agriculture ,1980,UT,san juan,colorado river,UT_colorado river,01/01/1980,12/31/1980,WaDEUSBR_WS1,WaDEUSBR_RU8
42918.807,Irrigated Agriculture ,1981,UT,san juan,colorado river,UT_colorado river,01/01/1981,12/31/1981,WaDEUSBR_WS1,WaDEUSBR_RU8
46758.903,Irrigated Agriculture ,1982,UT,san juan,colorado river,UT_colorado river,01/01/1982,12/31/1982,WaDEUSBR_WS1,WaDEUSBR_RU8
58777.509000000005,Irrigated Agriculture ,1983,UT,san juan,colorado river,UT_colorado river,01/01/1983,12/31/1983,WaDEUSBR_WS1,WaDEUSBR_RU8
60293.877,Irrigated Agriculture ,1984,UT,san juan,colorado river,UT_colorado river,01/01/1984,12/31/1984,WaDEUSBR_WS1,WaDEUSBR_RU8
63449.960999999996,Irrigated Agriculture ,1985,UT,san juan,colorado river,UT_colorado river,01/01/1985,12/31/1985,WaDEUSBR_WS1,WaDEUSBR_RU8
60333.1,Irrigated Agriculture ,1986,UT,san juan,colorado river,UT_colorado river,01/01/1986,12/31/1986,WaDEUSBR_WS1,WaDEUSBR_RU8
54198.8,Irrigated Agriculture ,1987,UT,san juan,colorado river,UT_colorado river,01/01/1987,12/31/1987,WaDEUSBR_WS1,WaDEUSBR_RU8
