WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
CO_221,,,Unspecified,HOT CREEK,190769.0,Surface Water
CO_222,,,Unspecified,MITCHELL CREEK,50006.0,Surface Water
CO_223,,,Unspecified,ELLIOTT GULCH,50004.0,reservoir
CO_224,,,Unspecified,BOWLES GULCH,50011.0,Surface Water
CO_225,,,Unspecified,SANDBEACH CREEK,205008.0,reservoir
CO_226,,,Unspecified,GROUNDWATER: DAKOTA,,groundwater/well
CO_227,,,Unspecified,BOULDER CREEK,178354.0,Surface Water
CO_228,,,Unspecified,IDAHO CREEK,178352.0,Surface Water
CO_229,,,Unspecified,GROUNDWATER: BOULDER CREEK,178354.0,groundwater/well
CO_230,,,Unspecified,MIDDLE BOULDER CREEK,178573.0,Unknown
CO_231,,,Unspecified,NORTH BOULDER CREEK,178467.0,Surface Water
CO_232,,,Unspecified,SOUTH BOULDER CREEK,180974.0,Surface Water
CO_233,,,Unspecified,FOURMILE CANYON CREEK,178679.0,Groundwater
CO_234,,,Unspecified,SPRING BROOK,181184.0,Surface Water
CO_235,,,Unspecified,BULL GULCH,181172.0,Surface Water
CO_236,,,Unspecified,MAMMOTH GULCH,181019.0,Surface Water
CO_237,,,Unspecified,COMO CREEK,60001.0,Surface Water
CO_238,,,Unspecified,FISHER CREEK,60004.0,Surface Water
CO_239,,,Unspecified,TWO MILE CREEK,178624.0,Surface Water
CO_240,,,Unspecified,HICKS GULCH,181089.0,Surface Water
CO_241,,,Unspecified,COON TRACK CREEK,181114.0,Surface Water
CO_242,,,Unspecified,JENNY CREEK,180971.0,Surface Water
CO_243,,,Unspecified,NORTH BEAVER CREEK,181117.0,Surface Water
CO_244,,,Unspecified,SOUTH BEAVER CREEK,181124.0,Surface Water
CO_245,,,Unspecified,BLUEBELL CANYON,181223.0,Surface Water
CO_246,,,Unspecified,GREGORY CREEK,178682.0,Surface Water
CO_247,,,Unspecified,SUNSHINE CANYON CREEK,178646.0,Surface Water
CO_248,,,Unspecified,GOOSE CREEK,178667.0,Surface Water
CO_249,,,Unspecified,SKUNK CREEK,178681.0,Surface Water
CO_250,,,Unspecified,HOUCK'S SLOUGH,60002.0,Surface Water
CO_251,,,Unspecified,BEAR CANYON CREEK,181163.0,Surface Water
CO_252,,,Unspecified,FOURMILE CREEK,178470.0,Surface Water
CO_253,,,Unspecified,BUMMERS GULCH,178570.0,Surface Water
CO_254,,,Unspecified,JASPER CREEK,180973.0,reservoir
CO_255,,,Unspecified,NORTH FORK MIDDLE BOULDER CREEK,178425.0,Surface Water
CO_256,,,Unspecified,SOUTH FORK MIDDLE BOULDER CREEK,180972.0,Surface Water
CO_257,,,Unspecified,HORSESHOE CREEK,178472.0,Surface Water
CO_258,,,Unspecified,CARIBOU CREEK,178471.0,Surface Water
CO_259,,,Unspecified,DOUDY DRAW,181183.0,reservoir
CO_260,,,Unspecified,DELONDE CREEK,181115.0,reservoir
CO_261,,,Unspecified,RAINBOW CREEK,60003.0,reservoir
CO_262,,,Unspecified,WOODLAND CREEK,60005.0,reservoir
CO_263,,,Unspecified,SOUTH CLEAR CREEK,181865.0,Surface Water
CO_264,,,Unspecified,NORTH BEAVER BROOK,182063.0,Surface Water
CO_265,,,Unspecified,SODA CREEK,182035.0,Surface Water
CO_266,,,Unspecified,RALSTON CREEK,181545.0,Surface Water
CO_267,,,Unspecified,CHICAGO CREEK,181866.0,Surface Water
CO_268,,,Unspecified,PECK GULCH,178546.0,Surface Water
CO_269,,,Unspecified,LAKEWOOD GULCH,182130.0,Surface Water
CO_270,,,Unspecified,BARD CREEK,181350.0,Surface Water
CO_271,,,Unspecified,DEVILS CANYON,182012.0,Surface Water
CO_272,,,Unspecified,CUMBERLAND CREEK,181348.0,Surface Water
CO_273,,,Unspecified,LEYDEN CREEK,181610.0,Surface Water
CO_274,,,Unspecified,SOUTH CHICAGO CREEK,181870.0,Surface Water
CO_275,,,Unspecified,LEAVENWORTH CREEK,181822.0,Surface Water
CO_276,,,Unspecified,MAD CREEK,181379.0,Surface Water
CO_277,,,Unspecified,BLUE CREEK,181337.0,Surface Water
CO_278,,,Unspecified,CHASE GULCH,181413.0,Surface Water
CO_279,,,Unspecified,SILVER CREEK,181375.0,Surface Water
CO_280,,,Unspecified,LENA GULCH,181613.0,Groundwater
CO_281,,,Unspecified,MINERS GULCH,181524.0,Surface Water
CO_282,,,Unspecified,WEST FORK CLEAR CREEK,181305.0,Surface Water
CO_283,,,Unspecified,QUAYLE CREEK,181851.0,Surface Water
CO_284,,,Unspecified,EUREKA GULCH,181508.0,Surface Water
CO_285,,,Unspecified,NEW YORK GULCH,70003.0,Surface Water
CO_286,,,Unspecified,LOCH LOMOND CREEK,70001.0,Surface Water
CO_287,,,Unspecified,APEX GULCH,182179.0,Surface Water
CO_288,,,Unspecified,VAN BIBBER CREEK,181596.0,Surface Water
CO_289,,,Unspecified,BUTLER GULCH,181308.0,Surface Water
CO_290,,,Unspecified,WOODS CREEK,181323.0,Surface Water
CO_291,,,Unspecified,BROOMFIELD GULCH,181526.0,Surface Water
CO_292,,,Unspecified,CRAWFORD GULCH CREEK,181600.0,Surface Water
CO_293,,,Unspecified,GROUNDWATER: CLEAR CREEK,181805.0,groundwater/well
CO_294,,,Unspecified,ROBINSON GULCH,181547.0,Surface Water
CO_295,,,Unspecified,MISSOURI CREEK,181529.0,Surface Water
