SystemID_Year_ID,System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
12782002,"Hanksville, Town of",1278,Public,Active,2002,3/28/2003,Wayne,,,,,,,,,28003,250,18.05534072,8.124174413,0,2.589550095,28.76906523,61,13,0,5,79,,,,,,,
12782003,"Hanksville, Town of",1278,Public,Active,2003,4/9/2004,Wayne,,,,,,,,,28003,250,14.91187397,4.221876642,0,1.812703481,20.94645409,72,14,0,4,90,,,,,,,
12782004,"Hanksville, Town of",1278,Public,Active,2004,2/16/2005,Wayne,,,,,,,,,28003,250,14.4172472,8.166518337,0,3.10550867,22.58376554,70,12,0,5,87,,,,,,,
12782005,"Hanksville, Town of",1278,Public,Active,2005,3/7/2006,Wayne,,,,,,,,,28003,200,12.63052867,5.177105277,0,2.51171781,20.81682773,58,8,0,5,88,,,,,,,
12782006,"Hanksville, Town of",1278,Public,Active,2006,5/4/2007,Wayne,,,,,,,,,28003,200,17.31467014,3.324797454,0,1.68058186,22.32004945,58,8,0,5,77,,,,,,,
12782007,"Hanksville, Town of",1278,Public,Active,2007,4/3/2008,Wayne,,,,,,,,,28003,250,12.62965155,5.176745756,0,2.511543385,20.81538212,63,8,0,5,82,,,,,,,
12782008,"Hanksville, Town of",1278,Public,Active,2008,4/14/2009,Wayne,,,,,,,,,28003,250,29.46127946,9.820426487,2.129804994,1.779952301,48.04029882,72,16,1,2,92,,,,,,,
12782009,"Hanksville, Town of",1278,Public,Active,2009,4/21/2010,Wayne,,,,,,,,,28003,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
12782010,"Hanksville, Town of",1278,Public,Active,2010,4/6/2011,Wayne,,,,,,,,,28003,250,18.9460578,9.760276375,0,0,28.70633418,61,18,0,0,79,,,,,,,
12782011,"Hanksville, Town of",1278,Public,Active,2011,3/20/2012,Wayne,,,,,,,,,28003,250,0,0,0,0,0,75,15,0,8,101,,,,,,,
12782012,"Hanksville, Town of",1278,Public,Active,2012,5/1/2013,Wayne,,,,,,,,,28003,250,14.0563447,13.52334105,0,0,27.57968575,58,37,0,0,95,,,,,,,
12782013,"Hanksville, Town of",1278,Public,Active,2013,1/16/2014,Wayne,,,,,,,,,28003,250,21.49946075,14.52491714,0,0,36.02437789,59,20,0,0,79,,,,,,,
12782014,"Hanksville, Town of",1278,Public,Active,2014,2/4/2015,Wayne,,,,,,,,,28003,250,22.17369748,19.77925654,0,0,41.95295402,60,18,0,0,78,,,,,,,
12782015,"Hanksville, Town of",1278,Public,Active,2015,4/27/2016,Wayne,,,,,,,,,28003,250,24.09590786,21.54957255,0,0,45.64548041,60,18,0,0,78,,,,,,,
12782016,"Hanksville, Town of",1278,Public,Active,2016,4/10/2017,Wayne,,,,,,,,,28003,220,26.25210525,16.92702415,0,5.219703984,48.39883339,64,13,0,14,91,,,,,,,
12782017,"Hanksville, Town of",1278,Public,Active,2017,2/14/2018,Wayne,,,,,,,,,28003,220,15.10938903,18.51429661,0,4.489745546,38.11343119,69,13,0,9,91,,,,,,,
12782018,"Hanksville, Town of",1278,Public,Active,2018,2/27/2019,Wayne,,,,,,,,,28003,220,14.94013091,14.87431257,0,5.000162212,34.81460569,69,13,0,9,91,,,,,,,
12782019,"Hanksville, Town of",1278,Public,Active,2019,3/25/2020,Wayne,,,,,,,,,28003,225,13.51338252,11.79125412,0,2.714734147,28.01937079,69,13,0,9,91,,,,,,,
12791979,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1979,2/21/1980,San Juan,,,,,,,,,19009,175,0,0,0,,39.46857982,0,0,0,,0,,,,,,,
12791980,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1980,3/23/1981,San Juan,,,,,,,,,19009,150,0,0,0,,21.15528155,65,3,0,,68,,,,,,,
12791981,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1981,8/9/1982,San Juan,,,,,,,,,19009,150,0,0,0,,21.60336962,65,3,0,,68,,,,,,,
12791982,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1982,2/18/1983,San Juan,,,,,,,,,19009,400,0,0,0,,25.16352146,0,0,0,,80,,,,,,,
12791983,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1983,1/27/1984,San Juan,,,,,,,,,19009,150,0,0,0,,19.80181003,0,0,0,,17,,,,,,,
12791988,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1988,3/29/1989,San Juan,,,,,,,,,19009,250,0,0,0,,46.65026542,0,0,0,,0,,,,,,,
12791989,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1989,1/10/1989,San Juan,,,,,,,,,19009,300,19.64221702,9.207289227,0,,28.84950624,60,5,0,,65,,,,,,,
12791993,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1993,3/31/1994,San Juan,,,,,,,,,19009,365,28.25410154,7.061990837,0,,35.31609238,66,8,0,,74,,,,,,,
12791994,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1994,4/17/1995,San Juan,,,,,,,,,19009,320,0,0,0,,34.07003924,0,0,0,,80,,,,,,,
12791995,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1995,1/29/1996,San Juan,,,,,,,,,19009,350,27.46227467,0.865485187,0.580059221,,28.90781908,85,3,1,,89,,,,,,,
12791997,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1997,3/26/1998,San Juan,,,,,,,,,19009,350,8.501397053,0.27314958,0,14.17615631,22.95070295,59,1,0,3,63,,,,,,,
12791998,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1998,2/18/1999,San Juan,,,,,,,,,19009,500,10.12494905,0.267011388,0,14.22526186,24.6172223,53,1,0,4,58,,,,,,,
12791999,Mexican Hat Water Treatment Plant,1279,Public,Inactive,1999,2/18/2000,San Juan,,,,,,,,,19009,500,11.01498701,0.214836749,0,15.65546078,27.0080484,57,1,0,4,62,,,,,,,
12792000,Mexican Hat Water Treatment Plant,1279,Public,Inactive,2000,2/7/2001,San Juan,,,,,,,,,19009,500,10.44413508,0,0,15.4651768,26.36046906,63,0,0,2,67,,,,,,,
12792001,Mexican Hat Water Treatment Plant,1279,Public,Inactive,2001,5/20/2002,San Juan,,,,,,,,,19009,500,0,0.472640847,0,14.28357469,14.75621553,60,2,0,2,64,,,,,,,
12792002,Mexican Hat Water Treatment Plant,1279,Public,Inactive,2002,4/8/2003,San Juan,,,,,,,,,19009,237,0,0.527055926,0,12.29308152,12.82013745,52,3,0,3,58,,,,,,,
12792003,Mexican Hat Water Treatment Plant,1279,Public,Inactive,2003,5/4/2004,San Juan,,,,,,,,,19009,500,9.342329469,0.6730528,0,15.09725352,25.11263583,73,3,0,3,79,,,,,,,
12792004,Mexican Hat Water Treatment Plant,1279,Public,Inactive,2004,2/14/2005,San Juan,,,,,,,,,19009,237,10.58043365,1.477309556,12.99526009,,25.05300329,68,1,0,,69,,,,,,,
12792005,Mexican Hat Water Treatment Plant,1279,Public,Inactive,2005,3/27/2006,San Juan,,,,,,,,,19009,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
12801957,Orem Municipal Water System,1280,Public,Active,1957,12/31/1957,Utah,,,,,,,,,25020,0,0,0,0,,5699.999509,0,0,0,,3500,,,,,,,
12801958,Orem Municipal Water System,1280,Public,Active,1958,12/31/1958,Utah,,,,,,,,,25020,0,0,0,0,,6100.000982,0,0,0,,3819,,,,,,,
12801959,Orem Municipal Water System,1280,Public,Active,1959,12/31/1959,Utah,,,,,,,,,25020,0,0,0,0,,6216.00055,0,0,0,,4250,,,,,,,
12801960,Orem Municipal Water System,1280,Public,Active,1960,12/31/1960,Utah,,,,,,,,,25020,18652,0,0,0,,7402.000683,0,0,0,,4472,,,,,,,
12801961,Orem Municipal Water System,1280,Public,Active,1961,12/31/1961,Utah,,,,,,,,,25020,19817,0,0,0,,7238.000447,0,0,0,,4668,,,,,,,
12801962,Orem Municipal Water System,1280,Public,Active,1962,12/31/1962,Utah,,,,,,,,,25020,20200,0,0,0,,2999.998772,0,0,0,,4794,,,,,,,
12801963,Orem Municipal Water System,1280,Public,Active,1963,12/31/1963,Utah,,,,,,,,,25020,20608,0,0,0,,6311.00136,0,0,0,,4889,,,,,,,
12801964,Orem Municipal Water System,1280,Public,Active,1964,12/31/1964,Utah,,,,,,,,,25020,21054,0,0,0,,7098.000545,0,0,0,,4995,,,,,,,
12801965,Orem Municipal Water System,1280,Public,Active,1965,12/31/1965,Utah,,,,,,,,,25020,21583,0,0,0,,672.0001424,0,0,0,,4953,,,,,,,
12801966,Orem Municipal Water System,1280,Public,Active,1966,12/31/1966,Utah,,,,,,,,,25020,22393,0,0,0,,7343.000373,0,0,0,,5259,,,,,,,
12801967,Orem Municipal Water System,1280,Public,Active,1967,12/31/1967,Utah,,,,,,,,,25020,23115,0,0,0,,7013.999376,0,0,0,,5238,,,,,,,
12801968,Orem Municipal Water System,1280,Public,Active,1968,12/31/1968,Utah,,,,,,,,,25020,24046,0,0,0,,7292.998655,0,0,0,,5320,,,,,,,
12801969,Orem Municipal Water System,1280,Public,Active,1969,12/31/1969,Utah,,,,,,,,,25020,25075,0,0,0,,8536.998571,0,0,0,,5838,,,,,,,
12801970,Orem Municipal Water System,1280,Public,Active,1970,12/31/1970,Utah,,,,,,,,,25020,26692,0,0,0,,5201.998718,0,0,0,,6008,,,,,,,
12801971,Orem Municipal Water System,1280,Public,Active,1971,12/31/1971,Utah,,,,,,,,,25020,27892,0,0,0,,9358.000275,0,0,0,,6455,,,,,,,
12801972,Orem Municipal Water System,1280,Public,Active,1972,12/31/1972,Utah,,,,,,,,,25020,29584,0,0,0,,10505.0014,0,0,0,,6800,,,,,,,
12801973,Orem Municipal Water System,1280,Public,Active,1973,12/31/1973,Utah,,,,,,,,,25020,31984,0,0,0,,10579.00038,0,0,0,,7240,,,,,,,
12801974,Orem Municipal Water System,1280,Public,Active,1974,12/31/1974,Utah,,,,,,,,,25020,33328,0,0,0,,12074.00021,0,0,0,,7704,,,,,,,
12801975,Orem Municipal Water System,1280,Public,Active,1975,12/31/1975,Utah,,,,,,,,,25020,36091,0,0,0,,10493.00123,0,0,0,,9334,,,,,,,
12801976,Orem Municipal Water System,1280,Public,Active,1976,12/31/1976,Utah,,,,,,,,,25020,39278,0,0,0,,12176.66149,0,0,0,,9242,,,,,,,
12801977,Orem Municipal Water System,1280,Public,Active,1977,12/31/1977,Utah,,,,,,,,,25020,42678,0,0,0,,11195.44681,0,0,0,,10042,,,,,,,
12801979,Orem Municipal Water System,1280,Public,Active,1979,12/31/1979,Utah,,,,,,,,,25020,53000,0,0,0,,17278.39589,0,0,0,,12000,,,,,,,
12801980,Orem Municipal Water System,1280,Public,Active,1980,12/31/1980,Utah,,,,,,,,,25020,53000,0,0,0,,15594.93206,0,0,0,,12300,,,,,,,
12801981,Orem Municipal Water System,1280,Public,Active,1981,12/31/1981,Utah,,,,,,,,,25020,53000,0,0,0,,16744.91635,0,0,0,,12300,,,,,,,
12801982,Orem Municipal Water System,1280,Public,Active,1982,1/28/1983,Utah,,,,,,,,,25020,53000,0,0,0,,16338.07386,0,0,0,,0,,,,,,,
12801983,Orem Municipal Water System,1280,Public,Active,1983,2/1/1984,Utah,,,,,,,,,25020,53000,0,0,0,,15937.51688,0,0,0,,13500,,,,,,,
12801984,Orem Municipal Water System,1280,Public,Active,1984,1/29/1985,Utah,,,,,,,,,25020,53000,0,0,0,,18322.62833,0,0,0,,0,,,,,,,
12801985,Orem Municipal Water System,1280,Public,Active,1985,3/4/1986,Utah,,,,,,,,,25020,58500,0,0,0,,19013.35916,0,0,0,,0,,,,,,,
12801986,Orem Municipal Water System,1280,Public,Active,1986,3/11/1987,Utah,,,,,,,,,25020,53000,0,0,0,,19188.46646,0,0,0,,13670,,,,,,,
12801987,Orem Municipal Water System,1280,Public,Active,1987,4/15/1988,Utah,,,,,,,,,25020,65000,0,0,0,,22016.93343,0,0,0,,0,,,,,,,
12801988,Orem Municipal Water System,1280,Public,Active,1988,2/9/1989,Utah,,,,,,,,,25020,64500,0,0,0,,21562.75934,0,0,0,,14000,,,,,,,
12801989,Orem Municipal Water System,1280,Public,Active,1989,3/14/1990,Utah,,,,,,,,,25020,70000,0,0,0,,23978.59858,0,0,0,,15000,,,,,,,
12801990,Orem Municipal Water System,1280,Public,Active,1990,2/6/1991,Utah,,,,,,,,,25020,68000,0,0,0,,22578.89726,0,0,0,,0,,,,,,,
12801991,Orem Municipal Water System,1280,Public,Active,1991,3/20/1992,Utah,,,,,,,,,25020,68000,0,0,0,,23987.99922,0,0,0,,0,,,,,,,
12801992,Orem Municipal Water System,1280,Public,Active,1992,1/28/1993,Utah,,,,,,,,,25020,69000,0,0,0,,22740.67854,0,0,0,,16000,,,,,,,
12801993,Orem Municipal Water System,1280,Public,Active,1993,3/9/1994,Utah,,,,,,,,,25020,70000,0,0,0,,21689.58668,0,0,0,,17000,,,,,,,
12801994,Orem Municipal Water System,1280,Public,Active,1994,2/21/1995,Utah,,,,,,,,,25020,77600,0,0,0,,23621.12864,16175,964,3,,17142,,,,,,,
12801995,Orem Municipal Water System,1280,Public,Active,1995,2/25/1995,Utah,,,,,,,,,25020,80100,0,0,0,,20714.78642,0,0,0,,17727,,,,,,,
12801996,Orem Municipal Water System,1280,Public,Active,1996,3/25/1997,Utah,,,,,,,,,25020,83200,0,0,0,,25879.88846,0,0,0,,0,,,,,,,
12801997,Orem Municipal Water System,1280,Public,Active,1997,3/23/1998,Utah,,,,,,,,,25020,87800,16183.34536,3943.788885,0,,20127.13425,16902,1751,0,,18653,,,,,,,
12801998,Orem Municipal Water System,1280,Public,Active,1998,2/24/1999,Utah,,,,,,,,,25020,87447,15585.45162,8650.085566,0,,24235.53719,17332,1805,0,,19137,,,,,,,
12801999,Orem Municipal Water System,1280,Public,Active,1999,2/16/2000,Utah,,,,,,,,,25020,83200,15598.18224,9959.125774,0,,25557.30801,17649,1803,0,,19452,,,,,,,
12802000,Orem Municipal Water System,1280,Public,Active,2000,3/5/2001,Utah,,,,,,,,,25020,90000,15878.04393,6926.545474,0,,22804.5894,17958,1938,0,,19896,,,,,,,
12802001,Orem Municipal Water System,1280,Public,Active,2001,2/27/2002,Utah,,,,,,,,,25020,85300,17298.29,6861.22,0,,24159.51,18033,1967,0,,20000,,,,,,,
12802002,Orem Municipal Water System,1280,Public,Active,2002,3/10/2003,Utah,,,,,,,,,25020,87520,17298.57693,5280.198472,0,,22578.7754,18207,1935,0,,20142,,,,,,,
12802003,Orem Municipal Water System,1280,Public,Active,2003,4/26/2004,Utah,,,,,,,,,25020,88897,15614.17223,5558.29012,0,,21172.46235,18388,1942,0,,20330,,,,,,,
12802004,Orem Municipal Water System,1280,Public,Active,2004,2/22/2005,Utah,,,,,,,,,25020,89517,14817.75971,5668.589842,0,0,20486.34955,18798,2070,0,0,20868,,,,,,,
12802005,Orem Municipal Water System,1280,Public,Active,2005,1/10/2006,Utah,,,,,,,,,25020,90960,14006.16965,5166.858984,0,0,19173.02863,19068,2160,0,0,21228,,,,,,,
12802006,Orem Municipal Water System,1280,Public,Active,2006,2/2/2007,Utah,,,,,,,,,25020,91886,20968.45,5675.03,0,0,26643.48,19068,2160,0,0,21228,,,,,,,
12802007,Orem Municipal Water System,1280,Public,Active,2007,1/24/2008,Utah,,,,,,,,,25020,92879,16653,5988.999999,0,0,22649,19265,1932,0,0,21198,,,,,,,
12802008,Orem Municipal Water System,1280,Public,Active,2008,1/26/2009,Utah,,,,,,,,,25020,93202,15742,5330,0,0,21093.75,19542,2001,0,0,21544,,,,,,,
12802009,Orem Municipal Water System,1280,Public,Active,2009,2/16/2010,Utah,,,,,,,,,25020,93414,17022,5335,0,0,22373.34,19672,1954,0,0,21627,,,,,,,
12802010,Orem Municipal Water System,1280,Public,Active,2010,2/3/2011,Utah,,,,,,,,,25020,93778,15011,5042,0,0,20072.01,19846,1961,0,0,21808,,,,,,,
12802011,Orem Municipal Water System,1280,Public,Active,2011,1/3/2012,Utah,,,,,,,,,25020,88914,13749,4625,0,0,19613,19995,1970,0,0,22167,,,,,,,
12802012,Orem Municipal Water System,1280,Public,Active,2012,2/20/2013,Utah,,,,,,,,,25020,88914,16647,5766,405,0,24183,20105,2002,1,0,22109,,,,,,,
12802013,Orem Municipal Water System,1280,Public,Active,2013,2/7/2014,Utah,,,,,,,,,25020,89601,15097,5454,332,0,22397,20188,1986,1,0,22176,,,,,,,
12802014,Orem Municipal Water System,1280,Public,Active,2014,1/9/2015,Utah,,,,,,,,,25020,93139,15543,5531,340,0,23394,20475,2017,1,0,22634,,,,,,,
12802015,Orem Municipal Water System,1280,Public,Active,2015,2/9/2016,Utah,,,,,,,,,25020,93730,14797.21608,4745.420349,0,2487.790229,22030.42666,20548,1821,0,180,22549,,,,,,,
12802016,Orem Municipal Water System,1280,Public,Active,2016,1/10/2019,Utah,,,,,,,,,25020,94820,15626.16749,4499.971065,0,0,20126.13856,20756,2079,0,0,22835,7/15/2016,167.8709841,acre feet,Indoor and Outdoor,,2.274042508,acre feet
12802017,Orem Municipal Water System,1280,Public,Active,2017,1/14/2019,Utah,,,,,,,,,25020,97577,16284.28951,2739.576757,321.8859603,5260.713472,24606.4657,20888,1675,54,538,23155,6/28/2017,184.8787353,acre feet,Indoor and Outdoor,,3.740968715,acre feet
12802018,Orem Municipal Water System,1280,Public,Active,2018,2/6/2019,Utah,,,,,,,,,25020,97839,16444.19367,2689.888468,318.7587682,3852.765064,23305.60597,20816,1682,53,442,22993,7/10/2018,187.935343,acre feet,Indoor and Outdoor,,5.530127666,acre feet
12802019,Orem Municipal Water System,1280,Public,Active,2019,2/27/2020,Utah,,,,,,,,,25020,99744,15204.7822,2577.40162,270.6141274,4406.594153,22459.3921,20998,1625,52,348,23023,7/22/2019,174.0179574,acre feet,Indoor and Outdoor,,5.975115741,acre feet
12811982,Rainbow Ranchos Water Company,1281,Public,Active,1982,3/7/1983,Iron,,,,,,,,,11048,11,0,0,0,,2.651699297,0,0,0,,7,,,,,,,
12811987,Rainbow Ranchos Water Company,1281,Public,Active,1987,4/13/1988,Iron,,,,,,,,,11048,34,0,0,0,,7.488595238,14,0,0,,23,,,,,,,
12811989,Rainbow Ranchos Water Company,1281,Public,Active,1989,3/5/1990,Iron,,,,,,,,,11048,50,26.88528454,0,0,,26.88528454,31,0,0,,31,,,,,,,
12811990,Rainbow Ranchos Water Company,1281,Public,Active,1990,3/25/1991,Iron,,,,,,,,,11048,68,0,0,0,,26.59985858,25,0,0,,25,,,,,,,
12811991,Rainbow Ranchos Water Company,1281,Public,Active,1991,3/11/1992,Iron,,,,,,,,,11048,93,0,0,0,,13.08355799,31,0,0,,31,,,,,,,
12811992,Rainbow Ranchos Water Company,1281,Public,Active,1992,1/25/1993,Iron,,,,,,,,,11048,129,0,0,0,,15.0385724,40,0,0,,40,,,,,,,
12811993,Rainbow Ranchos Water Company,1281,Public,Active,1993,3/21/1994,Iron,,,,,,,,,11048,136,0,0,0,,16.78181916,0,0,0,,50,,,,,,,
12811994,Rainbow Ranchos Water Company,1281,Public,Active,1994,2/1/1995,Iron,,,,,,,,,11048,140,19.72815172,0,0,,20.7655063,53,0,0,,68,,,,,,,
12811995,Rainbow Ranchos Water Company,1281,Public,Active,1995,2/28/1996,Iron,,,,,,,,,11048,160,24.19675609,0,0,,25.4704311,56,0,0,,71,,,,,,,
12811996,Rainbow Ranchos Water Company,1281,Public,Active,1996,2/24/1997,Iron,,,,,,,,,11048,192,25.8080317,0,0,,25.8080317,0,0,0,,0,,,,,,,
12811997,Rainbow Ranchos Water Company,1281,Public,Active,1997,3/2/1998,Iron,,,,,,,,,11048,200,30.52523288,0,0,,30.52523288,0,0,0,,64,,,,,,,
12811998,Rainbow Ranchos Water Company,1281,Public,Active,1998,2/19/1999,Iron,,,,,,,,,11048,200,32.00146826,0,0,,32.00146826,0,0,0,,65,,,,,,,
12811999,Rainbow Ranchos Water Company,1281,Public,Active,1999,3/6/2000,Iron,,,,,,,,,11048,200,34.68385852,0,0,,34.68385852,0,0,0,,65,,,,,,,
12812000,Rainbow Ranchos Water Company,1281,Public,Active,2000,2/22/2001,Iron,,,,,,,,,11048,200,40.77601489,0,0,,40.77601489,68,0,0,,68,,,,,,,
12812001,Rainbow Ranchos Water Company,1281,Public,Active,2001,5/10/2002,Iron,,,,,,,,,11048,200,33.87511478,0,0,,33.87511478,69,0,0,,69,,,,,,,
12812002,Rainbow Ranchos Water Company,1281,Public,Active,2002,3/4/2003,Iron,,,,,,,,,11048,200,34.0593373,0,0,,36.80920778,69,0,0,,70,,,,,,,
12812003,Rainbow Ranchos Water Company,1281,Public,Active,2003,3/22/2004,Iron,,,,,,,,,11048,200,32.84654395,0,0,,32.98726202,71,0,0,,72,,,,,,,
12812004,Rainbow Ranchos Water Company,1281,Public,Active,2004,4/21/2005,Iron,,,,,,,,,11048,210,35.5962395,0,0,,35.65921736,72,0,0,,73,,,,,,,
12812005,Rainbow Ranchos Water Company,1281,Public,Active,2005,5/19/2006,Iron,,,,,,,,,11048,224,29.74686974,0,0,0,29.82923857,94,0,0,0,94,,,,,,,
12812006,Rainbow Ranchos Water Company,1281,Public,Active,2006,5/3/2007,Iron,,,,,,,,,11048,240,40.2761162,0,0,0,40.2761162,84,0,0,0,84,,,,,,,
12812007,Rainbow Ranchos Water Company,1281,Public,Active,2007,4/11/2008,Iron,,,,,,,,,11048,244,48.46994248,0,0,0,48.46994248,85,0,0,0,85,,,,,,,
12812008,Rainbow Ranchos Water Company,1281,Public,Active,2008,3/2/2009,Iron,,,,,,,,,11048,223,38.45534775,0,0,0,40.26129349,82,0,0,0,82,,,,,,,
12812009,Rainbow Ranchos Water Company,1281,Public,Active,2009,4/21/2010,Iron,,,,,,,,,11048,87,31.22883334,0,0,0,31.22883334,87,0,0,0,87,,,,,,,
12812010,Rainbow Ranchos Water Company,1281,Public,Active,2010,5/18/2011,Iron,,,,,,,,,11048,223,37.71288975,0,0,0,38.33495546,82,0,0,0,82,,,,,,,
12812011,Rainbow Ranchos Water Company,1281,Public,Active,2011,6/18/2012,Iron,,,,,,,,,11048,223,39.7348,0,0,0,40.1889,82,0,0,0,82,,,,,,,
12812012,Rainbow Ranchos Water Company,1281,Public,Active,2012,5/1/2013,Iron,,,,,,,,,11048,240,42.48169192,0,0,0,42.48169192,79,0,0,0,79,,,,,,,
12812013,Rainbow Ranchos Water Company,1281,Public,Active,2013,4/14/2014,Iron,,,,,,,,,11048,196,44.65726931,0,0,0,46.2672822,82,0,0,0,82,,,,,,,
12812014,Rainbow Ranchos Water Company,1281,Public,Active,2014,1/19/2015,Iron,,,,,,,,,11048,223,41.88139073,0,0,0,41.88139073,100,0,0,0,100,,,,,,,
12812015,Rainbow Ranchos Water Company,1281,Public,Active,2015,3/1/2016,Iron,,,,,,,,,11048,230,42.62402673,0,0,0,42.62402673,100,0,0,0,100,,,,,,,
12812016,Rainbow Ranchos Water Company,1281,Public,Active,2016,3/23/2017,Iron,,,,,,,,,11048,230,45.5528431,0,0,0,45.5528431,85,0,0,0,85,,,,,,,
12812017,Rainbow Ranchos Water Company,1281,Public,Active,2017,4/5/2018,Iron,,,,,,,,,11048,230,50.69856552,0,0,0,50.69856552,85,0,0,0,85,,,,,,,
12812018,Rainbow Ranchos Water Company,1281,Public,Active,2018,5/22/2019,Iron,,,,,,,,,11048,227,48.95114338,0,0,0,48.95114338,81,0,0,0,81,,,,,,,
12812019,Rainbow Ranchos Water Company,1281,Public,Active,2019,4/8/2020,Iron,,,,,,,,,11048,290,49.62998036,0,0,0,49.62998036,78,0,0,0,78,,,,,,,
12821979,Kanarraville Municipal Water System,1282,Public,Active,1979,3/12/1980,Iron,,,,,,,,,11006,250,0,0,0,,17.23604543,0,0,0,,105,,,,,,,
12821980,Kanarraville Municipal Water System,1282,Public,Active,1980,6/5/1981,Iron,,,,,,,,,11006,25000,0,0,0,,30.2551524,110,3,0,,113,,,,,,,
12821981,Kanarraville Municipal Water System,1282,Public,Active,1981,5/21/1982,Iron,,,,,,,,,11006,0,0,0,0,,124.629867,102,3,0,,105,,,,,,,
12821982,Kanarraville Municipal Water System,1282,Public,Active,1982,4/18/1983,Iron,,,,,,,,,11006,255,0,0,0,,124.629867,105,0,0,,105,,,,,,,
12821987,Kanarraville Municipal Water System,1282,Public,Active,1987,5/20/1988,Iron,,,,,,,,,11006,255,0,0,0,,100.1722377,108,2,0,,110,,,,,,,
12821988,Kanarraville Municipal Water System,1282,Public,Active,1988,3/29/1989,Iron,,,,,,,,,11006,255,47.01855698,0.337600605,0,,47.35615759,109,1,0,,110,,,,,,,
12821989,Kanarraville Municipal Water System,1282,Public,Active,1989,1/10/1990,Iron,,,,,,,,,11006,238,27.62186768,0.552437354,0,60.20646425,88.626297,105,2,0,2,109,,,,,,,
12821990,Kanarraville Municipal Water System,1282,Public,Active,1990,3/14/1991,Iron,,,,,,,,,11006,235,69.49048089,2.762186768,0,,86.0636015,131,1,0,,132,,,,,,,
12821991,Kanarraville Municipal Water System,1282,Public,Active,1991,3/11/1992,Iron,,,,,,,,,11006,228,81.33105484,0.460364461,0.920728923,1.841457845,84.55360607,155,1,14,6,176,,,,,,,
12821992,Kanarraville Municipal Water System,1282,Public,Active,1992,2/8/1993,Iron,,,,,,,,,11006,225,89.49485128,0.331462412,0.690546692,0.331462412,90.8483228,0,0,0,,135,,,,,,,
12821993,Kanarraville Municipal Water System,1282,Public,Active,1993,2/8/1994,Iron,,,,,,,,,11006,311,89.24932357,1.841457845,2.762186768,,93.85296818,0,0,0,,151,,,,,,,
12821994,Kanarraville Municipal Water System,1282,Public,Active,1994,2/16/1995,Iron,,,,,,,,,11006,312,107.3784761,0.920728923,0.306909641,6.7520121,116.2788556,154,1,1,4,164,,,,,,,
12821997,Kanarraville Municipal Water System,1282,Public,Active,1997,3/25/1998,Iron,,,,,,,,,11006,275,67.46180816,0,0,,68.24749684,165,1,0,,170,,,,,,,
12821999,Kanarraville Municipal Water System,1282,Public,Active,1999,3/2/2000,Iron,,,,,,,,,11006,255,101.5625384,0,0,,101.5625384,166,0,0,,166,,,,,,,
12822000,Kanarraville Municipal Water System,1282,Public,Active,2000,2/27/2001,Iron,,,,,,,,,11006,260,471.2290626,3.747366715,0,0.727375849,475.7038052,155,6,0,1,162,,,,,,,
12822001,Kanarraville Municipal Water System,1282,Public,Active,2001,2/27/2002,Iron,,,,,,,,,11006,311,98.36986479,8.119147233,0,1.431586158,107.9205982,156,6,0,1,163,,,,,,,
12822002,Kanarraville Municipal Water System,1282,Public,Active,2002,2/26/2003,Iron,,,,,,,,,11006,311,111.1263185,2.710058166,0,0.557439981,114.3938166,162,6,0,1,169,,,,,,,
12822003,Kanarraville Municipal Water System,1282,Public,Active,2003,3/30/2004,Iron,,,,,,,,,11006,311,161.1211041,1.032419479,0,,162.1535236,157,10,0,,167,,,,,,,
12822004,Kanarraville Municipal Water System,1282,Public,Active,2004,4/4/2005,Iron,,,,,,,,,11006,311,146.5972069,29.33567567,0,0,175.9328825,155,3,0,0,158,,,,,,,
12822009,Kanarraville Municipal Water System,1282,Public,Active,2009,5/20/2010,Iron,,,,,,,,,11006,325,2089.637142,0,0,0,2089.637142,210,3,0,0,213,,,,,,,
