ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,SUMMARY_SEQ,BENEFICIAL_USE_ID,FRESH_SALINE_IND,SOURCE_TYPE,POWER_GENERATED,POPULATION_SERVED,WFS_FEATURE_REF
TWDB,2013,48369,1,5,1,1,,,
TWDB,2013,48373,1,5,1,1,,,
TWDB,2013,48377,1,5,1,1,,,
TWDB,2013,48381,1,5,1,1,,,
TWDB,2013,48385,1,5,1,1,,,
TWDB,2013,48389,1,5,1,1,,,
TWDB,2013,48393,1,5,1,1,,,
TWDB,2013,48397,1,5,1,1,,,
TWDB,2013,48401,1,5,1,1,,,
TWDB,2013,48405,1,5,1,1,,,
TWDB,2013,48409,1,5,1,1,,,
TWDB,2013,48413,1,5,1,1,,,
TWDB,2013,48417,1,5,1,1,,,
TWDB,2013,48421,1,5,1,1,,,
TWDB,2013,48425,1,5,1,1,,,
TWDB,2013,48429,1,5,1,1,,,
TWDB,2013,48433,1,5,1,1,,,
TWDB,2013,48437,1,5,1,1,,,
TWDB,2013,48441,1,5,1,1,,,
TWDB,2013,48445,1,5,1,1,,,
TWDB,2013,48449,1,5,1,1,,,
TWDB,2013,48453,1,5,1,1,,,
TWDB,2013,48457,1,5,1,1,,,
TWDB,2013,48461,1,5,1,1,,,
TWDB,2013,48465,1,5,1,1,,,
TWDB,2013,48469,1,5,1,1,,,
TWDB,2013,48473,1,5,1,1,,,
TWDB,2013,48477,1,5,1,1,,,
TWDB,2013,48481,1,5,1,1,,,
TWDB,2013,48485,1,5,1,1,,,
TWDB,2013,48489,1,5,1,1,,,
TWDB,2013,48493,1,5,1,1,,,
TWDB,2013,48497,1,5,1,1,,,
TWDB,2013,48501,1,5,1,1,,,
TWDB,2013,48505,1,5,1,1,,,
TWDB,2013,48509,1,5,1,1,,,
TWDB,2013,48513,1,5,1,1,,,
TWDB,2013,48517,1,5,1,1,,,
TWDB,2013,48521,1,5,1,1,,,
TWDB,2013,48525,1,5,1,1,,,
TWDB,2013,48529,1,5,1,1,,,
TWDB,2013,48533,1,5,1,1,,,
TWDB,2013,48537,1,5,1,1,,,
TWDB,2013,48541,1,5,1,1,,,
TWDB,2013,48545,1,5,1,1,,,
TWDB,2013,48549,1,5,1,1,,,
TWDB,2013,48565,1,5,1,1,,,
TWDB,2013,48553,1,5,1,1,,,
TWDB,2013,48557,1,5,1,1,,,
TWDB,2013,48561,1,5,1,1,,,
TWDB,2013,48569,1,5,1,1,,,
TWDB,2013,48573,1,5,1,1,,,
TWDB,2013,48577,1,5,1,1,,,
TWDB,2013,48581,1,5,1,1,,,
TWDB,2013,48585,1,5,1,1,,,
TWDB,2013,48589,1,5,1,1,,,
TWDB,2013,48593,1,5,1,1,,,
TWDB,2013,48597,1,5,1,1,,,
TWDB,2013,48601,1,5,1,1,,,
TWDB,2013,48605,1,5,1,1,,,
TWDB,2013,48609,1,5,1,1,,,
TWDB,2013,48625,1,5,1,1,,,
TWDB,2013,48629,1,5,1,1,,,
TWDB,2013,48633,1,5,1,1,,,
TWDB,2013,48637,1,5,1,1,,,
TWDB,2013,48641,1,5,1,1,,,
TWDB,2013,48645,1,5,1,1,,,
TWDB,2013,48613,1,5,1,1,,,
TWDB,2013,48617,1,5,1,1,,,
TWDB,2013,48621,1,5,1,1,,,
TWDB,2013,48649,1,5,1,1,,,
TWDB,2013,48653,1,5,1,1,,,
TWDB,2013,48657,1,5,1,1,,,
TWDB,2013,48661,1,5,1,1,,,
TWDB,2013,48665,1,5,1,1,,,
TWDB,2013,48669,1,5,1,1,,,
TWDB,2013,48673,1,5,1,1,,,
TWDB,2013,48677,1,5,1,1,,,
TWDB,2013,48681,1,5,1,1,,,
TWDB,2013,48685,1,5,1,1,,,
TWDB,2013,48689,1,5,1,1,,,
TWDB,2013,48693,1,5,1,1,,,
TWDB,2013,48697,1,5,1,1,,,
TWDB,2013,48701,1,5,1,1,,,
TWDB,2013,48705,1,5,1,1,,,
TWDB,2013,48709,1,5,1,1,,,
TWDB,2013,48713,1,5,1,1,,,
TWDB,2013,48717,1,5,1,1,,,
TWDB,2013,48721,1,5,1,1,,,
TWDB,2013,48725,1,5,1,1,,,
TWDB,2013,48729,1,5,1,1,,,
TWDB,2013,48733,1,5,1,1,,,
TWDB,2013,48737,1,5,1,1,,,
TWDB,2013,48741,1,5,1,1,,,
TWDB,2013,48745,1,5,1,1,,,
TWDB,2013,48749,1,5,1,1,,,
TWDB,2013,48753,1,5,1,1,,,
TWDB,2013,48757,1,5,1,1,,,
TWDB,2013,48761,1,5,1,1,,,
TWDB,2013,48765,1,5,1,1,,,
TWDB,2013,48769,1,5,1,1,,,
TWDB,2013,48773,1,5,1,1,,,
TWDB,2013,48777,1,5,1,1,,,
TWDB,2013,48781,1,5,1,1,,,
TWDB,2013,48785,1,5,1,1,,,
TWDB,2013,48789,1,5,1,1,,,
TWDB,2013,48793,1,5,1,1,,,
TWDB,2013,48797,1,5,1,1,,,
TWDB,2013,48801,1,5,1,1,,,
TWDB,2013,48805,1,5,1,1,,,
TWDB,2013,48809,1,5,1,1,,,
TWDB,2013,48813,1,5,1,1,,,
TWDB,2013,48817,1,5,1,1,,,
TWDB,2013,48821,1,5,1,1,,,
TWDB,2013,48825,1,5,1,1,,,
TWDB,2013,48829,1,5,1,1,,,
TWDB,2013,48833,1,5,1,1,,,
TWDB,2013,48837,1,5,1,1,,,
TWDB,2013,48841,1,5,1,1,,,
TWDB,2013,48845,1,5,1,1,,,
TWDB,2013,48849,1,5,1,1,,,
TWDB,2013,48853,1,5,1,1,,,
TWDB,2013,48857,1,5,1,1,,,
TWDB,2013,48861,1,5,1,1,,,
TWDB,2013,48865,1,5,1,1,,,
TWDB,2013,48869,1,5,1,1,,,
TWDB,2013,48873,1,5,1,1,,,
TWDB,2013,48877,1,5,1,1,,,
TWDB,2013,48881,1,5,1,1,,,
TWDB,2013,48885,1,5,1,1,,,
TWDB,2013,48889,1,5,1,1,,,
TWDB,2013,48893,1,5,1,1,,,
TWDB,2013,48897,1,5,1,1,,,
TWDB,2013,48901,1,5,1,1,,,
TWDB,2013,48905,1,5,1,1,,,
TWDB,2013,48909,1,5,1,1,,,
TWDB,2013,48913,1,5,1,1,,,
TWDB,2013,48917,1,5,1,1,,,
TWDB,2013,48921,1,5,1,1,,,
TWDB,2013,48925,1,5,1,1,,,
TWDB,2013,48929,1,5,1,1,,,
TWDB,2013,48933,1,5,1,1,,,
TWDB,2013,48937,1,5,1,1,,,
TWDB,2013,48941,1,5,1,1,,,
TWDB,2013,48945,1,5,1,1,,,
TWDB,2013,48949,1,5,1,1,,,
TWDB,2013,48953,1,5,1,1,,,
TWDB,2013,48957,1,5,1,1,,,
TWDB,2013,48961,1,5,1,1,,,
TWDB,2013,48965,1,5,1,1,,,
TWDB,2013,48969,1,5,1,1,,,
TWDB,2013,48973,1,5,1,1,,,
TWDB,2013,48977,1,5,1,1,,,
TWDB,2013,48981,1,5,1,1,,,
TWDB,2013,48985,1,5,1,1,,,
TWDB,2013,48989,1,5,1,1,,,
TWDB,2013,48993,1,5,1,1,,,
TWDB,2013,48997,1,5,1,1,,,
TWDB,2013,49001,1,5,1,1,,,
TWDB,2013,49005,1,5,1,1,,,
TWDB,2013,49009,1,5,1,1,,,
TWDB,2013,49013,1,5,1,1,,,
TWDB,2014,12,1,16,1,1,,2773669,
TWDB,2014,13,1,16,1,1,,88536,
TWDB,2014,1,1,16,1,1,,184895,
TWDB,2014,14,1,16,1,1,,2087412,
TWDB,2014,15,1,16,1,1,,25406,
TWDB,2014,4,1,16,1,1,,153527,
TWDB,2014,18,1,16,1,1,,528161,
TWDB,2014,16,1,16,1,1,,50491,
TWDB,2014,17,1,16,1,1,,52225,
TWDB,2014,6,1,16,1,1,,677850,
TWDB,2014,7,1,16,1,1,,214600,
TWDB,2014,21,1,16,1,1,,233893,
TWDB,2014,22,1,16,1,1,,1679533,
TWDB,2014,2,1,16,1,1,,597957,
TWDB,2014,23,1,16,1,1,,1389868,
TWDB,2014,5,1,16,1,1,,573586,
TWDB,2014,19,1,16,1,1,,2054446,
TWDB,2014,20,1,16,1,1,,122448,
TWDB,2014,10,1,16,1,1,,4811222,
TWDB,2014,11,1,16,1,1,,1216627,
TWDB,2014,3,1,16,1,1,,184777,
TWDB,2014,8,1,16,1,1,,7150689,
TWDB,2014,9,1,16,1,1,,105140,
TWDB,2014,12,1,17,1,1,,2773669,
TWDB,2014,13,1,17,1,1,,88536,
TWDB,2014,1,1,17,1,1,,184895,
TWDB,2014,14,1,17,1,1,,2087412,
TWDB,2014,15,1,17,1,1,,25406,
TWDB,2014,4,1,17,1,1,,153527,
TWDB,2014,18,1,17,1,1,,528161,
TWDB,2014,16,1,17,1,1,,50491,
TWDB,2014,17,1,17,1,1,,52225,
TWDB,2014,6,1,17,1,1,,677850,
TWDB,2014,7,1,17,1,1,,214600,
TWDB,2014,21,1,17,1,1,,233893,
TWDB,2014,22,1,17,1,1,,1679533,
TWDB,2014,2,1,17,1,1,,597957,
TWDB,2014,23,1,17,1,1,,1389868,
TWDB,2014,5,1,17,1,1,,573586,
TWDB,2014,19,1,17,1,1,,2054446,
TWDB,2014,20,1,17,1,1,,122448,
TWDB,2014,10,1,17,1,1,,4811222,
TWDB,2014,11,1,17,1,1,,1216627,
TWDB,2014,3,1,17,1,1,,184777,
TWDB,2014,8,1,17,1,1,,7150689,
TWDB,2014,9,1,17,1,1,,105140,
TWDB,2014,12,1,13,1,1,,,
TWDB,2014,13,1,13,1,1,,,
TWDB,2014,1,1,13,1,1,,,
TWDB,2014,14,1,13,1,1,,,
TWDB,2014,15,1,13,1,1,,,
TWDB,2014,4,1,13,1,1,,,
TWDB,2014,18,1,13,1,1,,,
TWDB,2014,16,1,13,1,1,,,
TWDB,2014,17,1,13,1,1,,,
TWDB,2014,6,1,13,1,1,,,
TWDB,2014,7,1,13,1,1,,,
TWDB,2014,21,1,13,1,1,,,
TWDB,2014,22,1,13,1,1,,,
TWDB,2014,2,1,13,1,1,,,
TWDB,2014,23,1,13,1,1,,,
TWDB,2014,5,1,13,1,1,,,
TWDB,2014,19,1,13,1,1,,,
TWDB,2014,20,1,13,1,1,,,
TWDB,2014,10,1,13,1,1,,,
TWDB,2014,11,1,13,1,1,,,
TWDB,2014,3,1,13,1,1,,,
TWDB,2014,8,1,13,1,1,,,
TWDB,2014,9,1,13,1,1,,,
TWDB,2014,12,1,14,1,1,,,
TWDB,2014,13,1,14,1,1,,,
TWDB,2014,1,1,14,1,1,,,
TWDB,2014,14,1,14,1,1,,,
TWDB,2014,15,1,14,1,1,,,
TWDB,2014,4,1,14,1,1,,,
TWDB,2014,18,1,14,1,1,,,
TWDB,2014,16,1,14,1,1,,,
TWDB,2014,17,1,14,1,1,,,
TWDB,2014,6,1,14,1,1,,,
TWDB,2014,7,1,14,1,1,,,
TWDB,2014,21,1,14,1,1,,,
TWDB,2014,22,1,14,1,1,,,
TWDB,2014,2,1,14,1,1,,,
TWDB,2014,23,1,14,1,1,,,
TWDB,2014,5,1,14,1,1,,,
TWDB,2014,19,1,14,1,1,,,
TWDB,2014,20,1,14,1,1,,,
TWDB,2014,10,1,14,1,1,,,
TWDB,2014,11,1,14,1,1,,,
TWDB,2014,3,1,14,1,1,,,
TWDB,2014,8,1,14,1,1,,,
TWDB,2014,9,1,14,1,1,,,
TWDB,2014,12,1,7,1,1,,,
TWDB,2014,13,1,7,1,1,,,
TWDB,2014,1,1,7,1,1,,,
TWDB,2014,14,1,7,1,1,,,
TWDB,2014,15,1,7,1,1,,,
TWDB,2014,4,1,7,1,1,,,
TWDB,2014,18,1,7,1,1,,,
TWDB,2014,16,1,7,1,1,,,
TWDB,2014,17,1,7,1,1,,,
TWDB,2014,6,1,7,1,1,,,
TWDB,2014,7,1,7,1,1,,,
TWDB,2014,21,1,7,1,1,,,
TWDB,2014,22,1,7,1,1,,,
TWDB,2014,2,1,7,1,1,,,
TWDB,2014,23,1,7,1,1,,,
TWDB,2014,5,1,7,1,1,,,
TWDB,2014,19,1,7,1,1,,,
TWDB,2014,20,1,7,1,1,,,
TWDB,2014,10,1,7,1,1,,,
TWDB,2014,11,1,7,1,1,,,
TWDB,2014,3,1,7,1,1,,,
TWDB,2014,8,1,7,1,1,,,
TWDB,2014,9,1,7,1,1,,,
TWDB,2014,12,1,8,1,1,,,
TWDB,2014,13,1,8,1,1,,,
TWDB,2014,1,1,8,1,1,,,
TWDB,2014,14,1,8,1,1,,,
TWDB,2014,15,1,8,1,1,,,
TWDB,2014,4,1,8,1,1,,,
TWDB,2014,18,1,8,1,1,,,
TWDB,2014,16,1,8,1,1,,,
TWDB,2014,17,1,8,1,1,,,
TWDB,2014,6,1,8,1,1,,,
TWDB,2014,7,1,8,1,1,,,
TWDB,2014,21,1,8,1,1,,,
TWDB,2014,22,1,8,1,1,,,
TWDB,2014,2,1,8,1,1,,,
TWDB,2014,23,1,8,1,1,,,
TWDB,2014,5,1,8,1,1,,,
TWDB,2014,19,1,8,1,1,,,
TWDB,2014,20,1,8,1,1,,,
TWDB,2014,10,1,8,1,1,,,
TWDB,2014,11,1,8,1,1,,,
TWDB,2014,3,1,8,1,1,,,
TWDB,2014,8,1,8,1,1,,,
TWDB,2014,9,1,8,1,1,,,
TWDB,2014,12,1,10,1,1,,,
TWDB,2014,13,1,10,1,1,,,
TWDB,2014,1,1,10,1,1,,,
TWDB,2014,14,1,10,1,1,,,
TWDB,2014,15,1,10,1,1,,,
TWDB,2014,4,1,10,1,1,,,
TWDB,2014,18,1,10,1,1,,,
TWDB,2014,16,1,10,1,1,,,
TWDB,2014,17,1,10,1,1,,,
TWDB,2014,6,1,10,1,1,,,
TWDB,2014,7,1,10,1,1,,,
TWDB,2014,21,1,10,1,1,,,
TWDB,2014,22,1,10,1,1,,,
TWDB,2014,2,1,10,1,1,,,
TWDB,2014,23,1,10,1,1,,,
TWDB,2014,5,1,10,1,1,,,
TWDB,2014,19,1,10,1,1,,,
TWDB,2014,20,1,10,1,1,,,
TWDB,2014,10,1,10,1,1,,,
TWDB,2014,11,1,10,1,1,,,
TWDB,2014,3,1,10,1,1,,,
TWDB,2014,8,1,10,1,1,,,
TWDB,2014,9,1,10,1,1,,,
TWDB,2014,12,1,11,1,1,,,
TWDB,2014,13,1,11,1,1,,,
TWDB,2014,1,1,11,1,1,,,
TWDB,2014,14,1,11,1,1,,,
TWDB,2014,15,1,11,1,1,,,
TWDB,2014,4,1,11,1,1,,,
TWDB,2014,18,1,11,1,1,,,
TWDB,2014,16,1,11,1,1,,,
TWDB,2014,17,1,11,1,1,,,
TWDB,2014,6,1,11,1,1,,,
TWDB,2014,7,1,11,1,1,,,
TWDB,2014,21,1,11,1,1,,,
TWDB,2014,22,1,11,1,1,,,
TWDB,2014,2,1,11,1,1,,,
TWDB,2014,23,1,11,1,1,,,
TWDB,2014,5,1,11,1,1,,,
TWDB,2014,19,1,11,1,1,,,
TWDB,2014,20,1,11,1,1,,,
TWDB,2014,10,1,11,1,1,,,
TWDB,2014,11,1,11,1,1,,,
TWDB,2014,3,1,11,1,1,,,
TWDB,2014,8,1,11,1,1,,,
TWDB,2014,9,1,11,1,1,,,
TWDB,2014,12,1,1,1,1,,,
TWDB,2014,13,1,1,1,1,,,
TWDB,2014,1,1,1,1,1,,,
TWDB,2014,14,1,1,1,1,,,
TWDB,2014,15,1,1,1,1,,,
TWDB,2014,4,1,1,1,1,,,
TWDB,2014,18,1,1,1,1,,,
TWDB,2014,16,1,1,1,1,,,
TWDB,2014,17,1,1,1,1,,,
TWDB,2014,6,1,1,1,1,,,
TWDB,2014,7,1,1,1,1,,,
TWDB,2014,21,1,1,1,1,,,
TWDB,2014,22,1,1,1,1,,,
TWDB,2014,2,1,1,1,1,,,
TWDB,2014,23,1,1,1,1,,,
TWDB,2014,5,1,1,1,1,,,
TWDB,2014,19,1,1,1,1,,,
TWDB,2014,20,1,1,1,1,,,
TWDB,2014,10,1,1,1,1,,,
TWDB,2014,11,1,1,1,1,,,
TWDB,2014,3,1,1,1,1,,,
TWDB,2014,8,1,1,1,1,,,
TWDB,2014,9,1,1,1,1,,,
TWDB,2014,12,1,2,1,1,,,
TWDB,2014,13,1,2,1,1,,,
TWDB,2014,1,1,2,1,1,,,
TWDB,2014,14,1,2,1,1,,,
TWDB,2014,15,1,2,1,1,,,
TWDB,2014,4,1,2,1,1,,,
TWDB,2014,18,1,2,1,1,,,
TWDB,2014,16,1,2,1,1,,,
TWDB,2014,17,1,2,1,1,,,
TWDB,2014,6,1,2,1,1,,,
TWDB,2014,7,1,2,1,1,,,
TWDB,2014,21,1,2,1,1,,,
TWDB,2014,22,1,2,1,1,,,
TWDB,2014,2,1,2,1,1,,,
TWDB,2014,23,1,2,1,1,,,
TWDB,2014,5,1,2,1,1,,,
TWDB,2014,19,1,2,1,1,,,
TWDB,2014,20,1,2,1,1,,,
TWDB,2014,10,1,2,1,1,,,
TWDB,2014,11,1,2,1,1,,,
TWDB,2014,3,1,2,1,1,,,
TWDB,2014,8,1,2,1,1,,,
TWDB,2014,9,1,2,1,1,,,
TWDB,2014,12,1,4,1,1,,,
TWDB,2014,13,1,4,1,1,,,
TWDB,2014,1,1,4,1,1,,,
TWDB,2014,14,1,4,1,1,,,
TWDB,2014,15,1,4,1,1,,,
TWDB,2014,4,1,4,1,1,,,
TWDB,2014,18,1,4,1,1,,,
TWDB,2014,16,1,4,1,1,,,
TWDB,2014,17,1,4,1,1,,,
TWDB,2014,6,1,4,1,1,,,
TWDB,2014,7,1,4,1,1,,,
TWDB,2014,21,1,4,1,1,,,
TWDB,2014,22,1,4,1,1,,,
TWDB,2014,2,1,4,1,1,,,
TWDB,2014,23,1,4,1,1,,,
TWDB,2014,5,1,4,1,1,,,
TWDB,2014,19,1,4,1,1,,,
TWDB,2014,20,1,4,1,1,,,
TWDB,2014,10,1,4,1,1,,,
TWDB,2014,11,1,4,1,1,,,
TWDB,2014,3,1,4,1,1,,,
TWDB,2014,8,1,4,1,1,,,
TWDB,2014,9,1,4,1,1,,,
TWDB,2014,12,1,5,1,1,,,
TWDB,2014,13,1,5,1,1,,,
TWDB,2014,1,1,5,1,1,,,
TWDB,2014,14,1,5,1,1,,,
TWDB,2014,15,1,5,1,1,,,
TWDB,2014,4,1,5,1,1,,,
TWDB,2014,18,1,5,1,1,,,
TWDB,2014,16,1,5,1,1,,,
TWDB,2014,17,1,5,1,1,,,
TWDB,2014,6,1,5,1,1,,,
TWDB,2014,7,1,5,1,1,,,
TWDB,2014,21,1,5,1,1,,,
TWDB,2014,22,1,5,1,1,,,
TWDB,2014,2,1,5,1,1,,,
TWDB,2014,23,1,5,1,1,,,
TWDB,2014,5,1,5,1,1,,,
TWDB,2014,19,1,5,1,1,,,
TWDB,2014,20,1,5,1,1,,,
TWDB,2014,10,1,5,1,1,,,
TWDB,2014,11,1,5,1,1,,,
TWDB,2014,3,1,5,1,1,,,
TWDB,2014,8,1,5,1,1,,,
TWDB,2014,9,1,5,1,1,,,
TWDB,2014,48001,1,16,1,1,,58501,
TWDB,2014,48005,1,16,1,1,,17343,
TWDB,2014,48009,1,16,1,1,,89811,
TWDB,2014,48013,1,16,1,1,,24961,
TWDB,2014,48017,1,16,1,1,,9266,
TWDB,2014,48021,1,16,1,1,,1946,
TWDB,2014,48025,1,16,1,1,,47828,
TWDB,2014,48029,1,16,1,1,,30117,
TWDB,2014,48033,1,16,1,1,,7056,
TWDB,2014,48037,1,16,1,1,,21201,
TWDB,2014,48041,1,16,1,1,,80562,
TWDB,2014,48045,1,16,1,1,,3571,
TWDB,2014,48049,1,16,1,1,,32721,
TWDB,2014,48053,1,16,1,1,,329054,
TWDB,2014,48057,1,16,1,1,,1846354,
TWDB,2014,48061,1,16,1,1,,11258,
TWDB,2014,48065,1,16,1,1,,655,
TWDB,2014,48069,1,16,1,1,,18394,
TWDB,2014,48073,1,16,1,1,,95062,
TWDB,2014,48077,1,16,1,1,,338464,
TWDB,2014,48081,1,16,1,1,,211617,
TWDB,2014,48085,1,16,1,1,,9117,
TWDB,2014,48089,1,16,1,1,,1552,
TWDB,2014,48093,1,16,1,1,,7226,
TWDB,2014,48097,1,16,1,1,,39166,
TWDB,2014,48101,1,16,1,1,,17529,
TWDB,2014,48105,1,16,1,1,,44975,
TWDB,2014,48109,1,16,1,1,,39466,
TWDB,2014,48113,1,16,1,1,,21566,
TWDB,2014,48117,1,16,1,1,,14113,
TWDB,2014,48121,1,16,1,1,,422386,
TWDB,2014,48125,1,16,1,1,,12644,
TWDB,2014,48129,1,16,1,1,,6113,
TWDB,2014,48133,1,16,1,1,,30929,
TWDB,2014,48137,1,16,1,1,,7702,
TWDB,2014,48141,1,16,1,1,,37801,
TWDB,2014,48145,1,16,1,1,,52554,
TWDB,2014,48149,1,16,1,1,,7078,
TWDB,2014,48153,1,16,1,1,,10788,
TWDB,2014,48157,1,16,1,1,,3134,
TWDB,2014,48161,1,16,1,1,,3213,
TWDB,2014,48165,1,16,1,1,,8637,
TWDB,2014,48169,1,16,1,1,,881901,
TWDB,2014,48173,1,16,1,1,,2905,
TWDB,2014,48177,1,16,1,1,,21773,
TWDB,2014,48181,1,16,1,1,,123941,
TWDB,2014,48185,1,16,1,1,,13955,
TWDB,2014,48189,1,16,1,1,,4139,
TWDB,2014,48193,1,16,1,1,,39541,
TWDB,2014,48197,1,16,1,1,,77062,
TWDB,2014,48201,1,16,1,1,,1436,
TWDB,2014,48205,1,16,1,1,,4939,
TWDB,2014,48209,1,16,1,1,,3816,
TWDB,2014,48213,1,16,1,1,,5886,
TWDB,2014,48217,1,16,1,1,,2336,
TWDB,2014,48221,1,16,1,1,,7035,
TWDB,2014,48225,1,16,1,1,,2513648,
TWDB,2014,48229,1,16,1,1,,13531,
TWDB,2014,48233,1,16,1,1,,19592,
TWDB,2014,48237,1,16,1,1,,5236,
TWDB,2014,48241,1,16,1,1,,745172,
TWDB,2014,48245,1,16,1,1,,20952,
TWDB,2014,48249,1,16,1,1,,2251,
TWDB,2014,48253,1,16,1,1,,10953,
TWDB,2014,48257,1,16,1,1,,3568,
TWDB,2014,48261,1,16,1,1,,11427,
TWDB,2014,48265,1,16,1,1,,18691,
TWDB,2014,48269,1,16,1,1,,154373,
TWDB,2014,48273,1,16,1,1,,1888,
TWDB,2014,48281,1,16,1,1,,830562,
TWDB,2014,48277,1,16,1,1,,159350,
TWDB,2014,48285,1,16,1,1,,40590,
TWDB,2014,48289,1,16,1,1,,17284,
TWDB,2014,48293,1,16,1,1,,34428,
TWDB,2014,48297,1,16,1,1,,25126,
TWDB,2014,48301,1,16,1,1,,3891,
TWDB,2014,48305,1,16,1,1,,5920,
TWDB,2014,48309,1,16,1,1,,1262,
TWDB,2014,48313,1,16,1,1,,686187,
TWDB,2014,48317,1,16,1,1,,10731,
TWDB,2014,48321,1,16,1,1,,20183,
TWDB,2014,48325,1,16,1,1,,18406,
TWDB,2014,48329,1,16,1,1,,19285,
TWDB,2014,48333,1,16,1,1,,313768,
TWDB,2014,48337,1,16,1,1,,6516,
TWDB,2014,48341,1,16,1,1,,26230,
TWDB,2014,48345,1,16,1,1,,1277,
TWDB,2014,48349,1,16,1,1,,7824,
TWDB,2014,48353,1,16,1,1,,20457,
TWDB,2014,48357,1,16,1,1,,23098,
TWDB,2014,48361,1,16,1,1,,123966,
TWDB,2014,48365,1,16,1,1,,125688,
TWDB,2014,48369,1,16,1,1,,27780,
TWDB,2014,48373,1,16,1,1,,147667,
TWDB,2014,48377,1,16,1,1,,34976,
TWDB,2014,48381,1,16,1,1,,3239,
TWDB,2014,48385,1,16,1,1,,8382,
TWDB,2014,48389,1,16,1,1,,5518,
TWDB,2014,48393,1,16,1,1,,3933,
TWDB,2014,48397,1,16,1,1,,57046,
TWDB,2014,48401,1,16,1,1,,4443368,
TWDB,2014,48405,1,16,1,1,,68258,
TWDB,2014,48409,1,16,1,1,,6170,
TWDB,2014,48413,1,16,1,1,,5824,
TWDB,2014,48417,1,16,1,1,,183728,
TWDB,2014,48421,1,16,1,1,,4089,
TWDB,2014,48425,1,16,1,1,,80426,
TWDB,2014,48429,1,16,1,1,,828288,
TWDB,2014,48433,1,16,1,1,,35804,
TWDB,2014,48437,1,16,1,1,,23528,
TWDB,2014,48441,1,16,1,1,,53544,
TWDB,2014,48445,1,16,1,1,,36291,
TWDB,2014,48449,1,16,1,1,,23335,
TWDB,2014,48453,1,16,1,1,,36358,
TWDB,2014,48457,1,16,1,1,,3346,
TWDB,2014,48461,1,16,1,1,,89738,
TWDB,2014,48465,1,16,1,1,,21460,
TWDB,2014,48469,1,16,1,1,,1711,
TWDB,2014,48473,1,16,1,1,,9152,
TWDB,2014,48477,1,16,1,1,,14698,
TWDB,2014,48481,1,16,1,1,,35921,
TWDB,2014,48485,1,16,1,1,,2222,
TWDB,2014,48489,1,16,1,1,,251640,
TWDB,2014,48493,1,16,1,1,,5247,
TWDB,2014,48497,1,16,1,1,,41672,
TWDB,2014,48501,1,16,1,1,,159291,
TWDB,2014,48505,1,16,1,1,,20031,
TWDB,2014,48509,1,16,1,1,,15559,
TWDB,2014,48513,1,16,1,1,,111433,
TWDB,2014,48517,1,16,1,1,,39014,
TWDB,2014,48521,1,16,1,1,,422,
TWDB,2014,48525,1,16,1,1,,791,
TWDB,2014,48529,1,16,1,1,,51155,
TWDB,2014,48533,1,16,1,1,,4705,
TWDB,2014,48537,1,16,1,1,,293,
TWDB,2014,48541,1,16,1,1,,3606,
TWDB,2014,48545,1,16,1,1,,32853,
TWDB,2014,48549,1,16,1,1,,3794,
TWDB,2014,48565,1,16,1,1,,7609,
TWDB,2014,48553,1,16,1,1,,50382,
TWDB,2014,48557,1,16,1,1,,13475,
TWDB,2014,48561,1,16,1,1,,20565,
TWDB,2014,48569,1,16,1,1,,19930,
TWDB,2014,48573,1,16,1,1,,17019,
TWDB,2014,48577,1,16,1,1,,17152,
TWDB,2014,48581,1,16,1,1,,79376,
TWDB,2014,48585,1,16,1,1,,23879,
TWDB,2014,48589,1,16,1,1,,3559,
TWDB,2014,48593,1,16,1,1,,11863,
TWDB,2014,48597,1,16,1,1,,19710,
TWDB,2014,48601,1,16,1,1,,82,
TWDB,2014,48605,1,16,1,1,,295065,
TWDB,2014,48609,1,16,1,1,,5929,
TWDB,2014,48625,1,16,1,1,,14262,
TWDB,2014,48629,1,16,1,1,,10255,
TWDB,2014,48633,1,16,1,1,,5468,
TWDB,2014,48637,1,16,1,1,,4172,
TWDB,2014,48641,1,16,1,1,,36694,
TWDB,2014,48645,1,16,1,1,,56528,
TWDB,2014,48613,1,16,1,1,,8306,
TWDB,2014,48617,1,16,1,1,,245185,
TWDB,2014,48621,1,16,1,1,,813,
TWDB,2014,48649,1,16,1,1,,48865,
TWDB,2014,48653,1,16,1,1,,2251,
TWDB,2014,48657,1,16,1,1,,155489,
TWDB,2014,48661,1,16,1,1,,24378,
TWDB,2014,48665,1,16,1,1,,4977,
TWDB,2014,48669,1,16,1,1,,9087,
TWDB,2014,48673,1,16,1,1,,19838,
TWDB,2014,48677,1,16,1,1,,518689,
TWDB,2014,48681,1,16,1,1,,22554,
TWDB,2014,48685,1,16,1,1,,13126,
TWDB,2014,48689,1,16,1,1,,1112,
TWDB,2014,48693,1,16,1,1,,65414,
TWDB,2014,48697,1,16,1,1,,49485,
TWDB,2014,48701,1,16,1,1,,14582,
TWDB,2014,48705,1,16,1,1,,14947,
TWDB,2014,48709,1,16,1,1,,356960,
TWDB,2014,48713,1,16,1,1,,10999,
TWDB,2014,48717,1,16,1,1,,2067,
TWDB,2014,48721,1,16,1,1,,82622,
TWDB,2014,48725,1,16,1,1,,28689,
TWDB,2014,48729,1,16,1,1,,24257,
TWDB,2014,48733,1,16,1,1,,124670,
