index,SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
11064,ND_10005,,Unspecified,Stutsman,EPSG:4326,,,,,46.867295,-99.41043,,,Central Dakota,13906908D,,Ground Water,ND,
11065,ND_10006,,Unspecified,McLean,EPSG:4326,,,,,47.233138000000004,-100.79698499999999,,,Unspecified,14308003D,,Surface Water,ND,
11066,ND_10007,,Unspecified,Dunn,EPSG:4326,,,,,47.477089,-102.82751800000001,,,Unspecified,14609507D,,Ground Water,ND,
11067,ND_10008,,Unspecified,Walsh,EPSG:4326,,,,,48.502924,-97.154274,,,Unspecified,15805113D,,Surface Water,ND,
11068,ND_10009,,Unspecified,Walsh,EPSG:4326,,,,,48.503021000000004,-97.163861,,,Unspecified,15805113C,,Surface Water,ND,
11069,ND_10010,,Unspecified,Cavalier,EPSG:4326,,,,,48.916306,-98.053504,,,Unspecified,16305729B,,Surface Water,ND,
11070,ND_10011,,Unspecified,Kidder,EPSG:4326,,,,,47.122941,-100.04123299999999,,,Central Dakota,14207415N,,Ground Water,ND,
11071,ND_10012,,Unspecified,Kidder,EPSG:4326,,,,,47.117459000000004,-100.014579,,,Central Dakota,14207414DN,,Ground Water,ND,
11072,ND_10013,,Unspecified,Kidder,EPSG:4326,,,,,47.124726,-100.025224,,,Central Dakota,14207414BN,,Ground Water,ND,
11073,ND_10014,,Unspecified,Kidder,EPSG:4326,,,,,47.122868,-100.003988,,,Central Dakota,14207413B,,Ground Water,ND,
11074,ND_10015,,Unspecified,Kidder,EPSG:4326,,,,,47.130157000000004,-100.006571,,,Central Dakota,14207412CW,,Ground Water,ND,
11075,ND_10016,,Unspecified,Kidder,EPSG:4326,,,,,47.135564,-100.006624,,,Central Dakota,14207412BC,,Ground Water,ND,
11076,ND_10017,,Unspecified,Kidder,EPSG:4326,,,,,47.133784999999996,-100.019874,,,Central Dakota,14207411,,Ground Water,ND,
11077,ND_10018,,Unspecified,Kidder,EPSG:4326,,,,,47.137376,-100.035851,,,Central Dakota,14207410A,,Ground Water,ND,
11078,ND_10019,,Unspecified,Kidder,EPSG:4326,,,,,47.144615,-100.04112099999999,,,Central Dakota,14207403S,,Ground Water,ND,
11079,ND_10020,,Unspecified,Kidder,EPSG:4326,,,,,47.151883000000005,-100.046464,,,Central Dakota,14207403B,,Ground Water,ND,
11080,ND_10021,,Unspecified,Kidder,EPSG:4326,,,,,47.108378,-100.025064,,,Central Dakota,14207423B,,Ground Water,ND,
11081,ND_10022,,Unspecified,Kidder,EPSG:4326,,,,,47.130179999999996,-100.04118299999999,,,Central Dakota,14207410S,,Ground Water,ND,
11082,ND_10023,,Unspecified,Kidder,EPSG:4326,,,,,47.137388,-100.046502,,,Central Dakota,14207410B,,Ground Water,ND,
11083,ND_10024,,Unspecified,Kidder,EPSG:4326,,,,,47.137408,-100.057125,,,Central Dakota,14207409A,,Ground Water,ND,
11084,ND_10025,,Unspecified,Kidder,EPSG:4326,,,,,47.133879,-100.088963,,,Central Dakota,14207408W,,Ground Water,ND,
11085,ND_10026,,Unspecified,Kidder,EPSG:4326,,,,,47.150059999999996,-100.03581199999999,,,Central Dakota,14207403AS,,Ground Water,ND,
11086,ND_10027,,Unspecified,Kidder,EPSG:4326,,,,,47.153686,-100.03581700000001,,,Central Dakota,14207403AN,,Ground Water,ND,
11087,ND_10028,,Unspecified,Kidder,EPSG:4326,,,,,47.142877,-100.014606,,,Central Dakota,14207402DS,,Ground Water,ND,
11088,ND_10029,,Unspecified,Kidder,EPSG:4326,,,,,47.144622999999996,-100.02520200000001,,,Central Dakota,14207402C,,Ground Water,ND,
11089,ND_10030,,Unspecified,Kidder,EPSG:4326,,,,,47.151866,-100.027843,,,Central Dakota,14207402BW,,Ground Water,ND,
11090,ND_10031,,Unspecified,McKenzie,EPSG:4326,,,,,48.011646,-103.791905,,,Unspecified,15210206C,,Surface Water,ND,
11091,ND_10032,,Unspecified,Williams,EPSG:4326,,,,,48.45619,-103.63000600000001,,,Little Muddy,15710005A,,Ground Water,ND,
11092,ND_10033,,Unspecified,Williams,EPSG:4326,,,,,48.456161,-103.64075600000001,,,Little Muddy,15710005B,,Ground Water,ND,
11093,ND_10034,,Unspecified,Williams,EPSG:4326,,,,,48.463394,-103.640799,,,Little Muddy,15810032C,,Ground Water,ND,
11094,ND_10035,,Unspecified,Williams,EPSG:4326,,,,,48.463432,-103.630037,,,Little Muddy,15810032D,,Ground Water,ND,
11095,ND_10036,,Unspecified,Divide,EPSG:4326,,,,,48.883928000000004,-103.985478,,,Skjermo Lake,16210206C,,Ground Water,ND,
11096,ND_10037,,Unspecified,Divide,EPSG:4326,,,,,48.883934,-103.974728,,,Skjermo Lake,16210206D,,Ground Water,ND,
11097,ND_10038,,Unspecified,Divide,EPSG:4326,,,,,48.891112,-103.996229,,,Skjermo Lake,16210301A,,Ground Water,ND,
11098,ND_10039,,Unspecified,Divide,EPSG:4326,,,,,48.883834,-104.00708399999999,,,Skjermo Lake,16210301C,,Ground Water,ND,
11099,ND_10040,,Unspecified,Morton,EPSG:4326,,,,,46.599507,-100.887315,,,Little Heart,13608117A,,Ground Water,ND,
11100,ND_10041,,Unspecified,Dickey,EPSG:4326,,,,,46.156946999999995,-98.249948,,,Guelph,13106018C,,Ground Water,ND,
11101,ND_10042,,Unspecified,LaMoure,EPSG:4326,,,,,46.380903,-98.478794,,,Ellendale,13406233A,,Ground Water,ND,
11102,ND_10043,,Unspecified,Logan,EPSG:4326,,,,,46.555203000000006,-99.794864,,,Napoleon,13607336A,,Ground Water,ND,
11103,ND_10044,,Unspecified,Logan,EPSG:4326,,,,,46.547937,-99.794851,,,Napoleon,13607336D,,Ground Water,ND,
11104,ND_10045,,Unspecified,Logan,EPSG:4326,,,,,46.511812,-99.742785,,,Napoleon,13507216B,,Ground Water,ND,
11105,ND_10046,,Unspecified,Dunn,EPSG:4326,,,,,47.355761,-102.75588499999999,,,Unspecified,14509526BB,,Ground Water,ND,
11106,ND_10047,,Unspecified,McHenry,EPSG:4326,,,,,48.129187,-100.720629,,,New Rockford,15407829DB,,Ground Water,ND,
11107,ND_10048,,Unspecified,Logan,EPSG:4326,,,,,46.511826,-99.73225,,,Napoleon,13507216A,,Ground Water,ND,
11108,ND_10049,,Unspecified,Cass,EPSG:4326,,,,,47.08298,-97.445717,,,Page,14205330C,,Ground Water,ND,
11109,ND_10050,,Unspecified,Cass,EPSG:4326,,,,,47.075745,-97.445785,,,Page,14205331B,,Ground Water,ND,
11110,ND_10051,,Unspecified,McLean,EPSG:4326,,,,,47.249491,-100.953076,,,Unspecified,14408133CA,,Surface Water,ND,
11111,ND_10052,,Unspecified,Griggs,EPSG:4326,,,,,47.344532,-98.32339300000001,,,Unspecified,14506028C,,Ground Water,ND,
11112,ND_10053,,Unspecified,Griggs,EPSG:4326,,,,,47.344516999999996,-98.312763,,,Unspecified,14506028D,,Ground Water,ND,
11113,ND_10054,,Unspecified,Barnes,EPSG:4326,,,,,47.23723,-98.179694,,,Unspecified,14305905A,,Ground Water,ND,
11114,ND_10055,,Unspecified,Barnes,EPSG:4326,,,,,47.237282,-98.190348,,,Unspecified,14305905B,,Ground Water,ND,
11115,ND_10056,,Unspecified,Bottineau,EPSG:4326,,,,,48.839009999999995,-100.593556,,,Undefined,16207724C,,Ground Water,ND,
11116,ND_10057,,Unspecified,McLean,EPSG:4326,,,,,47.670998,-100.774463,,,Lake Nettie,14807905B,,Ground Water,ND,
11117,ND_10058,,Unspecified,Richland,EPSG:4326,,,,,46.547261,-97.181978,,,Unspecified,13605235D,,Surface Water,ND,
11118,ND_10059,,Unspecified,Williams,EPSG:4326,,,,,48.308099,-103.63114,,,Unspecified,15610126AS,,Ground Water,ND,
11119,ND_10060,,Unspecified,Williams,EPSG:4326,,,,,48.259246999999995,-103.588314,,,Fort Union,15510007D,,Ground Water,ND,
11120,ND_10061,,Unspecified,Williams,EPSG:4326,,,,,48.252028,-103.577608,,,Unspecified,15510017B,,Surface Water,ND,
11121,ND_10062,,Unspecified,Grand Forks,EPSG:4326,,,,,47.965559999999996,-97.68298,,,Elk Valley,15205522C,,Ground Water,ND,
11122,ND_10063,,Unspecified,Ransom,EPSG:4326,,,,,46.503869,-97.442702,,,Sheyenne Delta,13505414C,,Ground Water,ND,
11123,ND_10064,,Unspecified,Kidder,EPSG:4326,,,,,46.802747,-99.685334,,,Central Dakota,13807106A,,Ground Water,ND,
11124,ND_10065,,Unspecified,Mercer,EPSG:4326,,,,,47.288357,-101.63257,,,Unspecified,14408618C,,Surface Water,ND,
11125,ND_10066,,Unspecified,Divide,EPSG:4326,,,,,48.687599,-102.924003,,,Undefined,16009514B,,Ground Water,ND,
11126,ND_10067,,Unspecified,Divide,EPSG:4326,,,,,48.680271000000005,-102.9131,,,Undefined,16009514D,,Ground Water,ND,
11127,ND_10068,,Unspecified,Divide,EPSG:4326,,,,,48.658614,-102.92394399999999,,,Unspecified,16009526B,,Surface Water,ND,
11128,ND_10069,,Unspecified,Divide,EPSG:4326,,,,,48.658611,-102.934845,,,Unspecified,16009527A,,Surface Water,ND,
11129,ND_10070,,Unspecified,Divide,EPSG:4326,,,,,48.658592999999996,-102.945745,,,Unspecified,16009527B,,Surface Water,ND,
11130,ND_10071,,Unspecified,Divide,EPSG:4326,,,,,48.65858,-102.956675,,,Unspecified,16009528A,,Surface Water,ND,
11131,ND_10072,,Unspecified,Burke,EPSG:4326,,,,,48.877928999999995,-102.565259,,,Lignite City,16209212BB,,Ground Water,ND,
11132,ND_10073,,Unspecified,Dunn,EPSG:4326,,,,,47.532892,-102.74974399999999,,,Unspecified,14709523CD,,Surface Water,ND,
11133,ND_10074,,Unspecified,Griggs,EPSG:4326,,,,,47.648711999999996,-98.409388,,,Spiritwood,14806111C,,Ground Water,ND,
11134,ND_10075,,Unspecified,Griggs,EPSG:4326,,,,,47.641444,-98.409349,,,Spiritwood,14806114B,,Ground Water,ND,
11135,ND_10076,,Unspecified,Griggs,EPSG:4326,,,,,47.438784999999996,-98.40876800000001,,,Spiritwood,14606126B,,Ground Water,ND,
11136,ND_10077,,Unspecified,Griggs,EPSG:4326,,,,,47.431490000000004,-98.40874000000001,,,Spiritwood,14606126C,,Ground Water,ND,
11137,ND_10078,,Unspecified,Griggs,EPSG:4326,,,,,47.424231,-98.40870600000001,,,Spiritwood,14606135B,,Ground Water,ND,
11138,ND_10079,,Unspecified,Stutsman,EPSG:4326,,,,,47.106678,-99.381069,,,Central Dakota,14206923A,,Ground Water,ND,
11139,ND_10080,,Unspecified,Stutsman,EPSG:4326,,,,,47.113907,-99.381074,,,Central Dakota,14206914D,,Ground Water,ND,
11140,ND_10081,,Unspecified,Stutsman,EPSG:4326,,,,,47.121158,-99.38112199999999,,,Central Dakota,14206914A,,Ground Water,ND,
11141,ND_10082,,Unspecified,Dickey,EPSG:4326,,,,,45.997388,-98.013277,,,Oakes,12905912D,,Ground Water,ND,
11142,ND_10083,,Unspecified,Sargent,EPSG:4326,,,,,45.997335,-97.940561,,,Unnamed,12905810C,,Ground Water,ND,
11143,ND_10084,,Unspecified,Sargent,EPSG:4326,,,,,45.990134000000005,-97.940564,,,Unnamed,12905815B,,Ground Water,ND,
11144,ND_10085,,Unspecified,Ransom,EPSG:4326,,,,,46.358608000000004,-97.610884,,,Dead Colt,13305504C,,Ground Water,ND,
11145,ND_10086,,Unspecified,Kidder,EPSG:4326,,,,,47.208537,-99.581876,,,Central Dakota,14307017B,,Ground Water,ND,
11146,ND_10087,,Unspecified,Kidder,EPSG:4326,,,,,47.208471,-99.571271,,,Central Dakota,14307017A,,Ground Water,ND,
11147,ND_10088,,Unspecified,Stutsman,EPSG:4326,,,,,46.87448,-99.399877,,,Central Dakota,13906909B,,Ground Water,ND,
11148,ND_10089,,Unspecified,Stutsman,EPSG:4326,,,,,46.867253999999996,-99.399886,,,Central Dakota,13906909C,,Ground Water,ND,
11149,ND_10090,,Unspecified,Sargent,EPSG:4326,,,,,46.156784,-97.91915999999999,,,Spiritwood,13105814C,,Ground Water,ND,
11150,ND_10091,,Unspecified,Emmons,EPSG:4326,,,,,46.106218,-100.519467,,,Winona,13007901C,,Ground Water,ND,
11151,ND_10092,,Unspecified,Barnes,EPSG:4326,,,,,47.201049,-98.219992,,,Spiritwood,14306013D,,Ground Water,ND,
11152,ND_10093,,Unspecified,Stutsman,EPSG:4326,,,,,46.852062,-98.665966,,,Homer,13906317C,,Ground Water,ND,
11153,ND_10094,,Unspecified,Ward,EPSG:4326,,,,,48.192929,-101.257922,,,Unspecified,15408206A,,Surface Water,ND,
11154,ND_10095,,Unspecified,Ward,EPSG:4326,,,,,48.200099,-101.25796899999999,,,Unspecified,15508231D,,Surface Water,ND,
11155,ND_10096,,Unspecified,Ward,EPSG:4326,,,,,48.192929,-101.257922,,,Local Glacial Deposits,15408206A,,Ground Water,ND,
11156,ND_10097,,Unspecified,Ward,EPSG:4326,,,,,48.200099,-101.25796899999999,,,Local Glacial Deposits,15508231D,,Ground Water,ND,
11157,ND_10098,,Unspecified,Ward,EPSG:4326,,,,,48.200099,-101.25796899999999,,,Sundre,15508231D,,Ground Water,ND,
11158,ND_10099,,Unspecified,Ward,EPSG:4326,,,,,48.192929,-101.257922,,,Sundre,15408206A,,Ground Water,ND,
11159,ND_10100,,Unspecified,Benson,EPSG:4326,,,,,47.988444,-99.753276,,,Esmond,15207116A,,Ground Water,ND,
11160,ND_10101,,Unspecified,Benson,EPSG:4326,,,,,47.981193,-99.753258,,,Esmond,15207116D,,Ground Water,ND,
11161,ND_10102,,Unspecified,Burleigh,EPSG:4326,,,,,46.985282,-100.905174,,,Unspecified,14108135DC,,Surface Water,ND,
11162,ND_10103,,Unspecified,Nelson,EPSG:4326,,,,,47.80637,-98.231014,,,McVille,15005917D,,Ground Water,ND,
11163,ND_10104,,Unspecified,Logan,EPSG:4326,,,,,46.511852000000005,-99.763802,,,Napoleon,13507217B,,Ground Water,ND,
11164,ND_10105,,Unspecified,Emmons,EPSG:4326,,,,,46.089258,-100.131493,,,Strasburg,13007612DD,,Ground Water,ND,
11165,ND_10106,,Unspecified,Emmons,EPSG:4326,,,,,46.083797,-100.123817,,,Strasburg,13007518B,,Ground Water,ND,
11166,ND_10107,,Unspecified,Sargent,EPSG:4326,,,,,45.953919,-97.914406,,,Undefined,12905826S,,Ground Water,ND,
11167,ND_10108,,Unspecified,Sargent,EPSG:4326,,,,,46.03385,-97.804811,,,Undefined,13005734A,,Ground Water,ND,
11168,ND_10109,,Unspecified,Sargent,EPSG:4326,,,,,46.026618,-97.804852,,,Undefined,13005734D,,Ground Water,ND,
11169,ND_10110,,Unspecified,Sargent,EPSG:4326,,,,,46.184512,-97.347883,,,Milnor Channel,13105305D,,Ground Water,ND,
11170,ND_10111,,Unspecified,McLean,EPSG:4326,,,,,47.607191,-100.923565,,,Lake Nettie,14808030C,,Ground Water,ND,
11171,ND_10112,,Unspecified,McKenzie,EPSG:4326,,,,,47.988811,-103.17129200000001,,,Unspecified,15209813B,,Surface Water,ND,
11172,ND_10113,,Unspecified,McKenzie,EPSG:4326,,,,,47.606347,-103.529038,,,Tobacco Garden Creek,14810127D,,Ground Water,ND,
11173,ND_10114,,Unspecified,McKenzie,EPSG:4326,,,,,47.606334999999994,-103.539742,,,Tobacco Garden Creek,14810127C,,Ground Water,ND,
11174,ND_10115,,Unspecified,McKenzie,EPSG:4326,,,,,47.613583,-103.539748,,,Tobacco Garden Creek,14810127B,,Ground Water,ND,
11175,ND_10116,,Unspecified,McKenzie,EPSG:4326,,,,,47.613569,-103.529038,,,Tobacco Garden Creek,14810127A,,Ground Water,ND,
11176,ND_10117,,Unspecified,Sargent,EPSG:4326,,,,,46.026595,-97.794349,,,Spiritwood,13005735C,,Ground Water,ND,
11177,ND_10118,,Unspecified,Stark,EPSG:4326,,,,,46.951985,-102.784385,,,Unspecified,14009610C,,Ground Water,ND,
11178,ND_10119,,Unspecified,Mountrail,EPSG:4326,,,,,47.92367,-102.44482099999999,,,Unspecified,15109203C,,Surface Water,ND,
11179,ND_10120,,Unspecified,Mountrail,EPSG:4326,,,,,47.92367,-102.434095,,,Unspecified,15109203D,,Surface Water,ND,
11180,ND_10121,,Unspecified,Mountrail,EPSG:4326,,,,,47.916415,-102.43409399999999,,,Unspecified,15109210A,,Surface Water,ND,
11181,ND_10122,,Unspecified,Mountrail,EPSG:4326,,,,,47.916415,-102.444819,,,Unspecified,15109210B,,Surface Water,ND,
11182,ND_10123,,Unspecified,Ransom,EPSG:4326,,,,,46.425543,-97.916732,,,Englevale,13405813AB,,Ground Water,ND,
11183,ND_10124,,Unspecified,Williams,EPSG:4326,,,,,48.237536,-103.58559100000001,,,Unspecified,15510019AE,,Surface Water,ND,
11184,ND_10125,,Unspecified,Williams,EPSG:4326,,,,,48.232110999999996,-103.588206,,,Unspecified,15510019DN,,Surface Water,ND,
11185,ND_10126,,Unspecified,Williams,EPSG:4326,,,,,48.228495,-103.590826,,,Unspecified,15510019DC,,Surface Water,ND,
11186,ND_10127,,Unspecified,McKenzie,EPSG:4326,,,,,48.119587,-103.049471,,,Fort Union,15409632AS,,Ground Water,ND,
11187,ND_10128,,Unspecified,McKenzie,EPSG:4326,,,,,48.12235,-103.049471,,,Fort Union,15409632ANS,,Ground Water,ND,
11188,ND_10129,,Unspecified,McKenzie,EPSG:4326,,,,,48.121458000000004,-103.060305,,,Fort Union,15409632B,,Ground Water,ND,
11189,ND_10130,,Unspecified,McKenzie,EPSG:4326,,,,,48.114036,-103.060252,,,Fort Union,15409632C,,Ground Water,ND,
11190,ND_10131,,Unspecified,McKenzie,EPSG:4326,,,,,48.114043,-103.049476,,,Fort Union,15409632D,,Ground Water,ND,
11191,ND_10132,,Unspecified,Williams,EPSG:4326,,,,,48.499671,-103.62977099999999,,,Little Muddy,15810020A,,Ground Water,ND,
11192,ND_10133,,Unspecified,Williams,EPSG:4326,,,,,48.49966,-103.640638,,,Little Muddy,15810020B,,Ground Water,ND,
11193,ND_10134,,Unspecified,Williams,EPSG:4326,,,,,48.492418,-103.640682,,,Little Muddy,15810020C,,Ground Water,ND,
11194,ND_10135,,Unspecified,Williams,EPSG:4326,,,,,48.492429,-103.629784,,,Little Muddy,15810020D,,Ground Water,ND,
11195,ND_10136,,Unspecified,McKenzie,EPSG:4326,,,,,47.54142,-103.43422,,,Little Missouri Buried Channel,14710021B,,Ground Water,ND,
11196,ND_10137,,Unspecified,McKenzie,EPSG:4326,,,,,47.534182,-103.434247,,,Little Missouri Buried Channel,14710021C,,Ground Water,ND,
11197,ND_10138,,Unspecified,Williams,EPSG:4326,,,,,48.557303999999995,-103.380219,,,Unspecified,15909832B,,Surface Water,ND,
11198,ND_10139,,Unspecified,Dunn,EPSG:4326,,,,,47.382915999999994,-102.742561,,,Unspecified,14509514A,,Surface Water,ND,
11199,ND_10140,,Unspecified,Dunn,EPSG:4326,,,,,47.375647,-102.742537,,,Unspecified,14509514D,,Surface Water,ND,
11200,ND_10141,,Unspecified,Grand Forks,EPSG:4326,,,,,47.919222,-97.02210600000001,,,Unspecified,15105002C,,Surface Water,ND,
11201,ND_10142,,Unspecified,Grand Forks,EPSG:4326,,,,,47.951327,-97.14749,,,Unspecified,15205126C,,Surface Water,ND,
11202,ND_10143,,Unspecified,Grand Forks,EPSG:4326,,,,,47.965776,-97.13677,,,Unspecified,15205123D,,Unknown,ND,
11203,ND_10144,,Unspecified,Grand Forks,EPSG:4326,,,,,47.972976,-97.14758499999999,,,Unspecified,15205123B,,Surface Water,ND,
11204,ND_10145,,Unspecified,Williams,EPSG:4326,,,,,48.223116,-103.29764200000001,,,Fort Union,15509828B,,Ground Water,ND,
11205,ND_10146,,Unspecified,McKenzie,EPSG:4326,,,,,48.078216,-103.124802,,,Unspecified,15309714B,,Surface Water,ND,
11206,ND_10147,,Unspecified,McKenzie,EPSG:4326,,,,,48.070975,-103.124852,,,Unspecified,15309714C,,Surface Water,ND,
11207,ND_10148,,Unspecified,McKenzie,EPSG:4326,,,,,48.063755,-103.124889,,,Unspecified,15309723B,,Surface Water,ND,
11208,ND_10149,,Unspecified,Ransom,EPSG:4326,,,,,46.453538,-97.463768,,,Sheyenne Delta,13405403B,,Ground Water,ND,
11209,ND_10150,,Unspecified,Griggs,EPSG:4326,,,,,47.554588,-98.36663399999999,,,Spiritwood,14706018B,,Ground Water,ND,
11210,ND_10151,,Unspecified,Griggs,EPSG:4326,,,,,47.554565999999994,-98.377124,,,Spiritwood,14706113A,,Ground Water,ND,
11211,ND_10152,,Unspecified,Mercer,EPSG:4326,,,,,47.331756,-101.477726,,,Unspecified,14508535C,,Surface Water,ND,
11212,ND_10153,,Unspecified,McKenzie,EPSG:4326,,,,,47.784494,-103.171999,,,Cherry Creek,15009825BCE,,Ground Water,ND,
11213,ND_10154,,Unspecified,McKenzie,EPSG:4326,,,,,47.780902000000005,-103.167955,,,Cherry Creek,15009825CA,,Ground Water,ND,
11214,ND_10155,,Unspecified,McKenzie,EPSG:4326,,,,,47.784494,-103.167982,,,Cherry Creek,15009825BD,,Ground Water,ND,
11215,ND_10156,,Unspecified,McKenzie,EPSG:4326,,,,,47.780902000000005,-103.171947,,,Cherry Creek,15009825CBE,,Ground Water,ND,
11216,ND_10157,,Unspecified,McKenzie,EPSG:4326,,,,,47.777307,-103.167958,,,Cherry Creek,15009825CD,,Ground Water,ND,
11217,ND_10158,,Unspecified,McKenzie,EPSG:4326,,,,,47.777327,-103.162633,,,Cherry Creek,15009825DC,,Ground Water,ND,
11218,ND_10159,,Unspecified,McKenzie,EPSG:4326,,,,,47.79888,-103.184249,,,Cherry Creek,15009823AC,,Ground Water,ND,
11219,ND_10160,,Unspecified,McKenzie,EPSG:4326,,,,,47.795297999999995,-103.184203,,,Cherry Creek,15009823DB,,Ground Water,ND,
11220,ND_10161,,Unspecified,McKenzie,EPSG:4326,,,,,47.795294,-103.17885,,,Cherry Creek,15009823DA,,Ground Water,ND,
11221,ND_10162,,Unspecified,McKenzie,EPSG:4326,,,,,47.791697,-103.178811,,,Cherry Creek,15009823DD,,Ground Water,ND,
11222,ND_10163,,Unspecified,McKenzie,EPSG:4326,,,,,47.791672999999996,-103.173416,,,Cherry Creek,15009824CC,,Ground Water,ND,
11223,ND_10164,,Unspecified,McKenzie,EPSG:4326,,,,,47.788089,-103.173361,,,Cherry Creek,15009825BB,,Ground Water,ND,
11224,ND_10165,,Unspecified,McKenzie,EPSG:4326,,,,,47.7845,-103.174664,,,Cherry Creek,15009825BCW,,Ground Water,ND,
11225,ND_10166,,Unspecified,McKenzie,EPSG:4326,,,,,47.788098,-103.178713,,,Cherry Creek,15009826AA,,Ground Water,ND,
11226,ND_10167,,Unspecified,McKenzie,EPSG:4326,,,,,47.983999,-103.415049,,,Fort Union,15210013DA,,Ground Water,ND,
11227,ND_10168,,Unspecified,McKenzie,EPSG:4326,,,,,47.987607000000004,-103.415002,,,Fort Union,15210013AD,,Ground Water,ND,
11228,ND_10169,,Unspecified,McKenzie,EPSG:4326,,,,,47.983918,-103.407015,,,Fort Union,15209918CN,,Ground Water,ND,
11229,ND_10170,,Unspecified,McKenzie,EPSG:4326,,,,,47.987521,-103.40699000000001,,,Fort Union,15209918BS,,Ground Water,ND,
11230,ND_10171,,Unspecified,LaMoure,EPSG:4326,,,,,46.482295,-98.426109,,,Lamoure,13506225B,,Ground Water,ND,
11231,ND_10172,,Unspecified,LaMoure,EPSG:4326,,,,,46.474973,-98.426123,,,Lamoure,13506225C,,Ground Water,ND,
11232,ND_10173,,Unspecified,LaMoure,EPSG:4326,,,,,46.467672,-98.374346,,,Lamoure,13506132A,,Ground Water,ND,
11233,ND_10174,,Unspecified,Mountrail,EPSG:4326,,,,,47.909081,-102.16646800000001,,,Unspecified,15109011C,,Surface Water,ND,
11234,ND_10175,,Unspecified,McKenzie,EPSG:4326,,,,,47.980335,-103.559283,,,Unspecified,15210113CC,,Ground Water,ND,
11235,ND_10176,,Unspecified,McKenzie,EPSG:4326,,,,,47.987612,-103.567352,,,Unspecified,15210114AS,,Ground Water,ND,
11236,ND_10177,,Unspecified,McKenzie,EPSG:4326,,,,,47.982174,-103.567348,,,Unspecified,15210114D,,Ground Water,ND,
11237,ND_10178,,Unspecified,McKenzie,EPSG:4326,,,,,47.976735,-103.56734399999999,,,Unspecified,15210123AN,,Ground Water,ND,
11238,ND_10179,,Unspecified,McKenzie,EPSG:4326,,,,,47.976718,-103.559265,,,Unspecified,15210124BB,,Ground Water,ND,
11239,ND_10180,,Unspecified,Mountrail,EPSG:4326,,,,,48.209754,-102.66385600000001,,,Unspecified,15509332AB,,Surface Water,ND,
11240,ND_10181,,Unspecified,Mountrail,EPSG:4326,,,,,48.048471,-102.361593,,,Unnamed surficial aquifer,15309127AW,,Ground Water,ND,
11241,ND_10182,,Unspecified,Mountrail,EPSG:4326,,,,,48.048479,-102.356183,,,Unnamed surficial aquifer,15309127AE,,Ground Water,ND,
11242,ND_10183,,Unspecified,Kidder,EPSG:4326,,,,,46.642671,-99.507083,,,Streeter,13707034B,,Ground Water,ND,
11243,ND_10184,,Unspecified,Kidder,EPSG:4326,,,,,46.635513,-99.570714,,,Streeter,13707031C,,Ground Water,ND,
11244,ND_10185,,Unspecified,Griggs,EPSG:4326,,,,,47.395152,-98.25960699999999,,,Spiritwood,14506012B,,Ground Water,ND,
11245,ND_10186,,Unspecified,Griggs,EPSG:4326,,,,,47.38068,-98.204821,,,Spiritwood,14505917A,,Ground Water,ND,
11246,ND_10187,,Unspecified,Griggs,EPSG:4326,,,,,47.373519,-98.215477,,,Spiritwood,14505917C,,Ground Water,ND,
11247,ND_10188,,Unspecified,Griggs,EPSG:4326,,,,,47.380679,-98.215456,,,Spiritwood,14505917B,,Ground Water,ND,
11248,ND_10189,,Unspecified,Steele,EPSG:4326,,,,,47.415302000000004,-97.607016,,,Page,14605536D,,Ground Water,ND,
11249,ND_10190,,Unspecified,Steele,EPSG:4326,,,,,47.415333000000004,-97.617666,,,Page,14605536C,,Ground Water,ND,
11250,ND_10191,,Unspecified,Steele,EPSG:4326,,,,,47.422623,-97.617636,,,Page,14605536B,,Ground Water,ND,
11251,ND_10192,,Unspecified,Steele,EPSG:4326,,,,,47.422583,-97.60700600000001,,,Page,14605536A,,Ground Water,ND,
11252,ND_10193,,Unspecified,Nelson,EPSG:4326,,,,,47.784633,-98.19879399999999,,,McVille,15005927B,,Ground Water,ND,
11253,ND_10194,,Unspecified,Nelson,EPSG:4326,,,,,47.777418,-98.220336,,,McVille,15005928C,,Ground Water,ND,
11254,ND_10195,,Unspecified,Nelson,EPSG:4326,,,,,47.777421999999994,-98.209553,,,McVille,15005928D,,Ground Water,ND,
11255,ND_10196,,Unspecified,Nelson,EPSG:4326,,,,,47.784641,-98.209556,,,McVille,15005928A,,Ground Water,ND,
11256,ND_10197,,Unspecified,Ransom,EPSG:4326,,,,,46.365676,-97.642356,,,Dead Colt,13305506A,,Ground Water,ND,
11257,ND_10198,,Unspecified,Ransom,EPSG:4326,,,,,46.358425,-97.642375,,,Dead Colt,13305506D,,Ground Water,ND,
11258,ND_10199,,Unspecified,Towner,EPSG:4326,,,,,48.446631,-99.09562199999999,,,Unspecified,15706506C,,Surface Water,ND,
11259,ND_10200,,Unspecified,Mercer,EPSG:4326,,,,,47.324435,-101.65355100000001,,,Unspecified,14408701B,,Ground Water,ND,
11260,ND_10201,,Unspecified,McKenzie,EPSG:4326,,,,,47.916959000000006,-104.025269,,,Unspecified,15110408BE,,Surface Water,ND,
