WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS132,,,Fresh,"Blue River, Big",WaDENE_WS132,Surface Water
NEwr_WS133,,,Fresh,Dry Creek,WaDENE_WS133,Surface Water
NEwr_WS134,,,Fresh,"Sandy Creek, Little, West",WaDENE_WS134,Surface Water
NEwr_WS135,,,Fresh,Minnechaduza Creek,WaDENE_WS135,Surface Water
NEwr_WS136,,,Fresh,"Sandy Creek, Little, West, Trib. To",WaDENE_WS136,Surface Water
NEwr_WS137,,,Fresh,"Fiddler's Creek, tributary to",WaDENE_WS137,Surface Water
NEwr_WS138,,,Fresh,Keya Paha River,WaDENE_WS138,Surface Water
NEwr_WS139,,,Fresh,"Balls Branch, Trib. To",WaDENE_WS139,Surface Water
NEwr_WS140,,,Fresh,"Lost Branch, Trib To",WaDENE_WS140,Surface Water
NEwr_WS141,,,Fresh,Owl Creek,WaDENE_WS141,Surface Water
NEwr_WS142,,,Fresh,"Blue Creek, Trib. To",WaDENE_WS142,Surface Water
NEwr_WS143,,,Fresh,"Table Creek, South, Trib. To",WaDENE_WS143,Surface Water
NEwr_WS144,,,Fresh,"Deroin Creek, Trib. To",WaDENE_WS144,Surface Water
NEwr_WS145,,,Fresh,Missouri River,WaDENE_WS145,Surface Water
NEwr_WS146,,,Fresh,"Loup River, North, Trib. To",WaDENE_WS146,Surface Water
NEwr_WS147,,,Fresh,"Papillion Creek, West, Trib. To",WaDENE_WS147,Surface Water
NEwr_WS148,,,Fresh,"Beal Slough, Trib. To",WaDENE_WS148,Surface Water
NEwr_WS149,,,Fresh,Beaver Creek,WaDENE_WS149,Surface Water
NEwr_WS150,,,Fresh,"Eagle Creek, Middle Branch, Trib. To",WaDENE_WS150,Surface Water
NEwr_WS151,,,Fresh,Oak Creek,WaDENE_WS151,Surface Water
NEwr_WS152,,,Fresh,"Dry Creek, Trib. To",WaDENE_WS152,Surface Water
NEwr_WS153,,,Fresh,"Negro Branch, Trib. To",WaDENE_WS153,Surface Water
NEwr_WS154,,,Fresh,"Nemaha River, Big, South Fork, Trib. To",WaDENE_WS154,Surface Water
