Amount,USE TYPE,Year,STATE,COUNTY
0.0,Fish & Wildlife,1987,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1988,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1989,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1990,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1991,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1992,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1993,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1994,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1995,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1996,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1997,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1998,Colorado,san juan-colorado river
0.0,Fish & Wildlife,1999,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2000,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2001,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2002,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2003,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2004,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2005,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2006,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2007,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2008,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2009,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2010,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2011,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2012,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2013,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2014,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2015,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2016,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2017,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2018,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2019,Colorado,san juan-colorado river
0.0,Fish & Wildlife,2020,Colorado,san juan-colorado river
600.0,Fish & Wildlife,1971,New Mexico,
700.0,Fish & Wildlife,1972,New Mexico,
500.0,Fish & Wildlife,1973,New Mexico,
700.0,Fish & Wildlife,1974,New Mexico,
500.0,Fish & Wildlife,1975,New Mexico,
0.0,Fish & Wildlife,1976,New Mexico,
0.0,Fish & Wildlife,1977,New Mexico,
0.0,Fish & Wildlife,1978,New Mexico,
0.0,Fish & Wildlife,1979,New Mexico,
0.0,Fish & Wildlife,1980,New Mexico,
0.0,Fish & Wildlife,1981,New Mexico,
0.0,Fish & Wildlife,1982,New Mexico,
0.0,Fish & Wildlife,1983,New Mexico,
0.0,Fish & Wildlife,1984,New Mexico,
0.0,Fish & Wildlife,1985,New Mexico,
0.0,Fish & Wildlife,1986,New Mexico,
0.0,Fish & Wildlife,1987,New Mexico,
0.0,Fish & Wildlife,1988,New Mexico,
0.0,Fish & Wildlife,1989,New Mexico,
0.0,Fish & Wildlife,1990,New Mexico,
0.0,Fish & Wildlife,1991,New Mexico,
0.0,Fish & Wildlife,1992,New Mexico,
0.0,Fish & Wildlife,1993,New Mexico,
0.0,Fish & Wildlife,1994,New Mexico,
0.0,Fish & Wildlife,1995,New Mexico,
0.0,Fish & Wildlife,1996,New Mexico,
0.0,Fish & Wildlife,1997,New Mexico,
0.0,Fish & Wildlife,1998,New Mexico,
0.0,Fish & Wildlife,1999,New Mexico,
0.0,Fish & Wildlife,2000,New Mexico,
0.0,Fish & Wildlife,2001,New Mexico,
0.0,Fish & Wildlife,2002,New Mexico,
0.0,Fish & Wildlife,2003,New Mexico,
0.0,Fish & Wildlife,2004,New Mexico,
0.0,Fish & Wildlife,2005,New Mexico,
0.0,Fish & Wildlife,2006,New Mexico,
0.0,Fish & Wildlife,2007,New Mexico,
0.0,Fish & Wildlife,2008,New Mexico,
0.0,Fish & Wildlife,2009,New Mexico,
0.0,Fish & Wildlife,2010,New Mexico,
0.0,Fish & Wildlife,2011,New Mexico,
0.0,Fish & Wildlife,2012,New Mexico,
0.0,Fish & Wildlife,2013,New Mexico,
0.0,Fish & Wildlife,2014,New Mexico,
0.0,Fish & Wildlife,2015,New Mexico,
0.0,Fish & Wildlife,2016,New Mexico,
0.0,Fish & Wildlife,2017,New Mexico,
0.0,Fish & Wildlife,2018,New Mexico,
0.0,Fish & Wildlife,2019,New Mexico,
0.0,Fish & Wildlife,2020,New Mexico,
6900.0,Fish & Wildlife,1971,Utah,green river
7100.0,Fish & Wildlife,1972,Utah,green river
6200.0,Fish & Wildlife,1973,Utah,green river
9200.0,Fish & Wildlife,1974,Utah,green river
6600.0,Fish & Wildlife,1975,Utah,green river
0.0,Fish & Wildlife,1976,Utah,green river
0.0,Fish & Wildlife,1977,Utah,green river
0.0,Fish & Wildlife,1978,Utah,green river
0.0,Fish & Wildlife,1979,Utah,green river
0.0,Fish & Wildlife,1980,Utah,green river
0.0,Fish & Wildlife,1981,Utah,green river
0.0,Fish & Wildlife,1982,Utah,green river
0.0,Fish & Wildlife,1983,Utah,green river
0.0,Fish & Wildlife,1984,Utah,green river
0.0,Fish & Wildlife,1985,Utah,green river
0.0,Fish & Wildlife,1986,Utah,green river
0.0,Fish & Wildlife,1987,Utah,green river
0.0,Fish & Wildlife,1988,Utah,green river
0.0,Fish & Wildlife,1989,Utah,green river
0.0,Fish & Wildlife,1990,Utah,green river
0.0,Fish & Wildlife,1991,Utah,green river
0.0,Fish & Wildlife,1992,Utah,green river
0.0,Fish & Wildlife,1993,Utah,green river
0.0,Fish & Wildlife,1994,Utah,green river
0.0,Fish & Wildlife,1995,Utah,green river
0.0,Fish & Wildlife,1996,Utah,green river
0.0,Fish & Wildlife,1997,Utah,green river
0.0,Fish & Wildlife,1998,Utah,green river
0.0,Fish & Wildlife,1999,Utah,green river
0.0,Fish & Wildlife,2000,Utah,green river
0.0,Fish & Wildlife,2001,Utah,green river
0.0,Fish & Wildlife,2002,Utah,green river
0.0,Fish & Wildlife,2003,Utah,green river
0.0,Fish & Wildlife,2004,Utah,green river
0.0,Fish & Wildlife,2005,Utah,green river
0.0,Fish & Wildlife,2006,Utah,green river
0.0,Fish & Wildlife,2007,Utah,green river
0.0,Fish & Wildlife,2008,Utah,green river
0.0,Fish & Wildlife,2009,Utah,green river
0.0,Fish & Wildlife,2010,Utah,green river
0.0,Fish & Wildlife,2011,Utah,green river
0.0,Fish & Wildlife,2012,Utah,green river
0.0,Fish & Wildlife,2013,Utah,green river
0.0,Fish & Wildlife,2014,Utah,green river
0.0,Fish & Wildlife,2015,Utah,green river
0.0,Fish & Wildlife,2016,Utah,green river
0.0,Fish & Wildlife,2017,Utah,green river
0.0,Fish & Wildlife,2018,Utah,green river
0.0,Fish & Wildlife,2019,Utah,green river
0.0,Fish & Wildlife,2020,Utah,green river
0.0,Fish & Wildlife,1971,Utah,upper main stem
0.0,Fish & Wildlife,1972,Utah,upper main stem
0.0,Fish & Wildlife,1973,Utah,upper main stem
0.0,Fish & Wildlife,1974,Utah,upper main stem
0.0,Fish & Wildlife,1975,Utah,upper main stem
0.0,Fish & Wildlife,1976,Utah,upper main stem
0.0,Fish & Wildlife,1977,Utah,upper main stem
0.0,Fish & Wildlife,1978,Utah,upper main stem
0.0,Fish & Wildlife,1979,Utah,upper main stem
0.0,Fish & Wildlife,1980,Utah,upper main stem
0.0,Fish & Wildlife,1981,Utah,upper main stem
0.0,Fish & Wildlife,1982,Utah,upper main stem
0.0,Fish & Wildlife,1983,Utah,upper main stem
0.0,Fish & Wildlife,1984,Utah,upper main stem
0.0,Fish & Wildlife,1985,Utah,upper main stem
0.0,Fish & Wildlife,1986,Utah,upper main stem
0.0,Fish & Wildlife,1987,Utah,upper main stem
0.0,Fish & Wildlife,1988,Utah,upper main stem
0.0,Fish & Wildlife,1989,Utah,upper main stem
0.0,Fish & Wildlife,1990,Utah,upper main stem
0.0,Fish & Wildlife,1991,Utah,upper main stem
0.0,Fish & Wildlife,1992,Utah,upper main stem
0.0,Fish & Wildlife,1993,Utah,upper main stem
0.0,Fish & Wildlife,1994,Utah,upper main stem
0.0,Fish & Wildlife,1995,Utah,upper main stem
0.0,Fish & Wildlife,1996,Utah,upper main stem
0.0,Fish & Wildlife,1997,Utah,upper main stem
0.0,Fish & Wildlife,1998,Utah,upper main stem
0.0,Fish & Wildlife,1999,Utah,upper main stem
0.0,Fish & Wildlife,2000,Utah,upper main stem
0.0,Fish & Wildlife,2001,Utah,upper main stem
0.0,Fish & Wildlife,2002,Utah,upper main stem
0.0,Fish & Wildlife,2003,Utah,upper main stem
0.0,Fish & Wildlife,2004,Utah,upper main stem
0.0,Fish & Wildlife,2005,Utah,upper main stem
0.0,Fish & Wildlife,2006,Utah,upper main stem
0.0,Fish & Wildlife,2007,Utah,upper main stem
0.0,Fish & Wildlife,2008,Utah,upper main stem
0.0,Fish & Wildlife,2009,Utah,upper main stem
0.0,Fish & Wildlife,2010,Utah,upper main stem
0.0,Fish & Wildlife,2011,Utah,upper main stem
0.0,Fish & Wildlife,2012,Utah,upper main stem
0.0,Fish & Wildlife,2013,Utah,upper main stem
0.0,Fish & Wildlife,2014,Utah,upper main stem
0.0,Fish & Wildlife,2015,Utah,upper main stem
0.0,Fish & Wildlife,2016,Utah,upper main stem
0.0,Fish & Wildlife,2017,Utah,upper main stem
0.0,Fish & Wildlife,2018,Utah,upper main stem
0.0,Fish & Wildlife,2019,Utah,upper main stem
0.0,Fish & Wildlife,2020,Utah,upper main stem
900.0,Fish & Wildlife,1971,Utah,san juan-colorado river
1000.0,Fish & Wildlife,1972,Utah,san juan-colorado river
900.0,Fish & Wildlife,1973,Utah,san juan-colorado river
1100.0,Fish & Wildlife,1974,Utah,san juan-colorado river
800.0,Fish & Wildlife,1975,Utah,san juan-colorado river
0.0,Fish & Wildlife,1976,Utah,san juan-colorado river
0.0,Fish & Wildlife,1977,Utah,san juan-colorado river
0.0,Fish & Wildlife,1978,Utah,san juan-colorado river
0.0,Fish & Wildlife,1979,Utah,san juan-colorado river
0.0,Fish & Wildlife,1980,Utah,san juan-colorado river
0.0,Fish & Wildlife,1981,Utah,san juan-colorado river
0.0,Fish & Wildlife,1982,Utah,san juan-colorado river
0.0,Fish & Wildlife,1983,Utah,san juan-colorado river
0.0,Fish & Wildlife,1984,Utah,san juan-colorado river
0.0,Fish & Wildlife,1985,Utah,san juan-colorado river
0.0,Fish & Wildlife,1986,Utah,san juan-colorado river
0.0,Fish & Wildlife,1987,Utah,san juan-colorado river
0.0,Fish & Wildlife,1988,Utah,san juan-colorado river
0.0,Fish & Wildlife,1989,Utah,san juan-colorado river
0.0,Fish & Wildlife,1990,Utah,san juan-colorado river
0.0,Fish & Wildlife,1991,Utah,san juan-colorado river
0.0,Fish & Wildlife,1992,Utah,san juan-colorado river
0.0,Fish & Wildlife,1993,Utah,san juan-colorado river
0.0,Fish & Wildlife,1994,Utah,san juan-colorado river
0.0,Fish & Wildlife,1995,Utah,san juan-colorado river
0.0,Fish & Wildlife,1996,Utah,san juan-colorado river
0.0,Fish & Wildlife,1997,Utah,san juan-colorado river
0.0,Fish & Wildlife,1998,Utah,san juan-colorado river
0.0,Fish & Wildlife,1999,Utah,san juan-colorado river
0.0,Fish & Wildlife,2000,Utah,san juan-colorado river
0.0,Fish & Wildlife,2001,Utah,san juan-colorado river
0.0,Fish & Wildlife,2002,Utah,san juan-colorado river
0.0,Fish & Wildlife,2003,Utah,san juan-colorado river
0.0,Fish & Wildlife,2004,Utah,san juan-colorado river
0.0,Fish & Wildlife,2005,Utah,san juan-colorado river
0.0,Fish & Wildlife,2006,Utah,san juan-colorado river
0.0,Fish & Wildlife,2007,Utah,san juan-colorado river
0.0,Fish & Wildlife,2008,Utah,san juan-colorado river
0.0,Fish & Wildlife,2009,Utah,san juan-colorado river
0.0,Fish & Wildlife,2010,Utah,san juan-colorado river
0.0,Fish & Wildlife,2011,Utah,san juan-colorado river
0.0,Fish & Wildlife,2012,Utah,san juan-colorado river
0.0,Fish & Wildlife,2013,Utah,san juan-colorado river
0.0,Fish & Wildlife,2014,Utah,san juan-colorado river
0.0,Fish & Wildlife,2015,Utah,san juan-colorado river
0.0,Fish & Wildlife,2016,Utah,san juan-colorado river
0.0,Fish & Wildlife,2017,Utah,san juan-colorado river
0.0,Fish & Wildlife,2018,Utah,san juan-colorado river
0.0,Fish & Wildlife,2019,Utah,san juan-colorado river
0.0,Fish & Wildlife,2020,Utah,san juan-colorado river
200.0,Fish & Wildlife,1971,Wyoming,
200.0,Fish & Wildlife,1972,Wyoming,
200.0,Fish & Wildlife,1973,Wyoming,
200.0,Fish & Wildlife,1974,Wyoming,
200.0,Fish & Wildlife,1975,Wyoming,
0.0,Fish & Wildlife,1976,Wyoming,
0.0,Fish & Wildlife,1977,Wyoming,
0.0,Fish & Wildlife,1978,Wyoming,
0.0,Fish & Wildlife,1979,Wyoming,
0.0,Fish & Wildlife,1980,Wyoming,
0.0,Fish & Wildlife,1981,Wyoming,
0.0,Fish & Wildlife,1982,Wyoming,
0.0,Fish & Wildlife,1983,Wyoming,
0.0,Fish & Wildlife,1984,Wyoming,
0.0,Fish & Wildlife,1985,Wyoming,
0.0,Fish & Wildlife,1986,Wyoming,
0.0,Fish & Wildlife,1987,Wyoming,
0.0,Fish & Wildlife,1988,Wyoming,
0.0,Fish & Wildlife,1989,Wyoming,
0.0,Fish & Wildlife,1990,Wyoming,
0.0,Fish & Wildlife,1991,Wyoming,
0.0,Fish & Wildlife,1992,Wyoming,
0.0,Fish & Wildlife,1993,Wyoming,
0.0,Fish & Wildlife,1994,Wyoming,
0.0,Fish & Wildlife,1995,Wyoming,
0.0,Fish & Wildlife,1996,Wyoming,
0.0,Fish & Wildlife,1997,Wyoming,
0.0,Fish & Wildlife,1998,Wyoming,
0.0,Fish & Wildlife,1999,Wyoming,
0.0,Fish & Wildlife,2000,Wyoming,
0.0,Fish & Wildlife,2001,Wyoming,
0.0,Fish & Wildlife,2002,Wyoming,
0.0,Fish & Wildlife,2003,Wyoming,
0.0,Fish & Wildlife,2004,Wyoming,
0.0,Fish & Wildlife,2005,Wyoming,
0.0,Fish & Wildlife,2006,Wyoming,
0.0,Fish & Wildlife,2007,Wyoming,
0.0,Fish & Wildlife,2008,Wyoming,
0.0,Fish & Wildlife,2009,Wyoming,
0.0,Fish & Wildlife,2010,Wyoming,
0.0,Fish & Wildlife,2011,Wyoming,
0.0,Fish & Wildlife,2012,Wyoming,
0.0,Fish & Wildlife,2013,Wyoming,
0.0,Fish & Wildlife,2014,Wyoming,
0.0,Fish & Wildlife,2015,Wyoming,
