WaDESiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDMetadataID
6507213-CODWR,6507213-CODWR,6507213-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507216-CODWR,6507216-CODWR,6507216-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506518-CODWR,6506518-CODWR,6506518-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506519-CODWR,6506519-CODWR,6506519-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507061-CODWR,6507061-CODWR,6507061-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507063-CODWR,6507063-CODWR,6507063-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505034-CODWR,6505034-CODWR,6505034-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505054-CODWR,6505054-CODWR,6505054-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505540-CODWR,6505540-CODWR,6505540-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505541-CODWR,6505541-CODWR,6505541-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505060-CODWR,6505060-CODWR,6505060-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505063-CODWR,6505063-CODWR,6505063-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505546-CODWR,6505546-CODWR,6505546-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505547-CODWR,6505547-CODWR,6505547-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505861-CODWR,6505861-CODWR,6505861-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505862-CODWR,6505862-CODWR,6505862-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506522-CODWR,6506522-CODWR,6506522-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506525-CODWR,6506525-CODWR,6506525-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506533-CODWR,6506533-CODWR,6506533-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506534-CODWR,6506534-CODWR,6506534-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505655-CODWR,6505655-CODWR,6505655-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505658-CODWR,6505658-CODWR,6505658-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507072-CODWR,6507072-CODWR,6507072-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507079-CODWR,6507079-CODWR,6507079-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505660-CODWR,6505660-CODWR,6505660-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505666-CODWR,6505666-CODWR,6505666-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505558-CODWR,6505558-CODWR,6505558-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505568-CODWR,6505568-CODWR,6505568-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507092-CODWR,6507092-CODWR,6507092-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507101-CODWR,6507101-CODWR,6507101-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507221-CODWR,6507221-CODWR,6507221-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507237-CODWR,6507237-CODWR,6507237-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505863-CODWR,6505863-CODWR,6505863-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505869-CODWR,6505869-CODWR,6505869-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507112-CODWR,6507112-CODWR,6507112-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507116-CODWR,6507116-CODWR,6507116-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505064-CODWR,6505064-CODWR,6505064-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505070-CODWR,6505070-CODWR,6505070-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507118-CODWR,6507118-CODWR,6507118-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507119-CODWR,6507119-CODWR,6507119-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505670-CODWR,6505670-CODWR,6505670-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505674-CODWR,6505674-CODWR,6505674-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507124-CODWR,6507124-CODWR,6507124-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507127-CODWR,6507127-CODWR,6507127-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505080-CODWR,6505080-CODWR,6505080-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505081-CODWR,6505081-CODWR,6505081-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505683-CODWR,6505683-CODWR,6505683-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505687-CODWR,6505687-CODWR,6505687-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507238-CODWR,6507238-CODWR,6507238-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507241-CODWR,6507241-CODWR,6507241-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505872-CODWR,6505872-CODWR,6505872-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505890-CODWR,6505890-CODWR,6505890-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507129-CODWR,6507129-CODWR,6507129-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507135-CODWR,6507135-CODWR,6507135-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505892-CODWR,6505892-CODWR,6505892-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505894-CODWR,6505894-CODWR,6505894-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507264-CODWR,6507264-CODWR,6507264-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507270-CODWR,6507270-CODWR,6507270-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505693-CODWR,6505693-CODWR,6505693-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505698-CODWR,6505698-CODWR,6505698-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506539-CODWR,6506539-CODWR,6506539-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506549-CODWR,6506549-CODWR,6506549-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505082-CODWR,6505082-CODWR,6505082-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505086-CODWR,6505086-CODWR,6505086-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505900-CODWR,6505900-CODWR,6505900-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505930-CODWR,6505930-CODWR,6505930-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507276-CODWR,6507276-CODWR,6507276-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507287-CODWR,6507287-CODWR,6507287-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506561-CODWR,6506561-CODWR,6506561-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506563-CODWR,6506563-CODWR,6506563-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505704-CODWR,6505704-CODWR,6505704-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505718-CODWR,6505718-CODWR,6505718-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507136-CODWR,6507136-CODWR,6507136-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507139-CODWR,6507139-CODWR,6507139-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505569-CODWR,6505569-CODWR,6505569-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505590-CODWR,6505590-CODWR,6505590-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505091-CODWR,6505091-CODWR,6505091-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505096-CODWR,6505096-CODWR,6505096-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507300-CODWR,6507300-CODWR,6507300-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507311-CODWR,6507311-CODWR,6507311-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505591-CODWR,6505591-CODWR,6505591-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505594-CODWR,6505594-CODWR,6505594-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505104-CODWR,6505104-CODWR,6505104-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505116-CODWR,6505116-CODWR,6505116-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000712-CODWR,2000712-CODWR,2000712-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000721-CODWR,2000721-CODWR,2000721-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507316-CODWR,6507316-CODWR,6507316-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507340-CODWR,6507340-CODWR,6507340-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505933-CODWR,6505933-CODWR,6505933-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505967-CODWR,6505967-CODWR,6505967-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505634-CODWR,6505634-CODWR,6505634-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505635-CODWR,6505635-CODWR,6505635-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505726-CODWR,6505726-CODWR,6505726-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505733-CODWR,6505733-CODWR,6505733-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000739-CODWR,2000739-CODWR,2000739-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000764-CODWR,2000764-CODWR,2000764-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507345-CODWR,6507345-CODWR,6507345-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507366-CODWR,6507366-CODWR,6507366-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505970-CODWR,6505970-CODWR,6505970-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505971-CODWR,6505971-CODWR,6505971-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505117-CODWR,6505117-CODWR,6505117-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505125-CODWR,6505125-CODWR,6505125-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505136-CODWR,6505136-CODWR,6505136-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505145-CODWR,6505145-CODWR,6505145-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505977-CODWR,6505977-CODWR,6505977-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505980-CODWR,6505980-CODWR,6505980-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506579-CODWR,6506579-CODWR,6506579-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506592-CODWR,6506592-CODWR,6506592-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507374-CODWR,6507374-CODWR,6507374-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507402-CODWR,6507402-CODWR,6507402-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506600-CODWR,6506600-CODWR,6506600-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506612-CODWR,6506612-CODWR,6506612-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507452-CODWR,6507452-CODWR,6507452-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507455-CODWR,6507455-CODWR,6507455-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505735-CODWR,6505735-CODWR,6505735-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505739-CODWR,6505739-CODWR,6505739-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505998-CODWR,6505998-CODWR,6505998-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506028-CODWR,6506028-CODWR,6506028-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506618-CODWR,6506618-CODWR,6506618-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506629-CODWR,6506629-CODWR,6506629-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505146-CODWR,6505146-CODWR,6505146-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505149-CODWR,6505149-CODWR,6505149-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505639-CODWR,6505639-CODWR,6505639-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505677-CODWR,6505677-CODWR,6505677-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506636-CODWR,6506636-CODWR,6506636-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506659-CODWR,6506659-CODWR,6506659-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507477-CODWR,6507477-CODWR,6507477-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507490-CODWR,6507490-CODWR,6507490-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505743-CODWR,6505743-CODWR,6505743-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505747-CODWR,6505747-CODWR,6505747-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505154-CODWR,6505154-CODWR,6505154-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505169-CODWR,6505169-CODWR,6505169-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505690-CODWR,6505690-CODWR,6505690-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505697-CODWR,6505697-CODWR,6505697-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506041-CODWR,6506041-CODWR,6506041-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506049-CODWR,6506049-CODWR,6506049-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505750-CODWR,6505750-CODWR,6505750-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505753-CODWR,6505753-CODWR,6505753-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506670-CODWR,6506670-CODWR,6506670-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506672-CODWR,6506672-CODWR,6506672-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505170-CODWR,6505170-CODWR,6505170-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505175-CODWR,6505175-CODWR,6505175-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505764-CODWR,6505764-CODWR,6505764-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505768-CODWR,6505768-CODWR,6505768-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505701-CODWR,6505701-CODWR,6505701-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505719-CODWR,6505719-CODWR,6505719-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506677-CODWR,6506677-CODWR,6506677-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506708-CODWR,6506708-CODWR,6506708-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505176-CODWR,6505176-CODWR,6505176-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505183-CODWR,6505183-CODWR,6505183-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506051-CODWR,6506051-CODWR,6506051-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506064-CODWR,6506064-CODWR,6506064-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505777-CODWR,6505777-CODWR,6505777-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505793-CODWR,6505793-CODWR,6505793-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507501-CODWR,6507501-CODWR,6507501-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507555-CODWR,6507555-CODWR,6507555-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506717-CODWR,6506717-CODWR,6506717-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506727-CODWR,6506727-CODWR,6506727-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505186-CODWR,6505186-CODWR,6505186-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505191-CODWR,6505191-CODWR,6505191-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506742-CODWR,6506742-CODWR,6506742-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506744-CODWR,6506744-CODWR,6506744-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505725-CODWR,6505725-CODWR,6505725-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505728-CODWR,6505728-CODWR,6505728-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505794-CODWR,6505794-CODWR,6505794-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505797-CODWR,6505797-CODWR,6505797-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505193-CODWR,6505193-CODWR,6505193-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505201-CODWR,6505201-CODWR,6505201-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506071-CODWR,6506071-CODWR,6506071-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506090-CODWR,6506090-CODWR,6506090-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507563-CODWR,6507563-CODWR,6507563-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507571-CODWR,6507571-CODWR,6507571-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506757-CODWR,6506757-CODWR,6506757-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506771-CODWR,6506771-CODWR,6506771-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505730-CODWR,6505730-CODWR,6505730-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505740-CODWR,6505740-CODWR,6505740-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505804-CODWR,6505804-CODWR,6505804-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505821-CODWR,6505821-CODWR,6505821-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505205-CODWR,6505205-CODWR,6505205-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505207-CODWR,6505207-CODWR,6505207-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507586-CODWR,6507586-CODWR,6507586-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507588-CODWR,6507588-CODWR,6507588-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506093-CODWR,6506093-CODWR,6506093-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506096-CODWR,6506096-CODWR,6506096-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506777-CODWR,6506777-CODWR,6506777-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506778-CODWR,6506778-CODWR,6506778-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505765-CODWR,6505765-CODWR,6505765-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505776-CODWR,6505776-CODWR,6505776-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505824-CODWR,6505824-CODWR,6505824-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505830-CODWR,6505830-CODWR,6505830-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507616-CODWR,6507616-CODWR,6507616-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6507621-CODWR,6507621-CODWR,6507621-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505213-CODWR,6505213-CODWR,6505213-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505216-CODWR,6505216-CODWR,6505216-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506802-CODWR,6506802-CODWR,6506802-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506808-CODWR,6506808-CODWR,6506808-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000774-CODWR,2000774-CODWR,2000774-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
2000782-CODWR,2000782-CODWR,2000782-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700514-CODWR,6700514-CODWR,6700514-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700522-CODWR,6700522-CODWR,6700522-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505218-CODWR,6505218-CODWR,6505218-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505237-CODWR,6505237-CODWR,6505237-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505870-CODWR,6505870-CODWR,6505870-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505877-CODWR,6505877-CODWR,6505877-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700540-CODWR,6700540-CODWR,6700540-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700551-CODWR,6700551-CODWR,6700551-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505239-CODWR,6505239-CODWR,6505239-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505243-CODWR,6505243-CODWR,6505243-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700556-CODWR,6700556-CODWR,6700556-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700560-CODWR,6700560-CODWR,6700560-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700571-CODWR,6700571-CODWR,6700571-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700596-CODWR,6700596-CODWR,6700596-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505887-CODWR,6505887-CODWR,6505887-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505889-CODWR,6505889-CODWR,6505889-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700597-CODWR,6700597-CODWR,6700597-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700631-CODWR,6700631-CODWR,6700631-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506817-CODWR,6506817-CODWR,6506817-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506819-CODWR,6506819-CODWR,6506819-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505252-CODWR,6505252-CODWR,6505252-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505258-CODWR,6505258-CODWR,6505258-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700723-CODWR,6700723-CODWR,6700723-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700990-CODWR,6700990-CODWR,6700990-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505891-CODWR,6505891-CODWR,6505891-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505909-CODWR,6505909-CODWR,6505909-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505275-CODWR,6505275-CODWR,6505275-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505278-CODWR,6505278-CODWR,6505278-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506822-CODWR,6506822-CODWR,6506822-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506823-CODWR,6506823-CODWR,6506823-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505911-CODWR,6505911-CODWR,6505911-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505912-CODWR,6505912-CODWR,6505912-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6700998-CODWR,6700998-CODWR,6700998-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6702057-CODWR,6702057-CODWR,6702057-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505292-CODWR,6505292-CODWR,6505292-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505306-CODWR,6505306-CODWR,6505306-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6704703-CODWR,6704703-CODWR,6704703-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6705001-CODWR,6705001-CODWR,6705001-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506100-CODWR,6506100-CODWR,6506100-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506111-CODWR,6506111-CODWR,6506111-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505919-CODWR,6505919-CODWR,6505919-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505923-CODWR,6505923-CODWR,6505923-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506829-CODWR,6506829-CODWR,6506829-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6506833-CODWR,6506833-CODWR,6506833-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
6505315-CODWR,6505315-CODWR,6505315-CODWR,,,-104.114295,40.269491,,5107,GPS,0.01,0.01,
