SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV,HUC8,HUC12,County
AZ_325436109494701,325436109494701,Unspecified,,GWSI,-109.83172283428709,32.91030832874462,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325414109490801,325414109490801,Unspecified,,GWSI,-109.8192473977537,32.90497770969671,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322047109520401,322047109520401,Unspecified,,GWSI,-109.86963307072332,32.34572340603043,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320459109452501,320459109452501,Unspecified,,GWSI,-109.75771136291526,32.08042164049815,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320642109445201,320642109445201,Unspecified,,GWSI,-109.74901834991627,32.111340361712095,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320631109445301,320631109445301,Unspecified,,GWSI,-109.74902449165317,32.10949117600212,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365435113563201,365435113563201,Unspecified,,GWSI,-113.94361182322949,36.909591942818594,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365429113563001,365429113563001,Unspecified,,GWSI,-113.9413530007395,36.909593869529935,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365425113561001,365425113561001,Unspecified,,GWSI,-113.93682085464894,36.9077866927856,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320737110363501,320737110363501,Unspecified,,GWSI,-110.60723894857757,32.12695169931015,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320817110353801,320817110353801,Unspecified,,GWSI,-110.59524015890297,32.139670344950055,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333607112230101,333607112230101,Unspecified,,GWSI,-112.38409319948353,33.60126545413999,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333542112230401,333542112230401,Unspecified,,GWSI,-112.38405969703788,33.59404202548658,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333543112230201,333543112230201,Unspecified,,GWSI,-112.38407248798815,33.5958545978675,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313310109395501,313310109395501,Unspecified,,INDEX,-109.66499138932068,31.553402097941284,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313246109395301,313246109395301,Unspecified,,GWSI,-109.66496008908798,31.546130574368412,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313245109392501,313245109392501,Unspecified,,GWSI,-109.66065702096728,31.546121655218148,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313217109392001,313217109392001,Unspecified,,GWSI,-109.65632883414085,31.538823091644495,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312611109373801,312611109373801,Unspecified,,GWSI,-109.6271202586119,31.436400117594086,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331745111462201,331745111462201,Unspecified,,GWSI,-111.77382976325434,33.29659162002734,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314250109421501,314250109421501,Unspecified,,GWSI,-109.70525293066866,31.71375464819522,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320441109453901,320441109453901,Unspecified,,AUTOMATED,-109.76135211670027,32.07851782251598,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315703109282301,315703109282301,Unspecified,,GWSI,-109.47325738957687,31.951262131249162,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315604109322901,315604109322901,Unspecified,,GWSI,-109.54104281802283,31.934965182490203,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315449109292401,315449109292401,Unspecified,,GWSI,-109.49035674095441,31.915068820995614,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315409109264601,315409109264601,Unspecified,,GWSI,-109.4455598277508,31.902287786522137,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315319109292801,315319109292801,Unspecified,,GWSI,-109.49244989454134,31.889565483093776,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315727109263301,315727109263301,Unspecified,,GWSI,-109.44550647162527,31.95850250920191,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315745109255301,315745109255301,Unspecified,,GWSI,-109.430757547061,31.96215469299701,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324456109431201,324456109431201,Unspecified,,GWSI,-109.72158460261299,32.748995593987495,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332657112184501,332657112184501,Unspecified,,GWSI,-112.31624782665695,33.44869744733005,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332656112184501,332656112184501,Unspecified,,INDEX,-112.31624782665695,33.44869744733005,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325120109425901,325120109425901,Unspecified,,GWSI,-109.7170708379743,32.855598664350985,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325129109431101,325129109431101,Unspecified,,GWSI,-109.72129280261227,32.85740072167001,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325123109431501,325123109431501,Unspecified,,GWSI,-109.72128529992983,32.855614753410414,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325322109481401,325322109481401,Unspecified,,GWSI,-109.80427554397227,32.890521113561924,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325322109482801,325322109482801,Unspecified,,GWSI,-109.8085700448215,32.89051700893333,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325309109483201,325309109483201,Unspecified,,GWSI,-109.8085935210138,32.886846201392316,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325302109483601,325302109483601,Unspecified,,GWSI,-109.81074768636337,32.884999621192556,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325304109483901,325304109483901,Unspecified,,GWSI,-109.81074768636337,32.884999621192556,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325252109484701,325252109484701,Unspecified,,GWSI,-109.81290057320138,32.88316200976148,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330225109585301,330225109585301,Unspecified,,GWSI,-109.98272883934305,33.04053081345255,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330223109590101,330223109590101,Unspecified,,GWSI,-109.98486253468421,33.038717186264925,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330218109591101,330218109591101,Unspecified,,GWSI,-109.98486253468421,33.038717186264925,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325624109504901,325624109504901,Unspecified,,GWSI,-109.846513371818,32.94081512647943,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330253109590201,330253109590201,Unspecified,,GWSI,-109.98480846713926,33.04781766104188,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330243109582601,330243109582601,Unspecified,,GWSI,-109.97425115788727,33.04601754665358,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330242109583101,330242109583101,Unspecified,,GWSI,-109.97636311616219,33.046016855830615,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325322109482101,325322109482101,Unspecified,,GWSI,-109.80642231985695,32.89051456530063,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365408113554501,365408113554501,Unspecified,,GWSI,-113.93120473457284,36.90140135548059,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365404113554801,365404113554801,Unspecified,,GWSI,-113.93120473457284,36.90140135548059,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365407113560501,365407113560501,Unspecified,,GWSI,-113.93574020030742,36.90140642597966,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365401113560201,365401113560201,Unspecified,,GWSI,-113.93574020030742,36.90140642597966,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314956109402601,314956109402601,Unspecified,,GWSI,-109.67469145842027,31.831697583411234,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314928109402701,314928109402701,Unspecified,,GWSI,-109.67473422695079,31.82449026664368,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314933109403001,314933109403001,Unspecified,,GWSI,-109.67473422695079,31.82449026664368,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314928109405401,314928109405401,Unspecified,,GWSI,-109.68113617865735,31.824475597498708,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314929109411001,314929109411001,Unspecified,,GWSI,-109.68754118187778,31.82446965849522,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314903109412601,314903109412601,Unspecified,,GWSI,-109.69157300559999,31.817131991754025,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314909109411301,314909109411301,Unspecified,,GWSI,-109.68757059556069,31.819030293813896,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332639112132301,332639112132301,Unspecified,,GWSI,-112.22417949889979,33.4453477173221,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315406110135001,315406110135001,Unspecified,,GWSI,-110.23270054777024,31.899808082045862,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315745110580401,315745110580401,Unspecified,,GWSI,-110.96770446687147,31.963306837020504,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340537112063001,340537112063001,Unspecified,,GWSI,-112.10856595430252,34.09296122841031,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333724112220101,333724112220101,Unspecified,,GWSI,-112.3668481084452,33.615517039000544,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331641111500001,331641111500001,Unspecified,,GWSI,-111.8339583021059,33.27774860672937,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331638111500001,331638111500001,Unspecified,,GWSI,-111.8339583021059,33.27774860672937,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342315110331101,342315110331101,Unspecified,,GWSI,-110.59277790370157,34.422917319297085,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342557110351001,342557110351001,Unspecified,,GWSI,-110.59830451271752,34.4328556254187,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332242112344501,332242112344501,Unspecified,,GWSI,-112.58102435739082,33.38033732069025,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332256112345001,332256112345001,Unspecified,,GWSI,-112.58322447205245,33.382158054116054,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332301112352001,332301112352001,Unspecified,,GWSI,-112.58975582792846,33.383977442863404,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321356110485601,321356110485601,Unspecified,,GWSI,-110.81638891047403,32.2327902994239,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332908113152001,332908113152001,Unspecified,,GWSI,-113.25603308696536,33.485444671998046,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332847113152101,332847113152101,Unspecified,,GWSI,-113.2560331532161,33.48183790303366,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332423112454301,332423112454301,Unspecified,,GWSI,-112.76292050414267,33.40560821938448,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330845110501701,330845110501701,Unspecified,,INDEX,-110.83846723704774,33.145555137190115,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332711111482601,332711111482601,Unspecified,,AUTOMATED,-111.80812331575568,33.452491491238426,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332731111484301,332731111484301,Unspecified,,GWSI,-111.81253478290765,33.458144855207976,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332853112000801,332853112000801,Unspecified,,GWSI,-112.00311012149788,33.48136259800602,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333034112035301,333034112035301,Unspecified,,GWSI,-112.06609687692763,33.51014864818381,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333036112111001,333036112111001,Unspecified,,INDEX,-112.18740718281758,33.510461173432425,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332917112103701,332917112103701,Unspecified,,GWSI,-112.17665042649136,33.48857573312931,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332245111492101,332245111492101,Unspecified,,GWSI,-111.82400025009488,33.37972666936144,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332624111490601,332624111490601,Unspecified,,GWSI,-111.81494316910148,33.441488320168645,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332734111471501,332734111471501,Unspecified,,INDEX,-111.78867766994436,33.46001260050482,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332339111494601,332339111494601,Unspecified,,GWSI,-111.83042630977951,33.39424121793912,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332706111492801,332706111492801,Unspecified,,INDEX,-111.82349535658645,33.45246249992356,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332758111491701,332758111491701,Unspecified,,GWSI,-111.82130485946574,33.465717428548665,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333334112090701,333334112090701,Unspecified,,GWSI,-112.15267961111735,33.559419021972325,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333401112151101,333401112151101,Unspecified,,GWSI,-112.25393842501416,33.56712870228223,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333648112131001,333648112131001,Unspecified,,INDEX,-112.22112811338997,33.61307345591407,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333705112120901,333705112120901,Unspecified,,GWSI,-112.20369602886204,33.618718689251395,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332917111541601,332917111541601,Unspecified,,GWSI,-111.90567456348806,33.48852563435683,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333023111535901,333023111535901,Unspecified,,GWSI,-111.90127910173975,33.50655101711724,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332425111531801,332425111531801,Unspecified,,GWSI,-111.88865290568027,33.40660932642294,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332509111471701,332509111471701,Unspecified,,GWSI,-111.78923887631687,33.4199177927526,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332008111444401,332008111444401,Unspecified,,INDEX,-111.74809006831696,33.33482101533996,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333034112055901,333034112055901,Unspecified,,INDEX,-112.10094244870714,33.50869844467801,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332008111451601,332008111451601,Unspecified,,GWSI,-111.7545714053477,33.33479984773347,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332323112151301,332323112151301,Unspecified,,GWSI,-112.25537980455387,33.39097637460789,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332341112155601,332341112155601,Unspecified,,GWSI,-112.26660766483384,33.39661635304836,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332330112100401,332330112100401,Unspecified,,INDEX,-112.16926883781122,33.39099693681736,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332330112110601,332330112110601,Unspecified,,GWSI,-112.1865668125378,33.39097704062042,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332241112132801,332241112132801,Unspecified,,INDEX,-112.22305546758224,33.37815850009551,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332337111481801,332337111481801,Unspecified,,INDEX,-111.80654537586004,33.39427245910202,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332849111445701,332849111445701,Unspecified,,GWSI,-111.7475891925949,33.48005573162681,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332706111502401,332706111502401,Unspecified,,GWSI,-111.84084844126703,33.452346028387296,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332614111503901,332614111503901,Unspecified,,INDEX,-111.84501737286917,33.43599267045001,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331847112411101,331847112411101,Unspecified,,GWSI,-112.68689875885745,33.31337107424763,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332707111484701,332707111484701,Unspecified,,GWSI,-111.81471246362491,33.452484446293056,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332611111484801,332611111484801,Unspecified,,GWSI,-111.81502868685125,33.43602201387866,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332244111515801,332244111515801,Unspecified,,GWSI,-111.86713663432644,33.379559071666826,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332125111530501,332125111530501,Unspecified,,GWSI,-111.88620693251987,33.35759739283167,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332756111470201,332756111470201,Unspecified,,GWSI,-111.78649995293794,33.46551923204186,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332628111471201,332628111471201,Unspecified,,GWSI,-111.78673726021557,33.44175165109915,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333149111532801,333149111532801,Unspecified,,GWSI,-111.89261940100732,33.531984705831576,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332432111445101,332432111445101,Unspecified,,GWSI,-111.7462039833203,33.40918939872971,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332849111591201,332849111591201,Unspecified,,GWSI,-111.98802591163265,33.48118614379263,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332916111590901,332916111590901,Unspecified,,GWSI,-111.98579791090934,33.48840116631825,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333421112062601,333421112062601,Unspecified,,GWSI,-112.10716820363764,33.57210016227641,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332942112014701,332942112014701,Unspecified,,GWSI,-112.03113548125306,33.49568038071152,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333101111535801,333101111535801,Unspecified,,GWSI,-111.90124388234902,33.51561556599079,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332530112184901,332530112184901,Unspecified,,GWSI,-112.31392813471817,33.42513787832465,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332658112161501,332658112161501,Unspecified,,GWSI,-112.27132577035968,33.44937366598568,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333322112110901,333322112110901,Unspecified,,GWSI,-112.18723847971282,33.555782476639614,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332007111441801,332007111441801,Unspecified,,GWSI,-111.7394436651146,33.33485475321331,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332246111444301,332246111444301,Unspecified,,GWSI,-111.74629193051709,33.3801009774967,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332339111442001,332339111442001,Unspecified,,GWSI,-111.73976603176239,33.39467950558074,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332247111440201,332247111440201,Unspecified,,GWSI,-111.73332688390131,33.38015119622954,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332848111551601,332848111551601,Unspecified,,GWSI,-111.92291688851532,33.47934312514282,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333009111553101,333009111553101,Unspecified,,GWSI,-111.925004577393,33.50300296478242,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332840112014301,332840112014301,Unspecified,,INDEX,-112.02899977566146,33.47939160953231,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332836112111001,332836112111001,Unspecified,,INDEX,-112.18753862646498,33.47593557045901,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332710112141301,332710112141301,Unspecified,,INDEX,-112.2371621120313,33.45266846232033,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332233112045801,332233112045801,Unspecified,,GWSI,-112.0843201580481,33.376904704098344,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332917111434601,332917111434601,Unspecified,,GWSI,-111.73020127517925,33.48723059574729,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332915112004301,332915112004301,Unspecified,,GWSI,-112.01177437389305,33.48692009538772,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333517112093101,333517112093101,Unspecified,,GWSI,-112.1590217934817,33.58822904872392,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333405112052301,333405112052301,Unspecified,,GWSI,-112.0921467213972,33.5684907867805,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333418112055401,333418112055401,Unspecified,,GWSI,-112.09856019883784,33.57214079490453,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332751112144501,332751112144501,Unspecified,,GWSI,-112.24557258965667,33.464335834976886,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332821112101001,332821112101001,Unspecified,,GWSI,-112.17012147835246,33.472268186729245,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333358112134201,333358112134201,Unspecified,,INDEX,-112.2279588022459,33.56584698501453,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332800111463701,332800111463701,Unspecified,,GWSI,-111.77803218063592,33.467358503833154,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332903111441901,332903111441901,Unspecified,,INDEX,-111.73884654843822,33.48363473782773,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333311112131201,333311112131201,Unspecified,,GWSI,-112.22140931099469,33.55333963820648,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332359111525701,332359111525701,Unspecified,,INDEX,-111.88432530988749,33.401174512409284,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333656112113701,333656112113701,Unspecified,,GWSI,-112.19527024641785,33.61697862864013,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333556112103501,333556112103501,Unspecified,,INDEX,-112.17621852761226,33.59905163076688,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332520111531001,332520111531001,Unspecified,,GWSI,-111.88638907781404,33.423004656598465,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333009112031601,333009112031601,Unspecified,,GWSI,-112.05513915643212,33.50281979864423,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332525111522801,332525111522801,Unspecified,,GWSI,-111.87539854664415,33.42310074788313,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332519111505001,332519111505001,Unspecified,,GWSI,-111.84715782737047,33.42145688929536,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332942111584101,332942111584101,Unspecified,,GWSI,-111.97712654995878,33.49549576211915,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333043112025201,333043112025201,Unspecified,,GWSI,-112.04860785600816,33.51193939461263,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332622111504501,332622111504501,Unspecified,,GWSI,-111.8470354974945,33.441417571586975,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320901110175301,320901110175301,Unspecified,,AUTOMATED,-110.29878281699307,32.15079755528454,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313823109114901,313823109114901,Unspecified,,GWSI,-109.19694697663826,31.640134108434108,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320542110223601,320542110223601,Unspecified,,GWSI,-110.37759471188458,32.095024392811176,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320639110184601,320639110184601,Unspecified,,GWSI,-110.31367228738115,32.10955239944021,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320737110224901,320737110224901,Unspecified,,GWSI,-110.3797627765185,32.12766551599362,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324506109435501,324506109435501,Unspecified,,GWSI,-109.73207838109379,32.75264699648633,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324447109431001,324447109431001,Unspecified,,GWSI,-109.71949495697177,32.747188338094574,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315957110595201,315957110595201,Unspecified,,GWSI,-110.99851886923753,32.000471893706305,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320243110572201,320243110572201,Unspecified,,GWSI,-110.95601757901854,32.04598817929939,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315939110585301,315939110585301,Unspecified,,GWSI,-110.98360690354079,31.994976556786245,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320218110571801,320218110571801,Unspecified,,GWSI,-110.95610894337067,32.038761787295634,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
