in_SiteNativeID,geometry
POU1136,"MULTIPOLYGON (((-111.2542498334065 38.93176601784586, -111.2542712355216 38.92903550271626, -111.2506014053479 38.92905244985743, -111.2421090396849 38.92903883139701, -111.2421145515156 38.92455111558713, -111.2386282508273 38.92453125947933, -111.2386681781889 38.92336419385855, -111.2420633033748 38.92338874365636, -111.2419473750222 38.91642762707383, -111.2507222269895 38.91617932011322, -111.2547911562845 38.91634623472254, -111.2547635113949 38.91829277200468, -111.2595237733815 38.91821019550493, -111.2593187059477 38.92905593960556, -111.2567885846635 38.92903449817857, -111.2566621438936 38.93172469314604, -111.2542498334065 38.93176601784586)), ((-111.1305022483047 39.10197223883092, -111.130524883279 39.10044932125476, -111.1268071919703 39.10066969261062, -111.1267945742915 39.0968534628169, -111.1257484223732 39.09708438145957, -111.1226122477622 39.09711475520985, -111.1225634225748 39.09629929256084, -111.1098839517602 39.0966858963334, -111.1099240809793 39.09497372928757, -111.1226261058183 39.09510073628434, -111.1225149025338 39.08964456495403, -111.1118117238115 39.08937597180051, -111.1117926083271 39.08825409359059, -111.115526199725 39.08822792626957, -111.1161482742592 39.08751992765016, -111.1226188422635 39.08756737023177, -111.122693008408 39.08699507982188, -111.1257789836914 39.08694673581648, -111.1311417917807 39.0869858838929, -111.1304553695734 39.06836584169945, -111.1314886509812 39.06828808566399, -111.1315771376308 39.06925218927653, -111.1362207863742 39.069309936343, -111.1362444562541 39.07019751632242, -111.1325093945688 39.07016126950945, -111.1325033984145 39.07808215495945, -111.1361324113382 39.07806445811914, -111.1361573502035 39.08021270634102, -111.1381366662982 39.08020587284216, -111.1380990075719 39.07927325520743, -111.1409718348343 39.07918871657109, -111.1409783195021 39.08418993922393, -111.1500947657623 39.08404339277623, -111.1505575682771 39.08473666017613, -111.1509429523986 39.08653390017428, -111.1518328071046 39.08739782171973, -111.1528382927654 39.08878874087583, -111.1534353424292 39.08950885384515, -111.1542985639353 39.09085489092562, -111.1539670914487 39.09156721470161, -111.1529916045399 39.09178026213708, -111.1530181642435 39.09015820935368, -111.1514177839528 39.09013777052952, -111.1511964329259 39.09423815785681, -111.1495681983246 39.09421322423514, -111.1493849647946 39.0934159673477, -111.1474361839794 39.09326976287024, -111.1474871148196 39.09218384783701, -111.1432305622881 39.09216212057697, -111.1429884791714 39.0971140753339, -111.1459558056169 39.09708336498979, -111.1460893321532 39.09902511143945, -111.1346175826457 39.09918760553618, -111.1329254701843 39.10030693556888, -111.1329802878148 39.10178470932728, -111.1305022483047 39.10197223883092)), ((-111.0923212228401 39.13820749320699, -111.0925690539494 39.13218334527942, -111.0973415620762 39.13209835730736, -111.097542966381 39.12712853707892, -111.0979260116232 39.12720481078273, -111.0985240624909 39.12715023991047, -111.0990238250906 39.12713179413736, -111.100205937831 39.12695056081588, -111.101422202574 39.12638631152596, -111.1019237987964 39.12603894439095, -111.1023705400834 39.12536271589202, -111.1028449854459 39.12465041651976, -111.1032161711061 39.12373996101032, -111.1038090783769 39.12335646007867, -111.104145610124 39.12327956502107, -111.1047057269538 39.12341423074482, -111.1054638565879 39.1236748710939, -111.1061053175696 39.12404825228445, -111.1066402920158 39.12438117714773, -111.1068362523416 39.12467836607333, -111.1070140382717 39.12519634478987, -111.1071432714574 39.12573689572356, -111.1073500122026 39.12627286953376, -111.1078005619999 39.12661037222804, -111.1079281564336 39.13744165701207, -111.1079734685198 39.13756326546473, -111.1044314785733 39.13589943107837, -111.1031111228027 39.13579697834685, -111.10324219364 39.13681061604272, -111.1008145811643 39.13676317962636, -111.1009720357332 39.13844812693534, -111.0923212228401 39.13820749320699)), ((-111.015209046197 39.23123642160333, -111.0148488238458 39.21525994343087, -111.0079461534916 39.2153687508757, -111.0079648011261 39.20611892561602, -111.0195457504362 39.20605898683186, -111.0195236014393 39.20972648218984, -111.019622054526 39.2097264656517, -111.0196232341104 39.2098030592342, -111.0278364968781 39.20967523203946, -111.0288476598177 39.20965696400632, -111.0290392776467 39.22212817285111, -111.0272250913717 39.22209256686929, -111.0274045872946 39.22787759279667, -111.0256331339894 39.22787799603424, -111.02552771882 39.22791856870266, -111.0256547591357 39.22999557703972, -111.0243780219672 39.23012651072322, -111.0243736851904 39.23098706220342, -111.0243715268933 39.23144662364162, -111.0242788366089 39.23144664299574, -111.0237076281816 39.2314332441395, -111.0153283855687 39.23124091146322, -111.015209046197 39.23123642160333)), ((-111.0650581670923 39.2392336244487, -111.0644007611185 39.2388059679045, -111.0635826924704 39.23881542831064, -111.0626151689621 39.23885199636714, -111.0624956326393 39.23472502706271, -111.0559318780501 39.23495363845736, -111.0558702012878 39.23753982253913, -111.0550415908379 39.23738703020361, -111.0549795981775 39.23664365279942, -111.0530249161162 39.23673466888827, -111.0519211918877 39.23745604528297, -111.0513188606128 39.23774015836594, -111.0505033169809 39.23802436095703, -111.049642382182 39.23803374203159, -111.0495719559396 39.23510519997615, -111.0458756254023 39.23493099995207, -111.0461506731244 39.23029473327608, -111.0484059892117 39.23125799494599, -111.0484181520954 39.21860653325333, -111.0500063228234 39.21857882932347, -111.0498012287868 39.21686231783777, -111.0537687125822 39.21686505980888, -111.0536753519469 39.22052357638264, -111.0625813036224 39.22029385725583, -111.0624550770716 39.2203434855812, -111.062620000179 39.23125122128913, -111.0637276250514 39.23122809311046, -111.0637504215967 39.23209313645312, -111.0661572734242 39.23247476176659, -111.0677073920465 39.2347311253186, -111.0721171458463 39.23454375331806, -111.0721558471317 39.238391422214, -111.0768264899477 39.23816316062899, -111.0768345697504 39.24557018229083, -111.0743128951439 39.24557632392304, -111.0737942709245 39.24499094017749, -111.073086815699 39.24445523307926, -111.0723737761602 39.2441132611408, -111.0716978949181 39.24383884429017, -111.0713652052433 39.24373542234313, -111.0702925276144 39.24297464683914, -111.0694470389036 39.24225427553402, -111.0689947030953 39.24184454467488, -111.0686861726151 39.24154736460134, -111.0684483615222 39.24128168059919, -111.068252237932 39.24098443323734, -111.0676736537202 39.24061982598114, -111.06712773153 39.24047596612706, -111.066379140751 39.24045386767087, -111.0658843054527 39.24041359918144, -111.0653245250124 39.24031479363, -111.0650666987272 39.23968867447307, -111.0650581670923 39.2392336244487)), ((-110.9625033092617 39.33538047718736, -110.9623726833225 39.33446132949816, -110.9590354967531 39.33460888164896, -110.9592169950008 39.3337709373011, -110.9555538510335 39.33381465032575, -110.955286846498 39.31944674570926, -110.977135845734 39.31922331091843, -110.9768650893749 39.33469939428109, -110.9649693666006 39.33471894891309, -110.9647532871015 39.33523250147366, -110.962678540069 39.33534449015679, -110.9625033092617 39.33538047718736)), ((-110.837973970626 39.35309714171476, -110.8379593643574 39.34937115290356, -110.842712096977 39.34928756485095, -110.8425415999363 39.3456199335274, -110.866004665278 39.34569436501238, -110.8660858997042 39.34812737867757, -110.8707779701691 39.34815070441079, -110.8709177256169 39.35293109428372, -110.8697569371824 39.35301540370223, -110.8685662227942 39.35296450565645, -110.8675086983359 39.35244969059062, -110.8658077646056 39.35156017726671, -110.86464042466 39.35083796075839, -110.8501563988066 39.35127525982673, -110.8499484789225 39.3502702868314, -110.8448256698341 39.35025906401584, -110.8447626799645 39.35302529758805, -110.837973970626 39.35309714171476)), ((-110.8239310681327 39.35186479122676, -110.8261738467598 39.35026874454963, -110.8266345591337 39.35122457718663, -110.8266456835098 39.35282851690607, -110.8267095544496 39.35328365755728, -110.8267314172955 39.35336028192707, -110.8238771306595 39.35393268881124, -110.8239310681327 39.35186479122676)), ((-110.807599908535 39.39041856245817, -110.8073656065847 39.38905304710034, -110.8094900981638 39.38883127634097, -110.8093336628842 39.38742984902275, -110.810337486217 39.38722874777982, -110.8103966464768 39.38553482332721, -110.8137980612627 39.38540515492259, -110.8137482155206 39.38493651606642, -110.817131590223 39.38503199010297, -110.8172582110096 39.38590172654384, -110.8196887655854 39.38581991627336, -110.8195770399929 39.38681993637147, -110.8206266154641 39.38687562361505, -110.8206765442909 39.38869136632799, -110.8223477441168 39.38861283321984, -110.8223757198193 39.38948691832688, -110.8242316742815 39.38936809172298, -110.8242386627887 39.39306250698174, -110.824211726959 39.39315257369145, -110.8102166858369 39.39324322196956, -110.8102092057973 39.39043185863134, -110.807599908535 39.39041856245817)))"
POU0,"POLYGON ((-111.8989962252655 41.37560832695886, -111.8999396724314 41.37478802457141, -111.902246679346 41.37652092805507, -111.9048222639454 41.37965864459994, -111.9063564449249 41.38252311482412, -111.906999532907 41.38398762018258, -111.9077468529866 41.38543706743248, -111.9057370869959 41.38574853092062, -111.9040329304415 41.38560556270609, -111.8998898325509 41.38623208369511, -111.8984309081251 41.38580581033278, -111.8977970234954 41.38499774162866, -111.8978230382639 41.38387196202561, -111.8937553936218 41.38393488497866, -111.8925482199705 41.3836941170314, -111.8916285377332 41.38323222677916, -111.891608466326 41.38176289871554, -111.8920553230853 41.38104027635858, -111.8980248200419 41.38043105413549, -111.8986367857858 41.37953714597177, -111.8992167842928 41.378442076486, -111.8996358277214 41.37769613228058, -111.8996988381111 41.37705313425661, -111.899216825475 41.37598807123899, -111.8989962252655 41.37560832695886))"
POU0,"POLYGON ((-113.3478509417979 37.251606753031, -113.3485588011849 37.25160262056281, -113.3486737779167 37.25160214114203, -113.3487286446924 37.25082782206633, -113.3489773344664 37.24736497837966, -113.3563961686773 37.24733014519216, -113.3560523211512 37.24997119773379, -113.3558978827835 37.2511656579881, -113.3562714293814 37.2511419994451, -113.3562783774379 37.25122026544705, -113.3562944947141 37.2514118999942, -113.3566573014201 37.25198414673131, -113.3572023200149 37.25261494566399, -113.3575726615108 37.25317532363874, -113.3577027300827 37.25355033464141, -113.3577683141956 37.25373737852055, -113.3578259836621 37.25392367884896, -113.3579788601184 37.25441539085887, -113.3581722538482 37.25479634898831, -113.3582310582564 37.25491053056691, -113.3584641487685 37.25522671198222, -113.3586077893515 37.25542211279501, -113.3586328833608 37.2554675737563, -113.3588802764 37.25591684655187, -113.3589162955344 37.25638475164364, -113.3587999715363 37.25695662765094, -113.3587959703177 37.2569729289746, -113.3586756996633 37.25756290747038, -113.3584491285875 37.2583595764373, -113.3583993673926 37.25853540060895, -113.35834002992 37.25869339164958, -113.3580613145508 37.25944513795964, -113.3576670664034 37.26054164077551, -113.3574942011539 37.26100018979722, -113.3574428668432 37.2610895299038, -113.3571608068777 37.26158990652898, -113.3558247817914 37.26199050997491, -113.3554202996697 37.26207246032379, -113.3551850133196 37.26212040109239, -113.3546369831279 37.26233587954601, -113.3543506979054 37.26244791735969, -113.354266073356 37.26244599627037, -113.3537661578145 37.26243251027788, -113.3524703178237 37.26235013564179, -113.3521171548836 37.26226973993388, -113.3507715530476 37.26196483840081, -113.3500146183319 37.26177169636929, -113.3494202224078 37.26162038234951, -113.3483144070802 37.26141162570491, -113.3471292166959 37.26118821146698, -113.3453908103574 37.26057742110203, -113.3453873740412 37.26057568681093, -113.3447552345462 37.26015203345258, -113.3445721341607 37.26002859219359, -113.343838672916 37.25920951183658, -113.3431202228055 37.25865598357336, -113.34270733846 37.25770257703066, -113.3427466498156 37.25755219942886, -113.3429489323746 37.25676685341062, -113.3432214718514 37.25624777256429, -113.3438506661709 37.25505023287541, -113.3449062034295 37.25389561116815, -113.3453540106769 37.25368486801973, -113.3459773478426 37.25339043675871, -113.347478519219 37.25246577582728, -113.3475777485685 37.25235746574248, -113.3478666172232 37.25203901838205, -113.3478509417979 37.251606753031))"
POU1351,"POLYGON ((-110.3850984641373 37.87674624572222, -110.3848304339124 37.87714547159688, -110.3837210859938 37.87740672363217, -110.3828081636222 37.87721122690039, -110.3812438876505 37.87718390824655, -110.3810066453164 37.87678203505577, -110.3799996718398 37.87631887790477, -110.379788668914 37.87565008639075, -110.3801329166502 37.87477430734367, -110.3810203737211 37.87514147795205, -110.3813668518489 37.87687928552364, -110.3825214291951 37.87696168667675, -110.3825049685348 37.87604588352572, -110.3834691056317 37.87587923961562, -110.3843782178542 37.87617556633714, -110.3849822573342 37.87589814988367, -110.3868756260892 37.87547999999543, -110.3878802568792 37.873701832172, -110.3886887637852 37.87388439969125, -110.3908110660872 37.87296796598682, -110.3927934962064 37.87265725523708, -110.394957349584 37.87216898667233, -110.3972969712795 37.87218098700623, -110.3972914504018 37.87285864418148, -110.3954908761179 37.8729564868034, -110.3953525981228 37.87334811135471, -110.3919777769728 37.87336642190411, -110.3900850787113 37.87371327505373, -110.3891360156321 37.87420767293459, -110.3881816295409 37.87534411907199, -110.3859250383938 37.87615273028566, -110.3850984641373 37.87674624572222))"
POU1121,"POLYGON ((-111.6224451048069 40.74163635705678, -111.6206401455856 40.74164607696498, -111.6206199420013 40.73947241832587, -111.6224248424751 40.73946269915846, -111.6224451048069 40.74163635705678))"
POU1239,"POLYGON ((-111.5690044817117 40.69903435041498, -111.5690131266675 40.70005030261985, -111.5667324533286 40.70062789468414, -111.5638566581895 40.70128546394216, -111.5623284653306 40.7020556796263, -111.5609826060261 40.70215753895067, -111.5609965764265 40.70008386162942, -111.5640009928047 40.69983085397128, -111.5638439246736 40.69877869077926, -111.5654927114159 40.69846496282666, -111.5657494127995 40.69920259421719, -111.5669099915223 40.69941139666194, -111.5690044817117 40.69903435041498))"
POU1335,"POLYGON ((-110.8091047306315 39.59013558596377, -110.8090584113812 39.59343332733776, -110.8089955668388 39.59371353844896, -110.8070235916974 39.59367459885666, -110.7998543824716 39.59373086028715, -110.7996837358013 39.58993906770767, -110.8014990186983 39.58983685096438, -110.8014208260498 39.5854483647527, -110.8025550440779 39.58545029749871, -110.8045960631114 39.58569946226323, -110.8061832105235 39.58601811646088, -110.8074979158622 39.58640648927503, -110.8092647920439 39.5873573009651, -110.8091047306315 39.59013558596377))"
POU0,"POLYGON ((-111.4107388352207 42.19422520944776, -111.4107448832054 42.1951592352081, -111.4106208399746 42.19639120583823, -111.4106628688393 42.19639123551793, -111.410706863166 42.1964142243031, -111.4107647885502 42.19645625662217, -111.4108088797858 42.19649419553891, -111.4107758088752 42.19726021273809, -111.4107798233163 42.19780526172811, -111.4109008832233 42.19947820479684, -111.409790860759 42.19949325321091, -111.4040038991249 42.19946721686262, -111.4026968098284 42.19946424737987, -111.4012298994307 42.19943327203045, -111.3972028191315 42.19960624823047, -111.3971148174093 42.19837727841029, -111.3969838748524 42.19197026127695, -111.3969558154872 42.18729219080577, -111.3952188453302 42.18729323442653, -111.3951438185292 42.18555220445668, -111.3969128643622 42.18555627472279, -111.3969278426419 42.18291727026569, -111.4012808843338 42.18346322266888, -111.4027017882623 42.18363026517416, -111.4040618580133 42.1837702150884, -111.4057367918848 42.18396820748153, -111.4066138299168 42.18397726088374, -111.4096978367625 42.18413425715905, -111.4100677867765 42.184134196273, -111.410078862959 42.18404922674714, -111.4101118558041 42.18402019840561, -111.4101368325547 42.18400623932697, -111.4102248984849 42.18397323138038, -111.411172851997 42.18395623814605, -111.41285583616 42.18395424668888, -111.4130878630516 42.18395521271535, -111.4134308209884 42.18395721957241, -111.4136838735396 42.18395126378952, -111.4140378044587 42.18398322042653, -111.4146388187855 42.18398519267431, -111.4147208307424 42.18397120656854, -111.4147778055711 42.18394326101471, -111.414796843968 42.18391022891876, -111.4148488344691 42.18376819082633, -111.415428792829 42.18379121988472, -111.4154198700311 42.18651621447884, -111.4154147974131 42.18681425300285, -111.4154188233584 42.18724420159517, -111.4154268695858 42.18810319806837, -111.4154108977569 42.19130519212862, -111.4112508736366 42.19121120390029, -111.4105728538194 42.19120426590423, -111.4107307861422 42.19290725036274, -111.4107388352207 42.19422520944776))"
POU0,"POLYGON ((-111.9979839102005 42.1730811899866, -112.0006829987081 42.17308019280217, -112.0036799306761 42.1731711823272, -112.0037149576282 42.17315817703813, -112.0133329655769 42.17340820238099, -112.0132869303026 42.17702416862025, -112.0132430213709 42.1803031902908, -112.0131730209998 42.18357118278517, -112.0131720008298 42.18363621683812, -112.013169937735 42.1837951951677, -112.013304936439 42.18433221550438, -112.016389957597 42.18432419568325, -112.0179899850627 42.18431622186965, -112.0179809625183 42.18561815322843, -112.0179509436659 42.19017016860905, -112.0179119467217 42.19408714146356, -112.0204019099997 42.19417615525138, -112.0203959669018 42.19632121924555, -112.0203939078428 42.19684819130379, -112.0203399818093 42.19849518724613, -112.0202759662899 42.20042614822812, -112.0132849354654 42.20036617486977, -112.0132969855439 42.20209814303874, -112.0038139549922 42.20202616685686, -112.0037400024399 42.19929018548734, -112.0037190001369 42.19851421341683, -112.003512017431 42.19851521384646, -112.000719904051 42.19852321553632, -111.9985769963198 42.19851514224789, -111.9985719089287 42.19488414777764, -111.9936619544616 42.19491219564729, -111.9936909420271 42.19476018961574, -111.9937079495113 42.19327914821115, -111.993764016836 42.19128414265172, -111.9937279837866 42.19124915038315, -111.9936839888475 42.19118522700634, -111.9936830205334 42.19110021656061, -111.9936700077186 42.19091119840032, -111.99366801865 42.19006517006403, -111.9936539076804 42.18919519996243, -111.9936589259392 42.18773722692721, -111.9936560054685 42.18756622377043, -111.9887429529568 42.18760021107213, -111.9886900147237 42.18406319567379, -111.9886679785935 42.1839001924449, -111.9885289533087 42.18062716934544, -111.9938299382109 42.18063315201464, -111.9937798980406 42.17551218013131, -111.9937560114189 42.17309717881944, -111.9954409716113 42.17307221282604, -111.9956339162194 42.1730691874561, -111.9979839102005 42.1730811899866))"
POU0,"POLYGON ((-111.9931749861576 42.13301421981161, -111.9893620014156 42.13298420947916, -111.9892909470111 42.13299013591033, -111.9788699800251 42.1329011939161, -111.9785179714732 42.13291518436799, -111.9783729278602 42.13292515745356, -111.9754949560274 42.13293020956495, -111.9737658927411 42.13297714037434, -111.9737769870948 42.13534417860087, -111.973781960389 42.13563720213777, -111.9737819550666 42.13569214075113, -111.9737859227272 42.13640919043802, -111.9683799691418 42.13644314835977, -111.9677669010394 42.13644715048604, -111.9678889601271 42.13300417334802, -111.965817931275 42.13300217238299, -111.9639819561908 42.13300518427251, -111.9640389260299 42.12496114734449, -111.9639549090835 42.12348913607117, -111.9571559275348 42.12346220736077, -111.9568829023891 42.11846316861865, -111.95656998409 42.11845722181264, -111.955444900837 42.118453176659, -111.9543589968143 42.11845617980511, -111.9543578979531 42.1185441810254, -111.9543439770929 42.12006718103348, -111.9543659182366 42.12139219298272, -111.9543629568808 42.12175913629191, -111.954353885316 42.12200913793206, -111.9540069843433 42.12201319368332, -111.9524679157383 42.12201319134294, -111.9516858922344 42.12200319891057, -111.9512678877067 42.12199315577776, -111.9507299384737 42.12197122598994, -111.950422911803 42.12198016417216, -111.9502279969937 42.12201113928896, -111.95005091062 42.12205322438897, -111.9498298817871 42.12215016141209, -111.9496218880472 42.12225320450545, -111.9445389411424 42.1222721949649, -111.944629878427 42.11840114582767, -111.9445339627176 42.11472022564708, -111.9445339263265 42.11468519119609, -111.9445339904738 42.11383417940078, -111.9445329636549 42.11249422087346, -111.9445318953639 42.11124918950041, -111.9445319136328 42.10912413645885, -111.9520029445492 42.10886821575851, -111.9499489580558 42.1051431812517, -111.9511629937791 42.10510214199485, -111.9521589500697 42.10506821352374, -111.9525938838444 42.10505316544434, -111.9525849588763 42.10375415982996, -111.9525828886014 42.10354315759466, -111.9552299094226 42.10342820612738, -111.9552349839895 42.10261416747054, -111.955035931643 42.10027821843597, -111.9550249827501 42.09976620666719, -111.9548779359105 42.09647019280585, -111.9559949661681 42.09646314344708, -111.9572709723922 42.09645313591692, -111.9587849347011 42.09644914183881, -111.9595519991144 42.0964341738552, -111.9602039838056 42.09643016088381, -111.9607019972623 42.09643220680388, -111.9612748790915 42.09644317015385, -111.9620779634669 42.09641914732872, -111.9627969275387 42.09640618208196, -111.9638199951066 42.09641515576097, -111.9637799783917 42.1028682032527, -111.9707668874288 42.10306220352408, -111.9709449408408 42.10391215946809, -111.9710330019844 42.10433318265481, -111.9707239618152 42.10433120429701, -111.9639229696985 42.1041881471982, -111.9639399457047 42.10749613470714, -111.9639359035874 42.10778815512218, -111.9606029041708 42.10778917790651, -111.9574449034711 42.10778918412149, -111.957350930546 42.10856919928534, -111.9605698847844 42.10853419093282, -111.9719079241954 42.10849914589996, -111.9719958977663 42.10752021934056, -111.9720099148413 42.10734519696456, -111.9720119145956 42.10727817265718, -111.9720629204591 42.10725216247889, -111.9738330012006 42.10722814679065, -111.973830971227 42.10583118640063, -111.9738269501094 42.10300015804099, -111.9738619662544 42.10294113930411, -111.9738518856351 42.10027515781093, -111.9738229568962 42.0998941633877, -111.9738179610423 42.09649321658216, -111.9737989547187 42.08968616986726, -111.9755459431108 42.08970213285129, -111.9859149193938 42.08977220407856, -111.986825898888 42.08978013453125, -111.9876560003227 42.08978118854098, -111.9931470037514 42.08981917580208, -111.9981859832162 42.08985416852207, -111.9981808916085 42.08886621219544, -111.9981629163289 42.08577618615666, -111.9981889230114 42.08547613712945, -111.998237942604 42.08487021090085, -111.9982329801869 42.08440714529716, -111.9982419363633 42.08420721549423, -111.9982610032752 42.08025621321622, -112.002680925336 42.08031215496738, -112.0024530058998 42.08987920472884, -112.0006339616188 42.08987220549942, -112.0006139595795 42.09841520028906, -112.0006009332253 42.10405519149539, -112.000582991212 42.11211216509274, -112.0005809383548 42.11248918884574, -112.0005379807463 42.11273417592847, -112.0005799304493 42.11356320485471, -112.0005719929868 42.12214721908727, -112.0005699316264 42.12497621656136, -112.0005679071533 42.12579319849925, -112.0004958911891 42.12680613795831, -112.00033100684 42.13312019824907, -112.000013008451 42.13311918775739, -111.9962499493714 42.13310221053309, -111.9931749861576 42.13301421981161))"
