SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
WYwr_S1809,Unspecified,Unspecified,,EPSG:4326,,,,,41.040319000000004,-104.41799999999999,,,POD,WERNER #11 WELL,WaDEWY_S1809,,Well,WY,
WYwr_S1810,Unspecified,Unspecified,,EPSG:4326,,,,,41.034789,-104.39506899999999,,,POD,LOYD NO. 2,WaDEWY_S1810,,Well,WY,
WYwr_S1811,Unspecified,Unspecified,,EPSG:4326,,,,,41.036840000000005,-104.42857,,,POD,GLASSBURN NO 1 WELL,WaDEWY_S1811,,Well,WY,
WYwr_S1812,Unspecified,Unspecified,,EPSG:4326,,,,,41.03403,-104.41396999999999,,,POD,WERNER NO 6 WELL,WaDEWY_S1812,,Well,WY,
WYwr_S1813,Unspecified,Unspecified,,EPSG:4326,,,,,41.027429999999995,-104.41403000000001,,,POD,WERNER NO 5 WELL,WaDEWY_S1813,,Well,WY,
WYwr_S1814,Unspecified,Unspecified,,EPSG:4326,,,,,41.02711,-104.40394,,,POD,S E KEITH NO. 1 WELL,WaDEWY_S1814,,Well,WY,
WYwr_S1815,Unspecified,Unspecified,,EPSG:4326,,,,,41.02025,-104.40433,,,POD,RADKE NO 14 WELL,WaDEWY_S1815,,Well,WY,
WYwr_S1816,Unspecified,Unspecified,,EPSG:4326,,,,,41.0189,-104.41519,,,POD,WERNER NO. 4 WELL,WaDEWY_S1816,,Well,WY,
WYwr_S1817,Unspecified,Unspecified,,EPSG:4326,,,,,41.017789,-104.425803,,,POD,WERNER #3 WELL,WaDEWY_S1817,,Well,WY,
WYwr_S1818,Unspecified,Unspecified,,EPSG:4326,,,,,41.01386,-104.40395,,,POD,RADKE NO 15 WELL,WaDEWY_S1818,,Well,WY,
WYwr_S1819,Unspecified,Unspecified,,EPSG:4326,,,,,41.015084,-104.42005400000001,,,POD,WERNER #7,WaDEWY_S1819,,Well,WY,
WYwr_S1820,Unspecified,Unspecified,,EPSG:4326,,,,,41.01104,-104.41878,,,POD,RADKE NO. 13 WELL,WaDEWY_S1820,,Well,WY,
WYwr_S1821,Unspecified,Unspecified,,EPSG:4326,,,,,41.00918,-104.41937,,,POD,WERNER NO 8 WELL,WaDEWY_S1821,,Well,WY,
WYwr_S1822,Unspecified,Unspecified,,EPSG:4326,,,,,41.00533,-104.40972,,,POD,RADKE NO. 11 WELL,WaDEWY_S1822,,Well,WY,
WYwr_S1823,Unspecified,Unspecified,,EPSG:4326,,,,,41.006159999999994,-109.68524,,,POD,DESPAIN WATER AREA #2,WaDEWY_S1823,,Well,WY,
WYwr_S1824,Unspecified,Unspecified,,EPSG:4326,,,,,41.094879999999996,-104.12014,,,POD,MORITZ NO. 3,WaDEWY_S1824,,Well,WY,
WYwr_S1825,Unspecified,Unspecified,,EPSG:4326,,,,,41.09145,-104.12843000000001,,,POD,ADELS NO 2 WELL,WaDEWY_S1825,,Well,WY,
WYwr_S1826,Unspecified,Unspecified,,EPSG:4326,,,,,41.08858,-104.12135,,,POD,ADELS NO 1 WELL,WaDEWY_S1826,,Well,WY,
WYwr_S1827,Unspecified,Unspecified,,EPSG:4326,,,,,41.08354,-104.11875,,,POD,MORITZ #2 WELL,WaDEWY_S1827,,Well,WY,
WYwr_S1828,Unspecified,Unspecified,,EPSG:4326,,,,,41.08473,-104.12094,,,POD,MORITZ BROS NO. 5,WaDEWY_S1828,,Well,WY,
WYwr_S1829,Unspecified,Unspecified,,EPSG:4326,,,,,41.06572,-104.13651,,,POD,GARDNER NO 3 WELL,WaDEWY_S1829,,Well,WY,
WYwr_S1830,Unspecified,Unspecified,,EPSG:4326,,,,,41.11605,-104.18545999999999,,,POD,DOLAN NO. 2,WaDEWY_S1830,,Well,WY,
WYwr_S1831,Unspecified,Unspecified,,EPSG:4326,,,,,41.10803,-104.17129,,,POD,DOLAN NO. 1,WaDEWY_S1831,,Well,WY,
WYwr_S1832,Unspecified,Unspecified,,EPSG:4326,,,,,41.10792,-104.16625,,,POD,DOLAN NO. 3 WELL,WaDEWY_S1832,,Well,WY,
WYwr_S1833,Unspecified,Unspecified,,EPSG:4326,,,,,41.09086,-104.17115,,,POD,ADELS #3,WaDEWY_S1833,,Well,WY,
WYwr_S1834,Unspecified,Unspecified,,EPSG:4326,,,,,41.049479999999996,-104.19346999999999,,,POD,AVERS NO. 1,WaDEWY_S1834,,Well,WY,
WYwr_S1835,Unspecified,Unspecified,,EPSG:4326,,,,,41.087990000000005,-104.41055,,,POD,PRICE NO. 1 WELL,WaDEWY_S1835,,Well,WY,
WYwr_S1836,Unspecified,Unspecified,,EPSG:4326,,,,,41.044969,-104.385911,,,POD,LOYD NO. 3 WELL,WaDEWY_S1836,,Well,WY,
WYwr_S1837,Unspecified,Unspecified,,EPSG:4326,,,,,41.10282,-104.49648,,,POD,MILLER NO. 1 WELL,WaDEWY_S1837,,Well,WY,
WYwr_S1838,Unspecified,Unspecified,,EPSG:4326,,,,,41.124697,-104.66327199999999,,,POD,CROW CREEK #1 WELL,WaDEWY_S1838,,Well,WY,
WYwr_S1839,Unspecified,Unspecified,,EPSG:4326,,,,,41.126020000000004,-105.00338,,,POD,CHEYENNE #44 (ELKAR #5),WaDEWY_S1839,,Well,WY,
WYwr_S1840,Unspecified,Unspecified,,EPSG:4326,,,,,41.093759999999996,-105.01298999999999,,,POD,ENL BORIE #1 (CHEYENNE #56),WaDEWY_S1840,,Well,WY,
WYwr_S1841,Unspecified,Unspecified,,EPSG:4326,,,,,41.08538,-104.94434,,,POD,CHEYENNE NO 57 (WEBER NO 1) WELL,WaDEWY_S1841,,Well,WY,
WYwr_S1842,Unspecified,Unspecified,,EPSG:4326,,,,,41.077996,-104.992274,,,POD,BELVOIR NO. 1,WaDEWY_S1842,,Well,WY,
WYwr_S1843,Unspecified,Unspecified,,EPSG:4326,,,,,41.2135,-104.11734,,,POD,WILKINSON #5 WELL,WaDEWY_S1843,,Well,WY,
WYwr_S1844,Unspecified,Unspecified,,EPSG:4326,,,,,41.19915,-104.11739,,,POD,CARL WISROTH #2 WELL,WaDEWY_S1844,,Well,WY,
WYwr_S1845,Unspecified,Unspecified,,EPSG:4326,,,,,41.1991,-104.11259,,,POD,CARL WISROTH #1 WELL,WaDEWY_S1845,,Well,WY,
WYwr_S1846,Unspecified,Unspecified,,EPSG:4326,,,,,41.197511,-104.110561,,,POD,CARL WISROTH NO. 1 WELL,WaDEWY_S1846,,Well,WY,
WYwr_S1847,Unspecified,Unspecified,,EPSG:4326,,,,,41.197511,-104.110561,,,POD,CARL WISROTH NO. 2 WELL,WaDEWY_S1847,,Well,WY,
WYwr_S1848,Unspecified,Unspecified,,EPSG:4326,,,,,41.193670000000004,-104.0695,,,POD,WILKINSON NO. 2 WELL,WaDEWY_S1848,,Well,WY,
WYwr_S1849,Unspecified,Unspecified,,EPSG:4326,,,,,41.193694,-104.069611,,,POD,WILKINSON NO. 2 WELL,WaDEWY_S1849,,Well,WY,
WYwr_S1850,Unspecified,Unspecified,,EPSG:4326,,,,,41.19515,-104.06028,,,POD,WILKINSON #1,WaDEWY_S1850,,Well,WY,
WYwr_S1851,Unspecified,Unspecified,,EPSG:4326,,,,,41.195261,-104.062011,,,POD,WATER HOLE #2,WaDEWY_S1851,,Well,WY,
WYwr_S1852,Unspecified,Unspecified,,EPSG:4326,,,,,41.194889,-104.062444,,,POD,WILKINSON NO. 1 WELL,WaDEWY_S1852,,Well,WY,
WYwr_S1853,Unspecified,Unspecified,,EPSG:4326,,,,,41.19182,-104.10794,,,POD,HOME #4 WELL,WaDEWY_S1853,,Well,WY,
WYwr_S1854,Unspecified,Unspecified,,EPSG:4326,,,,,41.19025,-104.05794399999999,,,POD,SOUTH NO. 3 WELL,WaDEWY_S1854,,Well,WY,
WYwr_S1855,Unspecified,Unspecified,,EPSG:4326,,,,,41.19153,-104.06031,,,POD,SOUTH #3 WELL,WaDEWY_S1855,,Well,WY,
WYwr_S1856,Unspecified,Unspecified,,EPSG:4326,,,,,41.18802,-104.0794,,,POD,EKXTROM #1 WELL,WaDEWY_S1856,,Well,WY,
WYwr_S1857,Unspecified,Unspecified,,EPSG:4326,,,,,41.188081,-104.07879399999999,,,POD,PINE BLUFFS NO. 7 WELL,WaDEWY_S1857,,Well,WY,
WYwr_S1858,Unspecified,Unspecified,,EPSG:4326,,,,,41.18802,-104.07939,,,POD,ENL. EKXSTROM NO. 1,WaDEWY_S1858,,Well,WY,
WYwr_S1859,Unspecified,Unspecified,,EPSG:4326,,,,,41.1846,-104.10809,,,POD,WILKINSON #6 WELL,WaDEWY_S1859,,Well,WY,
WYwr_S1860,Unspecified,Unspecified,,EPSG:4326,,,,,41.183271999999995,-104.083547,,,POD,WILKINSON NO. 2,WaDEWY_S1860,,Well,WY,
WYwr_S1861,Unspecified,Unspecified,,EPSG:4326,,,,,41.177209999999995,-104.08434,,,POD,WILKINSON #1 WELL,WaDEWY_S1861,,Well,WY,
WYwr_S1862,Unspecified,Unspecified,,EPSG:4326,,,,,41.17215,-104.12361,,,POD,KENNETH L FORNSTROM NO 4 WELL,WaDEWY_S1862,,Well,WY,
WYwr_S1863,Unspecified,Unspecified,,EPSG:4326,,,,,41.165878,-104.084478,,,POD,KIELER NO. 2 WELL,WaDEWY_S1863,,Well,WY,
WYwr_S1864,Unspecified,Unspecified,,EPSG:4326,,,,,41.16294,-104.09891999999999,,,POD,CARL FORNSTROM NO. 1 WELL,WaDEWY_S1864,,Well,WY,
WYwr_S1865,Unspecified,Unspecified,,EPSG:4326,,,,,41.15938,-104.10854,,,POD,FORNSTROM #1 WELL,WaDEWY_S1865,,Well,WY,
WYwr_S1866,Unspecified,Unspecified,,EPSG:4326,,,,,41.182390000000005,-104.24861,,,POD,PONY EXPRESS NO. 1 WELL,WaDEWY_S1866,,Well,WY,
WYwr_S1867,Unspecified,Unspecified,,EPSG:4326,,,,,41.18284,-104.24774000000001,,,POD,ENL PONY EXPRESS NO 1 WELL,WaDEWY_S1867,,Well,WY,
WYwr_S1868,Unspecified,Unspecified,,EPSG:4326,,,,,41.17051,-104.21365,,,POD,MEIER #2 WELL,WaDEWY_S1868,,Well,WY,
WYwr_S1869,Unspecified,Unspecified,,EPSG:4326,,,,,41.166286,-104.175306,,,POD,JOHN PROSSER NO. 1 WELL,WaDEWY_S1869,,Well,WY,
WYwr_S1870,Unspecified,Unspecified,,EPSG:4326,,,,,41.1637,-104.232137,,,POD,SCHINZEL NO. 1 WELL,WaDEWY_S1870,,Well,WY,
WYwr_S1871,Unspecified,Unspecified,,EPSG:4326,,,,,41.16325,-104.20891999999999,,,POD,MEIER #1 WELL,WaDEWY_S1871,,Well,WY,
WYwr_S1872,Unspecified,Unspecified,,EPSG:4326,,,,,41.159046999999994,-104.17545,,,POD,PROSSER #3 WELL,WaDEWY_S1872,,Well,WY,
WYwr_S1873,Unspecified,Unspecified,,EPSG:4326,,,,,41.1523,-104.17556,,,POD,BROWN #2 WELL,WaDEWY_S1873,,Well,WY,
WYwr_S1874,Unspecified,Unspecified,,EPSG:4326,,,,,41.14143,-104.16133,,,POD,DAVID BROWN #1 WELL,WaDEWY_S1874,,Well,WY,
WYwr_S1875,Unspecified,Unspecified,,EPSG:4326,,,,,41.1311,-104.24946899999999,,,POD,CHAMBERLAIN NO. 1 WELL,WaDEWY_S1875,,Well,WY,
WYwr_S1876,Unspecified,Unspecified,,EPSG:4326,,,,,41.212709999999994,-104.35404,,,POD,PAVLICA NO 1 WELL,WaDEWY_S1876,,Well,WY,
WYwr_S1877,Unspecified,Unspecified,,EPSG:4326,,,,,41.19493,-104.35843,,,POD,A 4 WATER WELL,WaDEWY_S1877,,Well,WY,
WYwr_S1878,Unspecified,Unspecified,,EPSG:4326,,,,,41.196020000000004,-104.27029,,,POD,R. GAIL ANDERSON NO. 1,WaDEWY_S1878,,Well,WY,
WYwr_S1879,Unspecified,Unspecified,,EPSG:4326,,,,,41.19506,-104.26980999999999,,,POD,ENL. R. GAIL ANDERSON NO. 1,WaDEWY_S1879,,Well,WY,
WYwr_S1880,Unspecified,Unspecified,,EPSG:4326,,,,,41.194728000000005,-104.26835799999999,,,POD,ENL. GAIL ANDERSON NO. 1 WELL,WaDEWY_S1880,,Well,WY,
WYwr_S1881,Unspecified,Unspecified,,EPSG:4326,,,,,41.194889,-104.26871899999999,,,POD,ENL. GAIL ANDERSON NO. 1 WELL,WaDEWY_S1881,,Well,WY,
WYwr_S1882,Unspecified,Unspecified,,EPSG:4326,,,,,41.195489,-104.2694,,,POD,R. GAIL ANDERSON NO. 1 WELL,WaDEWY_S1882,,Well,WY,
WYwr_S1883,Unspecified,Unspecified,,EPSG:4326,,,,,41.194819,-104.26899999999999,,,POD,3RD ENL. R. GAIL ANDERSON NO. 1 WELL,WaDEWY_S1883,,Well,WY,
WYwr_S1884,Unspecified,Unspecified,,EPSG:4326,,,,,41.19245,-104.28935,,,POD,C E KASER NO. 4 WELL,WaDEWY_S1884,,Well,WY,
WYwr_S1885,Unspecified,Unspecified,,EPSG:4326,,,,,41.190686,-104.27015300000001,,,POD,3RD ENL. GAIL ANDERSON NO. 1 WELL,WaDEWY_S1885,,Well,WY,
WYwr_S1886,Unspecified,Unspecified,,EPSG:4326,,,,,41.187119,-104.263539,,,POD,KASER NO. 2 WELL,WaDEWY_S1886,,Well,WY,
WYwr_S1887,Unspecified,Unspecified,,EPSG:4326,,,,,41.187369,-104.264039,,,POD,KASER NO. 2 WELL,WaDEWY_S1887,,Well,WY,
WYwr_S1888,Unspecified,Unspecified,,EPSG:4326,,,,,41.17074,-104.27042,,,POD,MILLER #1 WELL,WaDEWY_S1888,,Well,WY,
WYwr_S1889,Unspecified,Unspecified,,EPSG:4326,,,,,41.170561,-104.2651,,,POD,MINNICK RANCH NO. 1 WELL,WaDEWY_S1889,,Well,WY,
WYwr_S1890,Unspecified,Unspecified,,EPSG:4326,,,,,41.15853,-104.3442,,,POD,JOHN J. BASTIAN #1 WELL,WaDEWY_S1890,,Well,WY,
WYwr_S1891,Unspecified,Unspecified,,EPSG:4326,,,,,41.20255,-104.48263100000001,,,POD,HOLLENBECK IRRIGATION #1,WaDEWY_S1891,,Well,WY,
WYwr_S1892,Unspecified,Unspecified,,EPSG:4326,,,,,41.19725,-104.42138,,,POD,SEGEN M WELL,WaDEWY_S1892,,Well,WY,
WYwr_S1893,Unspecified,Unspecified,,EPSG:4326,,,,,41.19406,-104.41273000000001,,,POD,T D H 2 WELL,WaDEWY_S1893,,Well,WY,
WYwr_S1894,Unspecified,Unspecified,,EPSG:4326,,,,,41.19208,-104.40323000000001,,,POD,HARDING NO 2 WELL,WaDEWY_S1894,,Well,WY,
WYwr_S1895,Unspecified,Unspecified,,EPSG:4326,,,,,41.19211,-104.40334,,,POD,HARDING NO 2 WELL,WaDEWY_S1895,,Well,WY,
WYwr_S1896,Unspecified,Unspecified,,EPSG:4326,,,,,41.181531,-104.428939,,,POD,LOUTH IRR. NO. 2 WELL,WaDEWY_S1896,,Well,WY,
WYwr_S1897,Unspecified,Unspecified,,EPSG:4326,,,,,41.153675,-104.469923,,,POD,NIELSON IRR #3,WaDEWY_S1897,,Well,WY,
WYwr_S1898,Unspecified,Unspecified,,EPSG:4326,,,,,41.20859,-104.51706,,,POD,HAUSE IRRIGATION NO 1 WELL,WaDEWY_S1898,,Well,WY,
WYwr_S1899,Unspecified,Unspecified,,EPSG:4326,,,,,41.206223,-104.497495,,,POD,HUB #2,WaDEWY_S1899,,Well,WY,
WYwr_S1900,Unspecified,Unspecified,,EPSG:4326,,,,,41.20722,-104.49091999999999,,,POD,HUB #1,WaDEWY_S1900,,Well,WY,
WYwr_S1901,Unspecified,Unspecified,,EPSG:4326,,,,,41.162861,-104.545919,,,POD,MCWILLIAMS IRRIGATION #1,WaDEWY_S1901,,Well,WY,
WYwr_S1902,Unspecified,Unspecified,,EPSG:4326,,,,,41.21273,-104.64246999999999,,,POD,W. CHILD NO. 1 WELL,WaDEWY_S1902,,Well,WY,
WYwr_S1903,Unspecified,Unspecified,,EPSG:4326,,,,,41.17205,-104.634108,,,POD,HUMPHREY NO. 1 WELL,WaDEWY_S1903,,Well,WY,
WYwr_S1904,Unspecified,Unspecified,,EPSG:4326,,,,,41.19206,-104.94123,,,POD,NORTH BELL WELL FIELD NO 16,WaDEWY_S1904,,Well,WY,
WYwr_S1905,Unspecified,Unspecified,,EPSG:4326,,,,,41.1854,-104.94899,,,POD,BELL NO. 11 WELL,WaDEWY_S1905,,Well,WY,
WYwr_S1906,Unspecified,Unspecified,,EPSG:4326,,,,,41.18418,-104.95589,,,POD,BELL NO 11 WELL,WaDEWY_S1906,,Well,WY,
WYwr_S1907,Unspecified,Unspecified,,EPSG:4326,,,,,41.140263,-105.356249,,,POD,PIT NO. 1 WELL,WaDEWY_S1907,,Well,WY,
WYwr_S1908,Unspecified,Unspecified,,EPSG:4326,,,,,41.20971,-105.55348000000001,,,POD,BROW NO. 2 WELL,WaDEWY_S1908,,Well,WY,
WYwr_S1909,Unspecified,Unspecified,,EPSG:4326,,,,,41.21765,-105.73921999999999,,,POD,DROP CUT #1,WaDEWY_S1909,,Well,WY,
WYwr_S1910,Unspecified,Unspecified,,EPSG:4326,,,,,41.19935,-105.76225,,,POD,BRADFORD PIT #2,WaDEWY_S1910,,Well,WY,
WYwr_S1911,Unspecified,Unspecified,,EPSG:4326,,,,,41.19207,-105.76673000000001,,,POD,BRADFORD PIT,WaDEWY_S1911,,Well,WY,
WYwr_S1912,Unspecified,Unspecified,,EPSG:4326,,,,,41.17715,-105.80421000000001,,,POD,BRUBAKER #1 WELL,WaDEWY_S1912,,Well,WY,
WYwr_S1913,Unspecified,Unspecified,,EPSG:4326,,,,,41.13579,-105.85748000000001,,,POD,SPRINKLER NO. 1 WELL,WaDEWY_S1913,,Well,WY,
WYwr_S1914,Unspecified,Unspecified,,EPSG:4326,,,,,41.1805,-105.91882,,,POD,SHORT #1,WaDEWY_S1914,,Well,WY,
WYwr_S1915,Unspecified,Unspecified,,EPSG:4326,,,,,41.1805,-105.91882,,,POD,X BAR IRRIGATION 15 SW,WaDEWY_S1915,,Well,WY,
WYwr_S1916,Unspecified,Unspecified,,EPSG:4326,,,,,41.144,-105.93158000000001,,,POD,HOLLAND #5,WaDEWY_S1916,,Well,WY,
WYwr_S1917,Unspecified,Unspecified,,EPSG:4326,,,,,41.140609999999995,-105.88834,,,POD,CHAHA #1 WELL,WaDEWY_S1917,,Well,WY,
WYwr_S1918,Unspecified,Unspecified,,EPSG:4326,,,,,41.141059999999996,-105.92433,,,POD,WINDSOR NO. 1 WELL,WaDEWY_S1918,,Well,WY,
WYwr_S1919,Unspecified,Unspecified,,EPSG:4326,,,,,41.140169,-105.971554,,,POD,JOHNSON #1,WaDEWY_S1919,,Well,WY,
WYwr_S1920,Unspecified,Unspecified,,EPSG:4326,,,,,41.133140000000004,-105.92158,,,POD,HOLLAND #1,WaDEWY_S1920,,Well,WY,
WYwr_S1921,Unspecified,Unspecified,,EPSG:4326,,,,,41.2011,-106.6532,,,POD,MUNROE IRRIGATION NO. 2 WELL,WaDEWY_S1921,,Well,WY,
WYwr_S1922,Unspecified,Unspecified,,EPSG:4326,,,,,41.21192,-106.7168,,,POD,CHEROKEE TRAIL WELL NO. 4,WaDEWY_S1922,,Well,WY,
WYwr_S1923,Unspecified,Unspecified,,EPSG:4326,,,,,41.20176,-111.01765,,,POD,LAWLAR IRRIGATION WELL #1,WaDEWY_S1923,,Well,WY,
WYwr_S1924,Unspecified,Unspecified,,EPSG:4326,,,,,41.2425,-104.11290600000001,,,POD,MANY WELLS NO. 4 WELL,WaDEWY_S1924,,Well,WY,
WYwr_S1925,Unspecified,Unspecified,,EPSG:4326,,,,,41.237559999999995,-104.10991,,,POD,MANY WELLS NO 5 WELL,WaDEWY_S1925,,Well,WY,
WYwr_S1926,Unspecified,Unspecified,,EPSG:4326,,,,,41.23762,-104.10989000000001,,,POD,ENL. MANY WELLS NO. 5 WELL,WaDEWY_S1926,,Well,WY,
WYwr_S1927,Unspecified,Unspecified,,EPSG:4326,,,,,41.235040000000005,-104.09803000000001,,,POD,MAY #1 WELL,WaDEWY_S1927,,Well,WY,
WYwr_S1928,Unspecified,Unspecified,,EPSG:4326,,,,,41.224531,-104.120919,,,POD,DIVIDE RANCH NO. 3 WELL,WaDEWY_S1928,,Well,WY,
WYwr_S1929,Unspecified,Unspecified,,EPSG:4326,,,,,41.222396999999994,-104.118397,,,POD,WILLIAM MACY NO. 1 WELL,WaDEWY_S1929,,Well,WY,
WYwr_S1930,Unspecified,Unspecified,,EPSG:4326,,,,,41.22055,-104.09336,,,POD,DONALD #2,WaDEWY_S1930,,Well,WY,
WYwr_S1931,Unspecified,Unspecified,,EPSG:4326,,,,,41.22052,-104.08856999999999,,,POD,DONALD #1 WELL,WaDEWY_S1931,,Well,WY,
WYwr_S1932,Unspecified,Unspecified,,EPSG:4326,,,,,41.215431,-104.10030400000001,,,POD,MALM NO. 3,WaDEWY_S1932,,Well,WY,
WYwr_S1933,Unspecified,Unspecified,,EPSG:4326,,,,,41.302690000000005,-104.32685,,,POD,CORBET IRRIGATION #3,WaDEWY_S1933,,Well,WY,
WYwr_S1934,Unspecified,Unspecified,,EPSG:4326,,,,,41.277558,-104.363465,,,POD,LYON NO. 2 WELL,WaDEWY_S1934,,Well,WY,
WYwr_S1935,Unspecified,Unspecified,,EPSG:4326,,,,,41.27708,-104.33946999999999,,,POD,LYON NO 3 WELL,WaDEWY_S1935,,Well,WY,
WYwr_S1936,Unspecified,Unspecified,,EPSG:4326,,,,,41.25955,-104.33568000000001,,,POD,M A PAVLICA NO 1 WELL,WaDEWY_S1936,,Well,WY,
WYwr_S1937,Unspecified,Unspecified,,EPSG:4326,,,,,41.25892,-104.33921099999999,,,POD,IRRIGATION #1 WELL,WaDEWY_S1937,,Well,WY,
WYwr_S1938,Unspecified,Unspecified,,EPSG:4326,,,,,41.2345,-104.36875,,,POD,PLAMBECK NO 1 WELL,WaDEWY_S1938,,Well,WY,
WYwr_S1939,Unspecified,Unspecified,,EPSG:4326,,,,,41.230492,-104.356464,,,POD,SCHLISKE #1,WaDEWY_S1939,,Well,WY,
WYwr_S1940,Unspecified,Unspecified,,EPSG:4326,,,,,41.2973,-104.38578100000001,,,POD,ANDERSON IRRIGATION NO. 3 WELL,WaDEWY_S1940,,Well,WY,
WYwr_S1941,Unspecified,Unspecified,,EPSG:4326,,,,,41.29258,-104.37601,,,POD,ANDERSON IRRIGATION NO 8 WELL,WaDEWY_S1941,,Well,WY,
WYwr_S1942,Unspecified,Unspecified,,EPSG:4326,,,,,41.26335,-104.4688,,,POD,PACE NO. 6 WELL,WaDEWY_S1942,,Well,WY,
WYwr_S1943,Unspecified,Unspecified,,EPSG:4326,,,,,41.240559999999995,-104.40223,,,POD,SORENSEN NO. 1 BURNS WELL,WaDEWY_S1943,,Well,WY,
WYwr_S1944,Unspecified,Unspecified,,EPSG:4326,,,,,41.235031,-104.45481099999999,,,POD,FULLBRIGHT #1,WaDEWY_S1944,,Well,WY,
WYwr_S1945,Unspecified,Unspecified,,EPSG:4326,,,,,41.23468,-104.37425,,,POD,YOUTZ NO 1 WELL,WaDEWY_S1945,,Well,WY,
WYwr_S1946,Unspecified,Unspecified,,EPSG:4326,,,,,41.22891,-104.41669,,,POD,HARER NO. 1 WELL,WaDEWY_S1946,,Well,WY,
WYwr_S1947,Unspecified,Unspecified,,EPSG:4326,,,,,41.22694,-104.4591,,,POD,MCDOWELL NO 1 WELL,WaDEWY_S1947,,Well,WY,
WYwr_S1948,Unspecified,Unspecified,,EPSG:4326,,,,,41.22318,-104.46437,,,POD,MCDOWELL NO 3 WELL,WaDEWY_S1948,,Well,WY,
WYwr_S1949,Unspecified,Unspecified,,EPSG:4326,,,,,41.3005,-104.6468,,,POD,DIVIDE RANCH NO. 5,WaDEWY_S1949,,Well,WY,
WYwr_S1950,Unspecified,Unspecified,,EPSG:4326,,,,,41.300461,-104.63986899999999,,,POD,DIVIDE RANCH NO. 6,WaDEWY_S1950,,Well,WY,
WYwr_S1951,Unspecified,Unspecified,,EPSG:4326,,,,,41.2253,-104.70769,,,POD,CHILD #2 WELL,WaDEWY_S1951,,Well,WY,
WYwr_S1952,Unspecified,Unspecified,,EPSG:4326,,,,,41.299580999999996,-104.809731,,,POD,BOICE NO. 2,WaDEWY_S1952,,Well,WY,
WYwr_S1953,Unspecified,Unspecified,,EPSG:4326,,,,,41.285092,-104.771967,,,POD,BOICE #5,WaDEWY_S1953,,Well,WY,
WYwr_S1954,Unspecified,Unspecified,,EPSG:4326,,,,,41.30579,-105.54903,,,POD,TURNER NO. 1 WELL,WaDEWY_S1954,,Well,WY,
WYwr_S1955,Unspecified,Unspecified,,EPSG:4326,,,,,41.3057,-105.54905,,,POD,ENL TURNER NO 1 WELL,WaDEWY_S1955,,Well,WY,
WYwr_S1956,Unspecified,Unspecified,,EPSG:4326,,,,,41.299636,-105.607417,,,POD,DRAIN PUMP STATION A,WaDEWY_S1956,,Well,WY,
WYwr_S1957,Unspecified,Unspecified,,EPSG:4326,,,,,41.292808,-105.60646899999999,,,POD,DRAIN PUMP STATION B,WaDEWY_S1957,,Well,WY,
WYwr_S1958,Unspecified,Unspecified,,EPSG:4326,,,,,41.271840000000005,-105.56934,,,POD,ROSEDALE #4,WaDEWY_S1958,,Well,WY,
WYwr_S1959,Unspecified,Unspecified,,EPSG:4326,,,,,41.26808,-105.54066,,,POD,POPE #1 WELL,WaDEWY_S1959,,Well,WY,
WYwr_S1960,Unspecified,Unspecified,,EPSG:4326,,,,,41.26808,-105.54066,,,POD,POPE #2 WELL,WaDEWY_S1960,,Well,WY,
WYwr_S1961,Unspecified,Unspecified,,EPSG:4326,,,,,41.26806,-105.54068000000001,,,POD,POPE #3 WELL,WaDEWY_S1961,,Well,WY,
WYwr_S1962,Unspecified,Unspecified,,EPSG:4326,,,,,41.266709999999996,-105.54047,,,POD,POPE NO 4 WELL,WaDEWY_S1962,,Well,WY,
WYwr_S1963,Unspecified,Unspecified,,EPSG:4326,,,,,41.2499,-105.55009,,,POD,SOLDIER #1,WaDEWY_S1963,,Well,WY,
WYwr_S1964,Unspecified,Unspecified,,EPSG:4326,,,,,41.24661,-105.58393999999998,,,POD,K. F. KNUDSEN #1 WELL,WaDEWY_S1964,,Well,WY,
WYwr_S1965,Unspecified,Unspecified,,EPSG:4326,,,,,41.23619,-105.61248,,,POD,STOCK WELL #8,WaDEWY_S1965,,Well,WY,
WYwr_S1966,Unspecified,Unspecified,,EPSG:4326,,,,,41.23619,-105.61248,,,POD,STOCK WELL #9,WaDEWY_S1966,,Well,WY,
WYwr_S1967,Unspecified,Unspecified,,EPSG:4326,,,,,41.23823,-105.7695,,,POD,JFT NO. 2 WELL,WaDEWY_S1967,,Well,WY,
WYwr_S1968,Unspecified,Unspecified,,EPSG:4326,,,,,41.28846,-106.12481000000001,,,POD,FIRE POND NO. 1 WELL,WaDEWY_S1968,,Well,WY,
WYwr_S1969,Unspecified,Unspecified,,EPSG:4326,,,,,41.29738,-106.7693,,,POD,IRENE NO. 1 WELL,WaDEWY_S1969,,Well,WY,
WYwr_S1970,Unspecified,Unspecified,,EPSG:4326,,,,,41.29918,-106.77179,,,POD,JILL NO. 4 WELL,WaDEWY_S1970,,Well,WY,
WYwr_S1971,Unspecified,Unspecified,,EPSG:4326,,,,,41.256064,-106.776981,,,POD,ENL. LITZENBERGER NO. 1,WaDEWY_S1971,,Well,WY,
