WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS216,,,Fresh,"Muddy Creek, Trib. To",,Surface Water
NEwr_WS217,,,Fresh,"Elkhorn River, North Fork, Trib. To",,Surface Water
NEwr_WS218,,,Fresh,Four Mile Creek,,Surface Water
NEwr_WS219,,,Fresh,Pine Creek,,Surface Water
NEwr_WS220,,,Fresh,Prouty Springs,,Surface Water
NEwr_WS221,,,Fresh,Bell Creek,,Surface Water
NEwr_WS222,,,Fresh,Pishel Creek,,Surface Water
NEwr_WS223,,,Fresh,Dead Man Creek,,Surface Water
NEwr_WS224,,,Fresh,French Creek,,Surface Water
NEwr_WS225,,,Fresh,"Bear Creek, Trib. To",,Surface Water
NEwr_WS226,,,Fresh,"Nemaha River, Big, Middle Branch, Trib. To",,Surface Water
NEwr_WS227,,,Fresh,Wilson Creek,,Surface Water
NEwr_WS228,,,Fresh,Cuming Creek,,Surface Water
NEwr_WS229,,,Fresh,"Bone Creek, Trib. To",,Surface Water
NEwr_WS230,,,Fresh,Blackbird Creek,,Surface Water
NEwr_WS231,,,Fresh,Weeping Water Creek,,Surface Water
NEwr_WS232,,,Fresh,Weeping Water Reservoir 4J,,Surface Water
NEwr_WS233,,,Fresh,Willow Creek,,Surface Water
NEwr_WS234,,,Fresh,"Logan Creek, Middle",,Surface Water
NEwr_WS235,,,Fresh,Maple Creek,,Surface Water
NEwr_WS236,,,Fresh,North Platte River,,Surface Water
NEwr_WS237,,,Fresh,"Loup River, Trib. To",,Surface Water
NEwr_WS238,,,Fresh,Ervine Creek,,Surface Water
NEwr_WS239,,,Fresh,"Salt Creek, Little",,Surface Water
NEwr_WS240,,,Fresh,"Hay Springs Creek, North Branch",,Surface Water
NEwr_WS241,,,Fresh,Chadron Creek,,Surface Water
NEwr_WS242,,,Fresh,"Beaver Creek, Little",,Surface Water
NEwr_WS243,,,Fresh,Clausen Reservoir,,Surface Water
NEwr_WS244,,,Fresh,Wallace Creek,,Surface Water
NEwr_WS245,,,Fresh,Higgins Reservoir,,Surface Water
NEwr_WS246,,,Fresh,"Devils Gulch, Trib. To",,Surface Water
NEwr_WS247,,,Fresh,"Soldier Creek, Trib. To",,Surface Water
NEwr_WS248,,,Fresh,Dee Creek,,Surface Water
NEwr_WS249,,,Fresh,Stevens Creek,,Surface Water
NEwr_WS250,,,Fresh,Elk Creek,,Surface Water
NEwr_WS251,,,Fresh,"Turkey Creek, South Fork, Trib. To",,Surface Water
NEwr_WS252,,,Fresh,Calumet Creek,,Surface Water
NEwr_WS253,,,Fresh,Republican River,,Surface Water
NEwr_WS254,,,Fresh,Center Creek,,Surface Water
NEwr_WS255,,,Fresh,Frenchman River,,Surface Water
