,WaDESiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV
9998,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
9999,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10000,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10001,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10002,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10003,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10004,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10005,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10006,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10007,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10008,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10009,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10010,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10011,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10012,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10013,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10014,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10015,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10016,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10017,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10018,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10019,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
10020,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
10021,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
10022,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10023,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10024,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10025,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10026,,2,Not Provided,,PUMP,,,,,,,,,,,,,,,
10027,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10028,,2,Not Provided,,PUMP,,,,,,,,,,,,,,,
10029,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10030,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10031,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10032,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10033,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10034,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10035,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10036,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10037,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10038,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
10039,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10040,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10041,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10042,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10043,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10044,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10045,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10046,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10047,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10048,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10049,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10050,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10051,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10052,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10053,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10054,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10055,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10056,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10057,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10058,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10059,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10060,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10061,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10062,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10063,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10064,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10065,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10066,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10067,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10068,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10069,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10070,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10071,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10072,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10073,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10074,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10075,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10076,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10077,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10078,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10079,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10080,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10081,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10082,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10083,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10084,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10085,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10086,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10087,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10088,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10089,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10090,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10091,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10092,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10093,,2,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10094,,3,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10095,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10096,,2,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10097,,3,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10098,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10099,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10100,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10101,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10102,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10103,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10104,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10105,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10106,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10107,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10108,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10109,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10110,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10111,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10112,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10113,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10114,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10115,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10116,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10117,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10118,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10119,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10120,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10121,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10122,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10123,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10124,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10125,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10126,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10127,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10128,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10129,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10130,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10131,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10132,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10133,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10134,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10135,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10136,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10137,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10138,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10139,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10140,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10141,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10142,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10143,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10144,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10145,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10146,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10147,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10148,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10149,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10150,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10151,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10152,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10153,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10154,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10155,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10156,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10157,,1,Not Provided,,DITCH/GRAVITY FLOW,,,,,,,,,,,,,,,
10158,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10159,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10160,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10161,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10162,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10163,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10164,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10165,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10166,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10167,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10168,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10169,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10170,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10171,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10172,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10173,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10174,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10175,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10176,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10177,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10178,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10179,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10180,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10181,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10182,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10183,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10184,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10185,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10186,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10187,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10188,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10189,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10190,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10191,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10192,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10193,,1,Not Provided,,PUMP/GRAVITY FLOW,,,,,,,,,,,,,,,
10194,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10195,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10196,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
10197,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10198,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10199,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10200,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10201,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10202,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10203,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10204,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10205,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10206,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10207,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10208,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10209,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10210,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10211,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10212,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10213,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10214,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10215,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
10216,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
10217,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10218,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10219,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10220,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10221,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10222,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10223,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10224,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10225,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10226,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10227,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10228,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10229,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10230,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10231,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10232,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10233,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10234,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10235,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10236,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10237,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10238,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10239,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10240,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10241,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10242,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10243,,1,SECTION 30 DITCH NO. 2,,FLOWING,,,,,,,,,,,,,,,
10244,,1,QUIRK DITCH NO. 1,,FLOWING,,,,,,,,,,,,,,,
10245,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10246,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10247,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10248,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10249,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10250,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10251,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10252,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10253,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10254,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10255,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10256,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10257,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10258,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10259,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10260,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10261,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10262,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10263,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10264,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10265,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10266,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10267,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10268,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10269,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10270,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10271,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10272,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10273,,2,SECTION 20 DITCH NO. 3,,PUMP/HEADGATE W/DITCH OR PIPELINE/FLOOD AND DIKE,,,,,,,,,,,,,,,
10274,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10275,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10276,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10277,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10278,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10279,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10280,,1,Not Provided,,DITCH,,,,,,,,,,,,,,,
10281,,1,Not Provided,,DITCH,,,,,,,,,,,,,,,
10282,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10283,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10284,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10285,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10286,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10287,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10288,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10289,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10290,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10291,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10292,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10293,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10294,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10295,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10296,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10297,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10298,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10299,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10300,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10301,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10302,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10303,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10304,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10305,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10306,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10307,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10308,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10309,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10310,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10311,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10312,,1,Not Provided,,DITCH/GRAVITY FLOW,,,,,,,,,,,,,,,
10313,,1,Not Provided,,PUMP/GRAVITY FLOW,,,,,,,,,,,,,,,
10314,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10315,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10316,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10317,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10318,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10319,,2,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10320,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10321,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10322,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
10323,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
10324,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10325,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10326,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10327,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10328,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10329,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10330,,1,Not Provided,,HEADGATE,,,,,,,,,,,,,,,
10331,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10332,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10333,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10334,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10335,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10336,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10337,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10338,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10339,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10340,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10341,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10342,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10343,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10344,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10345,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10346,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10347,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10348,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10349,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10350,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10351,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10352,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10353,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10354,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10355,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10356,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10357,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10358,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10359,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10360,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10361,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10362,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10363,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
10364,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10365,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10366,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10367,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10368,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10369,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10370,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10371,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10372,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10373,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10374,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10375,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10376,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
10377,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10378,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10379,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10380,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10381,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
10382,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10383,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10384,,1,Not Provided,,DITCH,,,,,,,,,,,,,,,
10385,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10386,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10387,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10388,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10389,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10390,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10391,,1,Not Provided,,OTHER DIVERSION,,,,,,,,,,,,,,,
10392,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10393,,1,Not Provided,,DITCH,,,,,,,,,,,,,,,
10394,,1,Not Provided,,PUMP/GRAVITY FLOW,,,,,,,,,,,,,,,
10395,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10396,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10397,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10398,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10399,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10400,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10401,,1,Not Provided,,FLOWING,,,,,,,,,,,,,,,
10402,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
