SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NE_1241,,Unspecified,Nance,EPSG:4326,,,102100090207,,41.2674432077324,-98.1938259535113,,,Unspecified,181914,,Unknown,NE,
NE_1242,,Unspecified,York,EPSG:4326,,,102702030502,,40.7534352740539,-97.6369059465802,,,Unspecified,180279,,Unknown,NE,
NE_1243,,Unspecified,Adams,EPSG:4326,,,102702060409,,40.4591444305059,-98.28197727800051,,,Unspecified,177552,,Unknown,NE,
NE_1244,,Unspecified,Clay,EPSG:4326,,,102702030204,,40.5933679802037,-97.8990527025465,,,Unspecified,179370,,Unknown,NE,
NE_1245,,Unspecified,Cedar,EPSG:4326,,,101701011202,,42.77735849493779,-97.4718983150225,,,Unspecified,183527,,Unknown,NE,
NE_1246,,Unspecified,Seward,EPSG:4326,,,102702020105,,40.805179355163006,-97.0579529103368,,,Unspecified,180541,,Unknown,NE,
NE_1247,,Unspecified,Seward,EPSG:4326,,,102702020105,,40.8044963287991,-97.0573286802608,,,Unspecified,180538,,Unknown,NE,
NE_1248,,Unspecified,Cherry,EPSG:4326,,,101500040607,,42.8736493431955,-100.594582573698,,,Unspecified,191012,,Unknown,NE,
NE_1249,,Unspecified,Lancaster,EPSG:4326,,,102400080102,,40.5476249204991,-96.5871511781625,,,Unspecified,179277,,Unknown,NE,
NE_1250,,Unspecified,Lancaster,EPSG:4326,,,102400080102,,40.5338379484028,-96.6004901387866,,,Unspecified,179216,,Unknown,NE,
NE_1251,,Unspecified,Harlan,EPSG:4326,,,102500110306,,40.1306665410578,-99.53563897063971,,,Unspecified,178074,,Unknown,NE,
NE_1252,,Unspecified,Sherman,EPSG:4326,,,102100050207,,41.135060101347705,-99.09826061873129,,,Unspecified,181565,,Unknown,NE,
NE_1253,,Unspecified,Holt,EPSG:4326,,,101500070301,,42.5835774889941,-98.88115780522499,,,Unspecified,191013,,Unknown,NE,
NE_1254,,Unspecified,Hall,EPSG:4326,,,102702030301,,40.70339755777729,-98.469338578538,,,Unspecified,179897,,Unknown,NE,
NE_1255,,Unspecified,Harlan,EPSG:4326,,,102500090905,,40.1939844410893,-99.5497725022887,,,Unspecified,178231,,Unknown,NE,
NE_1256,,Unspecified,Custer,EPSG:4326,,,102100030503,,41.4906999151804,-99.23957200197509,,,Unspecified,188995,,Unknown,NE,
NE_1257,,Unspecified,Nuckolls,EPSG:4326,,,102702060507,,40.203804363027395,-98.11365375430158,,,Unspecified,178299,,Unknown,NE,
NE_1258,,Unspecified,Fillmore,EPSG:4326,,,102702030601,,40.610451927453106,-97.5587107379418,,,Unspecified,177846,,Unknown,NE,
NE_1259,,Unspecified,Butler,EPSG:4326,,,102002010303,,41.3815453071116,-97.21880570260141,,,Unspecified,182224,,Unknown,NE,
NE_1260,,Unspecified,Nance,EPSG:4326,,,102100100606,,41.382497998459,-98.00030202052521,,,Unspecified,187802,,Unknown,NE,
NE_1261,,Unspecified,Howard,EPSG:4326,,,102100030708,,41.0737012128006,-98.60105159750259,,,Unspecified,185036,,Unknown,NE,
NE_1262,,Unspecified,Howard,EPSG:4326,,,102100030708,,41.0737012128006,-98.60105159750259,,,Unspecified,185037,,Unknown,NE,
NE_1263,,Unspecified,Hall,EPSG:4326,,,102702030102,,40.710851814552996,-98.28424231159059,,,Unspecified,179955,,Unknown,NE,
NE_1264,,Unspecified,Nance,EPSG:4326,,,102100100606,,41.3737993834901,-97.9823472689601,,,Unspecified,188490,,Unknown,NE,
NE_1265,,Unspecified,Keya Paha,EPSG:4326,,,101500041511,,42.83391015035121,-99.2725237879132,,,Unspecified,188065,,Unknown,NE,
NE_1266,,Unspecified,Douglas,EPSG:4326,,,102200031005,,41.3822650351546,-96.32417116045049,,,Unspecified,191910,,Unknown,NE,
NE_1267,,Unspecified,Thayer,EPSG:4326,,,102702060906,,40.1452555864701,-97.6141903527771,,,Unspecified,176954,,Unknown,NE,
NE_1268,,Unspecified,Holt,EPSG:4326,,,101500070201,,42.7180833085062,-98.90276507850479,,,Unspecified,191014,,Unknown,NE,
NE_1269,,Unspecified,Clay,EPSG:4326,,,102702030204,,40.6271408117856,-97.8445009599372,,,Unspecified,185034,,Unknown,NE,
NE_1270,,Unspecified,Custer,EPSG:4326,,,102100030503,,41.4906999151804,-99.23957200197509,,,Unspecified,189004,,Unknown,NE,
NE_1271,,Unspecified,Custer,EPSG:4326,,,102100030503,,41.4906999151804,-99.23957200197509,,,Unspecified,189003,,Unknown,NE,
NE_1272,,Unspecified,Thayer,EPSG:4326,,,102702070202,,40.0059217915111,-97.5917007666518,,,Unspecified,176489,,Unknown,NE,
NE_1273,,Unspecified,Scotts Bluff,EPSG:4326,,,101800090810,,41.76862512137271,-103.52881911836799,,,Unspecified,187361,,Unknown,NE,
NE_1274,,Unspecified,Furnas,EPSG:4326,,,102500090301,,40.2851462581081,-100.12050130605301,,,Unspecified,185687,,Unknown,NE,
NE_1275,,Unspecified,Red Willow,EPSG:4326,,,102500070309,,40.281683913687,-100.54179287935601,,,Unspecified,189143,,Unknown,NE,
NE_1276,,Unspecified,Lancaster,EPSG:4326,,,102002030103,,40.6412009802401,-96.6974818524949,,,Unspecified,191912,,Unknown,NE,
NE_1277,,Unspecified,Holt,EPSG:4326,,,101500071001,,42.7035272342333,-98.42918280700191,,,Unspecified,191015,,Unknown,NE,
NE_1278,,Unspecified,Thayer,EPSG:4326,,,102702061003,,40.012728373303794,-97.6794520298992,,,Unspecified,176494,,Unknown,NE,
NE_1279,,Unspecified,Clay,EPSG:4326,,,102702060605,,40.4275201099725,-98.08028671101191,,,Unspecified,177445,,Unknown,NE,
NE_1280,,Unspecified,Nance,EPSG:4326,,,102100100606,,41.4135016329161,-98.02786566567309,,,Unspecified,187277,,Unknown,NE,
NE_1281,,Unspecified,Nance,EPSG:4326,,,102100100606,,41.413995511986606,-98.0290687633718,,,Unspecified,188491,,Unknown,NE,
NE_1282,,Unspecified,Gage,EPSG:4326,,,102702020602,,40.233331345900396,-96.5925740187176,,,Unspecified,177120,,Unknown,NE,
NE_1283,,Unspecified,Seward,EPSG:4326,,,102702020105,,40.8362967640438,-97.07200933494741,,,Unspecified,180643,,Unknown,NE,
NE_1284,,Unspecified,Seward,EPSG:4326,,,102702020104,,40.849860454863,-97.0751086008132,,,Unspecified,189885,,Unknown,NE,
NE_1285,,Unspecified,Seward,EPSG:4326,,,102702020104,,40.849860454863,-97.0751086008132,,,Unspecified,189884,,Unknown,NE,
NE_1286,,Unspecified,Gage,EPSG:4326,,,102702020304,,40.2670658096934,-96.8595933662849,,,Unspecified,178549,,Unknown,NE,
NE_1287,,Unspecified,Gage,EPSG:4326,,,102702020304,,40.275121520396205,-96.84343115955281,,,Unspecified,178693,,Unknown,NE,
NE_1288,,Unspecified,Gage,EPSG:4326,,,102702020603,,40.1954334893909,-96.6654295796805,,,Unspecified,177036,,Unknown,NE,
NE_1289,,Unspecified,Thayer,EPSG:4326,,,102702060802,,40.2951829086088,-97.7702392557218,,,Unspecified,178679,,Unknown,NE,
NE_1290,,Unspecified,Butler,EPSG:4326,,,102002010308,,41.2909225675349,-96.91801321993592,,,Unspecified,188931,,Unknown,NE,
NE_1291,,Unspecified,Thayer,EPSG:4326,,,102702060804,,40.3004960390136,-97.697940345413,,,Unspecified,178725,,Unknown,NE,
NE_1292,,Unspecified,Webster,EPSG:4326,,,102500160501,,40.007232246827,-98.689384292976,,,Unspecified,189202,,Unknown,NE,
NE_1293,,Unspecified,Holt,EPSG:4326,,,101500041512,,42.8259814465952,-99.09157755992359,,,Unspecified,191016,,Unknown,NE,
NE_1294,,Unspecified,Holt,EPSG:4326,,,101500041512,,42.825976914337396,-99.09157602359421,,,Unspecified,191017,,Unknown,NE,
NE_1295,,Unspecified,Seward,EPSG:4326,,,102702020103,,40.8434876927343,-97.0876584828449,,,Unspecified,189797,,Unknown,NE,
NE_1296,,Unspecified,Seward,EPSG:4326,,,102702020103,,40.843676173895105,-97.0868272667113,,,Unspecified,180687,,Unknown,NE,
NE_1297,,Unspecified,Clay,EPSG:4326,,,102702060503,,40.431008523517,-98.1320328203094,,,Unspecified,177451,,Unknown,NE,
NE_1298,,Unspecified,Clay,EPSG:4326,,,102702040102,,40.5544441790299,-97.85331167120701,,,Unspecified,179176,,Unknown,NE,
NE_1299,,Unspecified,Phelps,EPSG:4326,,,102001011004,,40.5585877861215,-99.23666653264021,,,Unspecified,179103,,Unknown,NE,
