SiteUUID,PODorPOUSite,Longitude,Latitude
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17898,POD,-119.65055800054,39.8188899986503
NVwr_S17899,POD,-119.487221000086,39.7238879992297
NVwr_S1790,POD,-118.520004000188,41.6633339989242
NVwr_S1790,POD,-118.520004000188,41.6633339989242
NVwr_S1790,POD,-118.520004000188,41.6633339989242
NVwr_S1790,POD,-118.520004000188,41.6633339989242
NVwr_S17900,POD,-119.730530999734,39.905312999413
NVwr_S17901,POD,-119.544997999886,39.6788899989628
NVwr_S17901,POD,-119.544997999886,39.6788899989628
NVwr_S17902,POD,-119.544997999606,39.675277999153
NVwr_S17902,POD,-119.544997999606,39.675277999153
NVwr_S17902,POD,-119.544997999606,39.675277999153
NVwr_S17903,POD,-119.544997999552,39.671668999212
NVwr_S17903,POD,-119.544997999552,39.671668999212
NVwr_S17903,POD,-119.544997999552,39.671668999212
NVwr_S17904,POD,-119.540001000134,39.6716689993516
NVwr_S17904,POD,-119.540001000134,39.6716689993516
NVwr_S17904,POD,-119.540001000134,39.6716689993516
NVwr_S17905,POD,-119.74694399947,39.7199999993965
NVwr_S17905,POD,-119.74694399947,39.7199999993965
NVwr_S17905,POD,-119.74694399947,39.7199999993965
NVwr_S17905,POD,-119.74694399947,39.7199999993965
NVwr_S17905,POD,-119.74694399947,39.7199999993965
NVwr_S17906,POD,-119.623611000428,39.7686119993099
NVwr_S17906,POD,-119.623611000428,39.7686119993099
NVwr_S17907,POD,-119.572086999648,39.7898889989731
NVwr_S17908,POD,-119.755609999462,39.9880159992
NVwr_S17909,POD,-119.619170999499,39.7108349992342
NVwr_S1791,POD,-118.515273999887,41.6266629994702
NVwr_S1791,POD,-118.515273999887,41.6266629994702
NVwr_S1791,POD,-118.515273999887,41.6266629994702
NVwr_S17910,POD,-119.619170999959,39.7144469989901
NVwr_S17911,POD,-119.577919000301,39.7752399993066
NVwr_S17912,POD,-119.595833000337,39.7649989988083
NVwr_S17913,POD,-119.616110999465,39.7991669986512
NVwr_S17913,POD,-119.616110999465,39.7991669986512
NVwr_S17914,POD,-119.650083000548,39.7997809990019
NVwr_S17914,POD,-119.650083000548,39.7997809990019
NVwr_S17914,POD,-119.650083000548,39.7997809990019
NVwr_S17914,POD,-119.650083000548,39.7997809990019
NVwr_S17914,POD,-119.650083000548,39.7997809990019
NVwr_S17915,POD,-119.650832999637,39.796943999211
NVwr_S17915,POD,-119.650832999637,39.796943999211
NVwr_S17915,POD,-119.650832999637,39.796943999211
NVwr_S17915,POD,-119.650832999637,39.796943999211
NVwr_S17915,POD,-119.650832999637,39.796943999211
NVwr_S17916,POD,-119.516112999793,39.7194439993141
NVwr_S17916,POD,-119.516112999793,39.7194439993141
NVwr_S17917,POD,-119.554316000497,39.7416749987033
NVwr_S17918,POD,-119.679161000319,39.7469439993357
NVwr_S17919,POD,-119.693896999786,39.7886539991951
NVwr_S17920,POD,-119.69027800019,39.784443999379
NVwr_S17921,POD,-119.687782000219,39.8630519990471
NVwr_S17922,POD,-119.679161000173,39.7397229987452
NVwr_S17922,POD,-119.679161000173,39.7397229987452
NVwr_S17923,POD,-119.678055000076,39.9288899989757
NVwr_S17924,POD,-119.532222000468,39.75611099939
NVwr_S17925,POD,-119.656823000456,39.8183789988321
NVwr_S17925,POD,-119.656823000456,39.8183789988321
NVwr_S17926,POD,-119.682904999547,39.7717549991199
NVwr_S17927,POD,-119.63722200024,39.768332998799
NVwr_S17928,POD,-119.600272999746,39.7794459991347
NVwr_S17928,POD,-119.600272999746,39.7794459991347
NVwr_S17928,POD,-119.600272999746,39.7794459991347
NVwr_S17929,POD,-119.697220000179,39.8666649993668
NVwr_S17929,POD,-119.697220000179,39.8666649993668
NVwr_S17929,POD,-119.697220000179,39.8666649993668
NVwr_S1793,POD,-118.470833000352,41.6088869994818
NVwr_S17930,POD,-119.626110999737,39.748610999211
NVwr_S17930,POD,-119.626110999737,39.748610999211
NVwr_S17931,POD,-119.571111000298,39.6769439988985
NVwr_S17932,POD,-119.625895999822,39.7712889993919
NVwr_S17932,POD,-119.625895999822,39.7712889993919
NVwr_S17932,POD,-119.625895999822,39.7712889993919
NVwr_S17932,POD,-119.625895999822,39.7712889993919
NVwr_S17932,POD,-119.625895999822,39.7712889993919
NVwr_S17932,POD,-119.625895999822,39.7712889993919
NVwr_S17933,POD,-119.623336999422,39.7722209989966
NVwr_S17933,POD,-119.623336999422,39.7722209989966
NVwr_S17933,POD,-119.623336999422,39.7722209989966
NVwr_S17933,POD,-119.623336999422,39.7722209989966
NVwr_S17933,POD,-119.623336999422,39.7722209989966
NVwr_S17933,POD,-119.623336999422,39.7722209989966
NVwr_S17933,POD,-119.623336999422,39.7722209989966
NVwr_S17934,POD,-119.697220000179,39.8666649993668
NVwr_S17935,POD,-119.699444000325,39.8647219991098
NVwr_S17935,POD,-119.699444000325,39.8647219991098
NVwr_S17937,POD,-119.646110999435,39.7936099987929
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S17938,POD,-119.650557999646,39.8077769989326
NVwr_S1794,POD,-118.475829999583,41.6305539988956
NVwr_S17944,POD,-119.662222000379,39.8058329995021
NVwr_S17947,POD,-119.685277999496,39.8463889992293
NVwr_S1795,POD,-118.408139999899,41.5931099987637
NVwr_S17952,POD,-119.628059000388,39.7649989992041
NVwr_S17952,POD,-119.628059000388,39.7649989992041
NVwr_S17957,POD,-119.646110999891,39.7900009989853
NVwr_S17957,POD,-119.646110999891,39.7900009989853
NVwr_S17957,POD,-119.646110999891,39.7900009989853
NVwr_S17957,POD,-119.646110999891,39.7900009989853
NVwr_S17957,POD,-119.646110999891,39.7900009989853
NVwr_S17957,POD,-119.646110999891,39.7900009989853
NVwr_S1796,POD,-118.573333999592,41.6777799986969
NVwr_S17967,POD,-119.625833000366,39.7630559989761
NVwr_S1797,POD,-118.568611000576,41.6630549993381
NVwr_S1797,POD,-118.568611000576,41.6630549993381
NVwr_S1798,POD,-118.54777500059,41.7555539994073
NVwr_S1799,POD,-118.503609000508,38.0733339991651
NVwr_S18,POD,-118.722220999862,41.6819459991593
NVwr_S18,POD,-118.722220999862,41.6819459991593
NVwr_S1800,POD,-118.50055699957,41.6486129989673
NVwr_S1800,POD,-118.50055699957,41.6486129989673
NVwr_S18000,POD,-119.653055999704,39.8061109991033
NVwr_S18000,POD,-119.653055999704,39.8061109991033
NVwr_S18008,POD,-119.021949999623,40.261943998712
NVwr_S18009,POD,-119.284996000516,40.4422229993715
NVwr_S1801,POD,-118.578055999893,41.5905529991277
NVwr_S18010,POD,-119.03000599969,40.4138909992064
NVwr_S1802,POD,-118.517500000563,41.6688889987238
NVwr_S1802,POD,-118.517500000563,41.6688889987238
NVwr_S18021,POD,-119.281943999659,39.9227789987082
NVwr_S18022,POD,-119.290228999717,40.3502129986746
NVwr_S18023,POD,-119.319168000282,40.4386139989283
NVwr_S18024,POD,-119.296669000058,40.0491679992039
NVwr_S18025,POD,-119.376945000553,40.2363889991054
NVwr_S1803,POD,-118.517499999619,41.654166998784
NVwr_S1803,POD,-118.517499999619,41.654166998784
NVwr_S1803,POD,-118.517499999619,41.654166998784
NVwr_S18036,POD,-119.744720000087,40.1280559993923
NVwr_S18036,POD,-119.744720000087,40.1280559993923
NVwr_S18037,POD,-119.714722000517,39.986110998667
NVwr_S18038,POD,-119.757913999601,40.112721998957
NVwr_S18039,POD,-119.772780999656,40.1355589990193
NVwr_S1804,POD,-118.359443999887,41.4527779991691
NVwr_S18040,POD,-119.781943999638,40.1355589989815
NVwr_S18041,POD,-119.602360000043,39.9524899989658
NVwr_S18042,POD,-119.722630999785,40.0315279990019
NVwr_S18043,POD,-119.70813300021,40.0738119990035
NVwr_S18044,POD,-119.089172000269,40.0794449994593
NVwr_S18045,POD,-119.761391000541,40.1808359990031
NVwr_S18046,POD,-119.435555000156,39.8530539988834
NVwr_S18047,POD,-119.742492999943,40.1227759991432
NVwr_S18048,POD,-119.508888000368,39.7977789994162
NVwr_S18049,POD,-119.630835999621,39.8741649993464
NVwr_S18049,POD,-119.630835999621,39.8741649993464
NVwr_S1805,POD,-118.3583230004,41.449148998991
NVwr_S1806,POD,-118.490555000313,41.6269419994607
NVwr_S1806,POD,-118.490555000313,41.6269419994607
NVwr_S1806,POD,-118.490555000313,41.6269419994607
NVwr_S1806,POD,-118.490555000313,41.6269419994607
NVwr_S18068,POD,-119.381534999692,39.7427699992723
NVwr_S18069,POD,-119.442222999613,39.6591679994287
NVwr_S18071,POD,-119.284720999653,39.6894449987785
NVwr_S18072,POD,-119.441017999843,39.6598119992218
NVwr_S18074,POD,-119.336669999416,39.6488909986801
NVwr_S18075,POD,-119.43054999998,39.6572229991865
NVwr_S18076,POD,-119.336670000335,39.6708339987292
NVwr_S18076,POD,-119.336670000335,39.6708339987292
NVwr_S18076,POD,-119.336670000335,39.6708339987292
NVwr_S18076,POD,-119.336670000335,39.6708339987292
NVwr_S18077,POD,-119.341393000441,39.6963879994021
NVwr_S18079,POD,-119.355553000139,39.671111998774
NVwr_S18080,POD,-119.287500000091,39.6402779990284
NVwr_S18089,POD,-119.43267900048,39.6547339993656
NVwr_S18092,POD,-119.993050000214,39.5002779993422
NVwr_S18092,POD,-119.993050000214,39.5002779993422
NVwr_S18092,POD,-119.993050000214,39.5002779993422
NVwr_S18093,POD,-119.624999999479,39.5149989995258
NVwr_S18094,POD,-119.579445000149,39.4380569988594
NVwr_S18095,POD,-119.481381000404,39.5638679986724
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18096,POD,-119.52328900002,39.5646069992835
NVwr_S18097,POD,-119.662781000516,39.5094449991504
NVwr_S18098,POD,-119.656112999764,39.5077779992507
NVwr_S18098,POD,-119.656112999764,39.5077779992507
NVwr_S18098,POD,-119.656112999764,39.5077779992507
NVwr_S18099,POD,-119.627939000443,39.5267299990513
NVwr_S18100,POD,-119.521681999873,39.5621759987655
NVwr_S18100,POD,-119.521681999873,39.5621759987655
NVwr_S18101,POD,-119.636382999501,39.3399999994427
NVwr_S18102,POD,-119.480229999721,39.5634669993457
NVwr_S18103,POD,-118.855552999915,39.1205519991338
NVwr_S18103,POD,-118.855552999915,39.1205519991338
NVwr_S18104,POD,-119.598061000272,39.5297199987439
NVwr_S18105,POD,-119.463608000108,39.4702799994609
NVwr_S18105,POD,-119.463608000108,39.4702799994609
NVwr_S18106,POD,-119.425826999864,39.5074999990545
NVwr_S18107,POD,-119.421111999704,39.4813879990047
NVwr_S18108,POD,-119.620560000396,39.4930569988824
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S18109,POD,-119.641387999531,39.8041649992557
NVwr_S1811,POD,-119.458054000148,40.4680559990729
NVwr_S18110,POD,-119.477500999447,39.7205539986751
NVwr_S18110,POD,-119.477500999447,39.7205539986751
NVwr_S18111,POD,-119.698818000288,39.8100709988058
NVwr_S18111,POD,-119.698818000288,39.8100709988058
NVwr_S18112,POD,-119.606667000424,39.8063889990459
NVwr_S18113,POD,-119.730278000478,39.8955569990857
NVwr_S18114,POD,-119.561389000148,39.7561109991674
NVwr_S18114,POD,-119.561389000148,39.7561109991674
NVwr_S18115,POD,-119.540001000036,39.6788899989136
NVwr_S18115,POD,-119.540001000036,39.6788899989136
NVwr_S18115,POD,-119.540001000036,39.6788899989136
NVwr_S18116,POD,-119.487494999763,39.6722219995279
NVwr_S18116,POD,-119.487494999763,39.6722219995279
NVwr_S18117,POD,-119.54472399974,39.6680559993306
NVwr_S18117,POD,-119.54472399974,39.6680559993306
NVwr_S18117,POD,-119.54472399974,39.6680559993306
NVwr_S18118,POD,-119.610001000377,39.7577779989045
NVwr_S18118,POD,-119.610001000377,39.7577779989045
NVwr_S18119,POD,-119.540291000451,39.7219649991736
NVwr_S1812,POD,-119.467499000185,40.4791679994024
NVwr_S18120,POD,-119.609185999669,39.758188998966
NVwr_S18120,POD,-119.609185999669,39.758188998966
NVwr_S18121,POD,-119.553893999532,39.7688899993705
NVwr_S18121,POD,-119.553893999532,39.7688899993705
NVwr_S18121,POD,-119.553893999532,39.7688899993705
NVwr_S18121,POD,-119.553893999532,39.7688899993705
NVwr_S18122,POD,-119.729720999512,39.9208339989542
NVwr_S18122,POD,-119.729720999512,39.9208339989542
NVwr_S18122,POD,-119.729720999512,39.9208339989542
NVwr_S18123,POD,-119.669440999961,39.786109998996
NVwr_S18124,POD,-119.674988999894,39.7410509992898
NVwr_S18125,POD,-119.609717999822,39.7722209988393
NVwr_S18125,POD,-119.609717999822,39.7722209988393
NVwr_S18125,POD,-119.609717999822,39.7722209988393
NVwr_S18126,POD,-119.610536000253,39.7718949988098
NVwr_S18127,POD,-119.592777999874,39.8027779989915
NVwr_S18128,POD,-119.711387999645,39.8258319991247
NVwr_S18129,POD,-119.596672000532,39.7252769992628
NVwr_S1813,POD,-119.448608000382,40.4716679994696
NVwr_S18130,POD,-119.632781999976,39.7719459992659
NVwr_S18131,POD,-119.544167000092,39.7616649989687
NVwr_S18131,POD,-119.544167000092,39.7616649989687
NVwr_S18131,POD,-119.544167000092,39.7616649989687
NVwr_S18132,POD,-119.582855000017,39.7516999988609
NVwr_S18133,POD,-119.668884000006,39.8261109988219
NVwr_S18134,POD,-119.538056000008,39.7172219989552
NVwr_S18135,POD,-119.580278000046,39.6841669991499
NVwr_S18136,POD,-119.679161000118,39.728888999229
NVwr_S18136,POD,-119.679161000118,39.728888999229
NVwr_S18136,POD,-119.679161000118,39.728888999229
NVwr_S1814,POD,-119.458053999568,40.4572219987232
NVwr_S1814,POD,-119.458053999568,40.4572219987232
NVwr_S1814,POD,-119.458053999568,40.4572219987232
NVwr_S18145,POD,-119.671397000376,39.7512299987613
NVwr_S18147,POD,-119.699444000568,39.813055998974
NVwr_S1815,POD,-119.375557000088,40.6194419989708
NVwr_S1816,POD,-119.443892999584,40.4497219991708
NVwr_S1817,POD,-119.362221999903,40.5663889991636
NVwr_S18173,POD,-119.50310099962,39.6969739989093
NVwr_S18174,POD,-119.800122000021,39.9527389986204
NVwr_S18175,POD,-119.708574999578,39.7684739993122
NVwr_S18176,POD,-119.609443999717,39.7866669994906
NVwr_S18177,POD,-119.604995999453,39.7722209993396
NVwr_S18178,POD,-119.667956000245,39.7963369993802
NVwr_S18179,POD,-119.641663000538,39.7863879987341
NVwr_S1818,POD,-119.453331000322,40.4572219992437
NVwr_S1818,POD,-119.453331000322,40.4572219992437
NVwr_S18180,POD,-119.702709000475,39.8688689990307
NVwr_S18180,POD,-119.702709000475,39.8688689990307
NVwr_S18181,POD,-119.627501999658,39.8008309991113
NVwr_S18181,POD,-119.627501999658,39.8008309991113
NVwr_S18182,POD,-119.776671999511,39.9236109994348
NVwr_S18183,POD,-119.776671999511,39.9236109994348
NVwr_S18183,POD,-119.776671999511,39.9236109994348
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18184,POD,-119.623054999953,39.8008309988511
NVwr_S18185,POD,-119.681667000336,39.7344439988523
NVwr_S18186,POD,-119.652778000009,39.8205559992558
NVwr_S18186,POD,-119.652778000009,39.8205559992558
NVwr_S18187,POD,-119.628334000045,39.7505569991831
NVwr_S18188,POD,-119.650558000543,39.8152769995011
NVwr_S18189,POD,-119.587227000243,39.739722999092
NVwr_S1819,POD,-119.383057000426,40.3766629991655
NVwr_S18190,POD,-119.756111000399,39.7344439990258
NVwr_S18191,POD,-119.744719999772,39.7291679988287
NVwr_S18191,POD,-119.744719999772,39.7291679988287
NVwr_S18192,POD,-119.744438000468,39.7327769993329
NVwr_S18192,POD,-119.744438000468,39.7327769993329
NVwr_S18192,POD,-119.744438000468,39.7327769993329
NVwr_S18193,POD,-119.744164000218,39.9024999991763
NVwr_S18194,POD,-119.711105000247,39.7969439990103
NVwr_S18194,POD,-119.711105000247,39.7969439990103
NVwr_S18195,POD,-119.771949999694,39.9202799989932
NVwr_S18196,POD,-119.591392999848,39.7686119990258
NVwr_S18196,POD,-119.591392999848,39.7686119990258
NVwr_S18197,POD,-119.739998000105,39.7327769987461
NVwr_S18197,POD,-119.739998000105,39.7327769987461
NVwr_S18198,POD,-119.721350999499,39.7990309987239
NVwr_S18199,POD,-119.538601000436,39.7787849991476
NVwr_S1820,POD,-119.392494000178,40.3730549992672
NVwr_S18200,POD,-119.720832999495,39.8516649991186
NVwr_S18200,POD,-119.720832999495,39.8516649991186
NVwr_S18200,POD,-119.720832999495,39.8516649991186
NVwr_S18200,POD,-119.720832999495,39.8516649991186
NVwr_S18201,POD,-119.534163999952,39.7761119991015
NVwr_S18202,POD,-119.543891999959,39.7724989992666
NVwr_S18202,POD,-119.543891999959,39.7724989992666
NVwr_S18203,POD,-119.558334000532,39.779719999377
NVwr_S18204,POD,-119.487221000189,39.7127799986715
NVwr_S18205,POD,-119.525284000366,39.7472229990962
NVwr_S18206,POD,-119.66258499988,39.8026889994342
NVwr_S18207,POD,-119.484160999534,39.741942999099
NVwr_S18208,POD,-119.506093000096,39.7188339989837
NVwr_S18209,POD,-119.674163999826,39.7755549986722
NVwr_S18209,POD,-119.674163999826,39.7755549986722
NVwr_S1821,POD,-119.401946999868,40.3802759991963
NVwr_S1821,POD,-119.401946999868,40.3802759991963
NVwr_S18210,POD,-119.669441000484,39.51139099904
NVwr_S18210,POD,-119.669441000484,39.51139099904
NVwr_S18210,POD,-119.669441000484,39.51139099904
NVwr_S18211,POD,-119.631667999749,39.4052809989175
NVwr_S18212,POD,-119.478056000494,39.5608329993737
NVwr_S18213,POD,-119.52361300027,39.562777998662
NVwr_S18214,POD,-119.556945999786,39.5519449993933
NVwr_S18215,POD,-119.642776000423,39.5077779991323
NVwr_S18215,POD,-119.642776000423,39.5077779991323
NVwr_S18216,POD,-119.648618999741,39.5083449989772
NVwr_S18217,POD,-119.293647000532,39.6243489994407
NVwr_S18218,POD,-119.360832000372,39.5947229992885
NVwr_S18218,POD,-119.360832000372,39.5947229992885
NVwr_S18218,POD,-119.360832000372,39.5947229992885
NVwr_S18218,POD,-119.360832000372,39.5947229992885
NVwr_S18219,POD,-119.620560000396,39.4930569988824
NVwr_S18219,POD,-119.620560000396,39.4930569988824
NVwr_S18219,POD,-119.620560000396,39.4930569988824
NVwr_S18220,POD,-119.43528000016,39.5074999988347
NVwr_S18221,POD,-119.416672000327,39.4963869993619
NVwr_S18222,POD,-119.573261999722,39.5490709993972
NVwr_S18223,POD,-119.665001000134,39.5077779986699
NVwr_S18224,POD,-119.620560000563,39.4855579991983
NVwr_S18225,POD,-119.592955999653,39.7681729992042
NVwr_S18225,POD,-119.592955999653,39.7681729992042
NVwr_S18226,POD,-119.482779999584,39.6758349988653
NVwr_S18226,POD,-119.482779999584,39.6758349988653
NVwr_S18227,POD,-119.477775999657,39.6794469986894
NVwr_S18228,POD,-119.748801000536,39.9325929994308
NVwr_S18229,POD,-119.540000999508,39.6752779992082
NVwr_S18229,POD,-119.540000999508,39.6752779992082
NVwr_S18229,POD,-119.540000999508,39.6752779992082
NVwr_S18230,POD,-119.515554000097,39.7497649989
NVwr_S18231,POD,-119.664725999714,39.7969439990806
NVwr_S18232,POD,-119.688056999925,39.7647209987441
NVwr_S18233,POD,-119.711387999645,39.8258319991247
NVwr_S18234,POD,-119.678886000266,39.7538869987013
NVwr_S18235,POD,-119.545484000267,39.7595269992879
NVwr_S18236,POD,-119.518332999588,39.730832998813
NVwr_S18237,POD,-119.591949000027,39.7216679992783
NVwr_S18238,POD,-119.628334000198,39.7541659989795
NVwr_S18239,POD,-119.575555999797,39.6733329987312
NVwr_S18246,POD,-119.762778999518,39.9130549987969
NVwr_S18253,POD,-119.647645999893,39.8149739988948
NVwr_S18255,POD,-119.73944100038,39.8916699992333
NVwr_S18283,POD,-119.67109199967,39.6640269993388
NVwr_S18284,POD,-119.738884000248,39.584163998966
NVwr_S18285,POD,-119.738884000046,39.5911099989022
NVwr_S18286,POD,-119.702217000001,39.6599999987465
NVwr_S18287,POD,-119.692779999848,39.6527789993009
NVwr_S18288,POD,-119.692779999851,39.6380579993596
NVwr_S18288,POD,-119.692779999851,39.6380579993596
NVwr_S18289,POD,-119.734443999881,39.6272199989113
NVwr_S18290,POD,-119.702216999678,39.6527789992243
NVwr_S18290,POD,-119.702216999678,39.6527789992243
NVwr_S18290,POD,-119.702216999678,39.6527789992243
NVwr_S18290,POD,-119.702216999678,39.6527789992243
NVwr_S18290,POD,-119.702216999678,39.6527789992243
NVwr_S18290,POD,-119.702216999678,39.6527789992243
NVwr_S18291,POD,-119.692222999645,39.6238859991927
NVwr_S18292,POD,-119.687781999946,39.6274989991814
NVwr_S18292,POD,-119.687781999946,39.6274989991814
NVwr_S18292,POD,-119.687781999946,39.6274989991814
NVwr_S18292,POD,-119.687781999946,39.6274989991814
NVwr_S18293,POD,-119.725830000264,39.6380579990321
NVwr_S18293,POD,-119.725830000264,39.6380579990321
NVwr_S18294,POD,-119.688332000101,39.6927799991867
NVwr_S18294,POD,-119.688332000101,39.6927799991867
NVwr_S18294,POD,-119.688332000101,39.6927799991867
NVwr_S18295,POD,-119.702499000318,39.7072219987557
NVwr_S18296,POD,-119.713313999796,39.6304869994438
NVwr_S18297,POD,-119.738883999821,39.5874979987051
NVwr_S18297,POD,-119.738883999821,39.5874979987051
NVwr_S18297,POD,-119.738883999821,39.5874979987051
NVwr_S18297,POD,-119.738883999821,39.5874979987051
NVwr_S18297,POD,-119.738883999821,39.5874979987051
NVwr_S18297,POD,-119.738883999821,39.5874979987051
NVwr_S18297,POD,-119.738883999821,39.5874979987051
NVwr_S18298,POD,-119.697501999736,39.6455569991444
NVwr_S18298,POD,-119.697501999736,39.6455569991444
NVwr_S18298,POD,-119.697501999736,39.6455569991444
NVwr_S18298,POD,-119.697501999736,39.6455569991444
NVwr_S18299,POD,-119.702216999866,39.6380579990328
NVwr_S18299,POD,-119.702216999866,39.6380579990328
NVwr_S18299,POD,-119.702216999866,39.6380579990328
NVwr_S18300,POD,-119.702217000369,39.6708339987016
NVwr_S18300,POD,-119.702217000369,39.6708339987016
NVwr_S18301,POD,-119.693053999556,39.681945998978
NVwr_S18301,POD,-119.693053999556,39.681945998978
NVwr_S18301,POD,-119.693053999556,39.681945998978
NVwr_S18301,POD,-119.693053999556,39.681945998978
NVwr_S18301,POD,-119.693053999556,39.681945998978
NVwr_S18302,POD,-119.703340000263,39.6519459990424
NVwr_S18303,POD,-119.743607000381,39.6272199990446
NVwr_S18304,POD,-119.706382999801,39.6163859988484
NVwr_S18305,POD,-119.790276000047,39.6308329994114
NVwr_S18306,POD,-119.766945000308,39.6163859991671
NVwr_S18307,POD,-119.663872999847,39.5984939994821
NVwr_S18308,POD,-119.678328999737,39.6202769992511
NVwr_S18308,POD,-119.678328999737,39.6202769992511
NVwr_S18309,POD,-119.660003999972,39.5986099990132
NVwr_S18309,POD,-119.660003999972,39.5986099990132
NVwr_S18309,POD,-119.660003999972,39.5986099990132
NVwr_S18309,POD,-119.660003999972,39.5986099990132
NVwr_S18309,POD,-119.660003999972,39.5986099990132
NVwr_S18309,POD,-119.660003999972,39.5986099990132
NVwr_S18309,POD,-119.660003999972,39.5986099990132
NVwr_S18310,POD,-119.738884000046,39.5911099989022
NVwr_S18310,POD,-119.738884000046,39.5911099989022
NVwr_S18310,POD,-119.738884000046,39.5911099989022
NVwr_S18310,POD,-119.738884000046,39.5911099989022
NVwr_S18311,POD,-119.724998000429,39.6272199990811
NVwr_S18311,POD,-119.724998000429,39.6272199990811
NVwr_S18311,POD,-119.724998000429,39.6272199990811
NVwr_S18311,POD,-119.724998000429,39.6272199990811
NVwr_S18311,POD,-119.724998000429,39.6272199990811
NVwr_S18311,POD,-119.724998000429,39.6272199990811
NVwr_S18312,POD,-119.67360700023,39.6238859993032
NVwr_S18312,POD,-119.67360700023,39.6238859993032
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18313,POD,-119.734443999848,39.591109999138
NVwr_S18314,POD,-119.734443999604,39.5947229991763
NVwr_S18314,POD,-119.734443999604,39.5947229991763
NVwr_S18314,POD,-119.734443999604,39.5947229991763
NVwr_S18314,POD,-119.734443999604,39.5947229991763
NVwr_S18314,POD,-119.734443999604,39.5947229991763
NVwr_S18314,POD,-119.734443999604,39.5947229991763
NVwr_S18315,POD,-119.734443999797,39.5877759986808
NVwr_S18315,POD,-119.734443999797,39.5877759986808
NVwr_S18315,POD,-119.734443999797,39.5877759986808
NVwr_S18315,POD,-119.734443999797,39.5877759986808
