in_MethodTypeCV,in_VariableSpecificCV,in_WaterSourceTypeCV,in_ReportingUnitName,in_ReportingUnitNativeID,in_ReportingUnitTypeCV,in_ReportYearCV,in_Amount,in_WaterSourceNativeID
Modeled,Annual Groundwater Supply,Groundwater,PLATTE,10,Basin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,PLATTE,10,Basin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,PLATTE,10,Basin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,PLATTE,10,Basin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,REPUBLICAN,11,Basin,2012,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1988,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1989,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1990,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1991,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1992,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1993,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1994,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1995,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1996,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1997,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1998,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,1999,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2000,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2001,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2002,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2003,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2004,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2005,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2006,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2007,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2008,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2009,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2010,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2011,0,WaDENE_WS1
Modeled,Annual Groundwater Supply,Groundwater,WHITE HAT,12,Basin,2012,0,WaDENE_WS1
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1988,62390,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1989,34673,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1990,25231,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1991,81155,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1992,5458,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1993,9092,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1994,27610,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1995,41907,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1996,26266,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1997,32105,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1998,27738,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,1999,23753,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2000,68997,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2001,36199,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2002,59005,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2003,59445,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2004,40613,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2005,60901,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2006,40061,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2007,33488,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2008,27372,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2009,42325,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2010,32146,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2011,22655,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,BIG BLUE,1,Basin,2012,41430,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1988,29873,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1989,20020,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1990,16358,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1991,29747,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1992,4383,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1993,5501,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1994,11586,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1995,25038,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1996,12574,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1997,20361,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1998,9285,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,1999,10772,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2000,24460,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2001,16981,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2002,23817,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2003,22447,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2004,19203,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2005,29207,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2006,22093,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2007,17923,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2008,22777,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2009,12606,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2010,10768,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2011,10195,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,ELKHORN,2,Basin,2012,38490,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1988,24984,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1989,11767,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1990,11760,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1991,33524,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1992,2255,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1993,5816,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1994,13256,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1995,18385,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1996,12759,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1997,18279,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1998,11880,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,1999,11866,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2000,31934,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2001,18429,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2002,27776,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2003,26165,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2004,17868,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2005,26735,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2006,20061,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2007,14614,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2008,11203,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2009,18118,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2010,17368,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2011,10551,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LITTLE BLUE,3,Basin,2012,27992,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1988,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1989,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1990,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1991,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1992,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1993,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1994,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1995,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1996,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1997,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1998,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,1999,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2000,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2001,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2002,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2003,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2004,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2005,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2006,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2007,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2008,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2009,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2010,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2011,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LODGEPOLE CREEK,4,Basin,2012,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1988,169725,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1989,153377,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1990,161065,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1991,225393,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1992,105499,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1993,76585,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1994,147072,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1995,179225,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1996,161954,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1997,183353,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1998,158747,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,1999,168847,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2000,234110,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2001,199332,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2002,247757,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2003,217436,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2004,211721,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2005,222136,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2006,237097,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2007,163127,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2008,181163,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2009,158466,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2010,153838,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2011,170478,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOUP,5,Basin,2012,302640,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1988,78768,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1989,72457,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1990,72451,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1991,84577,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1992,61388,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1993,61952,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1994,66056,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1995,78590,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1996,69659,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1997,74200,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1998,69422,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,1999,69803,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2000,83603,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2001,80818,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2002,79666,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2003,79117,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2004,72199,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2005,81559,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2006,73520,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2007,75338,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2008,73514,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2009,87155,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2010,95793,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2011,90832,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,LOWER PLATTE,6,Basin,2012,109862,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1988,770,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1989,655,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1990,692,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1991,834,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1992,187,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1993,81,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1994,203,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1995,389,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1996,437,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1997,546,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1998,315,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,1999,418,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2000,720,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2001,444,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2002,822,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2003,680,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2004,760,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2005,815,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2006,932,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2007,624,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2008,519,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2009,888,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2010,551,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2011,472,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,MISSOURI TRIBUTARIES,7,Basin,2012,2004,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1988,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1989,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1990,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1991,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1992,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1993,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1994,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1995,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1996,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1997,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1998,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,1999,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2000,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2001,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2002,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2003,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2004,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2005,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2006,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2007,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2008,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2009,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2010,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2011,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NEMAHA,8,Basin,2012,0,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NIOBRARA,9,Basin,1988,78329,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NIOBRARA,9,Basin,1989,87129,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NIOBRARA,9,Basin,1990,67171,WaDENE_WS2
Modeled,Annual Surface Water Supply,Surface Water,NIOBRARA,9,Basin,1991,91484,WaDENE_WS2
