OBJECTID,TCEQ_ID,TYPE,VERIFIED,LAT_DD,LONG_DD,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,WR_ID,WR_TYPE_NO,SHAPE
16861,61202944001,Diversion Point,3,31.10646,-97.599718,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2944,ADJ2944,Point
16862,61202946101,D/S Limit - Diversion Segment,3,31.077015,-97.528927,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2946,ADJ2946,Point
16863,61202946201,U/S Limit - Diversion Segment,3,31.079479,-97.53447,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2946,ADJ2946,Point
16864,61202959001,Diversion Point,3,31.270971,-98.178487,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2959,ADJ2959,Point
16865,61202959002,Diversion Point,3,31.269073,-98.176139,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2959,ADJ2959,Point
16866,61202960001,Diversion Point,3,31.266864,-98.172311,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2960,ADJ2960,Point
16867,61202961001,Diversion Point,3,31.241468,-98.117099,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2961,ADJ2961,Point
16868,61202961002,Diversion Point,3,31.240629,-98.116589,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2961,ADJ2961,Point
16869,61202878001,Diversion Point,3,31.67837,-97.978574,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2878,ADJ2878,Point
16870,61202878002,Diversion Point,3,31.686481,-97.980007,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2878,ADJ2878,Point
16871,61202878003,Diversion Point,3,31.687332,-97.976145,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2878,ADJ2878,Point
16872,61202879001,Diversion Point,3,31.686798,-97.971762,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2879,ADJ2879,Point
16873,61202879002,Diversion Point,3,31.685934,-97.969635,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2879,ADJ2879,Point
16874,61202879301,On-channel Reservoir,3,31.680048,-97.969814,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2879,ADJ2879,Point
16875,61202879004,Diversion Point,3,31.680048,-97.969814,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2879,ADJ2879,Point
16876,61202879003,Diversion Point,3,31.685332,-97.965874,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2879,ADJ2879,Point
16877,61202880001,Diversion Point,3,31.64778,-97.924138,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2880,ADJ2880,Point
16878,61202880002,Diversion Point,3,31.644905,-97.919262,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2880,ADJ2880,Point
16879,61202881001,Diversion Point,3,31.645563,-97.923037,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2881,ADJ2881,Point
16880,61202881002,Diversion Point,3,31.641777,-97.916208,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2881,ADJ2881,Point
16881,61202883001,Diversion Point,3,31.639228,-97.915544,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2883,ADJ2883,Point
16882,61202882001,Diversion Point,3,31.640227,-97.915902,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2882,ADJ2882,Point
16883,61202882002,Diversion Point,3,31.636699,-97.909824,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2882,ADJ2882,Point
16884,61202882003,Diversion Point,3,31.633502,-97.907213,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2882,ADJ2882,Point
16885,61202276202,U/S Limit - Diversion Segment,3,32.075296,-97.851056,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16886,61202276102,D/S Limit - Diversion Segment,3,32.068491,-97.830737,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16887,61202276002,Diversion Point,3,32.062308,-97.855935,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16888,61202276003,Diversion Point,3,32.075504,-97.852744,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16889,61202276004,Diversion Point,3,32.065408,-97.830817,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16890,61202276203,U/S Limit - Diversion Segment,3,32.096221,-97.847503,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16891,61202276103,D/S Limit - Diversion Segment,3,32.067409,-97.811606,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16892,61202276207,U/S Limit - Diversion Segment,3,32.048309,-97.796057,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16893,61202276107,D/S Limit - Diversion Segment,3,32.038731,-97.781941,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16894,61202276205,U/S Limit - Diversion Segment,3,32.072546,-97.797502,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16895,61202276105,D/S Limit - Diversion Segment,3,32.058592,-97.803565,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2276,ADJ2276,Point
16896,61202291001,Diversion Point,1,31.795387,-97.581038,WM,5,OTHER,5/19/2015,TCEQ,NAD83,C2291,ADJ2291,Point
16897,61202291301,On-channel Reservoir,1,31.794866,-97.575809,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2291,ADJ2291,Point
16898,61202291002,Diversion Point,3,31.79245,-97.571774,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2291,ADJ2291,Point
16899,61202294001,Diversion Point,3,31.706796,-97.537318,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2294,ADJ2294,Point
16900,61202294002,Diversion Point,3,31.705187,-97.536364,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2294,ADJ2294,Point
16901,61202294003,Diversion Point,3,31.703172,-97.533673,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2294,ADJ2294,Point
16902,61202993001,Diversion Point,3,30.973597,-97.937668,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2993,ADJ2993,Point
16903,61202993002,Diversion Point,3,30.976508,-97.933778,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2993,ADJ2993,Point
16904,61202993302,On-channel Reservoir,9,30.976508,-97.933778,UNKNOWN,-9999,OTHER,8/25/2009,TCEQ,NAD83,C2993,ADJ2993,Point
16905,61202993101,D/S Limit - Diversion Segment,3,30.976508,-97.933778,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2993,ADJ2993,Point
16906,61202993301,On-channel Reservoir,1,30.973597,-97.937668,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2993,ADJ2993,Point
16907,61202993201,U/S Limit - Diversion Segment,3,30.971494,-97.943228,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2993,ADJ2993,Point
16908,61202994101,D/S Limit - Diversion Segment,3,30.969532,-97.944036,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2994,ADJ2994,Point
16909,61202994201,U/S Limit - Diversion Segment,3,30.968488,-97.944604,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2994,ADJ2994,Point
16910,61202871303,On-channel Reservoir,1,31.712318,-98.08042,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2871,ADJ2871,Point
16911,61202872303,On-channel Reservoir,1,31.712318,-98.08042,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2872,ADJ2872,Point
16912,61202872001,Diversion Point,3,31.709137,-98.081878,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2872,ADJ2872,Point
16913,61202871001,Diversion Point,3,31.709137,-98.081878,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2871,ADJ2871,Point
16914,61202871002,Diversion Point,3,31.711776,-98.081368,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2871,ADJ2871,Point
16915,61202872002,Diversion Point,3,31.711776,-98.081368,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2872,ADJ2872,Point
16916,61202871003,Diversion Point,3,31.712318,-98.08042,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2871,ADJ2871,Point
16917,61202872003,Diversion Point,3,31.712318,-98.08042,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2872,ADJ2872,Point
16918,61202873201,U/S Limit - Diversion Segment,3,31.710092,-98.005835,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2873,ADJ2873,Point
16919,61202873101,D/S Limit - Diversion Segment,3,31.713093,-97.98679,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2873,ADJ2873,Point
16920,61202874301,On-channel Reservoir,1,31.694743,-97.984237,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2874,ADJ2874,Point
16921,61202875301,On-channel Reservoir,1,31.694743,-97.984237,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2875,ADJ2875,Point
16922,61202874101,D/S Limit - Diversion Segment,3,31.694834,-97.984127,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2874,ADJ2874,Point
16923,61202874201,U/S Limit - Diversion Segment,3,31.703051,-97.980921,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2874,ADJ2874,Point
16924,61202875001,Diversion Point,3,31.706707,-97.990579,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2875,ADJ2875,Point
16925,61202875002,Diversion Point,3,31.703211,-97.983522,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2875,ADJ2875,Point
16926,61202876003,Diversion Point,3,31.692394,-97.986398,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2876,ADJ2876,Point
16927,61202876002,Diversion Point,3,31.694036,-97.986144,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2876,ADJ2876,Point
16928,61202876001,Diversion Point,3,31.694008,-97.984529,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2876,ADJ2876,Point
16929,61202876004,Diversion Point,3,31.690157,-97.986002,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2876,ADJ2876,Point
16930,61202877201,U/S Limit - Diversion Segment,3,31.686614,-97.980249,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2877,ADJ2877,Point
16931,61202877101,D/S Limit - Diversion Segment,3,31.676448,-97.945446,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2877,ADJ2877,Point
16932,61202972001,Diversion Point,3,31.055234,-98.182448,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2972,ADJ2972,Point
16933,61202973301,On-channel Reservoir,1,31.084145,-98.197849,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2973,ADJ2973,Point
16934,61202973001,Diversion Point,3,31.084145,-98.197849,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2973,ADJ2973,Point
16935,61202974001,Diversion Point,3,31.069884,-98.170232,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2974,ADJ2974,Point
16936,61202975001,Diversion Point,3,31.070676,-98.16807,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2975,ADJ2975,Point
16937,61202975002,Diversion Point,3,31.073073,-98.165834,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2975,ADJ2975,Point
16938,61202976001,Diversion Point,3,31.07436,-98.163782,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2976,ADJ2976,Point
16939,61202977201,U/S Limit - Diversion Segment,3,31.071355,-98.15501,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2977,ADJ2977,Point
16940,61202977101,D/S Limit - Diversion Segment,3,31.069954,-98.149785,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2977,ADJ2977,Point
16941,61202978001,Diversion Point,3,31.072683,-98.148024,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2978,ADJ2978,Point
16942,61202978002,Diversion Point,3,31.076407,-98.144975,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2978,ADJ2978,Point
16943,61202978301,On-channel Reservoir,1,31.076407,-98.144975,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2978,ADJ2978,Point
16944,61202979401,Off-channel Reservoir,1,31.059839,-98.128025,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2979,ADJ2979,Point
16945,61202979402,Off-channel Reservoir,1,31.05915,-98.128015,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2979,ADJ2979,Point
16946,11212825001,Diversion Point,1,32.36983,-97.688835,DOQ,5,OTHER,5/9/2016,TCEQ,NAD83,P12825,WRPERM12825,Point
16947,11212995302,On-channel Reservoir,1,32.612603,-97.929919,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16948,11212995301,On-channel Reservoir,1,32.612014,-97.929892,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16949,11212995306,On-channel Reservoir,1,32.607933,-97.934392,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16950,11212995305,On-channel Reservoir,1,32.609422,-97.933289,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16951,11212995304,On-channel Reservoir,1,32.610203,-97.932628,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16952,11212995307,On-channel Reservoir,1,32.6146,-97.934003,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16953,11212995308,On-channel Reservoir,1,32.614453,-97.933414,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16954,11212995303,On-channel Reservoir,1,32.613528,-97.929969,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16955,11212995003,Diversion Point,1,32.612407,-97.931487,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16956,11212995401,Off-channel Reservoir,1,32.606378,-97.935678,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16957,11212995402,Off-channel Reservoir,1,32.612017,-97.935167,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16958,11212995403,Off-channel Reservoir,1,32.612217,-97.935142,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16959,11212995701,Release Point,1,32.612813,-97.930932,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16960,11212995702,Release Point,1,32.609768,-97.930467,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16961,11212995404,Off-channel Reservoir,1,32.612753,-97.929439,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16962,11212995001,Diversion Point,1,32.615432,-97.925967,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16963,11212995002,Diversion Point,1,32.614483,-97.92917,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16964,11212995703,Release Point,1,32.606378,-97.935678,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16965,11212995704,Release Point,1,32.6146,-97.934003,DOQ,5,OTHER,6/27/2016,TCEQ,NAD83,P12995,WRPERM12995,Point
16966,11213096001,Diversion Point,1,30.523709,-97.577297,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16967,11213096003,Diversion Point,1,30.516517,-97.578815,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16968,11213096002,Diversion Point,1,30.509427,-97.583232,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16969,11213096303,On-channel Reservoir,1,30.517069,-97.578627,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16970,11213096301,On-channel Reservoir,1,30.512144,-97.582936,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16971,11213096302,On-channel Reservoir,1,30.501741,-97.586926,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16972,11213096502,Release Point,1,30.501475,-97.58766,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16973,11213096501,Release Point,1,30.506797,-97.584656,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16974,11213096503,Release Point,1,30.516517,-97.578815,DOQ,5,OTHER,8/2/2016,TCEQ,NAD83,P13096,WRPERM13096,Point
16975,61202936304,On-channel Reservoir,1,31.148287,-97.811183,DOQ,5,OTHER,9/26/2016,TCEQ,NAD83,C2936,ADJ2936,Point
16976,61202936302,On-channel Reservoir,1,31.170097,-97.80717,DOQ,5,OTHER,9/26/2016,TCEQ,NAD83,C2936,ADJ2936,Point
16977,61202936303,On-channel Reservoir,1,31.147612,-97.815823,DOQ,5,OTHER,9/26/2016,TCEQ,NAD83,C2936,ADJ2936,Point
16978,61202936003,Diversion Point,1,31.170097,-97.80717,DOQ,5,OTHER,9/26/2016,TCEQ,NAD83,C2936,ADJ2936,Point
16979,61202936004,Diversion Point,1,31.147612,-97.815823,DOQ,5,OTHER,9/26/2016,TCEQ,NAD83,C2936,ADJ2936,Point
16980,61202936005,Diversion Point,1,31.148287,-97.811183,DOQ,5,OTHER,9/26/2016,TCEQ,NAD83,C2936,ADJ2936,Point
16981,61202936501,Discharge Point,1,31.147612,-97.815823,DOQ,5,OTHER,9/26/2016,TCEQ,NAD83,C2936,ADJ2936,Point
16982,11212940001,Diversion Point,1,32.36983,-97.688835,DOQ,5,OTHER,1/9/2017,TCEQ,NAD83,P12940,WRPERM12940,Point
16983,11212940501,Discharge Point,1,32.362421,-97.680665,DOQ,5,OTHER,1/9/2017,TCEQ,NAD83,P12940,WRPERM12940,Point
16984,11212940301,On-channel Reservoir,1,32.361618,-97.680753,DOQ,5,OTHER,1/9/2017,TCEQ,NAD83,P12940,WRPERM12940,Point
16985,11212940302,On-channel Reservoir,1,32.360124,-97.682006,DOQ,5,OTHER,1/9/2017,TCEQ,NAD83,P12940,WRPERM12940,Point
16986,61202986002,Diversion Point,3,31.074722,-98.065564,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2986,ADJ2986,Point
16987,61202987001,Diversion Point,3,31.085197,-98.045437,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2987,ADJ2987,Point
16988,61202988001,Diversion Point,3,31.081307,-98.017214,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2988,ADJ2988,Point
16989,61202988002,Diversion Point,3,31.080443,-98.01692,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2988,ADJ2988,Point
16990,61202928002,Diversion Point,3,31.643168,-98.222786,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2928,ADJ2928,Point
16991,61202991001,Diversion Point,3,30.956923,-97.954056,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2991,ADJ2991,Point
16992,61202996002,Diversion Point,3,30.997424,-97.935582,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2996,ADJ2996,Point
16993,61203007001,Diversion Point,3,30.997776,-97.487119,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3007,ADJ3007,Point
16994,61203007002,Diversion Point,3,30.995957,-97.482555,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3007,ADJ3007,Point
16995,61203007003,Diversion Point,3,30.993615,-97.478954,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3007,ADJ3007,Point
16996,61203007005,Diversion Point,3,30.996555,-97.471563,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3007,ADJ3007,Point
16997,61203007004,Diversion Point,3,30.986952,-97.470643,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3007,ADJ3007,Point
16998,61203008001,Diversion Point,3,30.98883,-97.47552,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3008,ADJ3008,Point
16999,61202971001,Diversion Point,3,31.05636,-98.186742,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2971,ADJ2971,Point
17000,61202971002,Diversion Point,3,31.055371,-98.183114,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2971,ADJ2971,Point
17001,61203009003,Diversion Point,3,30.999265,-97.47691,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3009,ADJ3009,Point
17002,61203009002,Diversion Point,3,30.996655,-97.473432,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3009,ADJ3009,Point
17003,61203009001,Diversion Point,3,30.996278,-97.470784,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3009,ADJ3009,Point
17004,61203013002,Diversion Point,3,30.957394,-97.512814,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3013,ADJ3013,Point
17005,61203448301,On-channel Reservoir,3,33.230338,-98.919566,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3448,ADJ3448,Point
17006,61203448302,On-channel Reservoir,1,33.231809,-98.920992,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C3448,ADJ3448,Point
17007,61203448303,On-channel Reservoir,1,33.233912,-98.919315,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C3448,ADJ3448,Point
17008,61203448304,On-channel Reservoir,3,33.233312,-98.915873,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3448,ADJ3448,Point
17009,61203451001,Diversion Point,3,33.169354,-98.924562,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C3451,ADJ3451,Point
17010,61202882004,Diversion Point,3,31.636791,-97.902472,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2882,ADJ2882,Point
17011,61202882005,Diversion Point,3,31.641214,-97.902112,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2882,ADJ2882,Point
17012,61202882006,Diversion Point,3,31.646947,-97.903462,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2882,ADJ2882,Point
17013,61202884101,D/S Limit - Diversion Segment,3,31.65501,-97.892221,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2884,ADJ2884,Point
17014,61202884201,U/S Limit - Diversion Segment,3,31.648991,-97.903204,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2884,ADJ2884,Point
17015,61202885001,Diversion Point,3,31.648967,-97.885061,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2885,ADJ2885,Point
17016,61202885002,Diversion Point,3,31.643372,-97.884339,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2885,ADJ2885,Point
17017,61202886002,Diversion Point,3,31.571886,-97.881943,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2886,ADJ2886,Point
17018,61202900002,Diversion Point,3,31.458887,-97.750892,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2900,ADJ2900,Point
17019,61202900001,Diversion Point,3,31.460761,-97.749822,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2900,ADJ2900,Point
17020,61202903201,U/S Limit - Diversion Segment,3,31.333843,-97.64105,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2903,ADJ2903,Point
17021,61202903101,D/S Limit - Diversion Segment,3,31.339482,-97.615984,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2903,ADJ2903,Point
17022,61202904002,Diversion Point,3,31.347428,-97.603351,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2904,ADJ2904,Point
17023,61202904001,Diversion Point,3,31.345535,-97.607313,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2904,ADJ2904,Point
17024,61202905001,Diversion Point,3,31.430652,-97.598517,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2905,ADJ2905,Point
17025,61202229003,Diversion Point,3,32.095173,-98.15467,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2229,ADJ2229,Point
17026,61202229002,Diversion Point,3,32.096719,-98.153814,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2229,ADJ2229,Point
17027,61202229001,Diversion Point,3,32.098928,-98.154935,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2229,ADJ2229,Point
17028,61202230301,On-channel Reservoir,1,32.104061,-98.172542,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2230,ADJ2230,Point
17029,61202230001,Diversion Point,3,32.10845,-98.174185,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2230,ADJ2230,Point
17030,61202231301,On-channel Reservoir,1,32.104061,-98.172542,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2231,ADJ2231,Point
17031,61202231001,Diversion Point,3,32.102821,-98.173573,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2231,ADJ2231,Point
17032,61202232301,On-channel Reservoir,1,32.101698,-98.177816,DOQ,5,OTHER,8/25/2009,TCEQ,NAD83,C2232,ADJ2232,Point
17033,61202232101,Diversion Point,3,32.100443,-98.181198,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2232,ADJ2232,Point
17034,61202234001,Diversion Point,3,32.056118,-98.125167,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2234,ADJ2234,Point
17035,61202234002,Diversion Point,3,32.055076,-98.118954,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2234,ADJ2234,Point
17036,61202233001,Diversion Point,3,32.060319,-98.137167,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2233,ADJ2233,Point
17037,61202235001,Diversion Point,3,32.052245,-98.120242,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2235,ADJ2235,Point
17038,61202235002,Diversion Point,3,32.052293,-98.119073,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2235,ADJ2235,Point
17039,61202236001,Diversion Point,3,32.046614,-98.114725,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2236,ADJ2236,Point
17040,61202210003,Diversion Point,3,32.270071,-98.239805,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2210,ADJ2210,Point
17041,61202210002,Diversion Point,3,32.270923,-98.240715,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2210,ADJ2210,Point
17042,61202210001,Diversion Point,3,32.271777,-98.240809,MAP_MAN,130,OTHER,8/25/2009,TCEQ,NAD83,C2210,ADJ2210,Point
