OID_,BasinID,BasinName,Total,COM,CON,DOM,ENV,IND,IRR,MM,MUN,OTH,PWR,QM,REC,STK,WLD,Shape_Length,Shape_Area
90,179,Steptoe Valley,52553.699999999997090,50.000000000000000,0.000000000000000,444.000000000000000,0.000000000000000,623.000000000000000,27055.500000000000000,15944.200000000000728,5908.000000000000000,0.000000000000000,1086,1380.000000000000000,32.000000000000000,29,2.000000000000000,510835.661350101581775,5040897566.414048194885254
91,020,Sano Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,32071.247865239736711,27030691.901700243353844
92,097,Honey Lake Valley,2002.711622999999918,0.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,0.000000000000000,981.000000000000000,0.000000000000000,957.711623000000031,0.000000000000000,0,21.000000000000000,0.000000000000000,11,0.000000000000000,110400.233186467899941,500139197.800691306591034
93,132,Jersey Valley,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,10,0.000000000000000,85358.873761947295861,349484721.990601658821106
94,055,Carico Lake Valley,1397.230000000000018,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,1234.000000000000000,135.229999999999990,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,24,0.000000000000000,173525.118781088676769,977322332.814949274063110
95,186A,Antelope Valley,8.560000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.560000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,5,0.000000000000000,85015.035333391002496,326885274.559648871421814
96,101A,Carson Desert,9.500000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.500000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1,0.000000000000000,116077.591480283168494,437595838.240702033042908
97,058,Middle Reese River Valley,28880.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,28852.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,16,0.000000000000000,158694.146886974602239,827445678.413676738739014
98,178B,Butte Valley,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,25,0.000000000000000,254411.983472561580129,1922693403.036051750183105
99,193,Deep Creek Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,134542.904567993042292,548270841.219449162483215
100,153,Diamond Valley,77064.770000000004075,4.000000000000000,0.000000000000000,108.000000000000000,0.000000000000000,0.000000000000000,73879.000000000000000,1020.769999999999982,1540.000000000000000,0.000000000000000,0,493.000000000000000,0.000000000000000,20,0.000000000000000,234327.061971614923095,1932406037.529350757598877
101,175,Long Valley,459.509999999999991,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,429.509999999999991,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,27,0.000000000000000,255041.812489485222613,1677170323.412222862243652
102,128,Dixie Valley,16905.599999999998545,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,11030.000000000000000,5341.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,218.000000000000000,0.000000000000000,35,261.600000000000023,338688.988898054289166,3384580792.947341918945312
103,057,Antelope Valley,23500.970000000001164,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,23466.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,4.970000000000000,0.000000000000000,22,0.000000000000000,198359.570045158179710,1170986483.921269178390503
104,138,Grass Valley,2965.400000000000091,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,2927.000000000000000,10.400000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,24,0.000000000000000,199973.970142117992509,1537186792.692955732345581
105,095,Dry Valley,10.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,78825.745011359074851,212371250.955504387617111
106,185,Tippett Valley,307.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,306.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1,0.000000000000000,141126.723538761958480,896691975.936396360397339
107,096,Newcomb Lake Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,21923.176766700704320,19185489.517051383852959
108,074,White Plains,53.960000000000001,42.960000000000001,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,8.000000000000000,0.000000000000000,0,0.000000000000000,104942.504010716802441,429271730.179798305034637
109,184,Spring Valley,1726.730000000000018,0.000000000000000,0.000000000000000,22.000000000000000,0.000000000000000,0.000000000000000,1507.000000000000000,20.390000000000001,0.000000000000000,0.000000000000000,0,78.650000000000006,0.000000000000000,41,57.689999999999998,490004.697375885094516,4318108810.353544235229492
110,101,Carson Desert,15355.931670719999602,713.960000000000036,1.252111200000000,4065.000000000000000,151.160168999999996,1087.476132700000107,3239.000000000000000,0.760000000000000,3046.358908199999860,0.000000000000000,0,2636.828349620000154,130.719999999999999,219,64.415999999999997,376507.964747793565039,5214858762.894900321960449
111,077,Fireball Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,56460.940910111152334,149426322.973151504993439
112,075,Bradys Hot Springs Area,32.990000000000002,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,21.190000000000001,0.000000000000000,7.800000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,2,0.000000000000000,108645.081026815358200,461855575.233549356460571
113,154,Newark Valley,8822.399999999999636,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,14.449999999999999,8777.000000000000000,0.920000000000000,0.000000000000000,0.000000000000000,0,8.029999999999999,0.000000000000000,6,2.000000000000000,259377.128539858997101,2086733139.957028865814209
114,056,Upper Reese River Valley,12744.889999999999418,0.000000000000000,0.000000000000000,63.000000000000000,0.000000000000000,0.000000000000000,12106.100000000000364,0.000000000000000,44.000000000000000,0.000000000000000,0,498.790000000000020,0.000000000000000,33,0.000000000000000,375954.477146777848247,2960756522.304401397705078
115,099,Red Rock Valley,683.019999999999982,5.020000000000000,0.000000000000000,374.000000000000000,0.000000000000000,0.000000000000000,303.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1,0.000000000000000,52471.262539055067464,109096721.649046555161476
116,094,Bedell Flat,456.100000000000023,8.520000000000000,0.000000000000000,73.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,368.100000000000023,0.000000000000000,0,0.000000000000000,0.000000000000000,6,0.480000000000000,56102.289823909799452,130923390.279499396681786
117,139,Kobeh Valley,1097.500000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,1043.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,47,0.000000000000000,247400.829909367195796,2233714880.488095283508301
118,093,Antelope Valley,246.560000000000002,0.000000000000000,0.000000000000000,193.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,52.560000000000002,0.000000000000000,1,0.000000000000000,30116.733930502035946,42322299.439250215888023
119,194,Pleasant Valley,227.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,227.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,71488.262999886370380,193119420.165350288152695
120,082,Dodge Flat,652.720000000000027,453.199999999999989,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,174.520000000000010,0.000000000000000,5,0.000000000000000,71958.340125348884612,234551887.628562599420547
121,133,Edwards Creek Valley,3368.000000000000000,11.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,3307.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,44,0.000000000000000,160165.106925545784179,1083002116.587795972824097
122,195,Snake Valley,7002.399999999999636,9.859999999999999,0.000000000000000,39.000000000000000,0.000000000000000,0.000000000000000,6889.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,59.539999999999999,0.000000000000000,5,0.000000000000000,272403.817893675644882,2031002677.626051425933838
123,076,Fernley Area,5907.152313100000356,25.539999999999999,0.000000000000000,510.000000000000000,0.140000000000000,1209.700000000000045,389.000000000000000,0.000000000000000,3769.772313099999792,0.000000000000000,0,0.000000000000000,0.000000000000000,3,0.000000000000000,98983.614846257769386,320899868.455598890781403
124,134,Smith Creek,1392.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,1381.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,7,0.000000000000000,210454.614430648245616,1509474641.583949804306030
125,137B,Big Smoky Valley,16642.830000000001746,29.590000000000000,0.000000000000000,150.000000000000000,0.000000000000000,0.000000000000000,11195.489999999999782,4793.479999999999563,0.000000000000000,46.000000000000000,0,418.269999999999982,0.000000000000000,10,0.000000000000000,316892.360662155842874,3406456955.557948589324951
126,174,Jakes Valley,4.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,3,0.000000000000000,161716.609509873756906,1094686468.215103864669800
127,126,Cowkick Valley,6.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,5,0.000000000000000,119573.800158978207037,280339379.919651508331299
128,127,Eastgate Valley Area,24.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,9,0.000000000000000,115198.147018623800250,554174091.605548381805420
129,152,Stevens Basin,27.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,27,0.000000000000000,31497.930805714917369,43290913.488953106105328
130,151,Antelope Valley,177.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,177,0.000000000000000,172872.351455889060162,1161933925.691351652145386
131,124,Fairview Valley,13.388999999999999,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,4.389000000000000,0.000000000000000,8,0.000000000000000,146458.931771462026518,743860883.439805150032043
132,155A,Little Smoky Valley,3633.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,3623.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,6,0.000000000000000,206700.962528283911524,1503314349.622346878051758
133,140A,Monitor Valley,10.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,6,0.000000000000000,195492.690336223517079,1362650343.504904985427856
134,125,Stingaree Valley,8.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,7,0.000000000000000,49375.439566263914458,122067203.741352275013924
135,207,White River Valley,20208.650000000001455,5.000000000000000,20.000000000000000,198.000000000000000,0.000000000000000,0.000000000000000,19648.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,74.000000000000000,1.650000000000000,262,0.000000000000000,383279.051954756083433,4140189384.201395034790039
136,173B,Railroad Valley,15119.889999999999418,1.050000000000000,0.000000000000000,34.000000000000000,0.000000000000000,71.879999999999995,12997.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,1993.960000000000036,22,0.000000000000000,448612.753367120982148,5543004143.218110084533691
137,123,Rawhide Flats,28.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,27,0.000000000000000,134676.295508618757594,588209910.042598962783813
138,110A,Walker Lake Valley,63.000000000000000,4.000000000000000,0.000000000000000,55.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,3.000000000000000,0.000000000000000,1,0.000000000000000,213468.361788772337604,1358570997.045300245285034
139,122,Gabbs Valley,7843.135234000000310,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,4023.000000000000000,3612.135233999999855,66.000000000000000,0.000000000000000,0,61.000000000000000,0.000000000000000,72,0.000000000000000,285460.827013564761728,3312564076.922354698181152
140,150,Little Fish Lake Valley,1168.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1118.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,50,0.000000000000000,175806.572250385215739,1118941364.395706176757812
141,155C,Little Smoky Valley,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,3,0.000000000000000,215060.090078872366576,1315657291.917798280715942
142,135,Ione Valley,68.680000000000007,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,52.840000000000003,2.840000000000000,9,0.000000000000000,172032.948563119367464,1177805033.823503255844116
143,140B,Monitor Valley,21.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,6,0.000000000000000,166637.092547539592488,1320180122.284598112106323
144,156,Hot Creek,2281.699999999999818,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,21.699999999999999,2252.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,3,0.000000000000000,341230.225275734381285,2664959113.001148700714111
145,155B,Little Smoky Valley,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1,0.000000000000000,65261.730172933894210,155921448.173800855875015
146,196,Hamlin Valley,48.960000000000001,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.960000000000001,0,0.000000000000000,0.000000000000000,39,0.000000000000000,221853.133730775793083,1062527881.258960247039795
147,180,Cave Valley,14.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,9,0.000000000000000,167179.933002989768283,931358367.454048633575439
148,183,Lake Valley,13816.450000000000728,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000,13751.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,13.449999999999999,0.000000000000000,33,0.000000000000000,196236.970480702380883,1456223590.277306795120239
149,110B,Walker Lake Valley,1905.947419999999966,23.937419999999999,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1876.009999999999991,0.000000000000000,0,0.000000000000000,135913.345278741529910,771607088.974951982498169
150,137A,Big Smoky Valley,6094.270000000000437,0.000000000000000,0.000000000000000,49.000000000000000,0.000000000000000,608.000000000000000,5361.000000000000000,13.010000000000000,0.000000000000000,0.000000000000000,0,13.260000000000000,0.000000000000000,50,0.000000000000000,361639.663924885680899,4141813817.256352901458740
151,110C,Walker Lake Valley,2479.894077320000179,0.000000000000000,0.000000000000000,18.000000000000000,2.287080410000000,72.303284000000005,1797.000000000000000,0.000000000000000,588.063415910000003,0.000000000000000,0,2.240297000000000,0.000000000000000,0,0.000000000000000,226529.388132381835021,1394143386.190702676773071
152,149,Stone Cabin Valley,6068.189999999999600,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,5035.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,630.190000000000055,0.000000000000000,400,0.000000000000000,300042.010106228874065,2535453470.013509750366211
153,141,Ralston Valley,371.515678999999977,0.000000000000000,0.000000000000000,22.000000000000000,0.000000000000000,7.856000000000000,11.000000000000000,0.000000000000000,273.469678999999985,0.000000000000000,0,36.189999999999998,0.000000000000000,21,0.000000000000000,313793.851967186958063,2537152299.919291019439697
154,121A,Soda Spring Valley,1343.320380809999961,5.813407000000000,0.000000000000000,4.000000000000000,6.440000000000000,0.000000000000000,0.000000000000000,967.990000000000009,356.862150810000003,0.000000000000000,0,0.214823000000000,0.000000000000000,2,0.000000000000000,131027.028264843145735,650872071.483548879623413
155,121B,Soda Spring Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,74478.409754001622787,333091417.399847924709320
156,136,Monte Cristo Valley,7.490000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,3,4.490000000000000,124273.593475016197772,716020848.615852355957031
157,181,Dry Lake Valley,8.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,4,0.000000000000000,271000.566288974252529,2278781523.868898868560791
158,120,Garfield Flat,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,76071.811513530978118,242791801.886252760887146
159,201,Spring Valley,780.870000000000005,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,764.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,9.869999999999999,0.000000000000000,0,0.000000000000000,125279.167591419885866,749707527.014693856239319
160,119,Rhodes Salt Marsh Valley,301.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,300.000000000000000,99508.524830837312038,482357383.980396389961243
161,172,Garden Valley,415.588999999999999,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,4.589000000000000,398.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,5,0.000000000000000,193688.815347006195225,1295503100.327147722244263
162,111A,Alkali Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,31090.546981946936285,47206201.494599603116512
163,118,Columbus Salt Marsh Valley,219.515182000000010,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,183.659999999999997,0.000000000000000,0.000000000000000,0,31.855181999999999,0.000000000000000,1,0.000000000000000,179188.445158518065000,986066570.409801363945007
164,208,Pahroc Valley,12.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,9,0.000000000000000,219265.981470450293273,1331402207.880621433258057
165,202,Patterson Valley,4218.829999999999927,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,3862.000000000000000,0.000000000000000,317.370000000000005,0.000000000000000,0,4.480000000000000,0.000000000000000,4,0.980000000000000,163187.138625219726237,1068306991.758750081062317
166,111B,Alkali Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,70141.708361750323093,165580780.349802523851395
167,114,Teels Marsh Valley,366.068438599999979,1.178457600000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,362.000000000000000,0.000000000000000,0.000000000000000,0,0.889981000000000,0.000000000000000,1,0.000000000000000,132506.589144021068932,829656445.044144630432129
168,113,Huntoon Valley,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,10,0.000000000000000,79112.143540976452641,260452154.235448688268661
169,171,Coal Valley,2.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1,0.000000000000000,180751.723085130332038,1169839757.107198953628540
170,112,Mono Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,44082.828013977268711,75479940.979951098561287
171,173A,Railroad Valley,4354.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,4322.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,31,0.000000000000000,190560.934272229438648,1559830586.511299610137939
172,200,Eagle Valley,317.519999999999982,0.000000000000000,0.000000000000000,33.000000000000000,0.000000000000000,0.000000000000000,281.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,3.520000000000000,0.000000000000000,0,0.000000000000000,53785.340816600932158,132749233.612297296524048
173,170,Penoyer Valley,11433.000000000000000,13.000000000000000,0.000000000000000,41.000000000000000,0.000000000000000,0.000000000000000,11317.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1.000000000000000,0.000000000000000,61,0.000000000000000,218323.364267418568488,1798354067.124500274658203
174,115,Adobe Valley,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,33335.388843717388227,37598965.209852859377861
175,142,Alkali Spring Valley,54.010138959999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.076397940000000,0.000000000000000,0,42.933741019999999,0.000000000000000,5,0.000000000000000,127693.581054039081209,793377611.865593671798706
176,199,Rose Valley,670.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,663.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,29135.797272019222873,28973817.843452453613281
177,198,Dry Valley,5284.000000000000000,0.000000000000000,0.000000000000000,31.000000000000000,0.000000000000000,0.000000000000000,5241.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,5.000000000000000,7,0.000000000000000,94321.600282106286613,309726943.094001352787018
178,143,Clayton Valley,11796.909999999999854,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11708.120000000000800,40.000000000000000,0.000000000000000,0,41.789999999999999,0.000000000000000,6,0.000000000000000,198317.368840876006288,1442342372.308206558227539
179,116,Queen Valley,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,59228.655410519029829,170229531.752099096775055
180,117,Fish Lake Valley,29385.000000000000000,23.000000000000000,0.000000000000000,215.000000000000000,0.000000000000000,0.000000000000000,28954.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0,3.000000000000000,167.000000000000000,21,0.000000000000000,256804.446032364910934,1837710616.132542371749878
181,197,Escalante Desert,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1,0.000000000000000,85224.298503990183235,272910063.614449679851532
182,148,Cactus Flat,248.120000000000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,243.120000000000005,0.000000000000000,5,0.000000000000000,152554.406213029200444,1023206659.286802053451538
183,147,Gold Flat,391.060000000000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,380.060000000000002,0.000000000000000,11,0.000000000000000,245166.649586566520156,1766173371.101146221160889
184,145,Stonewall Flat,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,2,0.000000000000000,148326.760519070288865,968526373.868649005889893
185,209,Pahranagat Valley,5673.000000000000000,35.000000000000000,0.000000000000000,116.000000000000000,0.000000000000000,0.000000000000000,5163.000000000000000,0.000000000000000,287.000000000000000,0.000000000000000,0,1.000000000000000,0.000000000000000,12,59.000000000000000,260073.996747790137306,1988910197.761792898178101
186,144,Lida Valley,216.659999999999997,182.960000000000008,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,25.699999999999999,0.000000000000000,4,0.000000000000000,166627.100195720297052,1378190556.888452768325806
187,182,Delamar Valley,2.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,1,0.000000000000000,151419.177094723825576,992824568.323812007904053
