WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
IDwr_WS302,,,Unspecified,WESTERBERG SPRING,Unspecified,groundwater/spring
IDwr_WS303,,,Unspecified,HOG BACK SPRINGS,Unspecified,Unspecified
IDwr_WS304,,,Unspecified,PEANUT SPRINGS,Unspecified,Unspecified
IDwr_WS305,,,Unspecified,WESTON VILLAGE DRAIN,Unspecified,Drain
IDwr_WS306,,,Unspecified,ATKINSON SPRING,Unspecified,groundwater/spring
IDwr_WS307,,,Unspecified,ATKINSON CREEK,Unspecified,Surface Water
IDwr_WS308,,,Unspecified,TANNER DRAIN,Unspecified,Drain
IDwr_WS309,,,Unspecified,BELL DRAIN,Unspecified,Drain
IDwr_WS310,,,Unspecified,ROCKY CANYON CREEK,Unspecified,Surface Water
IDwr_WS311,,,Unspecified,SHINGLE CREEK,Unspecified,Surface Water
IDwr_WS312,,,Unspecified,HAWKINS SPRINGS,Unspecified,Unspecified
IDwr_WS313,,,Unspecified,MIDDLE WHISKY CREEK SPRING,Unspecified,groundwater/spring
IDwr_WS314,,,Unspecified,SUGAR CREEK,Unspecified,Surface Water
IDwr_WS315,,,Unspecified,CEDAR HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS316,,,Unspecified,HARRIS SPRING,Unspecified,groundwater/spring
IDwr_WS317,,,Unspecified,BECKSTEAD SPRING,Unspecified,groundwater/spring
IDwr_WS318,,,Unspecified,EVANS SLOUGH,Unspecified,Surface Water
IDwr_WS319,,,Unspecified,BEAR CREEK SPRING,Unspecified,groundwater/spring
IDwr_WS320,,,Unspecified,JULIUS SPRINGS,Unspecified,Unspecified
IDwr_WS321,,,Unspecified,BEAR CREEK,Unspecified,Surface Water
IDwr_WS322,,,Unspecified,L C SPRINGS,Unspecified,Unspecified
IDwr_WS323,,,Unspecified,BURTON SPRINGS,Unspecified,Unspecified
IDwr_WS324,,,Unspecified,RANSOM SPRINGS,Unspecified,Unspecified
IDwr_WS325,,,Unspecified,MC PHERSON CANYON SPRING,Unspecified,groundwater/spring
IDwr_WS326,,,Unspecified,SPRING HOLLOW SPRING,Unspecified,groundwater/spring
IDwr_WS327,,,Unspecified,BAIRD SPRING,Unspecified,groundwater/spring
IDwr_WS328,,,Unspecified,SPRING CREEK SPRING,Unspecified,groundwater/spring
