System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
"Sagacious Grace, L.C.",11134,Mgt Plan,Active,2014,1/29/2015,Utah,0,100,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
"Sagacious Grace, L.C.",11134,Mgt Plan,Active,2013,3/25/2014,Utah,0,0,0,100,0,,0,,,,,,,,,,,,,,,,,,,,
"Sagacious Grace, L.C.",11134,Mgt Plan,Active,2012,3/29/2013,Utah,0,0,0,100,0,,0,,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2019,5/11/2020,Utah,0,0,10,80,0,0,10,1,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2018,1/10/2019,Utah,0,0,10,80,0,0,10,1,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2017,3/21/2018,Utah,0,0,10,80,0,0,10,1,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2016,3/23/2017,Utah,0,0,10,80,0,0,10,1,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2015,1/15/2016,Utah,0,0,5,85,0,0,10,1,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2014,1/27/2015,Utah,0,0,0,90,0,0,10,1,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2013,3/6/2014,Utah,0,10,10,75,0,0,5,0.5,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2012,1/16/2013,Utah,0,5,0,85,0,0,10,1,,,,,,,,,,,,,,,,,,,
Ryan R. and Cindy R. Holt,11135,Mgt Plan,Active,2011,1/17/2012,Utah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
CPB - EVA Dairy,11136,Mgt Plan,Active,2019,10/16/2020,Utah,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA Dairy,11136,Mgt Plan,Active,2018,7/2/2019,Utah,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA Dairy,11136,Mgt Plan,Active,2017,1/11/2018,Utah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA Dairy,11136,Mgt Plan,Active,2016,1/6/2017,Utah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA Dairy,11136,Mgt Plan,Active,2015,6/16/2016,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA Dairy,11136,Mgt Plan,Active,2014,10/4/2019,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA Dairy,11136,Mgt Plan,Active,2012,4/9/2013,Utah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
CPB - EVA  Deseret Feedlot,11137,Mgt Plan,Active,2019,10/12/2020,Utah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA  Deseret Feedlot,11137,Mgt Plan,Active,2018,1/1/1900,Utah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA  Deseret Feedlot,11137,Mgt Plan,Active,2017,1/11/2018,Utah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA  Deseret Feedlot,11137,Mgt Plan,Active,2016,6/5/2017,Utah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPB - EVA  Deseret Feedlot,11137,Mgt Plan,Active,2014,3/31/2015,Utah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
CPB - EVA  Deseret Feedlot,11137,Mgt Plan,Active,2013,7/10/2014,Utah,0,0,0,100,0,,0,,,,,,,,,,,,,,,,,,,,
CPB - EVA  Deseret Feedlot,11137,Mgt Plan,Active,2012,4/9/2013,Utah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Central Utah Water Conservancy District (Salt Lake County),11138,Public,Inactive,2015,1/7/2016,Salt Lake,,,,,,,,,      ,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Central Utah Water Conservancy District (Salt Lake County),11138,Public,Inactive,2014,9/3/2015,Salt Lake,,,,,,,,,      ,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Central Utah Water Conservancy District (Salt Lake County),11138,Public,Inactive,2013,6/25/2014,Salt Lake,,,,,,,,,      ,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Central Utah Water Conservancy District (Salt Lake County),11138,Public,Inactive,2012,1/2/2013,Salt Lake,,,,,,,,,      ,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Central Utah Water Conservancy District (Salt Lake County),11138,Public,Inactive,2011,7/12/2012,Salt Lake,,,,,,,,,      ,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2019,4/27/2019,Garfield,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2018,1/9/2019,Garfield,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2017,5/15/2018,Garfield,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2016,3/16/2017,Garfield,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2015,2/22/2016,Garfield,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2014,2/20/2015,Garfield,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2013,3/24/2014,Garfield,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2012,6/6/2013,Garfield,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
G. Wilson Family Trust,11140,Mgt Plan,Active,2011,1/19/2012,Garfield,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2019,4/30/2020,Washington,,,,,,,,,27086,50,1808.978,0,0,0,1808.978,35,0,0,0,35,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2018,1/22/2019,Washington,,,,,,,,,27086,35,1721.3,0,0,0,1721.3,31,0,0,0,31,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2017,6/13/2018,Washington,,,,,,,,,27086,32,1537.2,0,0,0,1537.2,28,0,0,0,28,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2016,1/9/2017,Washington,,,,,,,,,27086,25,1433.892,0,0,0,1433.892,25,0,0,0,25,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2015,1/22/2019,Washington,,,,,,,,,27086,25,1403.103,0,0,0,1403.103,24,0,0,0,24,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2014,1/22/2019,Washington,,,,,,,,,27086,22,1399.969,0,0,0,1399.969,23,0,0,0,23,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2013,1/14/2014,Washington,,,,,,,,,27086,22,1407.862,0,0,0,1407.862,22,0,0,0,22,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2012,2/19/2013,Washington,,,,,,,,,27086,19,1342.34496,0,0,0,1342.34496,18,0,0,0,18,,,,,,,
North Valley Ranches Culinary Water Corporation,11142,Public,Active,2011,2/1/2012,Washington,,,,,,,,,27086,20,1047.222,0,0,0,1047.222,18,0,0,0,18,,,,,,,
SEP-Stockton L.L.C.,11143,Mgt Plan,Active,2019,2/25/2020,Tooele,0,0,0,0,0,0,100,360,,,,,,,,,,,,,,,,,,,
SEP-Stockton L.L.C.,11143,Mgt Plan,Active,2018,1/4/2019,Tooele,0,0,0,0,0,0,100,250,,,,,,,,,,,,,,,,,,,
SEP-Stockton L.L.C.,11143,Mgt Plan,Active,2017,11/28/2018,Tooele,0,0,0,0,0,0,100,250,,,,,,,,,,,,,,,,,,,
SEP-Stockton L.L.C.,11143,Mgt Plan,Active,2015,1/7/2016,Tooele,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
SEP-Stockton L.L.C.,11143,Mgt Plan,Active,2014,2/25/2015,Tooele,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
SEP-Stockton L.L.C.,11143,Mgt Plan,Active,2013,6/4/2014,Tooele,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
SEP-Stockton L.L.C.,11143,Mgt Plan,Active,2011,3/21/2012,Tooele,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Daggett County/Dutch John Town Water System,11144,Public,Active,2019,1/22/2020,Daggett,,,,,,,,,5001,155,8479,6316,4358,4402,23555,91,11,1,11,114,,,,,,,
Daggett County/Dutch John Town Water System,11144,Public,Active,2018,1/10/2019,Daggett,,,,,,,,,5001,150,10866,8900,204,4586,24556,86,8,1,11,106,,,,,,,
Daggett County/Dutch John Town Water System,11144,Public,Active,2017,3/28/2018,Daggett,,,,,,,,,5001,140,9342,4072,989,4626,19029,86,8,1,11,106,7/1/2017,209,kgallons,Indoor and Outdoor,Metered,,
Daggett County/Dutch John Town Water System,11144,Public,Active,2016,3/13/2017,Daggett,,,,,,,,,5001,145,9241,11470,579,3796,25086,99,7,5,6,117,,,,,,,
Daggett County/Dutch John Town Water System,11144,Public,Active,2015,6/16/2016,Daggett,,,,,,,,,5001,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2019,4/13/2020,San Juan,0,0,70,10,0,0,20,1,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2018,2/16/2019,San Juan,0,0,90,0,0,0,10,1,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2017,2/5/2018,San Juan,0,0,80,10,0,0,10,1,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2016,1/22/2017,San Juan,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2015,1/6/2016,San Juan,0,0,25,50,0,,25,,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2014,1/6/2015,San Juan,0,0,90,10,0,,0,,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2013,2/25/2014,San Juan,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2012,1/2/2013,San Juan,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Daniel R. Davidson,11145,Mgt Plan,Active,2011,3/13/2012,San Juan,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2019,1/13/2020,Uintah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2018,1/8/2019,Uintah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2017,2/1/2018,Uintah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2016,1/11/2017,Uintah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2015,1/7/2016,Uintah,0,0,0,100,0,,0,,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2014,2/18/2015,Uintah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2013,3/11/2014,Uintah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2012,2/12/2013,Uintah,0,0,0,100,0,,0,,,,,,,,,,,,,,,,,,,,
Uintah County (Road Department),11147,Mgt Plan,Active,2011,3/8/2012,Uintah,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2019,4/8/2020,Juab,0,30,60,10,0,0,0,0,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2018,1/28/2019,Juab,0,30,60,10,0,0,0,0,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2017,4/26/2018,Juab,0,30,60,10,0,0,0,0,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2016,3/14/2017,Juab,0,30,60,10,0,0,0,0,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2015,5/5/2016,Juab,0,30,60,0,,,10,,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2014,1/15/2015,Juab,0,30,60,0,,,10,,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2013,1/7/2014,Juab,0,30,60,0,,,10,,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2012,3/12/2013,Juab,0,30,0,70,,,0,,,,,,,,,,,,,,,,,,,,
"BCR Enterprises, LTD",11148,Industrial,Active,2011,2/1/2012,Juab,0,30,0,70,,,0,,,,,,,,,,,,,,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2019,5/13/2020,Summit,,,,,,,,,22116,36,1816.236,0,0,0,1816.236,14,0,0,0,14,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2018,7/16/2019,Summit,,,,,,,,,22116,36,1159.54,0,0,0,1159.54,14,0,0,0,14,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2017,1/11/2018,Summit,,,,,,,,,22116,36,1282.995,0,0,0,1282.995,14,0,0,0,14,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2016,3/20/2017,Summit,,,,,,,,,22116,28,2420.155,0,0,0,2420.155,14,0,0,0,14,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2015,2/15/2016,Summit,,,,,,,,,22116,13,1143.43,0,0,0,1143.43,13,0,0,0,13,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2014,4/3/2015,Summit,,,,,,,,,22116,20,2606.75,0,0,0,2606.75,21,0,0,0,21,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2013,3/13/2014,Summit,,,,,,,,,22116,22,2987.368,0,0,0,2987.368,21,0,0,0,21,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2012,1/2/2013,Summit,,,,,,,,,22116,24,1474.249618,0,0,0,2379.855909,13,0,0,0,26,,,,,,,
Red Hawk Ranch Owners Association,11149,Public,Active,2011,2/27/2012,Summit,,,,,,,,,22116,13,3247.049986,0,0,0,3247.049986,22,0,0,0,22,,,,,,,
Berry Petroleum Company,11151,Industrial,Active,2019,1/2/2020,Duchesne,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Berry Petroleum Company,11151,Industrial,Active,2018,7/1/2019,Duchesne,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Berry Petroleum Company,11151,Industrial,Active,2014,2/9/2015,Duchesne,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Berry Petroleum Company,11151,Industrial,Active,2013,1/30/2014,Duchesne,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Berry Petroleum Company,11151,Industrial,Active,2012,1/28/2013,Duchesne,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Berry Petroleum Company,11151,Industrial,Active,2011,2/28/2012,Duchesne,0,0,0,100,,,0,,,,,,,,,,,,,,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2019,2/28/2020,Kane,,,,,,,,,13024,54,229.467,0,0,1384.08,1613.547,29,0,0,3,32,7/10/2019,9.5,kgallons,Indoor,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2018,3/28/2019,Kane,,,,,,,,,13024,54,224.905,0,0,1232.529,1457.434,29,0,0,3,32,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2017,4/23/2018,Kane,,,,,,,,,13024,54,444.37,0,0,901.661,1346.031,29,0,0,3,32,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2016,1/18/2017,Kane,,,,,,,,,13024,54,1791.52,0,0,1000,2791.52,29,0,0,3,32,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2015,1/24/2016,Kane,,,,,,,,,13024,52,2693.974,0,0,1000,3693.974,27,0,0,2,29,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2014,1/9/2015,Kane,,,,,,,,,13024,36,3575.304,0,0,0,3575.304,36,0,0,0,36,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2013,1/8/2014,Kane,,,,,,,,,13024,0,2150.843,0,0,0,2150.843,36,0,0,0,36,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2012,2/5/2013,Kane,,,,,,,,,13024,35,1436.548,0,0,0,1436.548,32,0,0,0,34,,,,,,,
Lion`s Head Property Owners` Association,11152,Public,Active,2011,2/8/2012,Kane,,,,,,,,,13024,35,1582,0,0,0,1582,32,0,0,0,34,,,,,,,
Mountain Springs Water Company,11153,Public,Active,2019,2/24/2020,Washington,,,,,,,,,27077,627,51448.68206,0,0,325.8514286,51774.53349,251,0,0,1,252,7/15/2019,389.891,kgallons,Indoor and Outdoor,,,
Mountain Springs Water Company,11153,Public,Active,2018,2/27/2019,Washington,,,,,,,,,27077,610,74952.3456,0,0,0,74952.3456,264,0,0,0,264,7/18/2018,427.992,kgallons,Indoor and Outdoor,,,
Mountain Springs Water Company,11153,Public,Active,2017,2/28/2018,Washington,,,,,,,,,27077,600,70025.472,0,0,0,70025.472,255,0,0,0,255,7/20/2017,398.535,kgallons,Indoor and Outdoor,,,
Mountain Springs Water Company,11153,Public,Active,2016,1/6/2017,Washington,,,,,,,,,27077,537,98540.73051,0,0,0,98540.73051,215,0,0,0,215,,,,,,,
Mountain Springs Water Company,11153,Public,Active,2015,3/2/2016,Washington,,,,,,,,,27077,512,51451.94057,0,0,0,51451.94057,205,0,0,0,205,,,,,,,
Mountain Springs Water Company,11153,Public,Active,2014,2/25/2015,Washington,,,,,,,,,27077,465,55557.66857,0,0,0,112581.6686,389,0,0,0,391,,,,,,,
Mountain Springs Water Company,11153,Public,Active,2013,1/15/2014,Washington,,,,,,,,,27077,465,52787.93143,0,0,0,116361.5451,389,0,0,0,390,,,,,,,
Mountain Springs Water Company,11153,Public,Active,2012,1/24/2013,Washington,,,,,,,,,27077,462,48362.86903,0,0,0,127202.6222,389,0,0,0,390,,,,,,,
Mountain Springs Water Company,11153,Public,Active,2011,1/25/2012,Washington,,,,,,,,,27077,462,55437.10354,0,0,0,122741.7161,389,0,0,0,391,,,,,,,
Sherwood Water Company Inc.,11154,Public,Inactive,2012,1/24/2013,Millard,,,,,,,,,      ,250,10488.2,0,0,0,10488.2,99,0,0,0,99,,,,,,,
Sherwood Water Company Inc.,11154,Public,Inactive,2011,1/17/2012,Millard,,,,,,,,,      ,0,16117.271,0,0,0,16117.271,99,0,0,0,0,,,,,,,
Lynndyl Town Water Company,11155,Public,Active,2019,3/2/2020,Millard,,,,,,,,,14008,115,8421.52,1406.28,0,1006.87,10834.67,48,7,0,5,60,,,,,,,
Lynndyl Town Water Company,11155,Public,Active,2018,3/5/2019,Millard,,,,,,,,,14008,110,11445.28,2039.8,0,1430.147,14915.227,51,8,0,4,63,,,,,,,
Lynndyl Town Water Company,11155,Public,Active,2017,2/21/2018,Millard,,,,,,,,,14008,110,10084.987,4784.37,0,1607.48,16476.837,56,12,0,4,72,,,,,,,
Lynndyl Town Water Company,11155,Public,Active,2016,1/7/2017,Millard,,,,,,,,,14008,110,15679.48,16.2925,66.25,1207.303,16969.3255,54,1,2,4,61,,,,,,,
Lynndyl Town Water Company,11155,Public,Active,2015,5/17/2016,Millard,,,,,,,,,14008,110,22361.63,9.63,62.045,1232.923,23666.228,57,1,3,4,65,,,,,,,
Lynndyl Town Water Company,11155,Public,Active,2011,1/18/2012,Millard,,,,,,,,,14008,100,8318.16,292.82,0,923.51,11697.53,45,2,0,4,63,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2019,4/15/2020,Sanpete,,,,,,,,,20070,126,450.385,0,0,0,450.385,46,0,0,0,46,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2018,4/3/2019,Sanpete,,,,,,,,,20070,126,487.238,0,0,0,487.238,45,0,0,0,45,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2017,4/18/2018,Sanpete,,,,,,,,,20070,126,423.057,0,0,0,423.057,42,0,0,0,42,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2016,1/10/2017,Sanpete,,,,,,,,,20070,21,1335.58,0,0,0,1335.58,42,0,0,0,42,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2015,5/9/2016,Sanpete,,,,,,,,,20070,235,582.04,0,0,0,582.04,39,0,0,0,39,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2014,1/6/2015,Sanpete,,,,,,,,,20070,120,1855.3,0,0,0,1855.3,39,0,0,0,39,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2013,7/8/2014,Sanpete,,,,,,,,,20070,39,2632.35,0,0,0,2632.35,39,0,0,0,39,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2012,1/3/2013,Sanpete,,,,,,,,,20070,245,200.0076069,0,0,0,200.0076069,0,0,0,0,0,,,,,,,
Legacy Sweetwater Inc.,11156,Public,Active,2011,4/4/2012,Sanpete,,,,,,,,,20070,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Twin Oaks Local District,11157,Public,Active,2019,4/10/2020,Sanpete,,,,,,,,,20014,135,5591.610514,1446.780343,0,736.4242286,7774.815086,38,6,0,1,45,,,,,,,
Twin Oaks Local District,11157,Public,Active,2018,5/21/2019,Sanpete,,,,,,,,,20014,145,5016.389,1610.997,0,477.6,7104.986,37,5,0,1,43,,,,,,,
Twin Oaks Local District,11157,Public,Active,2017,1/16/2018,Sanpete,,,,,,,,,20014,125,4539.1104,1785.665829,0,563.7229714,6888.4992,34,5,0,1,40,,,,,,,
Twin Oaks Local District,11157,Public,Active,2016,1/5/2017,Sanpete,,,,,,,,,20014,129,3821.18052,1498.7328,0,400.3,5720.21332,31,4,0,1,36,,,,,,,
Twin Oaks Local District,11157,Public,Active,2015,1/7/2016,Sanpete,,,,,,,,,20014,120,2979.259611,227.4442971,0,1452.97152,4659.675429,25,0,0,4,29,,,,,,,
Twin Oaks Local District,11157,Public,Active,2014,1/9/2015,Sanpete,,,,,,,,,20014,129,3016.080823,0,0,1486.664558,9137.134738,24,0,0,4,29,,,,,,,
Twin Oaks Local District,11157,Public,Active,2013,1/7/2014,Sanpete,,,,,,,,,20014,110,3947.06,1.6,0,0,3948.66,25,1,0,0,26,,,,,,,
Twin Oaks Local District,11157,Public,Active,2012,3/20/2013,Sanpete,,,,,,,,,20014,102,4252.52,0,0,0,4252.52,22,0,0,0,22,,,,,,,
Twin Oaks Local District,11157,Public,Active,2011,1/30/2012,Sanpete,,,,,,,,,20014,101,0,0,0,0,4139.312,21,0,0,3,24,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2019,5/11/2019,Grand,0,0,10,0,10,1,80,6,,,,,,,,,,,,,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2018,3/18/2019,Grand,0,0,10,0,10,1,80,5,,,,,,,,,,,,,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2017,5/15/2018,Grand,0,0,10,0,10,1,80,6,,,,,,,,,,,,,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2016,3/6/2017,Grand,0,0,10,0,10,1,80,5,,,,,,,,,,,,,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2015,3/17/2016,Grand,0,0,15,15,0,,70,,,,,,,,,,,,,,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2014,2/13/2015,Grand,0,0,50,0,0,,50,,,,,,,,,,,,,,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2013,6/19/2014,Grand,0,0,0,0,0,,100,,,,,,,,,,,,,,,,,,,,
HF Holdings Inc,11160,Mgt Plan,Active,2012,6/21/2013,Grand,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
San Juan County Water Conservancy District,11161,Industrial,Inactive,2016,3/16/2017,San Juan,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
San Juan County Water Conservancy District,11161,Industrial,Inactive,2015,4/18/2016,San Juan,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
San Juan County Water Conservancy District,11161,Industrial,Inactive,2014,1/16/2015,San Juan,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
San Juan County Water Conservancy District,11161,Industrial,Inactive,2013,1/6/2014,San Juan,0,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,
San Juan County Water Conservancy District,11161,Industrial,Inactive,2012,1/24/2013,San Juan,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Amnor Energy Inc.,11162,Industrial,Inactive,2016,3/15/2017,Juab,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Amnor Energy Inc.,11162,Industrial,Inactive,2015,5/26/2016,Juab,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Amnor Energy Inc.,11162,Industrial,Inactive,2014,4/22/2015,Juab,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Amnor Energy Inc.,11162,Industrial,Inactive,2013,4/2/2014,Juab,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,
Amnor Energy Inc.,11162,Industrial,Inactive,2012,3/27/2013,Juab,0,10,0,90,,,0,,,,,,,,,,,,,,,,,,,,
"Mathews, Cody and/or Colette",11163,Mgt Plan,Active,2019,2/20/2020,Cache,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Mathews, Cody and/or Colette",11163,Mgt Plan,Active,2018,4/30/2019,Cache,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Mathews, Cody and/or Colette",11163,Mgt Plan,Active,2017,9/18/2018,Cache,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Mathews, Cody and/or Colette",11163,Mgt Plan,Active,2016,3/9/2017,Cache,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Mathews, Cody and/or Colette",11163,Mgt Plan,Active,2015,3/30/2016,Cache,0,0,0,100,0,,0,,,,,,,,,,,,,,,,,,,,
